,,,,,,,,,,,,,,,,,,,normX,normY
38.243093,21.741594,59.23134,Point,195.46875,1.909999966621399,0.02554067224264145,0.12354918569326401,0.392851322889328,0.10073210299015045,0.529675304889679,2.2276148796081543,1560682019999.2534,0.04209057614207268,2.291438102722168,30,0.5449036955833435,6,0.9879692792892456,0.5234375,0.4525
38.25112,21.736624,5.074965,Point,167.6953125,0.8700000047683716,0.041930969804525375,0.8664091229438782,1.610852837562561,0.23710380494594574,6.042350769042969,15.06303882598877,1560699918996.1873,0.09235373884439468,10.73940372467041,10,3.8785016536712646,6,10.230899810791016,0.1609375,-0.7375
38.244466,21.740764,62.560136,Point,122.34375,1.409999966621399,0.022559134289622307,0.14345115423202515,0.26079580187797546,0.06843317300081253,1.2204231023788452,10.33600902557373,1560680649993.2463,0.037210434675216675,8.883820533752441,10,0.5299479961395264,4,3.819624423980713,0.4625,0.25
38.242164,21.735992,29.803728,Point,322.03125,1.1299999952316284,0.04683642089366913,0.8944772481918335,2.9543027877807617,0.24669687449932098,6.274477005004883,15.714580535888672,1560682548997.8655,0.09727496653795242,13.058141708374023,5,2.419638156890869,4,9.01206111907959,0.115625,0.59
38.250173,21.735799,4.329973,Point,38.671875,0.9700000286102295,0.028985217213630676,0.27700310945510864,0.48326417803764343,0.11524827033281326,2.326681137084961,15.767373085021973,1560699784984.984,0.055621158331632614,12.606346130371094,5,0.9124197363853455,3,7.505471706390381,0.1015625,-0.5975
38.242146,21.735029,27.550981,Point,170.5078125,0.9399999976158142,0.016761988401412964,0.2666718065738678,0.48427650332450867,0.09403993934392929,1.2543524503707886,7.053996562957764,1560678069992.646,0.03417282551527023,6.409449100494385,10,0.6411953568458557,6,2.8915367126464844,0.0453125,0.5925
38.250516,21.73615,3.724626,Point,14.765625,1.2300000190734863,0.027154693379998207,0.5204082131385803,0.6755885481834412,0.18076205253601074,1.942566990852356,12.582547187805176,1560699823998.1084,0.06442070752382278,10.235319137573242,5,0.9627280235290527,3,5.370889663696289,0.1265625,-0.6475
38.242133,21.7309,15.886919,Point,312.1875,1.5399999618530273,0.02343165874481201,0.16788257658481598,0.3504055142402649,0.09984271973371506,1.824926733970642,13.770492553710938,1560682940994.5227,0.0406879261136055,12.062289237976074,5,0.6834614872932434,4,5.735623359680176,-0.25625,0.5925
38.243825,21.727015,3.521763,Point,31.640625,1.7200000286102295,0.03481368348002434,0.24081306159496307,0.44551506638526917,0.11972435563802719,2.1789309978485107,14.842341423034668,1560683362998.287,0.06021181121468544,9.330416679382324,5,0.8253483176231384,4,9.016860008239746,-0.5390625,0.345
38.244589,21.725906,0.832544,Point,8.4375,1.1100000143051147,0.08912649750709534,0.5904053449630737,1.1548233032226562,0.3011547029018402,12.722286224365234,48.13842010498047,1560683503994.775,0.15978370606899261,39.976322174072266,5,4.198432922363281,4,27.46466827392578,-0.61875,0.23
38.241295,21.736735,36.23488,Point,103.359375,0.800000011920929,0.09049392491579056,1.347813606262207,2.012619972229004,0.7683194279670715,12.243441581726074,46.26210403442383,1560679342993.5332,0.1827310174703598,30.697908401489258,30,5.4494428634643555,4,27.947006225585938,0.16875,0.72
38.242779,21.728581,11.74788,Point,275.625,1.4600000381469727,0.022632870823144913,0.3815734088420868,0.7881574034690857,0.1278780996799469,1.7592799663543701,8.798187255859375,1560683125989.9675,0.048460952937603,7.798995018005371,5,0.9654546976089478,4,3.611764430999756,-0.425,0.4975
38.243548,21.74197,60.450456,Point,216.5625,1.5299999713897705,0.11987924575805664,0.8253213167190552,2.264308452606201,0.3810257315635681,21.562728881835938,93.74444580078125,1560681967999.6338,0.1965228170156479,74.81067657470703,5,6.750434398651123,3,48.500125885009766,0.55,0.385
38.247582,21.732839,1.156877,Point,45.703125,1.350000023841858,0.11782258003950119,1.2308417558670044,3.0635464191436768,0.5131238102912903,9.276652336120605,58.174869537353516,1560698963998.3044,0.21986162662506104,50.2459831237793,10,5.503912448883057,3,25.348302841186523,-0.1140625,-0.215
38.247199,21.735716,15.967829,Point,209.1796875,0.6600000262260437,0.07639699429273605,0.8880939483642578,2.010082483291626,0.3731762170791626,8.410348892211914,40.777889251708984,1560676090993.8555,0.1442224234342575,32.17832946777344,5,4.828159809112549,4,21.063419342041016,0.0953125,-0.1575
38.244624,21.732322,16.354808,Point,231.6796875,0.8700000047683716,0.0483277328312397,0.35752907395362854,0.7162032127380371,0.16616742312908173,4.751632213592529,28.64495086669922,1560676536993.5498,0.08318399637937546,24.172800064086914,5,1.5071475505828857,4,12.297137260437012,-0.1515625,0.225
38.249193,21.738145,19.698432,Point,100.546875,0.6000000238418579,0.05859965458512306,0.43657228350639343,0.88423752784729,0.20689989626407623,6.688999176025391,38.762393951416016,1560675784986.5017,0.09983483701944351,27.68552589416504,5,2.3008692264556885,4,19.279399871826172,0.271875,-0.4525
38.250154,21.733694,-1.118696,Point,149.4140625,0.8500000238418579,0.03405853733420372,0.2935968041419983,0.5505940318107605,0.12250565737485886,3.519188642501831,28.19318962097168,1560699565993.1143,0.0582900196313858,24.360380172729492,10,1.1230604648590088,3,9.656973838806152,-0.053125,-0.595
38.249362,21.734703,1.698198,Point,37.6171875,1.4199999570846558,0.04141608998179436,0.6312803030014038,1.156133770942688,0.20856237411499023,3.8281078338623047,18.160219192504883,1560699686988.6226,0.07994963973760605,12.7791109085083,10,1.8826955556869507,3,10.86694049835205,0.021875,-0.4775
38.243505,21.741937,60.529924,Point,207.7734375,1.2200000286102295,0.06157654523849487,0.43536391854286194,0.9531412720680237,0.20123973488807678,2.9109914302825928,25.851421356201172,1560681971999.5474,0.10535986721515656,25.880773544311523,5,1.2534186840057373,4,4.562175273895264,0.5484375,0.3925
38.243174,21.726904,5.159107,Point,321.328125,1.4299999475479126,0.03784488886594772,0.2516692578792572,0.4679027497768402,0.13428989052772522,2.8722267150878906,19.75638198852539,1560683311999.1064,0.06741290539503098,17.4566593170166,5,0.9033605456352234,3,9.48419189453125,-0.546875,0.44
38.247687,21.7364,17.861162,Point,185.9765625,1.4500000476837158,0.04046501964330673,0.89718097448349,1.5816246271133423,0.3067554831504822,4.537301063537598,8.355306625366211,1560676034995.4202,0.09977186471223831,7.411289215087891,5,3.2522084712982178,4,5.996906757354736,0.1453125,-0.23
38.241603,21.737542,38.053178,Point,315.3515625,1.2400000095367432,0.02365211583673954,0.37960270047187805,0.9259096384048462,0.13326193392276764,2.529205799102783,14.058782577514648,1560682397990.2,0.04709242284297943,10.196545600891113,5,1.2754323482513428,4,6.954049587249756,0.228125,0.6725
38.245537,21.73494,18.200443,Point,206.3671875,0.800000011920929,0.03690126910805702,0.3401101231575012,0.6044526100158691,0.14236615598201752,4.086359024047852,22.991592407226562,1560676314997.2534,0.064319908618927,16.96826934814453,5,1.4664098024368286,4,11.911409378051758,0.0390625,0.09
38.244842,21.742924,78.053566,Point,206.3671875,0.7599999904632568,0.018219105899333954,0.1069013699889183,0.230595201253891,0.04342076927423477,0.5745993852615356,4.022248268127441,1560680876998.4812,0.031731490045785904,3.972851514816284,10,0.3381396532058716,4,1.4997854232788086,0.6203125,0.1925
38.241318,21.737407,37.614946,Point,29.1796875,0.8500000238418579,0.037951499223709106,0.32790231704711914,0.6317675113677979,0.23656927049160004,3.150129795074463,17.179405212402344,1560679393992.034,0.0760103315114975,15.729307174682617,10,1.4348516464233398,4,6.468446254730225,0.21875,0.715
38.2436,21.726947,2.847901,Point,5.625,1.5800000429153442,0.038075607270002365,0.23916953802108765,0.4579067826271057,0.14088208973407745,2.26351261138916,17.24186897277832,1560683346998.6567,0.06415750831365585,14.679681777954102,5,0.856160581111908,4,8.129483222961426,-0.54375,0.3775
38.248594,21.737549,22.579484,Point,156.796875,0.949999988079071,0.019117074087262154,0.4719866216182709,0.8451148867607117,0.14183488488197327,3.1061887741088867,7.639601707458496,1560675907998.7039,0.065227210521698,5.582756042480469,10,2.526865005493164,4,4.666102409362793,0.228125,-0.3625
38.241812,21.732356,17.962724,Point,215.859375,1.409999966621399,0.06574007868766785,1.9219028949737549,3.1690244674682617,0.581671953201294,7.983250141143799,24.938974380493164,1560682826997.3289,0.18778963387012482,22.705350875854492,10,3.6379776000976562,4,8.981561660766602,-0.15,0.6425
38.244044,21.733707,19.512956,Point,165.234375,1.690000057220459,0.02024921588599682,0.248638316988945,0.4996001720428467,0.09283202886581421,1.5458247661590576,9.917710304260254,1560677841998.8328,0.03635605424642563,8.492940902709961,30,0.737749457359314,6,3.7672841548919678,-0.0515625,0.3125
38.240823,21.734953,28.459245,Point,135.3515625,1.2599999904632568,0.01564541645348072,0.19155152142047882,0.40573689341545105,0.09849482774734497,1.064460277557373,6.249813079833984,1560678202989.0085,0.0315692201256752,3.9397897720336914,10,0.5756356120109558,4,3.920755386352539,0.0390625,0.79
38.245232,21.728715,3.549882,Point,58.7109375,1.159999966621399,0.06779912114143372,0.5216723084449768,1.0202292203903198,0.21444767713546753,5.969233989715576,29.822525024414062,1560698642995.9177,0.09685483574867249,23.453880310058594,5,1.7824329137802124,4,16.597957611083984,-0.4140625,0.135
38.246498,21.730903,3.459062,Point,76.640625,1.399999976158142,0.056722402572631836,1.4139612913131714,2.6597094535827637,0.4259471893310547,5.110574722290039,23.96477508544922,1560698809990.7988,0.1469901204109192,13.164238929748535,10,3.2191696166992188,4,14.858074188232422,-0.25625,-0.0525
38.242953,21.729509,12.414751,Point,325.1953125,1.0299999713897705,0.025844624266028404,0.1584085375070572,0.325783908367157,0.0870436429977417,1.6462348699569702,9.360209465026855,1560683052991.7654,0.04360555112361908,7.759126663208008,5,0.7152920365333557,4,4.195654392242432,-0.35625,0.4725
38.240873,21.735604,30.144487,Point,342.0703125,1.5,0.026803724467754364,0.8648727536201477,1.4337676763534546,0.31912732124328613,2.80035138130188,5.832111835479736,1560679232996.7651,0.07505746185779572,3.7591331005096436,10,2.30617356300354,6,4.224399566650391,0.0875,0.7825
38.242021,21.740695,53.58333,Point,245.7421875,1.3200000524520874,0.020948734134435654,0.3491518199443817,0.481440007686615,0.1420278549194336,0.5372850894927979,2.4614758491516113,1560682119996.8955,0.0516623854637146,2.1298205852508545,5,0.38289156556129456,4,1.1861863136291504,0.4578125,0.6125
38.244177,21.74158,63.40529,Point,99.84375,1.350000023841858,0.028087569400668144,0.2024345099925995,0.4385942220687866,0.08654254674911499,1.8490915298461914,15.161393165588379,1560680708991.5137,0.046864740550518036,13.775184631347656,10,0.7585911750793457,4,5.726096153259277,0.521875,0.2925
38.249891,21.73331,-2.684003,Point,283.7109375,1.2699999809265137,0.044945601373910904,0.33390888571739197,0.7485197186470032,0.1714683622121811,4.556737899780273,24.28220558166504,1560699285987.515,0.07919487357139587,17.61380958557129,5,1.933133602142334,3,12.991477012634277,-0.0796875,-0.555
38.251049,21.737085,10.305459,Point,329.4140625,0.5699999928474426,0.04960392042994499,0.766456663608551,0.9939427375793457,0.3109600841999054,2.6217753887176514,18.403602600097656,1560675469997.5193,0.14128871262073517,12.895356178283691,5,1.301577091217041,4,9.221095085144043,0.1953125,-0.7275
38.242401,21.734949,28.278703,Point,291.796875,2.5999999046325684,0.049279116094112396,0.46729373931884766,0.9103208184242249,0.18401554226875305,6.583352088928223,25.645896911621094,1560682615998.3247,0.09012913703918457,21.5741024017334,30,2.037893056869507,6,16.864816665649414,0.0390625,0.555
38.24325,21.734481,22.49666,Point,135,1.7699999809265137,0.019746778532862663,0.24857692420482635,0.45493388175964355,0.08916717022657394,1.4652215242385864,6.8803606033325195,1560677917996.8042,0.035136498510837555,6.066880226135254,30,0.5873960256576538,6,2.990367889404297,0.0046875,0.43
38.243153,21.738577,39.232011,Point,31.9921875,1.350000023841858,0.03149126470088959,0.32620054483413696,0.6725704073905945,0.12468402832746506,2.5925209522247314,19.05555534362793,1560679606998.5312,0.062339089810848236,14.876408576965332,10,1.2546137571334839,4,9.150046348571777,0.303125,0.445
38.246193,21.730319,1.578874,Point,73.4765625,1.3899999856948853,0.07999864965677261,0.704401433467865,1.2148586511611938,0.3031064569950104,11.628459930419922,59.8380126953125,1560698764992.1785,0.13776308298110962,41.43486785888672,10,3.385300636291504,3,35.955692291259766,-0.2984375,-0.0075
38.240845,21.734898,27.398698,Point,122.34375,1.090000033378601,0.027146615087985992,0.250225692987442,0.459473580121994,0.10064178705215454,1.7295831441879272,7.677289962768555,1560678198989.1182,0.045563556253910065,6.782364845275879,10,0.6904451251029968,4,4.22428035736084,0.0359375,0.785
38.244181,21.733553,19.243852,Point,136.40625,1.5700000524520874,0.015907324850559235,0.34446874260902405,0.8126209378242493,0.0899026021361351,1.5689525604248047,12.539542198181152,1560677828999.12,0.030869856476783752,11.324577331542969,10,0.8861986994743347,6,2.9490911960601807,-0.0625,0.2925
38.249777,21.734093,3.690752,Point,145.8984375,1.2400000095367432,0.09128352254629135,0.8507378697395325,2.0879244804382324,0.3454567492008209,14.790141105651855,47.7082633972168,1560699607991.556,0.1578081250190735,33.545162200927734,5,5.628492832183838,3,30.924880981445312,-0.0234375,-0.5375
38.241612,21.73749,38.19832,Point,277.3828125,0.8500000238418579,0.03606903925538063,0.45734351873397827,1.4739892482757568,0.17415942251682281,3.3422694206237793,20.369579315185547,1560682401990.1028,0.06625504046678543,16.59429931640625,10,1.8913203477859497,4,7.972905158996582,0.2234375,0.6725
38.245097,21.731671,15.084428,Point,211.640625,0.8899999856948853,0.10132397711277008,0.6710389852523804,1.3522502183914185,0.32918378710746765,8.028762817382812,43.009490966796875,1560677284997.7578,0.16906419396400452,36.60220718383789,10,3.153263568878174,6,24.670555114746094,-0.2,0.1525
38.249373,21.734395,3.066972,Point,317.8125,1.0099999904632568,0.05170506238937378,0.6847999691963196,0.9967373013496399,0.34768059849739075,5.007833480834961,21.573335647583008,1560699193990.9102,0.11988499760627747,17.372289657592773,10,1.910671591758728,4,12.756155967712402,-0.0015625,-0.4775
38.244106,21.733051,17.469804,Point,118.4765625,0.28999999165534973,0.02432732656598091,0.5344371199607849,0.821223258972168,0.1434682011604309,2.8778321743011475,18.331384658813477,1560676664998.877,0.04816271364688873,16.729312896728516,10,1.3918876647949219,6,6.268074989318848,-0.0984375,0.3025
38.250496,21.733238,-1.16612,Point,162.7734375,0.6499999761581421,0.2165558934211731,1.3919750452041626,2.819608688354492,0.7030978798866272,14.49472713470459,104.49578094482422,1560699513995.0452,0.3648310601711273,57.748783111572266,10,5.978042125701904,3,63.54183578491211,-0.0859375,-0.645
38.249898,21.737588,16.732333,Point,133.59375,0.8399999737739563,0.04048124700784683,0.7059409618377686,1.0530637502670288,0.24525757133960724,3.790853500366211,26.71957015991211,1560675606992.733,0.10132815688848495,22.73335075378418,5,2.116917371749878,4,11.285594940185547,0.23125,-0.5575
38.249703,21.735188,5.781084,Point,46.0546875,1.2000000476837158,0.034801583737134933,0.7818880081176758,1.6955022811889648,0.203640878200531,3.318608283996582,14.470643043518066,1560699725987.174,0.08103279024362564,10.363512992858887,5,1.8827344179153442,4,7.280808925628662,0.05625,-0.5275
38.244344,21.726908,1.522305,Point,304.453125,1.559999942779541,0.04527920484542847,0.6446303725242615,1.3363521099090576,0.20143136382102966,6.787835597991943,38.49119186401367,1560683418996.903,0.08243641257286072,30.763141632080078,5,2.1768722534179688,4,19.301889419555664,-0.546875,0.2675
38.242694,21.734566,25.589311,Point,299.1796875,0.8999999761581421,0.0399000309407711,0.32511064410209656,0.7158904075622559,0.15004149079322815,5.094430923461914,26.051116943359375,1560682640997.6926,0.07705406844615936,20.344871520996094,30,1.4237220287322998,6,14.149364471435547,0.0109375,0.51
38.24337,21.738819,43.124345,Point,38.3203125,0.8799999952316284,0.02690570056438446,0.1692260503768921,0.3637864589691162,0.11671418696641922,1.1245765686035156,7.055764675140381,1560680443999.15,0.047175291925668716,5.9400634765625,5,0.48591360449790955,3,3.0701582431793213,0.3203125,0.4125
38.249311,21.734432,4.029924,Point,319.5703125,0.5,0.08648619055747986,0.9263704419136047,2.346599578857422,0.5449681878089905,14.15558910369873,31.235109329223633,1560699186991.1692,0.21598102152347565,23.794645309448242,10,7.391820907592773,4,17.43156623840332,0.0015625,-0.47
38.243586,21.734128,21.624345,Point,171.5625,2,0.017498070374131203,0.22999130189418793,0.4591652452945709,0.09370604902505875,1.2649441957473755,5.7481184005737305,1560677887997.6223,0.03720701485872269,4.53484582901001,30,0.6852723956108093,6,2.6351115703582764,-0.0203125,0.38
38.251203,21.736464,3.301046,Point,15.1171875,1.3600000143051147,0.04388009011745453,1.2662402391433716,1.9322351217269897,0.27338746190071106,6.099157810211182,7.235493183135986,1560699888997.2717,0.10997434705495834,5.601779460906982,5,5.888896465301514,4,4.531104564666748,0.15,-0.75
38.24413,21.733191,18.607133,Point,30.234375,1.4500000476837158,0.02493399567902088,0.5467151403427124,0.8136358261108398,0.1922428458929062,2.3979151248931885,8.872425079345703,1560676674998.7578,0.05232107266783714,7.29761266708374,10,1.2531095743179321,4,5.530612468719482,-0.0890625,0.3
38.240528,21.735145,25.831987,Point,113.90625,1.090000033378601,0.05653354898095131,0.42165297269821167,0.7597148418426514,0.4286307692527771,3.6747705936431885,25.02763557434082,1560679181998.227,0.12970829010009766,19.82643699645996,5,1.4809298515319824,4,11.692695617675781,0.053125,0.8325
38.246073,21.730018,4.448564,Point,59.0625,1.309999942779541,0.12096774578094482,0.9998874068260193,3.0675106048583984,0.4523169994354248,20.865999221801758,57.36148452758789,1560698741992.8833,0.223766028881073,37.75063705444336,10,8.752833366394043,3,38.45994186401367,-0.3203125,0.01
38.244404,21.732514,17.084574,Point,69.9609375,2.190000057220459,0.02985277771949768,0.45997849106788635,0.8960173726081848,0.13907405734062195,2.9123806953430176,15.018325805664062,1560676559992.8699,0.05406603589653969,12.306312561035156,10,1.3383376598358154,4,6.923824787139893,-0.1390625,0.2575
38.243116,21.726957,5.594316,Point,326.6015625,1.6299999952316284,0.04285867139697075,0.2867332994937897,0.5867007374763489,0.15799440443515778,6.6234540939331055,31.091960906982422,1560683306999.0508,0.07393261790275574,21.506494522094727,5,1.6321109533309937,3,18.343822479248047,-0.5421875,0.45
38.244104,21.732984,17.322343,Point,37.6171875,1.0199999809265137,0.024713318794965744,0.6808412075042725,1.2595902681350708,0.16550666093826294,2.8832759857177734,8.17798900604248,1560676659998.8865,0.05716567113995552,7.197014808654785,10,1.8038394451141357,4,4.584816932678223,-0.1046875,0.3025
38.244806,21.743055,75.340051,Point,27.0703125,1.159999966621399,0.02255379594862461,0.14315961301326752,0.2833820581436157,0.07704168558120728,2.9578917026519775,16.33915901184082,1560680849993.641,0.03777878358960152,12.971186637878418,5,0.620326042175293,4,10.133194923400879,0.6296875,0.1975
38.249139,21.734591,3.757158,Point,320.2734375,1.5800000429153442,0.0696149617433548,1.0598613023757935,1.5261818170547485,0.4756326973438263,5.977163314819336,24.96403694152832,1560699158992.2014,0.18690979480743408,19.336488723754883,10,2.9261081218719482,3,13.618813514709473,0.0125,-0.445
38.244831,21.743061,75.636409,Point,27.7734375,0.9399999976158142,0.037970613688230515,0.2456466406583786,0.484550803899765,0.11810803413391113,3.027648687362671,15.291279792785645,1560680851994.4048,0.06348595023155212,12.093361854553223,5,1.001118540763855,4,8.304705619812012,0.6296875,0.195
38.250449,21.737115,13.750904,Point,261.5625,1.3200000524520874,0.1192091628909111,2.34712553024292,3.5455586910247803,0.9262903332710266,11.092588424682617,41.985992431640625,1560675520995.7427,0.33187076449394226,37.41643524169922,5,5.532533645629883,4,18.920581817626953,0.196875,-0.6375
38.249853,21.734014,2.606401,Point,131.484375,1.149999976158142,0.05754804611206055,0.5897979140281677,1.1702438592910767,0.25607869029045105,7.342846393585205,46.71493911743164,1560699600991.8152,0.11185688525438309,37.733211517333984,10,2.4407036304473877,3,19.67064666748047,-0.0296875,-0.5525
38.245566,21.733825,15.901719,Point,220.4296875,1.2999999523162842,0.033674418926239014,0.8979105949401855,2.050996780395508,0.23919250071048737,5.285605430603027,15.618206977844238,1560676391997.8162,0.0680740475654602,12.93017578125,5,2.956371545791626,4,7.618110656738281,-0.0421875,0.085
38.244852,21.726015,1.128663,Point,23.203125,1.090000033378601,0.048580605536699295,0.35234683752059937,0.6047664284706116,0.20604394376277924,3.8366687297821045,21.946331024169922,1560683529994.124,0.09353556483983994,21.0672664642334,5,1.2830249071121216,4,9.647073745727539,-0.6109375,0.19
38.245359,21.732188,13.486711,Point,319.921875,0.75,0.02377384901046753,0.3718939423561096,0.540289044380188,0.12115124613046646,2.7769877910614014,8.321334838867188,1560677232999.4163,0.04477238282561302,5.443315505981445,10,1.0745158195495605,4,5.6318793296813965,-0.1625,0.1175
38.242155,21.730874,15.359514,Point,304.453125,1.25,0.018906639888882637,0.1308179348707199,0.3007400631904602,0.05919424071907997,1.3573771715164185,12.631540298461914,1560682942994.4739,0.03142571449279785,10.200358390808105,5,0.5947081446647644,4,5.663802623748779,-0.2578125,0.5925
38.248523,21.734059,0.873491,Point,43.2421875,1.600000023841858,0.030286023393273354,0.3843207061290741,0.6407294273376465,0.13142196834087372,3.782520055770874,17.98685073852539,1560699076995.2275,0.05353647097945213,12.884223937988281,10,1.2828049659729004,4,10.739617347717285,-0.025,-0.3525
38.249856,21.733479,-1.933271,Point,278.0859375,1.3899999856948853,0.06672967225313187,0.5150060057640076,1.1016348600387573,0.24466459453105927,8.195226669311523,33.264286041259766,1560699274987.921,0.11938347667455673,24.197181701660156,5,2.802478075027466,3,18.707422256469727,-0.0671875,-0.5525
38.250783,21.73271,-1.968061,Point,121.640625,1.0700000524520874,0.057167116552591324,0.45665571093559265,0.9001126289367676,0.20693092048168182,4.703250885009766,32.6419563293457,1560699463996.8862,0.09777635335922241,24.46156883239746,5,1.9051214456558228,3,15.867766380310059,-0.1234375,-0.69
38.249039,21.734588,4.639055,Point,32.34375,1.3700000047683716,0.08060093969106674,1.8385649919509888,5.997961521148682,0.5549116134643555,9.52816390991211,22.003341674804688,1560699134993.0874,0.1768028885126114,17.643007278442383,10,6.613884449005127,4,12.220929145812988,0.0125,-0.43
38.246974,21.732085,0.498918,Point,34.8046875,1.25,0.03489677980542183,0.4274364411830902,0.7916417717933655,0.16726469993591309,5.051258563995361,18.50807762145996,1560698895988.1626,0.06298081576824188,13.835792541503906,10,1.4307074546813965,4,12.147767066955566,-0.16875,-0.1225
38.244705,21.740495,61.024492,Point,95.9765625,1.3600000143051147,0.017543580383062363,0.32913923263549805,0.49481576681137085,0.1163758933544159,0.5186660289764404,3.078834056854248,1560680621994.0686,0.04037608578801155,2.4497666358947754,10,0.4205223321914673,4,1.7465115785598755,0.44375,0.2125
38.243706,21.726968,3.099327,Point,16.171875,1.7300000190734863,0.02834274433553219,0.21887601912021637,0.37663325667381287,0.1437806338071823,1.5725737810134888,14.493853569030762,1560683353998.499,0.05420684441924095,8.869991302490234,5,0.7230843305587769,4,7.514625549316406,-0.5421875,0.36
38.24475,21.743034,74.760742,Point,5.9765625,0.8500000238418579,0.022067841142416,0.1393214464187622,0.28159967064857483,0.06531748175621033,1.2112306356430054,14.461804389953613,1560680845991.7546,0.036776941269636154,13.373542785644531,5,0.5723415613174438,4,4.952670097351074,0.628125,0.2075
38.242128,21.73526,27.500627,Point,276.328125,0.5899999737739563,0.08069921284914017,0.9104334712028503,1.5597890615463257,0.4467870891094208,5.498910903930664,17.557981491088867,1560682583998.9514,0.19934669137001038,10.33061695098877,10,2.088783025741577,4,15.052953720092773,0.0625,0.595
38.241914,21.731373,14.925615,Point,316.7578125,1.440000057220459,0.03272157162427902,0.2233489602804184,0.45036396384239197,0.10751927644014359,2.3219118118286133,16.71956443786621,1560682905995.3853,0.05592725798487663,14.173376083374023,10,0.8437567949295044,4,8.033550262451172,-0.221875,0.6275
38.241294,21.739008,43.023637,Point,216.9140625,1.1799999475479126,0.057125627994537354,0.4069851040840149,0.826251745223999,0.17683102190494537,4.949028491973877,30.62275505065918,1560682284992.9214,0.09343114495277405,25.87504005432129,10,1.6539181470870972,6,13.082164764404297,0.334375,0.72
