51.5010490417,-0.1236883044,16:55:2,0/0/200,24,18.33,66
51.5010566711,-0.1237015962,16:55:3,0/0/200,16,43.95,172
51.5010490417,-0.1237166047,16:55:4,0/0/200,4,42.57,296
51.5010490417,-0.1237316012,16:55:4,0/0/200,38,35.45,233
51.5010490417,-0.1237532973,16:55:6,0/0/200,17,20.76,84
51.5010490417,-0.1237733125,16:55:7,0/0/200,17,26.94,142
51.5010566711,-0.1237900018,16:55:8,0/0/200,45,24.54,86
51.5010643005,-0.1238083004,16:55:8,0/0/200,43,35.41,148
51.5010643005,-0.1238216042,16:55:10,0/0/200,59,30.17,129
51.5010643005,-0.1238383054,16:55:11,0/0/200,23,33.11,152
51.5010643005,-0.1238516092,16:55:12,0/0/200,22,20.41,144
51.5010643005,-0.1238666057,16:55:12,0/0/200,9,25.99,119
51.5010643005,-0.1238716006,16:55:14,0/0/200,16,26.02,145
51.5010757446,-0.1238816022,16:55:15,0/0/200,24,18.44,93
51.5010757446,-0.1238883018,16:55:16,0/0/200,14,17.15,118
51.5010757446,-0.1238900065,16:55:16,0/0/200,6,20.40,96
51.5010757446,-0.1238932967,16:55:18,0/0/200,32,21.58,92
51.5010757446,-0.1238983035,16:55:19,0/0/200,13,13.74,63
51.5010757446,-0.1239016056,16:55:20,0/0/200,12,15.24,65
51.5010757446,-0.1239032983,16:55:20,0/0/200,15,15.43,59
51.5010833740,-0.1239050149,16:55:22,0/0/200,25,16.68,98
51.5010833740,-0.1239066004,16:55:23,0/0/200,18,17.67,88
51.5010833740,-0.1239066004,16:55:24,0/0/200,10,21.94,64
51.5010833740,-0.1239050149,16:55:24,0/0/200,52,20.38,92
51.5010833740,-0.1239050149,16:55:26,0/0/200,36,23.06,86
51.5010833740,-0.1239066004,16:55:27,0/0/200,31,31.44,102
51.5010833740,-0.1239066004,16:55:28,0/0/200,53,41.36,116
51.5010833740,-0.1239083051,16:55:28,0/0/200,22,38.72,117
51.5010833740,-0.1239116072,16:55:30,0/0/200,22,28.70,101
51.5010833740,-0.1239133000,16:55:31,0/0/200,77,36.34,106
51.5010833740,-0.1239133000,16:55:32,0/0/200,37,43.16,116
51.5010833740,-0.1239133000,16:55:32,0/0/200,10,32.07,110
51.5010833740,-0.1239133000,16:55:34,0/0/200,14,12.54,66
51.5010833740,-0.1239133000,16:55:35,0/0/200,12,12.28,53
51.5010833740,-0.1239150047,16:55:36,0/0/200,18,13.85,62
51.5010833740,-0.1239150047,16:55:36,0/0/200,15,11.21,51
51.5010833740,-0.1239133000,16:55:38,0/0/200,19,11.51,118
51.5010757446,-0.1239133000,16:55:39,0/0/200,8,9.75,58
51.5010757446,-0.1239133000,16:55:40,0/0/200,5,8.16,41
51.5010757446,-0.1239133000,16:55:40,0/0/200,4,9.93,43
51.5010757446,-0.1239150047,16:55:42,0/0/200,13,8.92,60
51.5010757446,-0.1239150047,16:55:43,0/0/200,13,5.61,29
51.5010757446,-0.1239150047,16:55:44,0/0/200,0,7.93,43
51.5010757446,-0.1239150047,16:55:44,0/0/200,12,6.83,44
51.5010643005,-0.1239166021,16:55:46,0/0/200,3,7.38,41
51.5010643005,-0.1239183068,16:55:47,0/0/200,5,8.17,40
51.5010643005,-0.1239199995,16:55:48,0/0/200,6,6.63,32
51.5010643005,-0.1239199995,16:55:48,0/0/200,1,7.05,49
51.5010643005,-0.1239216089,16:55:50,0/0/200,12,7.68,55
51.5010643005,-0.1239233016,16:55:51,0/0/200,28,9.25,49
51.5010643005,-0.1239216089,16:55:52,0/0/200,4,9.26,118
51.5010643005,-0.1239216089,16:55:52,0/0/200,20,6.82,59
51.5010643005,-0.1239216089,16:55:54,0/0/200,4,7.31,47
