51.5093116760,-0.1173116087,16:32:10,0/0/200,28,48.91,186
51.5093002319,-0.1173050045,16:32:11,0/0/200,33,72.32,401
51.5092926025,-0.1172966003,16:32:12,0/0/200,60,45.34,150
51.5092773437,-0.1172900080,16:32:12,0/0/200,6,22.16,99
51.5092697143,-0.1172816038,16:32:14,0/0/200,104,26.34,216
51.5092620849,-0.1172750115,16:32:15,0/0/200,45,53.07,303
51.5092430114,-0.1172683119,16:32:16,0/0/200,58,85.40,490
51.5092353820,-0.1172582983,16:32:16,0/0/200,80,90.48,404
51.5092277526,-0.1172500014,16:32:18,0/0/200,41,86.08,327
51.5092201232,-0.1172416090,16:32:19,0/0/200,37,71.28,353
51.5092048645,-0.1172333002,16:32:20,0/0/200,10,24.06,178
51.5091972351,-0.1172250032,16:32:20,0/0/200,40,54.75,403
51.5091896057,-0.1172165989,16:32:22,0/0/200,28,48.17,274
51.5091705322,-0.1172083139,16:32:23,0/0/200,369,78.12,489
51.5091629028,-0.1171983003,16:32:24,0/0/200,194,238.96,484
51.5091552734,-0.1171883106,16:32:24,0/0/200,58,110.02,481
51.5091476440,-0.1171800017,16:32:26,0/0/200,26,53.16,304
51.5091323852,-0.1171733021,16:32:27,0/0/200,67,34.66,285
51.5091209411,-0.1171666145,16:32:28,0/0/200,150,204.06,473
51.5091056823,-0.1171599984,16:32:28,0/0/200,325,171.20,476
51.5090904235,-0.1171499967,16:32:30,0/0/200,109,120.27,434
51.5090827941,-0.1171416044,16:32:31,0/0/200,315,232.89,487
51.5090751647,-0.1171366095,16:32:32,0/0/200,68,146.67,467
51.5090675354,-0.1171333074,16:32:32,0/0/200,121,148.51,409
51.5090560913,-0.1171250104,16:32:34,0/0/200,192,181.90,484
51.5090484619,-0.1171165943,16:32:35,0/0/200,20,187.08,484
