51.5043525695,-0.1190732955,16:43:30,0/0/200,18,44.89,173
51.5043449401,-0.1190850019,16:43:31,0/0/200,10,27.77,101
51.5043373107,-0.1190916061,16:43:32,0/0/200,66,32.35,175
51.5043296813,-0.1190950031,16:43:32,0/0/200,56,38.66,257
51.5043296813,-0.1191083068,16:43:34,0/0/200,19,29.85,104
51.5043220520,-0.1191150074,16:43:35,0/0/200,11,32.26,111
51.5043220520,-0.1191150074,16:43:36,0/0/200,63,39.33,121
51.5043144226,-0.1191249961,16:43:36,0/0/200,37,41.11,154
51.5043067932,-0.1191316013,16:43:38,0/0/200,68,42.87,167
51.5042953491,-0.1191365957,16:43:39,0/0/200,32,56.40,195
51.5042877197,-0.1191416025,16:43:40,0/0/200,44,29.56,123
51.5042724609,-0.1191400051,16:43:40,0/0/200,18,29.94,118
51.5042648315,-0.1191465969,16:43:42,0/0/200,26,23.03,96
51.5042572021,-0.1191483020,16:43:43,0/0/200,16,25.49,164
51.5042572021,-0.1191465969,16:43:44,0/0/200,41,25.12,92
51.5042495727,-0.1191483020,16:43:44,0/0/200,17,47.58,165
51.5042381286,-0.1191516036,16:43:46,0/0/200,27,13.86,80
51.5042228698,-0.1191483020,16:43:47,0/0/200,40,7.85,69
51.5042228698,-0.1191550016,16:43:48,0/0/200,25,19.07,79
51.5042076110,-0.1191516036,16:43:48,0/0/200,15,13.81,152
51.5041999816,-0.1191532974,16:43:50,0/0/200,35,28.46,215
51.5041923522,-0.1191566104,16:43:51,0/0/200,23,16.26,143
51.5041656494,-0.1191550016,16:43:52,0/0/200,8,17.48,92
51.5041580200,-0.1191550016,16:43:52,0/0/200,2,8.49,69
51.5041503906,-0.1191583042,16:43:54,0/0/200,11,12.74,58
51.5041427612,-0.1191650152,16:43:55,0/0/200,26,15.97,58
51.5041351318,-0.1191666011,16:43:56,0/0/200,24,12.80,70
51.5041160583,-0.1191632986,16:43:56,0/0/200,11,8.66,44
51.5041007995,-0.1191650152,16:43:58,0/0/200,18,12.25,60
51.5040931701,-0.1191732997,16:43:59,0/0/200,12,6.26,51
51.5040931701,-0.1191783065,16:44:0,0/0/200,15,20.01,70
51.5040855407,-0.1191849946,16:44:0,0/0/200,6,16.55,69
51.5040779113,-0.1191916103,16:44:2,0/0/200,18,14.29,95
51.5040626525,-0.1191966056,16:44:3,0/0/200,7,14.74,79
51.5040512084,-0.1191966056,16:44:4,0/0/200,37,13.41,54
51.5040435791,-0.1192000026,16:44:4,0/0/200,4,13.86,77
51.5040359497,-0.1192016124,16:44:6,0/0/200,11,7.00,55
51.5040283203,-0.1192016124,16:44:7,0/0/200,7,9.53,39
51.5040130615,-0.1192065954,16:44:8,0/0/200,10,13.03,59
51.5040054321,-0.1192100048,16:44:8,0/0/200,16,10.47,56
51.5039939880,-0.1192133064,16:44:10,0/0/200,20,14.66,46
51.5039863586,-0.1192165966,16:44:11,0/0/200,8,15.79,65
51.5039710998,-0.1192200069,16:44:12,0/0/200,5,15.63,114
51.5039634704,-0.1192183017,16:44:12,0/0/200,21,25.99,400
51.5039558410,-0.1192250013,16:44:14,0/0/200,48,32.83,92
51.5039405822,-0.1192265987,16:44:15,0/0/200,47,34.75,89
51.5039291381,-0.1192265987,16:44:16,0/0/200,38,33.68,64
51.5039138793,-0.1192332983,16:44:16,0/0/200,10,21.74,70
51.5039062500,-0.1192416076,16:44:18,0/0/200,10,14.72,61
51.5038986206,-0.1192432994,16:44:19,0/0/200,40,47.27,94
51.5038986206,-0.1192500114,16:44:20,0/0/200,27,51.26,89
