51.5008697509,-0.1199683074,16:49:59,0/0/200,8,13.95,60
51.5008773803,-0.1199883098,16:50:0,0/0/200,8,13.73,57
51.5008773803,-0.1200049996,16:50:0,0/0/200,13,12.49,56
51.5008773803,-0.1200250148,16:50:2,0/0/200,18,9.68,47
51.5008773803,-0.1200382947,16:50:3,0/0/200,0,10.90,46
51.5008773803,-0.1200482964,16:50:4,0/0/200,3,9.28,57
51.5008773803,-0.1200649976,16:50:4,0/0/200,5,8.52,40
51.5008773803,-0.1200850009,16:50:6,0/0/200,22,10.24,45
51.5008888244,-0.1200700044,16:50:7,0/0/200,4,13.93,55
51.5008888244,-0.1200900077,16:50:8,0/0/200,7,11.45,59
51.5008773803,-0.1201082944,16:50:8,0/0/200,17,8.37,48
51.5008773803,-0.1201216101,16:50:10,0/0/200,34,8.94,38
51.5008773803,-0.1201315999,16:50:11,0/0/200,6,6.77,38
51.5008888244,-0.1201499938,16:50:12,0/0/200,6,10.56,49
51.5008773803,-0.1201566100,16:50:12,0/0/200,55,10.18,113
51.5008773803,-0.1201566100,16:50:14,0/0/200,8,11.05,48
51.5008888244,-0.1201600074,16:50:15,0/0/200,2,9.20,37
51.5008888244,-0.1201715946,16:50:16,0/0/200,15,7.16,41
51.5008964538,-0.1201783061,16:50:16,0/0/200,7,7.87,31
51.5008888244,-0.1201833009,16:50:18,0/0/200,3,7.20,36
51.5008888244,-0.1201915979,16:50:19,0/0/200,10,5.73,28
51.5008773803,-0.1201833009,16:50:20,0/0/200,6,6.93,41
51.5008773803,-0.1201950073,16:50:20,0/0/200,15,7.95,40
51.5008888244,-0.1202050089,16:50:22,0/0/200,2,12.82,74
51.5008773803,-0.1202216029,16:50:23,0/0/200,12,9.10,56
51.5008773803,-0.1202333092,16:50:24,0/0/200,8,7.19,40
51.5008773803,-0.1202499985,16:50:24,0/0/200,0,5.04,37
51.5008888244,-0.1202683091,16:50:26,0/0/200,19,13.38,98
51.5008888244,-0.1202866077,16:50:27,0/0/200,30,10.23,59
51.5008964538,-0.1202950119,16:50:28,0/0/200,14,10.61,59
51.5008964538,-0.1203099966,16:50:28,0/0/200,3,8.57,75
51.5009040832,-0.1203216075,16:50:30,0/0/200,5,9.19,68
51.5009040832,-0.1203383088,16:50:31,0/0/200,6,9.98,66
51.5009117126,-0.1203549981,16:50:32,0/0/200,21,8.62,36
