51.5087661743,-0.1169016122,16:33:3,0/0/200,289,186.87,455
51.5087547302,-0.1168950080,16:33:4,0/0/200,339,250.70,488
51.5087471008,-0.1168849945,16:33:4,0/0/200,204,177.97,485
51.5087394714,-0.1168766021,16:33:6,0/0/200,320,170.93,491
51.5087318420,-0.1168650150,16:33:7,0/0/200,165,318.69,489
51.5087242126,-0.1168533086,16:33:8,0/0/200,67,129.51,477
51.5087165832,-0.1168449997,16:33:8,0/0/200,279,170.29,491
51.5087089538,-0.1168365955,16:33:10,0/0/200,104,174.03,481
51.5087013244,-0.1168249964,16:33:11,0/0/200,72,61.50,438
51.5086898803,-0.1168166041,16:33:12,0/0/200,38,86.59,486
51.5086822509,-0.1168099999,16:33:12,0/0/200,271,35.35,438
51.5086746215,-0.1168016076,16:33:14,0/0/200,255,341.36,495
51.5086669921,-0.1167932987,16:33:15,0/0/200,156,220.36,490
51.5086593627,-0.1167866110,16:33:16,0/0/200,382,243.85,481
51.5086441040,-0.1167832970,16:33:16,0/0/200,290,259.83,469
51.5086326599,-0.1167750120,16:33:18,0/0/200,296,298.18,494
51.5086250305,-0.1167683124,16:33:19,0/0/200,64,126.31,416
51.5086174011,-0.1167600035,16:33:20,0/0/200,164,153.39,453
51.5086097717,-0.1167465925,16:33:20,0/0/200,41,162.21,409
51.5086097717,-0.1167450070,16:33:22,0/0/200,174,94.17,420
51.5085945129,-0.1167316079,16:33:23,0/0/200,32,96.47,454
51.5085868835,-0.1167233109,16:33:24,0/0/200,5,100.27,466
51.5085678100,-0.1167166113,16:33:24,0/0/200,90,78.99,436
51.5085601806,-0.1167016029,16:33:26,0/0/200,37,64.50,297
51.5085525512,-0.1166916012,16:33:27,0/0/200,101,67.96,481
51.5085449218,-0.1166850090,16:33:28,0/0/200,224,93.11,476
51.5085372924,-0.1166783094,16:33:28,0/0/200,36,54.24,385
51.5085296630,-0.1166715979,16:33:30,0/0/200,31,48.09,296
51.5085220336,-0.1166650056,16:33:31,0/0/200,48,66.04,431
51.5085105895,-0.1166566133,16:33:32,0/0/200,12,36.85,327
51.5085029602,-0.1166499972,16:33:32,0/0/200,44,50.71,444
51.5084953308,-0.1166432976,16:33:34,0/0/200,7,22.94,207
51.5084877014,-0.1166350007,16:33:35,0/0/200,5,40.33,248
51.5084800720,-0.1166233062,16:33:36,0/0/200,87,45.34,261
51.5084724426,-0.1166132926,16:33:36,0/0/200,230,93.74,483
51.5084648132,-0.1166066050,16:33:38,0/0/200,78,40.76,271
51.5084571838,-0.1165933132,16:33:39,0/0/200,79,32.31,143
51.5084457397,-0.1165816068,16:33:40,0/0/200,120,40.32,183
51.5084304809,-0.1165715932,16:33:40,0/0/200,62,35.47,352
51.5084152221,-0.1165633082,16:33:42,0/0/200,36,40.71,372
51.5084075927,-0.1165516138,16:33:43,0/0/200,44,23.67,104
51.5083999633,-0.1165449976,16:33:44,0/0/200,297,44.87,484
51.5083808898,-0.1165366053,16:33:44,0/0/200,199,184.63,494
51.5083656311,-0.1165300130,16:33:46,0/0/200,260,233.50,494
51.5083580017,-0.1165200114,16:33:47,0/0/200,31,92.10,441
51.5083427429,-0.1165150046,16:33:48,0/0/200,36,32.79,241
51.5083351135,-0.1165082931,16:33:48,0/0/200,65,171.13,482
51.5083236694,-0.1165015935,16:33:50,0/0/200,152,111.86,462
51.5083160400,-0.1164933085,16:33:51,0/0/200,57,73.47,401
51.5083007812,-0.1164865970,16:33:52,0/0/200,6,25.54,141
51.5082931518,-0.1164800047,16:33:52,0/0/200,105,125.67,468
51.5082855224,-0.1164716005,16:33:54,0/0/200,190,117.55,464
51.5082778930,-0.1164633035,16:33:55,0/0/200,340,312.93,495
51.5082664489,-0.1164600014,16:33:56,0/0/200,174,167.76,492
51.5082588195,-0.1164499998,16:33:56,0/0/200,134,83.01,406
51.5082435607,-0.1164382934,16:33:58,0/0/200,229,59.40,404
51.5082359313,-0.1164300084,16:33:59,0/0/200,9,170.91,493
51.5082283020,-0.1164200067,16:34:0,0/0/200,10,51.06,231
51.5082206726,-0.1164083003,16:34:0,0/0/200,134,99.04,448
51.5082130432,-0.1163983106,16:34:2,0/0/200,49,44.25,311
51.5082015991,-0.1163866043,16:34:3,0/0/200,7,24.21,211
51.5081863403,-0.1163749933,16:34:4,0/0/200,12,25.34,186
51.5081787109,-0.1163650035,16:34:4,0/0/200,16,14.59,119
51.5081787109,-0.1163565993,16:34:6,0/0/200,4,20.27,150
51.5081710815,-0.1163500070,16:34:7,0/0/200,18,64.33,460
51.5081634521,-0.1163450002,16:34:8,0/0/200,21,41.09,446
