latitude,longitude,time,date,number people
51.5012359619,-0.0019316,14:2:0,24/2/2016,0
51.5012283325,-0.0019516,14:2:0,24/2/2016,0
51.5012283325,-0.0019700002,14:2:2,24/2/2016,0
51.5012283325,-0.0019866001,14:2:3,24/2/2016,0
51.5012283325,-0.0020083,14:2:4,24/2/2016,0
51.5012283325,-0.0020300002,14:2:4,24/2/2016,0
51.5012283325,-0.0020515999,14:2:6,24/2/2016,0
51.5012283325,-0.0020715999,14:2:7,24/2/2016,0
51.5012207031,-0.0020883002,14:2:8,24/2/2016,0
51.5012207031,-0.0020999999,14:2:8,24/2/2016,0
51.5012130737,-0.0021115999,14:2:10,24/2/2016,0
51.5012054443,-0.0021283001,14:2:11,24/2/2016,0
51.5011863708,-0.0021400001,14:2:12,24/2/2016,0
51.5011787414,-0.0021483001,14:2:12,24/2/2016,0
51.501171112,-0.0021532998,14:2:14,24/2/2016,0
51.5011634826,-0.0021582999,14:2:15,24/2/2016,0
51.5011482238,-0.0021633,14:2:16,24/2/2016,0
51.501132965,-0.0021682999,14:2:16,24/2/2016,0
51.5011215209,-0.0021716001,14:2:18,24/2/2016,0
51.5011138916,-0.0021733,14:2:19,24/2/2016,1
51.5010986328,-0.0021733,14:2:20,24/2/2016,0
51.5010910034,-0.0021749999,14:2:20,24/2/2016,0
51.5010757446,-0.0021766004,14:2:22,24/2/2016,0
51.5010566711,-0.0021749999,14:2:23,24/2/2016,0
51.5010414123,-0.0021749999,14:2:24,24/2/2016,0
51.5010337829,-0.0021766004,14:2:24,24/2/2016,0
51.5010261535,-0.0021799998,14:2:26,24/2/2016,0
51.5010108947,-0.0021799998,14:2:27,24/2/2016,0
51.5009994506,-0.0021799998,14:2:28,24/2/2016,0
51.5009841918,-0.0021816,14:2:28,24/2/2016,0
51.5009765625,-0.0021866002,14:2:30,24/2/2016,0
51.5009689331,-0.00219,14:2:31,24/2/2016,0
51.5009689331,-0.0021933002,14:2:32,24/2/2016,0
51.5009613037,-0.0021950004,14:2:32,24/2/2016,0
51.5009613037,-0.0021950004,14:2:34,24/2/2016,0
51.5009536743,-0.0021933002,14:2:35,24/2/2016,0
51.5009422302,-0.0021933002,14:2:36,24/2/2016,0
51.5009346008,-0.0021915998,14:2:36,24/2/2016,0
51.5009269714,-0.00219,14:2:38,24/2/2016,0
51.500919342,-0.0021882998,14:2:39,24/2/2016,0
51.5009117126,-0.0021882998,14:2:40,24/2/2016,0
51.5009040832,-0.00219,14:2:40,24/2/2016,0
51.5008888244,-0.0021915998,14:2:42,24/2/2016,0
51.5008773803,-0.0021950004,14:2:43,24/2/2016,1
51.5008697509,-0.0021983001,14:2:44,24/2/2016,0
51.5008621215,-0.0022,14:2:44,24/2/2016,0
51.5008544921,-0.0022,14:2:46,24/2/2016,0
51.5008392333,-0.0022,14:2:47,24/2/2016,0
51.500831604,-0.0022016003,14:2:48,24/2/2016,0
51.5008201599,-0.0022033002,14:2:48,24/2/2016,0
51.5008125305,-0.0022050001,14:2:50,24/2/2016,0
51.5008049011,-0.0022050001,14:2:51,24/2/2016,0
51.5007972717,-0.0022050001,14:2:52,24/2/2016,0
51.5007896423,-0.0022033002,14:2:52,24/2/2016,0
51.5007743835,-0.0022033002,14:2:54,24/2/2016,0
51.5007667541,-0.0022016003,14:2:55,24/2/2016,0
51.50075531,-0.0022016003,14:2:56,24/2/2016,0
51.5007476806,-0.0021983001,14:2:56,24/2/2016,0
51.5007400512,-0.0021965999,14:2:58,24/2/2016,0
51.5007324218,-0.0021965999,14:2:59,24/2/2016,0
51.500717163,-0.0021933002,14:3:0,24/2/2016,0
51.5007095336,-0.0021915998,14:3:0,24/2/2016,0
51.5006980895,-0.00219,14:3:2,24/2/2016,0
51.5006828308,-0.0021882998,14:3:3,24/2/2016,0
51.5006752014,-0.00219,14:3:4,24/2/2016,0
51.5006599426,-0.0021882998,14:3:4,24/2/2016,0
51.5006446838,-0.0021866002,14:3:6,24/2/2016,0
51.5006332397,-0.0021849999,14:3:7,24/2/2016,0
51.5006179809,-0.0021849999,14:3:8,24/2/2016,0
51.5006027221,-0.0021849999,14:3:8,24/2/2016,0
51.5005950927,-0.0021849999,14:3:10,24/2/2016,0
51.5005760192,-0.0021849999,14:3:11,24/2/2016,0
51.5005607604,-0.0021849999,14:3:12,24/2/2016,0
51.5005531311,-0.0021849999,14:3:12,24/2/2016,0
51.5005378723,-0.0021833,14:3:14,24/2/2016,0
51.5005226135,-0.0021816,14:3:15,24/2/2016,0
51.5005111694,-0.0021799998,14:3:16,24/2/2016,0
51.5004959106,-0.0021799998,14:3:16,24/2/2016,0
51.5004882812,-0.0021766004,14:3:18,24/2/2016,0
51.5004730224,-0.0021733,14:3:19,24/2/2016,0
51.500465393,-0.0021716001,14:3:20,24/2/2016,0
51.5004463195,-0.0021716001,14:3:20,24/2/2016,0
51.5004386901,-0.00217,14:3:22,24/2/2016,0
51.5004310607,-0.00217,14:3:23,24/2/2016,0
51.500415802,-0.00217,14:3:24,24/2/2016,0
51.5004081726,-0.00217,14:3:24,24/2/2016,0
51.5003890991,-0.0021682999,14:3:26,24/2/2016,0
51.5003814697,-0.00217,14:3:27,24/2/2016,0
51.5003738403,-0.0021716001,14:3:28,24/2/2016,0
51.5003585815,-0.00217,14:3:28,24/2/2016,0
51.5003433227,-0.0021650002,14:3:30,24/2/2016,0
51.5003318786,-0.0021633,14:3:31,24/2/2016,0
51.5003166198,-0.0021616001,14:3:32,24/2/2016,0
51.5003089904,-0.0021582999,14:3:32,24/2/2016,0
51.5002937316,-0.0021582999,14:3:34,24/2/2016,0
51.5002861022,-0.0021582999,14:3:35,24/2/2016,0
51.5002670288,-0.0021582999,14:3:36,24/2/2016,0
51.5002593994,-0.0021549999,14:3:36,24/2/2016,0
51.5002441406,-0.0021549999,14:3:38,24/2/2016,0
51.5002365112,-0.0021566002,14:3:39,24/2/2016,0
51.5002212524,-0.0021549999,14:3:40,24/2/2016,0
51.5002098083,-0.0021532998,14:3:40,24/2/2016,0
51.5001945495,-0.0021532998,14:3:42,24/2/2016,0
51.5001869201,-0.0021516001,14:3:43,24/2/2016,0
51.5001716613,-0.00215,14:3:44,24/2/2016,0
51.5001564025,-0.00215,14:3:44,24/2/2016,0
51.5001449584,-0.00215,14:3:46,24/2/2016,0
51.5001296997,-0.00215,14:3:47,24/2/2016,0
51.5001220703,-0.00215,14:3:48,24/2/2016,0
51.5001144409,-0.0021483001,14:3:48,24/2/2016,0
51.5000991821,-0.0021466002,14:3:50,24/2/2016,0
51.500087738,-0.0021483001,14:3:51,24/2/2016,0
51.5000724792,-0.0021483001,14:3:52,24/2/2016,0
51.5000648498,-0.0021483001,14:3:52,24/2/2016,1
51.500049591,-0.00215,14:3:54,24/2/2016,0
51.5000419616,-0.00215,14:3:55,24/2/2016,0
51.5000228881,-0.00215,14:3:56,24/2/2016,0
51.5000152587,-0.00215,14:3:56,24/2/2016,0
51.5,-0.0021483001,14:3:58,24/2/2016,0
51.4999923706,-0.00215,14:3:59,24/2/2016,0
51.4999771118,-0.0021516001,14:4:0,24/2/2016,0
51.4999580383,-0.0021516001,14:4:0,24/2/2016,0
51.4999504089,-0.0021532998,14:4:2,24/2/2016,0
51.4999351501,-0.0021532998,14:4:3,24/2/2016,0
51.4999275207,-0.0021549999,14:4:4,24/2/2016,0
51.4999122619,-0.0021566002,14:4:4,24/2/2016,0
51.4999008178,-0.0021549999,14:4:6,24/2/2016,0
51.4998931884,-0.0021566002,14:4:7,24/2/2016,0
51.499885559,-0.0021566002,14:4:8,24/2/2016,0
51.4998703002,-0.0021549999,14:4:8,24/2/2016,0
51.4998626708,-0.0021566002,14:4:10,24/2/2016,0
51.4998550415,-0.00216,14:4:11,24/2/2016,2
51.4998435974,-0.0021582999,14:4:12,24/2/2016,0
51.499835968,-0.0021582999,14:4:12,24/2/2016,0
51.4998207092,-0.0021549999,14:4:14,24/2/2016,0
51.4998054504,-0.0021532998,14:4:15,24/2/2016,0
51.499797821,-0.0021516001,14:4:16,24/2/2016,0
51.4997787475,-0.0021532998,14:4:16,24/2/2016,0
51.4997711181,-0.0021532998,14:4:18,24/2/2016,0
51.4997634887,-0.0021516001,14:4:19,24/2/2016,0
51.4997482299,-0.0021516001,14:4:20,24/2/2016,0
51.4997329711,-0.00215,14:4:20,24/2/2016,0
51.499721527,-0.0021483001,14:4:22,24/2/2016,0
51.4997138977,-0.0021483001,14:4:23,24/2/2016,0
51.4997062683,-0.0021483001,14:4:24,24/2/2016,0
51.4996910095,-0.0021483001,14:4:24,24/2/2016,0
51.4996833801,-0.0021466002,14:4:26,24/2/2016,0
51.4996681213,-0.0021466002,14:4:27,24/2/2016,0
51.4996566772,-0.0021449999,14:4:28,24/2/2016,0
51.4996490478,-0.0021416001,14:4:28,24/2/2016,0
51.499633789,-0.0021400001,14:4:30,24/2/2016,0
51.4996261596,-0.0021366,14:4:31,24/2/2016,0
51.4996109008,-0.0021350002,14:4:32,24/2/2016,0
51.4995994567,-0.0021316001,14:4:32,24/2/2016,0
51.4995841979,-0.0021266002,14:4:34,24/2/2016,0
51.4995765686,-0.0021233,14:4:35,24/2/2016,0
51.4995689392,-0.0021183001,14:4:36,24/2/2016,0
51.4995536804,-0.0021133003,14:4:36,24/2/2016,0
51.4995346069,-0.0021065998,14:4:38,24/2/2016,0
51.4995269775,-0.0021016001,14:4:39,24/2/2016,0
51.4995117187,-0.0020982999,14:4:40,24/2/2016,0
51.4994964599,-0.0020950002,14:4:40,24/2/2016,0
51.4994773864,-0.0020899999,14:4:42,24/2/2016,0
51.4994621276,-0.0020899999,14:4:43,24/2/2016,0
51.4994544982,-0.0020866,14:4:44,24/2/2016,0
51.4994392395,-0.0020815999,14:4:44,24/2/2016,0
51.4994316101,-0.0020799999,14:4:46,24/2/2016,0
51.4994125366,-0.0020766,14:4:47,24/2/2016,0
51.4994049072,-0.0020715999,14:4:48,24/2/2016,0
51.4993972778,-0.0020699999,14:4:48,24/2/2016,0
51.499382019,-0.002065,14:4:50,24/2/2016,0
51.4993743896,-0.0020616002,14:4:51,24/2/2016,0
51.4993553161,-0.0020566,14:4:52,24/2/2016,1
51.4993476867,-0.0020533001,14:4:52,24/2/2016,0
51.4993324279,-0.0020483002,14:4:54,24/2/2016,0
51.4993171691,-0.0020433001,14:4:55,24/2/2016,0
51.4993095397,-0.0020399999,14:4:56,24/2/2016,0
51.4992904663,-0.0020366001,14:4:56,24/2/2016,0
51.4992828369,-0.0020316002,14:4:58,24/2/2016,0
51.4992675781,-0.0020283002,14:4:59,24/2/2016,0
51.4992599487,-0.002025,14:5:0,24/2/2016,0
51.4992446899,-0.0020199999,14:5:0,24/2/2016,0
51.4992256164,-0.0020149998,14:5:2,24/2/2016,0
51.499217987,-0.0020099999,14:5:3,24/2/2016,0
51.4992027282,-0.0020050001,14:5:4,24/2/2016,0
51.4991950988,-0.0020016,14:5:4,24/2/2016,0
51.49917984,-0.0019966,14:5:6,24/2/2016,0
51.4991683959,-0.0019932999,14:5:7,24/2/2016,0
51.4991531372,-0.0019899999,14:5:8,24/2/2016,0
51.4991455078,-0.0019850001,14:5:8,24/2/2016,0
51.499130249,-0.0019816002,14:5:10,24/2/2016,0
51.4991226196,-0.0019783001,14:5:11,24/2/2016,0
51.4991035461,-0.001975,14:5:12,24/2/2016,0
51.4990882873,-0.0019700002,14:5:12,24/2/2016,0
51.4990806579,-0.001965,14:5:14,24/2/2016,0
51.4990653991,-0.0019616001,14:5:15,24/2/2016,0
51.4990577697,-0.0019583001,14:5:16,24/2/2016,0
51.4990386962,-0.0019533,14:5:16,24/2/2016,0
51.4990310668,-0.0019483001,14:5:18,24/2/2016,0
51.4990158081,-0.0019432998,14:5:19,24/2/2016,0
51.4990081787,-0.0019383,14:5:20,24/2/2016,0
51.4989891052,-0.0019333002,14:5:20,24/2/2016,0
51.4989738464,-0.0019282999,14:5:22,24/2/2016,0
51.498966217,-0.0019233001,14:5:23,24/2/2016,0
51.4989509582,-0.0019166,14:5:24,24/2/2016,0
51.4989433288,-0.0019065999,14:5:24,24/2/2016,0
51.4989356994,-0.0018949999,14:5:26,24/2/2016,0
51.4989242553,-0.0018815999,14:5:27,24/2/2016,0
51.4989166259,-0.0018700002,14:5:28,24/2/2016,0
51.4989089965,-0.0018565999,14:5:28,24/2/2016,0
51.4989013671,-0.0018433,14:5:30,24/2/2016,0
51.4989013671,-0.0018333,14:5:31,24/2/2016,0
51.4988937377,-0.0018216,14:5:32,24/2/2016,1
51.4988937377,-0.0018115999,14:5:32,24/2/2016,0
51.4989013671,-0.0018016002,14:5:34,24/2/2016,0
51.4988937377,-0.0017883,14:5:35,24/2/2016,0
51.4988937377,-0.0017733,14:5:36,24/2/2016,0
51.4988861083,-0.0017616,14:5:36,24/2/2016,0
51.4988861083,-0.0017450001,14:5:38,24/2/2016,0
51.4988861083,-0.0017333001,14:5:39,24/2/2016,0
51.4988861083,-0.0017166001,14:5:40,24/2/2016,0
51.498878479,-0.0016965999,14:5:40,24/2/2016,0
51.498878479,-0.001675,14:5:42,24/2/2016,0
51.4988670349,-0.0016566,14:5:43,24/2/2016,0
51.4988670349,-0.0016400001,14:5:44,24/2/2016,0
51.4988670349,-0.001625,14:5:44,24/2/2016,0
51.4988670349,-0.0016100001,14:5:46,24/2/2016,0
51.4988594055,-0.0015999999,14:5:47,24/2/2016,0
51.4988594055,-0.001585,14:5:48,24/2/2016,0
51.4988441467,-0.0015683001,14:5:48,24/2/2016,0
51.4988365173,-0.0015516,14:5:50,24/2/2016,0
51.4988288879,-0.0015400002,14:5:51,24/2/2016,0
51.4988136291,-0.0015300001,14:5:52,24/2/2016,0
51.4987945556,-0.0015232999,14:5:52,24/2/2016,0
51.4987792968,-0.0015149999,14:5:54,24/2/2016,0
51.4987716674,-0.0015083,14:5:55,24/2/2016,0
51.4987564086,-0.0015016001,14:5:56,24/2/2016,0
51.4987373352,-0.0014966,14:5:56,24/2/2016,0
51.4987297058,-0.00149,14:5:58,24/2/2016,0
51.498714447,-0.0014849998,14:5:59,24/2/2016,0
51.4986991882,-0.0014766,14:6:0,24/2/2016,0
51.4986915588,-0.00147,14:6:0,24/2/2016,0
51.4986724853,-0.0014632999,14:6:2,24/2/2016,0
51.4986648559,-0.0014583001,14:6:3,24/2/2016,0
51.4986495971,-0.0014516001,14:6:4,24/2/2016,0
51.4986343383,-0.0014465999,14:6:4,24/2/2016,0
51.4986228942,-0.0014416,14:6:6,24/2/2016,0
51.4986076354,-0.0014366001,14:6:7,24/2/2016,0
51.4986000061,-0.0014333,14:6:8,24/2/2016,0
51.4985847473,-0.0014282999,14:6:8,24/2/2016,0
51.4985694885,-0.0014233,14:6:10,24/2/2016,0
51.4985580444,-0.00142,14:6:11,24/2/2016,0
51.4985427856,-0.0014116001,14:6:12,24/2/2016,0
51.4985351562,-0.0014082999,14:6:12,24/2/2016,0
51.4985198974,-0.0014033001,14:6:14,24/2/2016,0
51.4985008239,-0.0014015998,14:6:15,24/2/2016,0
51.4984931945,-0.0013966,14:6:16,24/2/2016,0
51.4984855651,-0.0013899999,14:6:16,24/2/2016,0
51.4984703063,-0.0013832999,14:6:18,24/2/2016,0
51.498462677,-0.0013766001,14:6:19,24/2/2016,0
51.4984550476,-0.0013700001,14:6:20,24/2/2016,0
51.4984359741,-0.0013666,14:6:20,24/2/2016,0
51.4984283447,-0.0013716,14:6:22,24/2/2016,0
51.4984207153,-0.0013766001,14:6:23,24/2/2016,0
51.4984130859,-0.0013716,14:6:24,24/2/2016,0
51.4983978271,-0.0013666,14:6:24,24/2/2016,0
51.4983901977,-0.0013632999,14:6:26,24/2/2016,0
51.4983711242,-0.0013616,14:6:27,24/2/2016,0
51.4983558654,-0.0013600001,14:6:28,24/2/2016,0
51.4983406066,-0.0013583002,14:6:28,24/2/2016,0
51.4983329772,-0.0013566,14:6:30,24/2/2016,0
51.4983139038,-0.0013583002,14:6:31,24/2/2016,0
51.4983062744,-0.0013566,14:6:32,24/2/2016,0
51.4982910156,-0.0013583002,14:6:32,24/2/2016,0
51.4982757568,-0.0013583002,14:6:34,24/2/2016,0
51.4982681274,-0.0013566,14:6:35,24/2/2016,0
51.4982490539,-0.001355,14:6:36,24/2/2016,0
51.4982337951,-0.0013515999,14:6:36,24/2/2016,0
51.4982261657,-0.0013482999,14:6:38,24/2/2016,0
51.4982109069,-0.001345,14:6:39,24/2/2016,0
51.4982032775,-0.0013433001,14:6:40,24/2/2016,0
51.4981842041,-0.0013383001,14:6:40,24/2/2016,0
51.4981765747,-0.0013332999,14:6:42,24/2/2016,0
51.4981613159,-0.00133,14:6:43,24/2/2016,0
51.4981536865,-0.001325,14:6:44,24/2/2016,0
51.498134613,-0.0013216,14:6:44,24/2/2016,0
51.4981269836,-0.0013199999,14:6:46,24/2/2016,0
51.4981193542,-0.0013199999,14:6:47,24/2/2016,0
51.4981040954,-0.0013199999,14:6:48,24/2/2016,0
51.4980888366,-0.0013165999,14:6:48,24/2/2016,0
51.4980812072,-0.001315,14:6:50,24/2/2016,0
51.4980621337,-0.0013116,14:6:51,24/2/2016,0
51.4980545043,-0.0013100001,14:6:52,24/2/2016,0
51.4980392456,-0.0013065999,14:6:52,24/2/2016,0
51.4980316162,-0.0013033001,14:6:54,24/2/2016,0
51.4980125427,-0.0012983,14:6:55,24/2/2016,0
51.4979972839,-0.0012966001,14:6:56,24/2/2016,0
51.4979896545,-0.0012933001,14:6:56,24/2/2016,0
51.4979820251,-0.00129,14:6:58,24/2/2016,0
51.4979667663,-0.0012849999,14:6:59,24/2/2016,0
51.4979591369,-0.0012815999,14:7:0,24/2/2016,1
51.4979400634,-0.00128,14:7:0,24/2/2016,0
51.497932434,-0.0012783,14:7:2,24/2/2016,0
51.4979171752,-0.001275,14:7:3,24/2/2016,0
51.4979095458,-0.0012716,14:7:4,24/2/2016,1
51.4979019165,-0.0012699999,14:7:4,24/2/2016,0
51.497882843,-0.0012666,14:7:6,24/2/2016,0
51.4978752136,-0.0012616,14:7:7,24/2/2016,0
51.4978675842,-0.0012566,14:7:8,24/2/2016,0
51.4978523254,-0.0012532999,14:7:8,24/2/2016,0
51.497844696,-0.0012500001,14:7:10,24/2/2016,0
51.4978256225,-0.0012432999,14:7:11,24/2/2016,0
51.4978179931,-0.00124,14:7:12,24/2/2016,0
51.4978027343,-0.0012366,14:7:12,24/2/2016,0
51.4977951049,-0.0012316,14:7:14,24/2/2016,0
51.4977798461,-0.0012283,14:7:15,24/2/2016,0
51.497768402,-0.0012232999,14:7:16,24/2/2016,0
51.4977531433,-0.0012183001,14:7:16,24/2/2016,0
51.4977455139,-0.0012116,14:7:18,24/2/2016,0
51.4977302551,-0.0012049999,14:7:19,24/2/2016,0
51.4977149963,-0.0011966,14:7:20,24/2/2016,0
51.4977035522,-0.00119,14:7:20,24/2/2016,0
51.4976882934,-0.0011833001,14:7:22,24/2/2016,1
51.497680664,-0.0011783,14:7:23,24/2/2016,0
51.4976654052,-0.0011683,14:7:24,24/2/2016,0
51.4976463317,-0.0011599999,14:7:24,24/2/2016,0
51.4976310729,-0.0011516,14:7:26,24/2/2016,0
51.4976234436,-0.0011433,14:7:27,24/2/2016,0
51.4976081848,-0.0011366001,14:7:28,24/2/2016,0
51.4976005554,-0.0011282999,14:7:28,24/2/2016,0
51.4975814819,-0.0011216,14:7:30,24/2/2016,0
51.4975738525,-0.001115,14:7:31,24/2/2016,0
51.4975585937,-0.0011082999,14:7:32,24/2/2016,0
51.4975509643,-0.0011032999,14:7:32,24/2/2016,0
51.4975357055,-0.0010933001,14:7:34,24/2/2016,0
51.497516632,-0.0010866,14:7:35,24/2/2016,0
51.4975090026,-0.0010783001,14:7:36,24/2/2016,0
51.4975013732,-0.0010715999,14:7:36,24/2/2016,0
51.4974861145,-0.001065,14:7:38,24/2/2016,0
51.4974784851,-0.0010583001,14:7:39,24/2/2016,0
51.4974594116,-0.0010515999,14:7:40,24/2/2016,0
51.4974517822,-0.0010483,14:7:40,24/2/2016,0
51.4974365234,-0.0010483,14:7:42,24/2/2016,0
51.497428894,-0.0010549999,14:7:43,24/2/2016,0
51.4974212646,-0.0010683,14:7:44,24/2/2016,0
51.4974136352,-0.001085,14:7:44,24/2/2016,0
51.4974021911,-0.0011016,14:7:46,24/2/2016,0
51.4974021911,-0.0011233,14:7:47,24/2/2016,0
51.4974021911,-0.0011466,14:7:48,24/2/2016,0
51.4974021911,-0.0011683,14:7:48,24/2/2016,0
51.4973945617,-0.00119,14:7:50,24/2/2016,0
51.4973869323,-0.00121,14:7:51,24/2/2016,1
51.4973869323,-0.0012316,14:7:52,24/2/2016,0
51.4973869323,-0.0012516,14:7:52,24/2/2016,0
51.4973869323,-0.0012716,14:7:54,24/2/2016,0
51.4973869323,-0.0012933001,14:7:55,24/2/2016,0
51.4973869323,-0.0013116,14:7:56,24/2/2016,0
51.4973793029,-0.00133,14:7:56,24/2/2016,0
51.4973716735,-0.0013433001,14:7:58,24/2/2016,0
51.4973564147,-0.0013515999,14:7:59,24/2/2016,0
51.4973487854,-0.0013532998,14:8:0,24/2/2016,0
51.4973297119,-0.00135,14:8:0,24/2/2016,0
51.4973220825,-0.001345,14:8:2,24/2/2016,0
51.4973068237,-0.00134,14:8:3,24/2/2016,0
51.4972991943,-0.001335,14:8:4,24/2/2016,0
51.4972801208,-0.0013315999,14:8:4,24/2/2016,0
51.4972724914,-0.0013266,14:8:6,24/2/2016,0
51.497264862,-0.0013216,14:8:7,24/2/2016,0
51.4972496032,-0.001315,14:8:8,24/2/2016,0
51.4972419738,-0.0013100001,14:8:8,24/2/2016,0
51.4972343444,-0.0013033001,14:8:10,24/2/2016,0
51.4972152709,-0.0012950001,14:8:11,24/2/2016,0
51.4972076416,-0.0012865998,14:8:12,24/2/2016,0
51.4971923828,-0.00128,14:8:12,24/2/2016,0
51.497177124,-0.001275,14:8:14,24/2/2016,0
51.4971694946,-0.0012683,14:8:15,24/2/2016,0
51.4971504211,-0.0012600002,14:8:16,24/2/2016,0
51.4971427917,-0.0012532999,14:8:16,24/2/2016,0
51.4971275329,-0.0012483,14:8:18,24/2/2016,0
51.4971122741,-0.0012432999,14:8:19,24/2/2016,0
51.4970932006,-0.0012366,14:8:20,24/2/2016,0
51.4970855712,-0.00123,14:8:20,24/2/2016,0
51.4970703125,-0.0012216,14:8:22,24/2/2016,0
51.4970626831,-0.001215,14:8:23,24/2/2016,0
51.4970550537,-0.0012116,14:8:24,24/2/2016,0
51.4970359802,-0.0012082999,14:8:24,24/2/2016,0
51.4970283508,-0.0012049999,14:8:26,24/2/2016,0
51.497013092,-0.0012,14:8:27,24/2/2016,0
51.4970054626,-0.0011933,14:8:28,24/2/2016,0
51.4969902038,-0.0011865999,14:8:28,24/2/2016,0
51.4969711303,-0.0011816,14:8:30,24/2/2016,0
51.4969635009,-0.0011733001,14:8:31,24/2/2016,0
51.4969482421,-0.0011665999,14:8:32,24/2/2016,0
51.4969329833,-0.0011599999,14:8:32,24/2/2016,0
51.496925354,-0.001155,14:8:34,24/2/2016,0
51.4969139099,-0.0011483,14:8:35,24/2/2016,0
51.4968986511,-0.0011400001,14:8:36,24/2/2016,0
51.4968986511,-0.0011316,14:8:36,24/2/2016,0
51.4968910217,-0.0011299998,14:8:38,24/2/2016,0
51.4968833923,-0.0011282999,14:8:39,24/2/2016,0
51.4968681335,-0.001125,14:8:40,24/2/2016,0
51.4968605041,-0.0011233,14:8:40,24/2/2016,0
51.4968414306,-0.00112,14:8:42,24/2/2016,0
51.4968338012,-0.0011183,14:8:43,24/2/2016,0
51.4968185424,-0.001115,14:8:44,24/2/2016,1
51.496810913,-0.0011100001,14:8:44,24/2/2016,0
51.4967918395,-0.0011082999,14:8:46,24/2/2016,0
51.4967842102,-0.0011032999,14:8:47,24/2/2016,0
51.4967689514,-0.0011,14:8:48,24/2/2016,0
51.4967536926,-0.001095,14:8:48,24/2/2016,0
51.4967384338,-0.0010916,14:8:50,24/2/2016,1
51.4967269897,-0.0010866,14:8:51,24/2/2016,0
51.4967117309,-0.0010816,14:8:52,24/2/2016,0
51.4966964721,-0.0010766,14:8:52,24/2/2016,0
51.4966888427,-0.0010715999,14:8:54,24/2/2016,0
51.4966697692,-0.0010683,14:8:55,24/2/2016,0
51.4966621398,-0.0010616,14:8:56,24/2/2016,0
51.4966468811,-0.0010565999,14:8:56,24/2/2016,0
51.4966316223,-0.0010515999,14:8:58,24/2/2016,0
51.4966163635,-0.0010449999,14:8:59,24/2/2016,0
51.4966049194,-0.0010399999,14:9:0,24/2/2016,0
51.49659729,-0.0010349999,14:9:0,24/2/2016,0
51.4965820312,-0.0010333,14:9:2,24/2/2016,0
51.4965744018,-0.0010315999,14:9:3,24/2/2016,0
51.4965667724,-0.0010283,14:9:4,24/2/2016,0
51.496559143,-0.0010233,14:9:4,24/2/2016,0
51.4965400695,-0.0010183,14:9:6,24/2/2016,0
51.4965324401,-0.0010132999,14:9:7,24/2/2016,0
51.4965171813,-0.0010083,14:9:8,24/2/2016,0
51.496509552,-0.0010049999,14:9:8,24/2/2016,0
51.4965019226,-0.0010000001,14:9:10,24/2/2016,0
51.4964828491,-0.0009966,14:9:11,24/2/2016,0
51.4964675903,-0.0009933,14:9:12,24/2/2016,0
51.4964599609,-0.0009883001,14:9:12,24/2/2016,0
51.4964447021,-0.0009850001,14:9:14,24/2/2016,0
51.4964370727,-0.0009833001,14:9:15,24/2/2016,0
51.4964179992,-0.0009850001,14:9:16,24/2/2016,0
51.4964027404,-0.0009883001,14:9:16,24/2/2016,0
51.496395111,-0.00099,14:9:18,24/2/2016,0
51.4963798522,-0.00099,14:9:19,24/2/2016,0
51.4963722229,-0.0009850001,14:9:20,24/2/2016,0
51.4963607788,-0.0009750001,14:9:20,24/2/2016,0
51.49634552,-0.0009616001,14:9:22,24/2/2016,0
51.4963378906,-0.0009516,14:9:23,24/2/2016,0
51.4963302612,-0.0009433001,14:9:24,24/2/2016,0
51.4963150024,-0.0009350002,14:9:24,24/2/2016,0
51.4963035583,-0.0009266,14:9:26,24/2/2016,0
51.4962882995,-0.0009166001,14:9:27,24/2/2016,0
51.4962806701,-0.0009066,14:9:28,24/2/2016,0
51.4962654113,-0.0008983,14:9:28,24/2/2016,0
51.4962577819,-0.0008883,14:9:30,24/2/2016,0
51.4962387084,-0.00088,14:9:31,24/2/2016,0
51.4962310791,-0.0008716,14:9:32,24/2/2016,0
51.4962234497,-0.0008616001,14:9:32,24/2/2016,0
51.4962081909,-0.0008516001,14:9:34,24/2/2016,0
51.4962005615,-0.0008416,14:9:35,24/2/2016,0
51.4961929321,-0.00083,14:9:36,24/2/2016,0
51.496181488,-0.00082,14:9:36,24/2/2016,0
51.4961662292,-0.0008065999,14:9:38,24/2/2016,0
51.4961585998,-0.0007950001,14:9:39,24/2/2016,0
51.4961509704,-0.0007816001,14:9:40,24/2/2016,0
51.496143341,-0.0007683,14:9:40,24/2/2016,0
51.4961357116,-0.0007565999,14:9:42,24/2/2016,0
51.4961280822,-0.0007450001,14:9:43,24/2/2016,0
51.4961090087,-0.0007333001,14:9:44,24/2/2016,0
51.4961013793,-0.0007233,14:9:44,24/2/2016,0
51.49609375,-0.000715,14:9:46,24/2/2016,0
51.4960861206,-0.0007133,14:9:47,24/2/2016,0
51.4960784912,-0.0007083,14:9:48,24/2/2016,0
51.4960594177,-0.0007066,14:9:48,24/2/2016,0
51.4960517883,-0.0007033,14:9:50,24/2/2016,0
51.4960365295,-0.0007,14:9:51,24/2/2016,0
51.4960289001,-0.0006933,14:9:52,24/2/2016,0
51.4960136413,-0.0006850001,14:9:52,24/2/2016,0
51.4960060119,-0.0006783001,14:9:54,24/2/2016,0
51.4959869384,-0.0006716001,14:9:55,24/2/2016,0
