
$PMTK001,220,3*30,51.5015220642,0.0083132991,12:25:41,0/0/200,11,1,15.26,44,61.82,59.01,0,0
$GPRMC,122542.000,A,5130.0921,N,00000.4978,E,3.03,331.06,200416,,,A*65,51.5015373229,0.0082966003,12:25:42,0/0/200,12,27,17.98,238,61.82,58.83,0,0
$GPRMC,122543.000,A,5130.0929,N,00000.4972,E,3.01,341.86,200416,,,A*6B,51.5015449523,0.0082866001,12:25:43,0/0/200,12,14,19.49,215,61.82,58.77,1,1
$GPRMC,122544.000,A,5130.0935,N,00000.4966,E,3.26,313.96,200416,,,A*67,51.5015525817,0.0082765998,12:25:44,0/0/200,11,20,19.68,241,61.82,58.71,0,1
$GPRMC,122545.000,A,5130.0940,N,00000.4956,E,3.06,310.72,200416,,,A*6C,51.5015716552,0.0082600002,12:25:45,0/0/200,11,23,19.20,230,61.82,58.28,0,1
$GPRMC,122546.000,A,5130.0945,N,00000.4947,E,2.99,307.19,200416,,,A*66,51.5015792846,0.0082449998,12:25:46,0/0/200,11,7,19.79,257,61.82,57.95,0,1
$GPRMC,122547.000,A,5130.0950,N,00000.4936,E,2.82,303.27,200416,,,A*66,51.5015869140,0.0082266006,12:25:47,0/0/200,11,19,23.21,240,62.30,57.05,0,1
$GPRMC,122548.000,A,5130.0955,N,00000.4925,E,2.89,313.01,200416,,,A*60,51.5015945434,0.0082082996,12:25:48,0/0/200,11,13,22.41,240,62.79,57.03,0,1
$GPRMC,122549.000,A,5130.0959,N,00000.4914,E,2.97,304.65,200416,,,A*64,51.5015945434,0.0081900005,12:25:49,0/0/200,11,23,24.23,227,62.30,57.17,0,1
$GPRMC,122550.000,A,5130.0964,N,00000.4901,E,3.64,294.95,200416,,,A*6C,51.5016021728,0.0081683006,12:25:50,0/0/200,10,18,22.00,266,62.30,57.08,1,2
$GPRMC,122551.000,A,5130.0970,N,00000.4890,E,3.42,312.37,200416,,,A*62,51.5016212463,0.0081499996,12:25:51,0/0/200,10,8,22.03,229,62.30,57.00,0,2
$GPRMC,122552.000,A,5130.0973,N,00000.4882,E,2.98,308.91,200416,,,A*60,51.5016212463,0.0081366004,12:25:52,0/0/200,10,22,23.64,234,62.30,56.89,0,2
$GPRMC,122553.000,A,5130.0977,N,00000.4875,E,3.20,321.55,200416,,,A*6C,51.5016288757,0.0081250009,12:25:53,0/0/200,10,14,19.74,274,61.82,56.93,0,2
$GPRMC,122554.000,A,5130.0982,N,00000.4867,E,2.61,322.56,200416,,,A*66,51.5016365051,0.0081115999,12:25:54,0/0/200,10,27,28.91,290,61.82,56.69,0,2
$GPRMC,122555.000,A,5130.0987,N,00000.4861,E,2.65,322.01,200416,,,A*62,51.5016441345,0.0081016006,12:25:55,0/0/200,10,8,31.12,289,61.33,56.15,0,2
$GPRMC,122556.000,A,5130.0993,N,00000.4853,E,3.01,326.51,200416,,,A*67,51.5016517639,0.0080882997,12:25:56,0/0/200,12,19,20.94,235,61.82,56.21,0,2
$GPRMC,122557.000,A,5130.0998,N,00000.4847,E,3.03,321.04,200416,,,A*6D,51.5016593933,0.0080783004,12:25:57,0/0/200,11,21,23.90,229,61.82,56.41,0,2
