
$GPRMC,122601.000,A,5130.1068,N,00000.4800,E,3.62,331.71,200416,,,A*6D,51.5017814636,0.0080000009,12:26:1,0/0/200,12,19,19.06,65,61.82,56.59,0,0
$GPRMC,122602.000,A,5130.1071,N,00000.4792,E,3.09,334.35,200416,,,A*6A,51.5017814636,0.0079866003,12:26:2,0/0/200,13,19,24.37,212,62.30,56.70,0,0
$GPRMC,122603.000,A,5130.1070,N,00000.4791,E,2.45,323.18,200416,,,A*69,51.5017814636,0.0079850006,12:26:3,0/0/200,12,14,23.49,222,61.82,56.83,0,0
$GPRMC,122604.000,A,5130.1073,N,00000.4787,E,2.49,327.12,200416,,,A*68,51.5017890930,0.0079783010,12:26:4,0/0/200,12,12,25.01,264,62.30,56.52,0,0
$GPRMC,122605.000,A,5130.1078,N,00000.4782,E,3.03,336.86,200416,,,A*65,51.5017967224,0.0079700002,12:26:5,0/0/200,12,11,24.05,227,62.30,56.77,0,0
$GPRMC,122606.000,A,5130.1082,N,00000.4775,E,3.13,332.92,200416,,,A*6B,51.5018081665,0.0079583001,12:26:6,0/0/200,12,18,25.25,229,62.79,57.03,0,0
$GPRMC,122607.000,A,5130.1087,N,00000.4768,E,2.81,337.03,200416,,,A*64,51.5018157958,0.0079465999,12:26:7,0/0/200,12,41,24.35,261,62.30,57.32,0,0
$GPRMC,122608.000,A,5130.1092,N,00000.4763,E,2.92,341.58,200416,,,A*69,51.5018234252,0.0079383001,12:26:8,0/0/200,12,22,21.77,275,62.79,57.25,0,0
$GPRMC,122609.000,A,5130.1097,N,00000.4754,E,3.22,330.07,200416,,,A*6F,51.5018310546,0.0079233002,12:26:9,0/0/200,11,23,27.30,225,62.79,57.13,0,0
$GPRMC,122610.000,A,5130.1103,N,00000.4745,E,3.55,327.50,200416,,,A*6F,51.5018386840,0.0079083003,12:26:10,0/0/200,12,16,21.40,239,62.79,57.48,0,0
$GPRMC,122611.000,A,5130.1108,N,00000.4738,E,3.13,324.42,200416,,,A*6D,51.5018463134,0.0078966007,12:26:11,0/0/200,10,11,26.95,307,62.79,57.99,0,0
$GPRMC,122612.000,A,5130.1114,N,00000.4730,E,2.69,328.36,200416,,,A*68,51.5018539428,0.0078832998,12:26:12,0/0/200,10,14,23.92,251,62.79,58.03,0,0
$GPRMC,122613.000,A,5130.1115,N,00000.4725,E,2.22,319.77,200416,,,A*64,51.5018539428,0.0078750000,12:26:13,0/0/200,11,116,29.63,271,62.79,58.22,0,0
$GPRMC,122614.000,A,5130.1118,N,00000.4719,E,1.91,309.78,200416,,,A*64,51.5018653869,0.0078650002,12:26:14,0/0/200,10,15,26.32,253,62.79,58.01,0,0
$GPRMC,122615.000,A,5130.1121,N,00000.4712,E,2.27,311.30,200416,,,A*6F,51.5018730163,0.0078533000,12:26:15,0/0/200,11,29,23.37,216,62.79,57.78,0,0
$GPRMC,122616.000,A,5130.1125,N,00000.4705,E,2.40,321.02,200416,,,A*6D,51.5018730163,0.0078416004,12:26:16,0/0/200,12,13,22.07,270,62.79,57.82,0,0
$GPRMC,122617.000,A,5130.1130,N,00000.4697,E,2.54,328.77,200416,,,A*6C,51.5018806457,0.0078282999,12:26:17,0/0/200,11,26,24.41,260,63.28,57.95,0,0
$GPRMC,122618.000,A,5130.1134,N,00000.4689,E,2.40,324.99,200416,,,A*61,51.5018882751,0.0078150005,12:26:18,0/0/200,11,24,23.55,267,63.28,57.97,0,0
$GPRMC,122619.000,A,5130.1140,N,00000.4681,E,2.81,324.87,200416,,,A*69,51.5018959045,0.0078016004,12:26:19,0/0/200,11,33,24.39,226,63.77,57.99,0,0
$GPRMC,122620.000,A,5130.1145,N,00000.4672,E,2.80,325.37,200416,,,A*61,51.5019035339,0.0077866005,12:26:20,0/0/200,12,17,26.06,267,63.28,57.99,0,0
$GPRMC,122621.000,A,5130.1151,N,00000.4663,E,2.85,317.35,200416,,,A*63,51.5019187927,0.0077716007,12:26:21,0/0/200,12,22,33.95,224,63.28,57.65,0,0
$GPRMC,122622.000,A,5130.1157,N,00000.4655,E,2.59,333.50,200416,,,A*67,51.5019302368,0.0077583003,12:26:22,0/0/200,11,28,28.45,261,62.79,57.79,0,0
$GPRMC,122623.000,A,5130.1163,N,00000.4649,E,2.95,334.01,200416,,,A*6F,51.5019378662,0.0077482995,12:26:23,0/0/200,10,83,41.08,225,62.79,57.67,0,0
$GPRMC,122624.000,A,5130.1170,N,00000.4645,E,2.89,341.30,200416,,,A*6B,51.5019531250,0.0077416000,12:26:24,0/0/200,10,20,24.85,262,62.79,57.71,0,0
$GPRMC,122625.000,A,5130.1177,N,00000.4640,E,2.98,334.62,200416,,,A*6D,51.5019607543,0.0077333002,12:26:25,0/0/200,11,31,42.86,243,62.79,57.75,0,0
$GPRMC,122626.000,A,5130.1182,N,00000.4633,E,2.52,320.88,200416,,,A*67,51.5019683837,0.0077216005,12:26:26,0/0/200,12,50,36.93,265,62.30,58.20,0,0
$GPRMC,122627.000,A,5130.1187,N,00000.4627,E,2.83,322.02,200416,,,A*6A,51.5019760131,0.0077116003,12:26:27,0/0/200,12,11,20.69,277,62.30,57.99,0,0
$GPRMC,122628.000,A,5130.1193,N,00000.4617,E,3.05,318.14,200416,,,A*62,51.5019874572,0.0076950001,12:26:28,0/0/200,12,9,26.72,218,62.79,57.88,0,0
$GPRMC,122629.000,A,5130.1199,N,00000.4608,E,2.50,328.31,200416,,,A*62,51.5020027160,0.0076800003,12:26:29,0/0/200,12,12,21.73,259,62.79,57.56,0,0
$GPRMC,122630.000,A,5130.1206,N,00000.4599,E,3.56,319.89,200416,,,A*62,51.5020103454,0.0076649999,12:26:30,0/0/200,11,22,24.28,254,62.79,57.13,2,2
$GPRMC,122631.000,A,5130.1213,N,00000.4589,E,3.04,327.51,200416,,,A*69,51.5020179748,0.0076483001,12:26:31,0/0/200,12,20,24.80,271,62.79,57.19,0,2
$GPRMC,122632.000,A,5130.1221,N,00000.4581,E,2.90,340.91,200416,,,A*62,51.5020332336,0.0076350002,12:26:32,0/0/200,12,24,19.58,245,63.28,57.24,1,3
$GPRMC,122633.000,A,5130.1231,N,00000.4569,E,5.28,315.39,200416,,,A*62,51.5020523071,0.0076150007,12:26:33,0/0/200,12,12,20.85,233,63.28,57.05,1,4
$GPRMC,122634.000,A,5130.1238,N,00000.4556,E,3.20,312.53,200416,,,A*65,51.5020675659,0.0075933008,12:26:34,0/0/200,15,28,25.18,241,63.28,56.95,2,6
$GPRMC,122635.000,A,5130.1244,N,00000.4545,E,3.09,311.02,200416,,,A*61,51.5020751953,0.0075749998,12:26:35,0/0/200,17,14,23.41,278,63.28,56.96,1,7
$GPRMC,122636.000,A,5130.1251,N,00000.4538,E,2.16,333.96,200416,,,A*6E,51.5020828247,0.0075633001,12:26:36,0/0/200,12,39,25.47,249,63.28,56.98,0,7
$GPRMC,122637.000,A,5130.1258,N,00000.4532,E,2.44,343.58,200416,,,A*6E,51.5020980834,0.0075533003,12:26:37,0/0/200,12,36,25.24,255,63.28,56.95,0,7
$GPRMC,122638.000,A,5130.1264,N,00000.4529,E,2.38,345.94,200416,,,A*69,51.5021095275,0.0075483012,12:26:38,0/0/200,12,26,26.65,229,63.28,56.94,0,7
$GPRMC,122639.000,A,5130.1271,N,00000.4526,E,2.36,339.94,200416,,,A*66,51.5021171569,0.0075433006,12:26:39,0/0/200,12,25,24.91,248,63.28,57.07,0,7
$GPRMC,122640.000,A,5130.1277,N,00000.4520,E,2.60,322.79,200416,,,A*62,51.5021324157,0.0075332999,12:26:40,0/0/200,12,14,32.98,197,63.77,56.71,0,7
$GPRMC,122641.000,A,5130.1285,N,00000.4512,E,3.00,323.87,200416,,,A*68,51.5021400451,0.0075199995,12:26:41,0/0/200,12,38,31.38,252,64.26,56.72,1,8
$GPRMC,122642.000,A,5130.1293,N,00000.4506,E,2.96,332.38,200416,,,A*63,51.5021553039,0.0075100002,12:26:42,0/0/200,11,20,21.89,265,64.26,56.81,1,9
$GPRMC,122643.000,A,5130.1301,N,00000.4500,E,2.75,325.91,200416,,,A*66,51.5021629333,0.0075000000,12:26:43,0/0/200,10,39,24.11,256,64.26,56.96,0,9
$GPRMC,122644.000,A,5130.1308,N,00000.4493,E,2.50,330.29,200416,,,A*63,51.5021820068,0.0074883008,12:26:44,0/0/200,10,13,22.90,249,63.77,56.97,0,9
$GPRMC,122645.000,A,5130.1313,N,00000.4485,E,2.75,320.61,200416,,,A*65,51.5021896362,0.0074750003,12:26:45,0/0/200,10,21,29.31,242,64.26,56.93,0,9
$GPRMC,122646.000,A,5130.1319,N,00000.4478,E,2.83,319.61,200416,,,A*6D,51.5021972656,0.0074633002,12:26:46,0/0/200,11,13,27.38,249,64.26,56.91,0,9
$GPRMC,122647.000,A,5130.1324,N,00000.4470,E,2.56,318.08,200416,,,A*6C,51.5022048950,0.0074499998,12:26:47,0/0/200,14,10,22.89,232,64.26,56.99,0,9
$GPRMC,122648.000,A,5130.1331,N,00000.4461,E,3.22,317.38,200416,,,A*69,51.5022201538,0.0074350004,12:26:48,0/0/200,11,25,24.74,260,64.26,57.03,0,9
$GPRMC,122649.000,A,5130.1335,N,00000.4453,E,2.17,316.50,200416,,,A*65,51.5022201538,0.0074216003,12:26:49,0/0/200,12,14,27.43,275,64.26,57.04,0,9
$GPRMC,122650.000,A,5130.1339,N,00000.4448,E,2.09,329.21,200416,,,A*6E,51.5022315979,0.0074133005,12:26:50,0/0/200,12,22,27.29,222,64.26,57.04,0,9
$GPRMC,122651.000,A,5130.1347,N,00000.4441,E,2.76,333.34,200416,,,A*68,51.5022468566,0.0074016003,12:26:51,0/0/200,11,30,22.93,232,64.26,57.15,0,9
