latitude,longitude,time,date,light,sound value,sound average,sound peak,temperature, gas, gas average, gas peak, people, cumulative people
25.0436897277,121.5063323974,6:11:21,9/11/2016,30,2,4.96,115,21.29,82.00,82.00,82.00,1,531
25.0437088012,121.5063323974,6:11:22,9/11/2016,33,6,4.42,114,21.78,82.00,81.98,82.00,0,531
25.0437183380,121.5063171386,6:11:23,9/11/2016,33,0,5.61,126,21.29,82.00,81.95,82.00,0,531
25.0437259674,121.5063171386,6:11:24,9/11/2016,32,6,8.03,131,21.78,82.00,81.80,82.00,0,531
25.0437374114,121.5063018798,6:11:25,9/11/2016,32,8,5.01,130,21.78,82.00,81.38,82.00,0,531
25.0437450408,121.5063018798,6:11:26,9/11/2016,32,5,4.39,122,21.29,82.00,81.43,82.00,0,531
25.0437545776,121.5062789916,6:11:27,9/11/2016,29,0,4.11,128,21.78,81.00,81.22,82.00,0,531
25.0437450408,121.5062637329,6:11:28,9/11/2016,33,0,4.65,124,21.78,81.00,81.00,82.00,0,531
25.0437507629,121.5062637329,6:11:29,9/11/2016,32,4,3.89,129,20.80,81.00,81.00,81.00,0,531
25.0437507629,121.5062484741,6:11:30,9/11/2016,30,0,4.26,132,21.29,82.00,81.37,82.00,0,531
25.0437450408,121.5062484741,6:11:31,9/11/2016,30,1,4.65,131,21.29,83.00,81.84,83.00,1,532
25.0437545776,121.5062332153,6:11:32,9/11/2016,29,0,4.05,125,21.29,83.00,82.71,83.00,0,532
25.0437545776,121.5062332153,6:11:33,9/11/2016,30,0,3.94,117,20.80,83.00,83.03,84.00,0,532
25.0437545776,121.5062179565,6:11:34,9/11/2016,28,0,3.71,129,21.29,84.00,84.00,84.00,0,532
25.0437545776,121.5062179565,6:11:35,9/11/2016,29,4,4.49,133,21.29,87.00,85.26,87.00,0,532
25.0437545776,121.5062179565,6:11:36,9/11/2016,31,9,5.35,129,21.29,90.00,88.75,90.00,2,534
25.0437545776,121.5062026977,6:11:37,9/11/2016,28,5,6.24,133,21.29,90.00,90.33,91.00,0,534
25.0437507629,121.5062026977,6:11:38,9/11/2016,29,9,5.34,138,19.82,91.00,90.24,91.00,1,535
25.0437507629,121.5061874389,6:11:39,9/11/2016,29,6,5.25,126,21.78,92.00,91.23,92.00,1,536
25.0437412261,121.5061874389,6:11:40,9/11/2016,28,4,5.38,140,21.78,92.00,91.99,92.00,0,536
25.0437450408,121.5061874389,6:11:41,9/11/2016,29,1,8.69,142,21.29,92.00,91.93,92.00,0,536
25.0437450408,121.5061874389,6:11:42,9/11/2016,27,1,4.31,148,21.78,93.00,92.57,93.00,0,536
25.0437507629,121.5061874389,6:11:43,9/11/2016,26,2,4.76,147,21.78,94.00,93.04,94.00,0,536
25.0437622070,121.5061721801,6:11:44,9/11/2016,33,1,7.87,152,21.78,94.00,93.97,94.00,0,536
25.0437660217,121.5061721801,6:11:45,9/11/2016,30,2,7.34,117,21.29,94.00,93.96,94.00,0,536
25.0437736511,121.5061492919,6:11:46,9/11/2016,29,0,3.60,133,21.78,94.00,94.00,94.00,0,536
25.0437793731,121.5061492919,6:11:47,9/11/2016,30,3,8.17,152,22.27,94.00,94.00,94.00,0,536
25.0437831878,121.5061340332,6:11:48,9/11/2016,28,4,5.34,124,22.27,94.00,94.00,94.00,0,536
