latitude,longitude,time,date,light,sound value,sound average,sound peak,temperature, gas, gas average, gas peak, people, cumulative people
25.0366382598,121.5009765625,6:35:5,9/11/2016,281,8,16.57,249,30.08,149.00,149.10,150.00,0,19
25.0366382598,121.5009613037,6:35:6,9/11/2016,209,13,16.43,245,30.08,148.00,148.54,149.00,0,19
25.0366382598,121.5009460449,6:35:7,9/11/2016,189,25,25.21,271,30.08,148.00,148.09,149.00,2,21
25.0366821289,121.5009307861,6:35:8,9/11/2016,222,27,26.31,270,30.08,147.00,147.84,149.00,0,21
25.0366935729,121.5009078979,6:35:9,9/11/2016,265,20,20.05,235,30.08,147.00,147.03,148.00,0,21
25.0367069244,121.5009078979,6:35:10,9/11/2016,515,13,16.47,256,30.08,147.00,147.26,148.00,1,22
25.0367145538,121.5008926391,6:35:11,9/11/2016,401,23,17.33,274,30.08,147.00,146.98,148.00,1,23
25.0367183685,121.5008926391,6:35:12,9/11/2016,375,8,19.92,259,30.08,147.00,147.00,148.00,1,24
25.0367183685,121.5008773803,6:35:13,9/11/2016,244,8,16.17,266,30.57,147.00,146.96,148.00,1,25
25.0367259979,121.5008773803,6:35:14,9/11/2016,289,20,16.04,221,30.08,147.00,146.91,148.00,2,27
25.0367393493,121.5008773803,6:35:15,9/11/2016,348,9,15.98,249,30.08,147.00,146.80,148.00,0,27
25.0367641448,121.5008926391,6:35:16,9/11/2016,300,12,19.86,274,30.08,146.00,146.15,147.00,1,28
25.0367717742,121.5008926391,6:35:17,9/11/2016,245,11,18.40,277,30.08,145.00,146.00,147.00,0,28
25.0367755889,121.5008926391,6:35:18,9/11/2016,255,14,17.55,250,30.08,145.00,145.60,147.00,1,29
25.0367794036,121.5008926391,6:35:19,9/11/2016,212,11,16.81,219,30.08,146.00,145.93,147.00,0,29
25.0367794036,121.5008926391,6:35:20,9/11/2016,251,9,15.91,269,30.57,146.00,146.05,147.00,0,29
25.0367794036,121.5008773803,6:35:21,9/11/2016,199,13,15.15,271,30.57,147.00,146.94,148.00,1,30
25.0367641448,121.5008621215,6:35:22,9/11/2016,187,8,16.96,263,30.08,147.00,146.99,148.00,0,30
25.0367431640,121.5008468627,6:35:23,9/11/2016,107,2,20.52,268,30.08,147.00,147.04,148.00,2,32
25.0367069244,121.5008316040,6:35:24,9/11/2016,85,15,15.91,270,30.57,148.00,147.80,148.00,3,35
25.0366706848,121.5008163452,6:35:25,9/11/2016,57,162,23.84,226,29.59,148.00,147.92,148.00,3,38
25.0366573333,121.5008010864,6:35:26,9/11/2016,37,19,26.48,287,30.57,147.00,147.45,149.00,1,39
25.0366420745,121.5007781982,6:35:27,9/11/2016,33,20,19.41,262,30.57,148.00,147.27,149.00,0,39
25.0366382598,121.5007476806,6:35:28,9/11/2016,40,30,23.76,260,29.59,148.00,147.74,149.00,4,43
25.0366287231,121.5007324218,6:35:29,9/11/2016,32,11,33.73,237,30.57,148.00,147.90,149.00,0,43
25.0366573333,121.5006866455,6:35:30,9/11/2016,33,28,27.86,236,30.08,148.00,148.00,149.00,3,46
25.0366744995,121.5006179809,6:35:31,9/11/2016,33,17,25.90,260,30.08,151.00,149.76,151.00,2,48
25.0366783142,121.5006027221,6:35:32,9/11/2016,32,16,29.14,262,29.59,154.00,151.96,154.00,3,51
25.0366859436,121.5005722045,6:35:33,9/11/2016,33,55,18.90,256,29.59,157.00,156.10,158.00,3,54
25.0366859436,121.5005569458,6:35:34,9/11/2016,30,11,21.00,260,29.59,160.00,158.67,160.00,0,54
25.0366859436,121.5005187988,6:35:35,9/11/2016,28,35,18.84,241,29.10,166.00,164.03,166.00,0,54
25.0366821289,121.5005035400,6:35:36,9/11/2016,27,20,23.31,274,29.59,167.00,166.94,168.00,1,55
25.0366821289,121.5005035400,6:35:37,9/11/2016,28,12,20.49,259,29.59,167.00,167.03,168.00,2,57
25.0366859436,121.5004882812,6:35:38,9/11/2016,29,23,16.71,225,30.08,169.00,167.13,169.00,4,61
25.0366935729,121.5004730224,6:35:39,9/11/2016,29,13,14.22,257,29.59,168.00,168.31,169.00,0,61
25.0366992950,121.5004730224,6:35:40,9/11/2016,29,17,12.94,249,30.08,166.00,166.90,168.00,0,61
25.0367107391,121.5004730224,6:35:41,9/11/2016,29,16,14.80,235,30.08,163.00,164.06,166.00,0,61
25.0367145538,121.5004577636,6:35:42,9/11/2016,29,21,15.51,267,30.08,160.00,161.66,163.00,0,61
25.0367221832,121.5004577636,6:35:43,9/11/2016,29,31,17.86,238,30.08,159.00,159.70,161.00,0,61
25.0367317199,121.5004577636,6:35:44,9/11/2016,29,16,17.01,246,30.08,158.00,158.71,159.00,0,61
25.0367317199,121.5004425048,6:35:45,9/11/2016,30,8,13.28,248,29.59,158.00,157.97,159.00,0,61
25.0367317199,121.5004196166,6:35:46,9/11/2016,30,12,12.91,234,29.59,158.00,157.20,158.00,0,61
25.0367317199,121.5004196166,6:35:47,9/11/2016,30,12,12.99,239,30.08,157.00,157.00,158.00,0,61
25.0367355346,121.5004043579,6:35:48,9/11/2016,30,13,15.69,256,29.59,156.00,156.32,157.00,1,62
25.0367393493,121.5004043579,6:35:49,9/11/2016,30,7,14.85,240,29.59,156.00,156.00,157.00,1,63
25.0367431640,121.5003890991,6:35:50,9/11/2016,31,3,15.24,253,30.08,156.00,155.99,157.00,0,63
25.0367507934,121.5003890991,6:35:51,9/11/2016,31,21,14.00,215,29.59,155.00,155.73,156.00,3,66
25.0367507934,121.5003738403,6:35:52,9/11/2016,30,17,23.43,244,29.59,155.00,155.07,157.00,3,69
25.0367641448,121.5003585815,6:35:53,9/11/2016,31,10,19.65,252,29.10,154.00,154.41,155.00,0,69
25.0367717742,121.5003585815,6:35:54,9/11/2016,31,10,16.90,245,30.08,153.00,153.73,154.00,0,69
25.0367755889,121.5003433227,6:35:55,9/11/2016,30,18,17.60,258,30.08,156.00,155.02,156.00,0,69
25.0367794036,121.5003280639,6:35:56,9/11/2016,31,38,16.87,273,30.08,157.00,156.69,158.00,1,70
25.0367832183,121.5003128051,6:35:57,9/11/2016,31,31,34.28,244,30.57,157.00,157.00,158.00,0,70
25.0367870330,121.5003128051,6:35:58,9/11/2016,30,13,17.36,264,30.08,157.00,157.00,158.00,0,70
25.0367870330,121.5002899169,6:35:59,9/11/2016,31,10,15.82,271,29.59,158.00,157.66,159.00,0,70
25.0367870330,121.5002899169,6:36:0,9/11/2016,34,5,17.68,262,29.59,158.00,158.15,159.00,0,70
25.0367870330,121.5002899169,6:36:1,9/11/2016,34,11,15.35,269,28.61,158.00,158.02,159.00,0,70
25.0367927551,121.5002746582,6:36:2,9/11/2016,36,12,19.40,228,29.59,158.00,157.99,159.00,1,71
25.0367927551,121.5002746582,6:36:3,9/11/2016,40,11,20.33,281,30.08,158.00,158.00,159.00,2,73
25.0367965698,121.5002746582,6:36:4,9/11/2016,40,18,17.81,267,30.08,158.00,157.98,159.00,0,73
25.0368003845,121.5002593994,6:36:5,9/11/2016,41,18,17.23,271,30.08,158.00,157.95,159.00,1,74
25.0368080139,121.5002593994,6:36:6,9/11/2016,39,9,19.08,282,29.59,158.00,157.91,158.00,0,74
25.0368156433,121.5002593994,6:36:7,9/11/2016,35,43,19.94,251,30.08,158.00,157.88,159.00,3,77
25.0368251800,121.5002593994,6:36:8,9/11/2016,35,4,16.50,286,29.59,158.00,157.99,158.00,0,77
25.0368289947,121.5002441406,6:36:9,9/11/2016,38,13,17.81,254,29.10,158.00,157.96,159.00,0,77
25.0368328094,121.5002441406,6:36:10,9/11/2016,38,14,15.73,294,30.08,157.00,157.08,158.00,0,77
25.0368366241,121.5002288818,6:36:11,9/11/2016,41,67,16.65,257,29.59,157.00,157.01,158.00,0,77
25.0368442535,121.5002288818,6:36:12,9/11/2016,44,16,16.04,282,28.61,156.00,156.45,157.00,0,77
25.0368442535,121.5002288818,6:36:13,9/11/2016,44,20,24.78,227,30.57,156.00,155.99,157.00,0,77
25.0368480682,121.5002288818,6:36:14,9/11/2016,42,17,13.77,258,30.08,156.00,155.95,156.00,3,80
25.0368480682,121.5002136230,6:36:15,9/11/2016,38,11,15.42,264,29.59,156.00,155.98,156.00,0,80
25.0368480682,121.5002136230,6:36:16,9/11/2016,39,8,17.02,275,30.08,155.00,155.93,156.00,0,80
25.0368537902,121.5001983642,6:36:17,9/11/2016,41,8,13.47,266,29.10,156.00,155.55,156.00,0,80
25.0368480682,121.5001754760,6:36:18,9/11/2016,43,20,17.16,240,30.08,156.00,155.99,157.00,0,80
25.0368480682,121.5001754760,6:36:19,9/11/2016,40,13,15.97,280,29.59,156.00,156.00,157.00,0,80
25.0368480682,121.5001754760,6:36:20,9/11/2016,36,9,16.06,277,29.59,156.00,156.06,157.00,0,80
25.0368537902,121.5001602172,6:36:21,9/11/2016,35,9,15.02,169,30.08,156.00,156.02,157.00,0,80
25.0368537902,121.5001449584,6:36:22,9/11/2016,36,8,17.38,275,29.59,156.00,155.98,157.00,1,81
25.0368480682,121.5001449584,6:36:23,9/11/2016,35,18,16.91,272,30.08,155.00,155.91,157.00,0,81
25.0368480682,121.5001296997,6:36:24,9/11/2016,33,1,15.50,228,29.59,156.00,155.25,156.00,0,81
25.0368537902,121.5001296997,6:36:25,9/11/2016,33,4,15.86,254,29.59,156.00,155.99,157.00,0,81
25.0368537902,121.5001144409,6:36:26,9/11/2016,33,8,16.49,262,30.08,156.00,156.00,157.00,0,81
25.0368537902,121.5001144409,6:36:27,9/11/2016,33,7,15.62,256,30.08,156.00,155.99,157.00,0,81
25.0368480682,121.5000991821,6:36:28,9/11/2016,32,7,15.66,262,30.08,155.00,155.80,156.00,0,81
25.0368442535,121.5000991821,6:36:29,9/11/2016,31,4,16.70,234,30.08,155.00,155.03,156.00,0,81
25.0368442535,121.5000839233,6:36:30,9/11/2016,31,8,15.39,279,30.57,155.00,155.00,156.00,0,81
25.0368404388,121.5000839233,6:36:31,9/11/2016,30,5,20.34,261,30.57,155.00,154.99,156.00,0,81
25.0368404388,121.5000686645,6:36:32,9/11/2016,30,14,19.55,362,30.08,154.00,154.85,155.00,0,81
25.0368404388,121.5000686645,6:36:33,9/11/2016,30,13,21.58,275,28.61,154.00,154.33,155.00,0,81
25.0368366241,121.5000457763,6:36:34,9/11/2016,29,5,20.01,262,29.59,154.00,153.99,155.00,0,81
25.0368366241,121.5000457763,6:36:35,9/11/2016,28,27,17.67,265,29.59,153.00,153.24,154.00,0,81
25.0368366241,121.5000305175,6:36:36,9/11/2016,27,15,15.20,264,29.59,153.00,153.01,154.00,1,82
25.0368442535,121.5000305175,6:36:37,9/11/2016,26,12,17.48,279,30.08,152.00,152.80,154.00,0,82
25.0368442535,121.5000152587,6:36:38,9/11/2016,29,6,14.87,263,29.59,152.00,152.02,153.00,3,85
25.0368404388,121.5000152587,6:36:39,9/11/2016,30,21,15.16,264,30.08,151.00,151.55,152.00,0,85
25.0368366241,121.5000000000,6:36:40,9/11/2016,34,26,15.90,241,30.08,149.00,149.85,151.00,0,85
25.0368366241,121.5000000000,6:36:41,9/11/2016,39,20,17.56,264,30.08,147.00,148.32,149.00,0,85
25.0368328094,121.5000000000,6:36:42,9/11/2016,40,11,16.53,264,30.57,146.00,146.38,148.00,0,85
25.0368251800,121.5000000000,6:36:43,9/11/2016,41,9,16.19,274,29.10,145.00,144.97,146.00,2,87
25.0368289947,121.5000000000,6:36:44,9/11/2016,41,7,15.39,276,30.57,143.00,143.91,145.00,0,87
25.0368289947,121.4999847412,6:36:45,9/11/2016,34,20,16.98,233,30.08,143.00,142.95,144.00,0,87
25.0368289947,121.4999847412,6:36:46,9/11/2016,28,10,14.47,271,30.57,142.00,142.18,143.00,0,87
25.0368289947,121.4999847412,6:36:47,9/11/2016,28,16,20.52,271,30.57,141.00,141.44,142.00,1,88
25.0368328094,121.4999847412,6:36:48,9/11/2016,31,35,26.02,271,30.08,140.00,141.01,142.00,0,88
25.0368366241,121.4999847412,6:36:49,9/11/2016,26,14,26.21,344,30.57,139.00,140.18,141.00,1,89
25.0368404388,121.4999847412,6:36:50,9/11/2016,27,12,17.51,232,30.08,140.00,139.28,141.00,1,90
25.0368442535,121.4999847412,6:36:51,9/11/2016,27,21,16.77,265,30.08,139.00,139.02,140.00,5,95
25.0368480682,121.4999847412,6:36:52,9/11/2016,25,13,15.44,264,30.08,137.00,137.80,140.00,0,95
25.0368537902,121.4999847412,6:36:53,9/11/2016,25,18,19.32,263,30.08,135.00,135.80,138.00,0,95
25.0368576049,121.4999847412,6:36:54,9/11/2016,25,19,29.71,275,30.08,133.00,134.63,136.00,1,96
25.0368614196,121.4999847412,6:36:55,9/11/2016,25,7,28.21,187,30.08,131.00,131.77,134.00,0,96
25.0368728637,121.4999847412,6:36:56,9/11/2016,27,80,33.34,239,30.57,127.00,129.81,132.00,2,98
25.0368824005,121.5000000000,6:36:57,9/11/2016,26,17,26.07,284,30.08,124.00,124.80,127.00,0,98
25.0368900299,121.5000000000,6:36:58,9/11/2016,26,8,19.09,296,30.08,126.00,125.20,126.00,3,101
25.0369014739,121.5000000000,6:36:59,9/11/2016,26,19,17.13,271,30.08,131.00,128.82,131.00,1,102
25.0369091033,121.5000000000,6:37:0,9/11/2016,25,17,21.22,266,30.08,134.00,132.46,134.00,0,102
25.0369186401,121.5000000000,6:37:1,9/11/2016,27,13,19.86,236,30.08,136.00,135.31,136.00,0,102
25.0369262695,121.5000152587,6:37:2,9/11/2016,28,15,17.96,266,30.08,139.00,137.61,139.00,1,103
25.0369300842,121.5000152587,6:37:3,9/11/2016,28,72,17.33,247,30.08,140.00,138.85,140.00,2,105
25.0369472503,121.5000152587,6:37:4,9/11/2016,29,18,24.31,285,30.08,140.00,139.80,142.00,2,107
25.0369548797,121.5000305175,6:37:5,9/11/2016,30,11,17.43,271,30.08,138.00,139.04,140.00,1,108
25.0369663238,121.5000305175,6:37:6,9/11/2016,32,7,13.99,250,30.08,137.00,138.43,139.00,1,109
25.0369758605,121.5000305175,6:37:7,9/11/2016,34,10,16.06,264,30.08,139.00,138.06,139.00,2,111
25.0369873046,121.5000457763,6:37:8,9/11/2016,34,4,16.18,264,30.08,141.00,140.06,141.00,0,111
25.0369949340,121.5000457763,6:37:9,9/11/2016,38,5,14.91,277,30.08,143.00,142.39,143.00,0,111
25.0370044708,121.5000457763,6:37:10,9/11/2016,46,8,14.92,269,30.08,144.00,143.47,144.00,0,111
25.0370159149,121.5000457763,6:37:11,9/11/2016,53,9,14.77,274,30.57,146.00,145.02,146.00,1,112
25.0370197296,121.5000686645,6:37:12,9/11/2016,50,21,16.79,253,30.08,146.00,146.04,147.00,2,114
25.0370273590,121.5000686645,6:37:13,9/11/2016,86,52,17.13,276,30.08,146.00,146.20,147.00,0,114
25.0370273590,121.5000839233,6:37:14,9/11/2016,103,10,13.02,279,30.57,147.00,146.76,147.00,2,116
25.0370368957,121.5000839233,6:37:15,9/11/2016,110,2,15.09,234,30.08,147.00,146.45,147.00,2,118
25.0370407104,121.5000839233,6:37:16,9/11/2016,224,73,13.83,216,30.08,148.00,147.41,149.00,0,118
25.0370445251,121.5000991821,6:37:17,9/11/2016,495,4,13.87,247,30.08,149.00,148.63,150.00,0,118
25.0370483398,121.5000991821,6:37:18,9/11/2016,145,3,12.12,262,30.08,150.00,149.59,150.00,0,118
25.0370559692,121.5000991821,6:37:19,9/11/2016,331,9,12.32,272,30.08,151.00,150.75,151.00,0,118
25.0370597839,121.5000991821,6:37:20,9/11/2016,568,11,14.18,272,30.08,151.00,150.98,152.00,0,118
25.0370655059,121.5001144409,6:37:21,9/11/2016,814,12,15.36,268,30.08,150.00,150.39,152.00,2,120
25.0370731353,121.5001144409,6:37:22,9/11/2016,816,10,15.32,331,30.08,151.00,150.79,152.00,2,122
25.0370769500,121.5001144409,6:37:23,9/11/2016,485,15,12.65,283,30.57,152.00,151.03,152.00,1,123
25.0370845794,121.5001144409,6:37:24,9/11/2016,370,23,12.25,281,30.57,151.00,151.03,152.00,0,123
25.0370922088,121.5001296997,6:37:25,9/11/2016,282,20,12.70,276,30.57,151.00,151.03,152.00,2,125
25.0371055603,121.5001296997,6:37:26,9/11/2016,169,15,12.70,275,30.57,152.00,151.47,152.00,2,127
25.0371208190,121.5001296997,6:37:27,9/11/2016,144,23,13.97,247,31.05,151.00,151.14,152.00,2,129
25.0371265411,121.5001296997,6:37:28,9/11/2016,105,25,13.07,274,31.05,151.00,150.99,152.00,0,129
25.0371303558,121.5001296997,6:37:29,9/11/2016,80,26,13.19,274,31.05,151.00,150.58,152.00,2,131
25.0371341705,121.5001296997,6:37:30,9/11/2016,60,14,12.49,263,31.05,150.00,150.09,151.00,1,132
25.0371341705,121.5001296997,6:37:31,9/11/2016,63,10,13.11,254,31.05,150.00,149.97,151.00,3,135
25.0371303558,121.5001144409,6:37:32,9/11/2016,68,16,12.63,285,31.05,150.00,149.85,150.00,0,135
25.0371341705,121.5001144409,6:37:33,9/11/2016,59,8,13.31,253,31.05,149.00,149.07,150.00,0,135
25.0371303558,121.5001144409,6:37:34,9/11/2016,64,16,13.04,282,31.05,150.00,149.35,150.00,0,135
25.0371341705,121.5001144409,6:37:35,9/11/2016,63,7,12.63,277,31.05,151.00,150.49,152.00,0,135
25.0371417999,121.5000991821,6:37:36,9/11/2016,77,4,13.12,276,31.05,151.00,150.99,152.00,0,135
25.0371417999,121.5000991821,6:37:37,9/11/2016,80,9,13.01,264,30.57,152.00,151.47,152.00,0,135
25.0371456146,121.5000839233,6:37:38,9/11/2016,87,24,12.34,238,31.05,152.00,151.96,153.00,0,135
25.0371456146,121.5000686645,6:37:39,9/11/2016,86,11,13.91,267,30.57,152.00,151.96,153.00,0,135
25.0371494293,121.5000686645,6:37:40,9/11/2016,84,8,14.90,268,31.05,152.00,151.98,153.00,0,135
25.0371532440,121.5000686645,6:37:41,9/11/2016,85,8,11.72,274,30.57,151.00,151.93,153.00,0,135
25.0371494293,121.5000686645,6:37:42,9/11/2016,76,8,11.95,278,31.05,151.00,151.07,152.00,0,135
25.0371417999,121.5000686645,6:37:43,9/11/2016,53,11,12.96,244,30.57,150.00,150.58,152.00,0,135
25.0371494293,121.5000686645,6:37:44,9/11/2016,54,9,12.19,265,31.05,150.00,150.29,152.00,0,135
25.0371494293,121.5000686645,6:37:45,9/11/2016,62,19,12.30,272,30.57,150.00,150.01,151.00,0,135
25.0371532440,121.5000686645,6:37:46,9/11/2016,62,21,12.92,287,31.05,150.00,149.97,151.00,0,135
25.0371532440,121.5000686645,6:37:47,9/11/2016,61,20,12.34,277,31.05,150.00,149.93,151.00,0,135
25.0371532440,121.5000686645,6:37:48,9/11/2016,47,49,13.40,275,30.57,150.00,149.92,150.00,1,136
25.0371532440,121.5000686645,6:37:49,9/11/2016,37,14,15.61,236,30.57,150.00,149.87,150.00,1,137
25.0371589660,121.5000686645,6:37:50,9/11/2016,32,12,15.98,280,30.57,150.00,150.00,151.00,2,139
25.0371589660,121.5000686645,6:37:51,9/11/2016,29,7,20.17,354,30.08,149.00,149.98,151.00,2,141
25.0371780395,121.5000686645,6:37:52,9/11/2016,27,19,17.78,277,30.57,149.00,148.98,150.00,3,144
25.0371913909,121.5000839233,6:37:53,9/11/2016,25,10,15.07,257,30.08,148.00,148.03,149.00,4,148
25.0371952056,121.5000686645,6:37:54,9/11/2016,25,15,14.07,240,30.08,147.00,147.20,149.00,3,151
25.0372066497,121.5000686645,6:37:55,9/11/2016,26,14,14.53,288,30.08,147.00,146.99,148.00,4,155
25.0372200012,121.5000305175,6:37:56,9/11/2016,25,9,12.65,265,31.05,148.00,146.64,148.00,2,157
25.0372314453,121.5000152587,6:37:57,9/11/2016,27,9,19.37,272,30.08,151.00,149.15,151.00,2,159
25.0372314453,121.5000000000,6:37:58,9/11/2016,26,9,17.02,268,30.08,153.00,152.56,154.00,2,161
25.0372314453,121.4999847412,6:37:59,9/11/2016,25,8,16.59,252,31.05,153.00,153.09,154.00,2,163
25.0372314453,121.4999847412,6:38:0,9/11/2016,26,13,12.72,279,30.57,156.00,155.69,157.00,1,164
25.0372314453,121.4999694824,6:38:1,9/11/2016,26,8,14.79,257,30.57,159.00,158.31,160.00,1,165
25.0372352600,121.4999542236,6:38:2,9/11/2016,25,23,18.78,269,30.57,156.00,157.13,159.00,2,167
25.0372390747,121.4999542236,6:38:3,9/11/2016,26,17,12.95,273,30.57,155.00,154.64,156.00,2,169
25.0372314453,121.4999313354,6:38:4,9/11/2016,25,23,15.62,285,31.05,154.00,154.56,156.00,1,170
25.0372314453,121.4999160766,6:38:5,9/11/2016,25,10,14.08,249,30.57,153.00,153.22,154.00,1,171
25.0372314453,121.4999160766,6:38:6,9/11/2016,25,11,13.19,271,30.08,152.00,152.42,153.00,2,173
25.0372314453,121.4999008178,6:38:7,9/11/2016,25,12,13.06,276,30.08,151.00,151.63,153.00,1,174
25.0372276306,121.4999008178,6:38:8,9/11/2016,26,21,14.26,268,30.57,150.00,150.77,152.00,1,175
25.0372238159,121.4999008178,6:38:9,9/11/2016,26,9,13.45,275,30.08,150.00,149.99,151.00,2,177
25.0372200012,121.4999008178,6:38:10,9/11/2016,26,16,15.86,228,30.08,149.00,149.17,150.00,2,179
25.0372142791,121.4998855590,6:38:11,9/11/2016,26,3,15.28,290,31.05,148.00,148.41,149.00,1,180
25.0372142791,121.4998703002,6:38:12,9/11/2016,27,11,13.11,275,30.08,147.00,147.06,148.00,2,182
25.0372142791,121.4998703002,6:38:13,9/11/2016,26,7,15.75,280,30.57,146.00,146.73,148.00,0,182
25.0372142791,121.4998703002,6:38:14,9/11/2016,25,21,13.21,286,30.08,145.00,145.82,147.00,0,182
25.0372142791,121.4998550415,6:38:15,9/11/2016,28,15,13.74,258,30.57,145.00,144.82,146.00,3,185
25.0372066497,121.4998550415,6:38:16,9/11/2016,31,6,14.39,279,30.57,143.00,143.96,145.00,4,189
25.0372028350,121.4998397827,6:38:17,9/11/2016,31,11,17.51,253,30.08,143.00,143.05,144.00,2,191
25.0371990203,121.4998397827,6:38:18,9/11/2016,32,9,13.04,265,30.57,143.00,142.97,144.00,3,194
25.0371952056,121.4998397827,6:38:19,9/11/2016,31,19,14.24,275,30.08,142.00,142.58,144.00,3,197
25.0371952056,121.4998245239,6:38:20,9/11/2016,32,9,13.52,273,30.08,141.00,141.87,143.00,3,200
25.0371875762,121.4998245239,6:38:21,9/11/2016,36,28,14.32,240,30.08,140.00,140.59,141.00,3,203
25.0371875762,121.4998016357,6:38:22,9/11/2016,48,13,16.37,274,31.05,139.00,139.89,141.00,1,204
25.0371818542,121.4998016357,6:38:23,9/11/2016,63,7,21.50,306,30.57,139.00,138.81,139.00,1,205
25.0371780395,121.4998016357,6:38:24,9/11/2016,71,18,14.33,278,31.05,138.00,138.50,140.00,1,206
25.0371742248,121.4997863769,6:38:25,9/11/2016,73,10,17.45,265,30.57,138.00,137.99,139.00,2,208
25.0371704101,121.4997863769,6:38:26,9/11/2016,145,39,14.60,234,30.57,137.00,137.56,139.00,4,212
25.0371665954,121.4997863769,6:38:27,9/11/2016,573,58,16.75,247,30.57,137.00,136.98,138.00,1,213
25.0371627807,121.4997863769,6:38:28,9/11/2016,706,12,26.19,281,29.59,137.00,136.97,138.00,1,214
25.0371589660,121.4997711181,6:38:29,9/11/2016,686,9,15.82,261,29.59,137.00,136.93,137.00,0,214
25.0371532440,121.4997711181,6:38:30,9/11/2016,688,6,15.33,243,29.59,137.00,136.90,138.00,2,216
25.0371532440,121.4997711181,6:38:31,9/11/2016,733,36,18.48,238,29.59,137.00,136.91,138.00,1,217
25.0371494293,121.4997558593,6:38:32,9/11/2016,394,11,20.92,275,30.08,137.00,136.71,137.00,3,220
25.0371456146,121.4997558593,6:38:33,9/11/2016,370,5,13.01,270,30.57,136.00,136.09,137.00,1,221
25.0371341705,121.4997558593,6:38:34,9/11/2016,255,63,24.16,264,30.57,136.00,136.01,137.00,1,222
25.0371265411,121.4997406005,6:38:35,9/11/2016,175,6,20.58,371,30.08,136.00,136.45,137.00,2,224
25.0371131896,121.4997406005,6:38:36,9/11/2016,133,1,15.90,329,30.57,134.00,135.76,137.00,0,224
25.0371017456,121.4997558593,6:38:37,9/11/2016,67,10,13.54,269,29.59,133.00,133.57,136.00,0,224
25.0370979309,121.4997711181,6:38:38,9/11/2016,43,6,17.98,258,29.10,133.00,133.17,134.00,1,225
25.0370922088,121.4997711181,6:38:39,9/11/2016,31,4,13.07,278,29.59,133.00,133.02,134.00,2,227
25.0370845794,121.4997711181,6:38:40,9/11/2016,27,12,9.77,270,29.59,131.00,132.49,134.00,3,230
25.0370845794,121.4997711181,6:38:41,9/11/2016,24,35,20.11,271,29.10,131.00,131.22,133.00,0,230
25.0370769500,121.4997711181,6:38:42,9/11/2016,28,20,18.74,243,29.10,131.00,131.19,132.00,0,230
