latitude,longitude,time,date,light,sound value,sound average,sound peak,temperature, gas, gas average, gas peak, people, cumulative people
25.0363235473,121.5184860229,7:48:59,9/11/2016,47,30,32.69,323,39.84,179.00,179.09,180.00,0,46
25.0363235473,121.5184707641,7:49:0,9/11/2016,48,26,35.22,374,39.84,180.00,179.35,181.00,0,46
25.0363235473,121.5184707641,7:49:1,9/11/2016,48,34,35.53,323,39.84,179.00,179.28,181.00,0,46
25.0363273620,121.5184707641,7:49:2,9/11/2016,47,22,32.43,323,39.84,179.00,179.02,180.00,0,46
25.0363273620,121.5184707641,7:49:3,9/11/2016,48,36,33.93,315,39.36,180.00,179.69,181.00,0,46
25.0363273620,121.5184707641,7:49:4,9/11/2016,48,33,33.25,287,39.84,181.00,180.03,181.00,0,46
25.0363273620,121.5184707641,7:49:5,9/11/2016,48,37,32.39,273,39.84,181.00,180.82,182.00,0,46
25.0363330841,121.5184707641,7:49:6,9/11/2016,45,35,33.99,323,39.84,182.00,181.02,182.00,0,46
25.0363330841,121.5184707641,7:49:7,9/11/2016,45,37,34.74,405,39.36,181.00,181.10,182.00,0,46
25.0363368988,121.5184707641,7:49:8,9/11/2016,43,33,34.65,335,39.84,180.00,180.93,182.00,0,46
25.0363407135,121.5184707641,7:49:9,9/11/2016,44,35,34.91,307,39.36,180.00,179.93,181.00,0,46
25.0363483428,121.5184860229,7:49:10,9/11/2016,45,35,36.65,281,39.36,179.00,179.03,181.00,0,46
25.0363559722,121.5184860229,7:49:11,9/11/2016,45,37,36.69,304,39.36,176.00,177.36,180.00,2,48
25.0363597869,121.5185089111,7:49:12,9/11/2016,46,40,29.01,304,39.36,176.00,175.62,177.00,0,48
25.0363655090,121.5185089111,7:49:13,9/11/2016,46,35,33.05,316,39.36,175.00,174.88,176.00,1,49
25.0363655090,121.5185241699,7:49:14,9/11/2016,45,36,33.57,295,38.87,175.00,174.84,176.00,0,49
25.0363655090,121.5185394287,7:49:15,9/11/2016,46,34,32.62,311,39.36,175.00,174.93,176.00,0,49
25.0363655090,121.5185546875,7:49:16,9/11/2016,45,30,33.32,257,39.36,175.00,175.01,176.00,0,49
25.0363655090,121.5185546875,7:49:17,9/11/2016,45,42,33.74,281,39.84,175.00,174.53,176.00,0,49
25.0363559722,121.5185699462,7:49:18,9/11/2016,45,28,34.98,329,39.36,175.00,175.07,176.00,0,49
25.0363559722,121.5185852050,7:49:19,9/11/2016,45,26,35.26,268,39.36,175.00,175.04,177.00,0,49
25.0363521575,121.5186004638,7:49:20,9/11/2016,46,55,33.45,297,39.36,175.00,174.93,176.00,0,49
25.0363483428,121.5186004638,7:49:21,9/11/2016,46,35,34.04,279,39.84,174.00,174.78,176.00,1,50
25.0363330841,121.5186233520,7:49:22,9/11/2016,46,30,33.07,295,39.36,174.00,174.12,175.00,1,51
25.0363273620,121.5186233520,7:49:23,9/11/2016,45,44,36.55,313,39.36,175.00,174.45,176.00,0,51
25.0363273620,121.5186386108,7:49:24,9/11/2016,47,36,34.12,312,39.84,175.00,174.39,176.00,2,53
25.0363197326,121.5186538696,7:49:25,9/11/2016,46,41,32.41,313,39.84,175.00,174.22,176.00,2,55
25.0363121032,121.5186538696,7:49:26,9/11/2016,46,27,35.90,287,39.84,176.00,175.12,176.00,2,57
25.0363082885,121.5186691284,7:49:27,9/11/2016,47,44,32.27,309,39.36,175.00,175.70,177.00,0,57
25.0363044738,121.5186843872,7:49:28,9/11/2016,47,30,35.61,286,39.36,176.00,175.52,177.00,0,57
25.0362987518,121.5186843872,7:49:29,9/11/2016,47,34,31.73,328,39.36,177.00,176.49,178.00,1,58
25.0362911224,121.5186996459,7:49:30,9/11/2016,46,36,35.87,302,39.36,178.00,177.38,178.00,0,58
25.0362873077,121.5186996459,7:49:31,9/11/2016,46,37,40.16,352,39.36,178.00,177.59,179.00,0,58
25.0362834930,121.5187149047,7:49:32,9/11/2016,45,29,35.11,313,39.36,178.00,177.99,179.00,0,58
25.0362758636,121.5187301635,7:49:33,9/11/2016,44,35,34.41,298,39.36,180.00,179.12,180.00,0,58
25.0362663269,121.5187301635,7:49:34,9/11/2016,45,46,34.52,282,38.87,180.00,180.05,182.00,0,58
25.0362625122,121.5187530517,7:49:35,9/11/2016,47,38,33.34,296,39.36,181.00,180.86,182.00,1,59
25.0362548828,121.5187530517,7:49:36,9/11/2016,45,31,34.55,329,39.36,182.00,181.64,183.00,0,59
25.0362472534,121.5187683105,7:49:37,9/11/2016,45,72,32.86,298,39.84,182.00,181.97,183.00,0,59
25.0362377166,121.5187835693,7:49:38,9/11/2016,46,42,35.63,303,39.36,182.00,181.41,183.00,0,59
25.0362377166,121.5187835693,7:49:39,9/11/2016,47,37,33.17,304,38.87,182.00,181.29,183.00,0,59
25.0362262725,121.5187835693,7:49:40,9/11/2016,45,40,37.01,300,39.36,181.00,181.26,183.00,0,59
25.0362262725,121.5187988281,7:49:41,9/11/2016,45,36,35.36,309,39.36,181.00,180.99,182.00,0,59
25.0362186431,121.5188140869,7:49:42,9/11/2016,48,33,35.60,268,40.33,181.00,181.01,182.00,3,62
25.0362110137,121.5188140869,7:49:43,9/11/2016,45,33,34.80,311,39.84,180.00,180.86,182.00,0,62
25.0362014770,121.5188293457,7:49:44,9/11/2016,47,39,33.66,314,39.84,179.00,179.98,181.00,0,62
25.0361900329,121.5188293457,7:49:45,9/11/2016,47,37,38.35,329,39.84,179.00,179.00,180.00,0,62
25.0361766815,121.5188446044,7:49:46,9/11/2016,47,38,36.88,261,39.84,179.00,178.49,181.00,0,62
25.0361690521,121.5188674926,7:49:47,9/11/2016,47,30,36.46,306,39.84,178.00,178.27,180.00,2,64
25.0361614227,121.5188674926,7:49:48,9/11/2016,46,42,39.16,286,39.84,177.00,177.26,178.00,0,64
25.0361537933,121.5188674926,7:49:49,9/11/2016,48,37,34.21,312,39.36,176.00,176.62,178.00,0,64
25.0361442565,121.5188827514,7:49:50,9/11/2016,46,37,37.85,302,39.36,175.00,175.54,178.00,1,65
25.0361366271,121.5188980102,7:49:51,9/11/2016,45,34,34.66,310,39.36,176.00,174.95,176.00,0,65
25.0361289978,121.5188980102,7:49:52,9/11/2016,46,45,35.27,294,40.33,176.00,175.43,177.00,0,65
25.0361213684,121.5189132690,7:49:53,9/11/2016,45,37,37.44,270,39.84,176.00,175.86,177.00,0,65
25.0361156463,121.5189132690,7:49:54,9/11/2016,46,38,32.79,298,39.84,175.00,175.43,177.00,0,65
25.0361118316,121.5189285278,7:49:55,9/11/2016,46,35,35.99,300,40.33,174.00,174.38,176.00,0,65
25.0361042022,121.5189285278,7:49:56,9/11/2016,45,35,31.75,273,39.84,175.00,175.00,176.00,0,65
25.0360965728,121.5189437866,7:49:57,9/11/2016,45,43,35.54,302,39.84,176.00,175.58,177.00,0,65
25.0360927581,121.5189437866,7:49:58,9/11/2016,41,36,35.43,261,39.84,178.00,176.81,178.00,0,65
25.0360889434,121.5189590454,7:49:59,9/11/2016,46,54,34.10,299,40.33,179.00,178.28,180.00,0,65
25.0360755920,121.5189590454,7:50:0,9/11/2016,46,34,35.07,302,40.33,180.00,179.53,181.00,4,69
25.0360717773,121.5189743041,7:50:1,9/11/2016,47,50,32.51,303,39.36,179.00,180.41,182.00,0,69
25.0360641479,121.5189743041,7:50:2,9/11/2016,46,32,38.21,310,39.84,179.00,178.58,180.00,0,69
25.0360507965,121.5189971923,7:50:3,9/11/2016,47,39,34.23,271,39.84,181.00,180.14,182.00,0,69
25.0360507965,121.5189971923,7:50:4,9/11/2016,47,41,32.29,278,40.33,182.00,181.31,183.00,0,69
25.0360469818,121.5190124511,7:50:5,9/11/2016,46,38,34.84,294,40.33,183.00,182.44,184.00,0,69
25.0360393524,121.5190124511,7:50:6,9/11/2016,46,36,33.15,307,40.33,184.00,183.43,185.00,0,69
25.0360317230,121.5190277099,7:50:7,9/11/2016,46,43,37.69,316,40.33,184.00,184.41,185.00,0,69
25.0360279083,121.5190429687,7:50:8,9/11/2016,46,42,37.18,292,40.33,183.00,183.68,185.00,1,70
25.0360145568,121.5190429687,7:50:9,9/11/2016,48,32,34.06,246,40.33,178.00,180.25,184.00,1,71
25.0360031127,121.5190429687,7:50:10,9/11/2016,47,41,32.92,314,40.33,180.00,178.83,181.00,3,74
25.0359897613,121.5190582275,7:50:11,9/11/2016,48,37,30.56,310,40.33,181.00,180.44,182.00,2,76
25.0359783172,121.5190582275,7:50:12,9/11/2016,47,23,17.85,300,39.84,183.00,181.88,184.00,1,77
25.0359706878,121.5190582275,7:50:13,9/11/2016,46,13,16.82,298,39.36,185.00,184.15,185.00,0,77
25.0359611511,121.5190582275,7:50:14,9/11/2016,46,23,16.30,268,39.84,186.00,185.61,187.00,0,77
25.0359611511,121.5190734863,7:50:15,9/11/2016,47,28,15.13,308,39.36,188.00,187.27,189.00,0,77
25.0359706878,121.5190887451,7:50:16,9/11/2016,47,23,18.09,289,39.36,189.00,188.20,190.00,0,77
25.0359745025,121.5191116333,7:50:17,9/11/2016,46,15,16.65,287,39.84,188.00,188.70,190.00,0,77
25.0359745025,121.5191116333,7:50:18,9/11/2016,47,19,18.00,285,39.36,188.00,188.70,190.00,0,77
25.0359745025,121.5191268920,7:50:19,9/11/2016,48,25,19.50,282,39.36,189.00,188.98,190.00,0,77
25.0359745025,121.5191268920,7:50:20,9/11/2016,50,17,16.54,262,39.36,190.00,189.22,191.00,0,77
25.0359745025,121.5191421508,7:50:21,9/11/2016,51,33,34.80,289,40.33,190.00,189.94,191.00,0,77
25.0359745025,121.5191421508,7:50:22,9/11/2016,50,35,38.33,289,40.33,189.00,189.30,191.00,0,77
25.0359783172,121.5191421508,7:50:23,9/11/2016,51,31,34.59,279,40.82,190.00,189.71,191.00,0,77
25.0359783172,121.5191421508,7:50:24,9/11/2016,50,32,30.88,272,40.82,190.00,189.95,191.00,0,77
25.0359821319,121.5191421508,7:50:25,9/11/2016,50,37,32.32,274,40.82,190.00,189.97,191.00,0,77
25.0359821319,121.5191421508,7:50:26,9/11/2016,50,42,34.01,313,40.82,189.00,189.86,191.00,1,78
25.0359821319,121.5191421508,7:50:27,9/11/2016,50,39,32.93,305,40.82,188.00,187.68,189.00,0,78
25.0359859466,121.5191421508,7:50:28,9/11/2016,50,29,38.70,287,41.31,187.00,187.08,188.00,0,78
25.0359859466,121.5191574096,7:50:29,9/11/2016,50,49,34.93,313,41.31,186.00,186.95,188.00,0,78
25.0359859466,121.5191574096,7:50:30,9/11/2016,50,31,28.37,286,40.82,186.00,186.14,188.00,0,78
25.0359859466,121.5191574096,7:50:31,9/11/2016,50,43,37.63,304,41.31,184.00,184.95,186.00,0,78
25.0359859466,121.5191574096,7:50:32,9/11/2016,51,37,33.79,320,40.82,183.00,183.77,185.00,0,78
25.0359859466,121.5191574096,7:50:33,9/11/2016,50,37,33.15,304,41.31,183.00,183.03,184.00,0,78
25.0359859466,121.5191574096,7:50:34,9/11/2016,50,40,35.33,325,40.82,183.00,182.82,184.00,0,78
25.0359859466,121.5191574096,7:50:35,9/11/2016,50,30,34.38,304,41.31,180.00,181.03,183.00,0,78
25.0359859466,121.5191574096,7:50:36,9/11/2016,50,40,37.75,251,41.80,180.00,179.88,181.00,0,78
25.0359821319,121.5191574096,7:50:37,9/11/2016,47,33,37.25,323,41.31,181.00,180.93,182.00,0,78
25.0359821319,121.5191574096,7:50:38,9/11/2016,47,60,39.63,300,40.82,176.00,178.54,181.00,0,78
25.0359783172,121.5191574096,7:50:39,9/11/2016,47,32,30.37,318,40.33,171.00,173.16,177.00,0,78
25.0359706878,121.5191574096,7:50:40,9/11/2016,48,23,17.93,295,40.33,168.00,169.80,171.00,0,78
25.0359611511,121.5191726684,7:50:41,9/11/2016,47,47,28.53,292,40.33,167.00,167.14,169.00,0,78
25.0359535217,121.5191726684,7:50:42,9/11/2016,47,32,24.48,295,40.33,167.00,166.52,168.00,0,78
25.0359420776,121.5191726684,7:50:43,9/11/2016,48,15,24.30,281,40.33,168.00,166.55,168.00,0,78
25.0359382629,121.5191879272,7:50:44,9/11/2016,47,15,22.65,285,40.33,169.00,167.38,169.00,1,79
25.0359325408,121.5192031860,7:50:45,9/11/2016,47,15,17.76,286,40.33,173.00,171.23,173.00,0,79
25.0359287261,121.5192031860,7:50:46,9/11/2016,47,15,17.08,271,40.33,176.00,174.79,176.00,0,79
25.0359249114,121.5192184448,7:50:47,9/11/2016,47,27,16.00,286,39.84,180.00,177.75,180.00,0,79
25.0359172821,121.5192184448,7:50:48,9/11/2016,47,14,14.95,292,39.84,183.00,181.19,183.00,0,79
25.0359096527,121.5192413330,7:50:49,9/11/2016,45,21,15.50,290,39.84,185.00,184.10,186.00,0,79
25.0359001159,121.5192565917,7:50:50,9/11/2016,48,14,17.17,276,39.84,188.00,186.44,188.00,0,79
25.0358963012,121.5192565917,7:50:51,9/11/2016,46,22,16.51,281,40.33,189.00,188.11,189.00,2,81
25.0358848571,121.5192718505,7:50:52,9/11/2016,46,26,16.25,269,39.84,191.00,189.86,191.00,0,81
25.0358810424,121.5192718505,7:50:53,9/11/2016,46,7,16.51,301,40.33,191.00,190.88,192.00,4,85
25.0358715057,121.5192871093,7:50:54,9/11/2016,47,14,18.78,370,39.84,192.00,191.95,193.00,0,85
25.0358638763,121.5192871093,7:50:55,9/11/2016,46,12,15.46,312,40.33,193.00,192.74,194.00,0,85
25.0358600616,121.5193023681,7:50:56,9/11/2016,47,32,15.29,306,40.33,193.00,193.11,195.00,0,85
25.0358524322,121.5193176269,7:50:57,9/11/2016,46,13,15.82,199,40.33,193.00,193.22,195.00,0,85
25.0358448028,121.5193328857,7:50:58,9/11/2016,48,13,15.62,293,40.82,194.00,193.23,194.00,1,86
25.0358390808,121.5193328857,7:50:59,9/11/2016,47,17,16.06,282,40.33,194.00,193.93,195.00,0,86
25.0358352661,121.5193557739,7:51:0,9/11/2016,45,16,16.49,296,40.33,193.00,193.96,195.00,0,86
25.0358314514,121.5193710327,7:51:1,9/11/2016,46,11,16.27,292,40.33,193.00,193.48,195.00,0,86
25.0358238220,121.5193710327,7:51:2,9/11/2016,46,15,15.82,305,40.82,194.00,193.08,194.00,0,86
25.0358104705,121.5193862915,7:51:3,9/11/2016,45,18,15.55,263,40.33,194.00,193.33,195.00,0,86
25.0358028411,121.5194015502,7:51:4,9/11/2016,46,9,15.65,296,40.82,194.00,193.77,195.00,0,86
25.0357990264,121.5194015502,7:51:5,9/11/2016,46,22,16.00,292,40.82,192.00,193.54,194.00,0,86
25.0357913970,121.5194168090,7:51:6,9/11/2016,47,13,21.03,304,40.33,191.00,191.44,193.00,0,86
25.0357837677,121.5194168090,7:51:7,9/11/2016,46,19,16.35,301,40.33,191.00,190.80,192.00,0,86
25.0357742309,121.5194320678,7:51:8,9/11/2016,46,16,25.24,276,40.33,189.00,190.20,192.00,0,86
25.0357666015,121.5194473266,7:51:9,9/11/2016,46,10,21.47,298,40.82,188.00,188.18,190.00,0,86
25.0357589721,121.5194473266,7:51:10,9/11/2016,48,12,17.48,312,40.33,187.00,187.64,189.00,2,88
25.0357494354,121.5194625854,7:51:11,9/11/2016,46,16,19.15,297,40.33,186.00,185.92,187.00,0,88
25.0357379913,121.5194625854,7:51:12,9/11/2016,46,11,18.00,269,40.33,185.00,185.33,187.00,0,88
25.0357303619,121.5194854736,7:51:13,9/11/2016,47,19,20.69,311,40.33,184.00,183.56,185.00,0,88
25.0357227325,121.5194854736,7:51:14,9/11/2016,47,16,16.30,309,40.33,185.00,184.19,185.00,0,88
25.0357131958,121.5195007324,7:51:15,9/11/2016,47,29,18.24,299,40.33,186.00,185.54,187.00,0,88
25.0357055664,121.5195007324,7:51:16,9/11/2016,47,16,20.90,305,40.82,182.00,183.95,186.00,1,89
25.0357017517,121.5195159912,7:51:17,9/11/2016,45,11,17.77,309,40.33,181.00,182.47,184.00,0,89
25.0356941223,121.5195159912,7:51:18,9/11/2016,45,19,18.40,311,40.82,180.00,181.53,183.00,0,89
25.0356845855,121.5195312500,7:51:19,9/11/2016,45,19,18.75,286,40.33,179.00,179.15,181.00,0,89
25.0356731414,121.5195465087,7:51:20,9/11/2016,45,52,18.79,323,40.33,180.00,179.29,181.00,0,89
25.0356655120,121.5195465087,7:51:21,9/11/2016,46,21,21.14,290,40.82,175.00,174.90,179.00,0,89
25.0356616973,121.5195617675,7:51:22,9/11/2016,46,10,22.85,279,40.33,168.00,171.03,176.00,0,89
25.0356559753,121.5195617675,7:51:23,9/11/2016,47,7,19.01,294,40.82,169.00,167.82,170.00,2,91
25.0356483459,121.5195770263,7:51:24,9/11/2016,46,22,21.49,262,40.82,172.00,170.73,172.00,0,91
25.0356445312,121.5195770263,7:51:25,9/11/2016,47,23,17.76,307,40.82,178.00,175.10,178.00,0,91
25.0356369018,121.5195999145,7:51:26,9/11/2016,47,31,28.03,254,40.82,176.00,177.31,179.00,3,94
25.0356369018,121.5196151733,7:51:27,9/11/2016,48,80,30.39,306,40.82,173.00,176.51,178.00,0,94
25.0356330871,121.5196151733,7:51:28,9/11/2016,47,42,66.21,318,40.82,155.00,166.04,173.00,2,96
25.0356273651,121.5196304321,7:51:29,9/11/2016,48,36,57.27,296,40.33,143.00,146.83,153.00,0,96
25.0356273651,121.5196456909,7:51:30,9/11/2016,48,60,49.94,283,40.82,136.00,138.70,143.00,4,100
25.0356197357,121.5196456909,7:51:31,9/11/2016,48,44,43.02,293,40.82,130.00,133.42,136.00,1,101
25.0356159210,121.5196609497,7:51:32,9/11/2016,47,14,40.01,311,40.82,128.00,128.39,131.00,2,103
25.0356121063,121.5196609497,7:51:33,9/11/2016,46,18,28.93,286,40.82,132.00,129.17,132.00,0,103
25.0356082916,121.5196762084,7:51:34,9/11/2016,47,41,33.42,303,40.82,135.00,132.97,136.00,0,103
25.0356006622,121.5196914672,7:51:35,9/11/2016,46,22,31.03,259,40.82,139.00,137.37,140.00,1,104
25.0355949401,121.5196914672,7:51:36,9/11/2016,45,28,26.50,305,41.31,143.00,139.62,143.00,0,104
25.0355911254,121.5197067260,7:51:37,9/11/2016,48,10,18.87,304,40.82,152.00,147.26,152.00,1,105
25.0355873107,121.5197067260,7:51:38,9/11/2016,49,35,28.26,384,40.33,158.00,155.71,158.00,3,108
25.0355834960,121.5197296142,7:51:39,9/11/2016,46,51,31.10,309,40.82,164.00,161.52,164.00,0,108
25.0355796813,121.5197448730,7:51:40,9/11/2016,46,27,21.82,292,40.82,170.00,167.12,170.00,0,108
25.0355720520,121.5197448730,7:51:41,9/11/2016,47,22,27.44,311,41.31,173.00,171.17,173.00,0,108
25.0355663299,121.5197601318,7:51:42,9/11/2016,48,15,27.39,319,40.82,176.00,174.25,176.00,1,109
25.0355587005,121.5197753906,7:51:43,9/11/2016,46,12,37.04,321,41.31,177.00,176.37,178.00,2,111
25.0355510711,121.5197753906,7:51:44,9/11/2016,46,10,23.85,309,41.31,179.00,178.11,180.00,0,111
25.0355434417,121.5197906494,7:51:45,9/11/2016,45,32,23.57,249,40.82,180.00,179.94,181.00,0,111
25.0355339050,121.5197906494,7:51:46,9/11/2016,46,35,19.07,284,40.82,184.00,182.56,184.00,0,111
25.0355300903,121.5198059082,7:51:47,9/11/2016,45,24,20.84,292,41.31,186.00,185.39,188.00,2,113
25.0355262756,121.5198211669,7:51:48,9/11/2016,46,37,27.25,305,40.82,190.00,188.38,190.00,0,113
25.0355186462,121.5198211669,7:51:49,9/11/2016,46,28,18.51,301,41.31,192.00,191.23,193.00,0,113
25.0355110168,121.5198440551,7:51:50,9/11/2016,45,17,21.50,343,41.80,194.00,192.62,195.00,0,113
25.0355052947,121.5198440551,7:51:51,9/11/2016,44,24,20.59,308,41.31,196.00,194.80,196.00,1,114
25.0355014801,121.5198593139,7:51:52,9/11/2016,45,21,20.05,294,41.31,197.00,196.61,198.00,0,114
25.0354976654,121.5198745727,7:51:53,9/11/2016,44,27,19.33,292,41.31,198.00,197.52,199.00,0,114
25.0354976654,121.5198898315,7:51:54,9/11/2016,45,26,21.83,313,41.31,198.00,198.18,200.00,0,114
25.0354976654,121.5199050903,7:51:55,9/11/2016,44,13,17.92,305,42.29,199.00,198.64,200.00,0,114
25.0354938507,121.5199050903,7:51:56,9/11/2016,44,17,19.71,253,41.80,199.00,198.99,200.00,0,114
25.0354938507,121.5199203491,7:51:57,9/11/2016,43,26,21.78,295,41.80,200.00,199.40,201.00,0,114
25.0354938507,121.5199356079,7:51:58,9/11/2016,43,18,24.11,298,41.80,197.00,197.94,200.00,0,114
