latitude,longitude,time,date,light,sound value,sound average,sound peak,temperature
51.5020179748,0.0053500003,13:45:4,24/2/2016,39,0,1.5,17,12.99
51.5020179748,0.0053516001,13:45:6,24/2/2016,42,2,2.35,20,12.5
51.5020256042,0.0053365998,13:45:7,24/2/2016,42,12,4.98,36,12.99
51.502040863,0.0053150005,13:45:8,24/2/2016,41,0,0.39,10,13.48
51.5020675659,0.0052916002,13:45:8,24/2/2016,43,0,1.67,12,13.48
51.5020675659,0.0052750005,13:45:10,24/2/2016,43,0,0.07,3,13.48
51.5020675659,0.0052699999,13:45:11,24/2/2016,39,0,0.1,3,12.99
51.5020751953,0.0052666001,13:45:12,24/2/2016,42,0,0.48,9,12.99
51.5020751953,0.0052683,13:45:12,24/2/2016,44,6,7.86,53,12.99
51.5020751953,0.0052649998,13:45:14,24/2/2016,40,0,5.16,25,12.5
51.5020751953,0.0052649998,13:45:15,24/2/2016,38,12,4.68,42,12.99
51.5020828247,0.0052632999,13:45:16,24/2/2016,43,0,2.31,25,12.5
51.5020751953,0.0052733001,13:45:16,24/2/2016,39,0,5.31,21,12.01
51.5020675659,0.0052866001,13:45:18,24/2/2016,39,5,3.12,17,12.5
51.5020332336,0.0053116006,13:45:19,24/2/2016,39,0,0.36,10,12.01
51.5020103454,0.0053450002,13:45:20,24/2/2016,41,6,2.09,17,12.99
51.502002716,0.0053483004,13:45:20,24/2/2016,39,1,0.48,7,12.5
51.5019950866,0.005355,13:45:22,24/2/2016,41,0,2.85,41,12.5
51.5019874572,0.0053566002,13:45:23,24/2/2016,40,2,0.8,10,12.5
51.5019874572,0.0053566002,13:45:24,24/2/2016,39,7,3.71,22,12.5
51.5019760131,0.0053632998,13:45:24,24/2/2016,40,0,5.02,24,12.01
51.5019683837,0.0053682999,13:45:26,24/2/2016,41,0,0.4,7,12.99
51.5019607543,0.0053649997,13:45:27,24/2/2016,39,7,1.76,13,12.5
51.5019607543,0.0053583002,13:45:28,24/2/2016,40,0,1.89,18,12.5
51.501953125,0.0053615999,13:45:28,24/2/2016,40,6,6.16,49,12.5
51.501953125,0.0053632998,13:45:30,24/2/2016,38,0,2.67,23,12.01
51.5019454956,0.005375,13:45:31,24/2/2016,40,0,5.28,50,12.5
51.501953125,0.0053699998,13:45:32,24/2/2016,40,13,2.68,26,12.01
51.501953125,0.0053666,13:45:32,24/2/2016,40,0,0.32,11,12.01
51.5019607543,0.0053566002,13:45:34,24/2/2016,40,12,2.75,29,12.5
51.5019683837,0.0053416004,13:45:35,24/2/2016,40,5,0.63,11,12.5
51.5019874572,0.0053266,13:45:36,24/2/2016,40,1,0.13,4,12.5
51.502002716,0.0053083,13:45:36,24/2/2016,40,0,0.22,7,12.99
51.5020103454,0.0052982997,13:45:38,24/2/2016,40,14,1.68,21,12.99
51.502002716,0.0052982997,13:45:39,24/2/2016,42,1,0.32,12,12.99
51.502002716,0.0052982997,13:45:40,24/2/2016,38,0,0.14,3,12.99
51.502002716,0.0053000001,13:45:40,24/2/2016,39,0,1.53,23,12.5
51.5019950866,0.0053015999,13:45:42,24/2/2016,41,0,0.03,2,12.5
51.5019874572,0.0053033008,13:45:43,24/2/2016,40,4,4.28,35,12.99
51.5019874572,0.0053116006,13:45:44,24/2/2016,40,0,5.87,29,12.99
51.5019760131,0.0053150005,13:45:44,24/2/2016,39,19,4.89,33,12.99
51.5019760131,0.0053166003,13:45:46,24/2/2016,39,4,7.93,35,12.99
51.5019683837,0.0053200001,13:45:47,24/2/2016,39,5,1.55,16,12.5
51.5019683837,0.0053250002,13:45:48,24/2/2016,40,0,0.5,7,12.5
51.5019607543,0.0053282999,13:45:48,24/2/2016,40,1,2.28,17,12.5
51.5019607543,0.0053333001,13:45:50,24/2/2016,42,1,3.29,28,12.99
51.501953125,0.0053400001,13:45:51,24/2/2016,40,0,0.46,18,12.5
51.501953125,0.0053483004,13:45:52,24/2/2016,41,0,0.32,7,12.5
51.5019454956,0.0053533005,13:45:52,24/2/2016,40,0,0.2,7,12.5
51.5019454956,0.005355,13:45:54,24/2/2016,40,0,1.43,12,12.99
51.5019454956,0.005355,13:45:55,24/2/2016,42,0,0.02,2,12.5
51.5019454956,0.005355,13:45:56,24/2/2016,40,0,0.08,4,12.5
51.5019454956,0.005355,13:45:56,24/2/2016,41,0,0.36,11,12.99
51.5019454956,0.005355,13:45:58,24/2/2016,40,0,1.38,12,12.99
51.5019454956,0.005355,13:45:59,24/2/2016,40,0,0,1,13.48
51.5019454956,0.0053533005,13:46:0,24/2/2016,40,0,0.75,15,13.48
51.5019454956,0.0053516001,13:46:0,24/2/2016,40,0,4.62,26,12.99
51.5019454956,0.0053500003,13:46:2,24/2/2016,39,0,0.11,4,12.99
51.5019454956,0.0053483004,13:46:3,24/2/2016,41,3,5.97,38,12.99
51.5019454956,0.0053483004,13:46:4,24/2/2016,40,0,0.29,6,12.99
51.5019454956,0.0053483004,13:46:4,24/2/2016,40,0,0.95,8,12.99
51.5019454956,0.0053450002,13:46:6,24/2/2016,39,3,0.22,4,12.99
51.5019454956,0.0053450002,13:46:7,24/2/2016,40,0,0.07,3,12.99
51.5019378662,0.0053516001,13:46:8,24/2/2016,40,0,0,0,12.99
51.5019378662,0.005355,13:46:8,24/2/2016,39,1,2.73,23,13.48
51.5019302368,0.0053632998,13:46:10,24/2/2016,39,0,1.67,28,12.99
51.5019187927,0.0053833003,13:46:11,24/2/2016,42,0,0.69,12,12.99
51.5019187927,0.0053815994,13:46:12,24/2/2016,39,9,1.81,28,12.5
51.5019111633,0.0053815994,13:46:12,24/2/2016,45,0,0.47,11,12.5
51.5019187927,0.0053866004,13:46:14,24/2/2016,47,1,0.07,5,12.01
51.5019111633,0.0053983001,13:46:15,24/2/2016,44,0,0.07,3,12.5
51.5019035339,0.0054116005,13:46:16,24/2/2016,44,3,0.16,6,12.5
51.5019035339,0.0054282999,13:46:16,24/2/2016,45,0,0.01,2,12.01
51.5019187927,0.0054483003,13:46:18,24/2/2016,40,0,0.16,6,11.52
51.5019111633,0.0054732999,13:46:19,24/2/2016,50,0,0.18,10,11.52
51.5019111633,0.0054916,13:46:20,24/2/2016,48,0,0.25,8,11.04
51.5019187927,0.0055100007,13:46:20,24/2/2016,45,0,0.36,7,11.04
51.5019111633,0.0055266003,13:46:22,24/2/2016,39,0,0.32,7,10.55
51.5019187927,0.0055399999,13:46:23,24/2/2016,37,6,0.72,15,10.55
51.5019187927,0.0055532999,13:46:24,24/2/2016,35,6,6.72,33,9.57
51.5019302368,0.0055633001,13:46:24,24/2/2016,39,15,16.91,63,10.06
51.5019302368,0.0055766,13:46:26,24/2/2016,40,2,5.78,32,9.57
51.5019378662,0.0055850005,13:46:27,24/2/2016,41,1,1.08,12,9.08
51.5019454956,0.0055933003,13:46:28,24/2/2016,40,0,2.53,17,8.59
51.5019607543,0.0055999999,13:46:28,24/2/2016,41,2,3.64,24,9.08
51.5019607543,0.0056133003,13:46:30,24/2/2016,41,1,2.79,31,9.08
51.5019683837,0.005625,13:46:31,24/2/2016,40,27,5.87,50,6.64
51.5019760131,0.0056332998,13:46:32,24/2/2016,41,5,8.39,42,6.15
51.5019874572,0.0056400003,13:46:32,24/2/2016,41,4,14.78,123,7.13
51.502002716,0.0056466007,13:46:34,24/2/2016,42,11,9.65,40,4.2
51.5020103454,0.0056533002,13:46:35,24/2/2016,42,4,17.47,123,5.18
51.5020179748,0.0056649999,13:46:36,24/2/2016,39,0,5.12,38,7.13
51.5020332336,0.0056732997,13:46:36,24/2/2016,39,22,18.96,88,6.64
51.502040863,0.0056783003,13:46:38,24/2/2016,40,4,10.66,53,4.69
51.5020599365,0.0056866002,13:46:39,24/2/2016,40,11,8.47,59,6.64
51.5020751953,0.0056950001,13:46:40,24/2/2016,39,1,23.43,110,7.13
51.5020828247,0.0057082996,13:46:40,24/2/2016,39,19,6.82,31,7.13
51.5020828247,0.0057250003,13:46:42,24/2/2016,39,0,3.93,27,7.13
51.5021095275,0.0057416005,13:46:43,24/2/2016,39,18,7.09,59,7.62
51.5021171569,0.0057565999,13:46:44,24/2/2016,38,5,8.9,48,7.13
51.5021324157,0.0057700004,13:46:44,24/2/2016,37,0,5.38,42,7.13
51.5021400451,0.0057850003,13:46:46,24/2/2016,39,7,1.63,39,7.13
51.5021553039,0.0058016004,13:46:47,24/2/2016,34,14,6.37,56,7.62
51.5021743774,0.0058166003,13:46:48,24/2/2016,33,38,29.92,104,7.62
51.5021896362,0.0058232998,13:46:48,24/2/2016,30,29,41.08,175,7.13
51.502204895,0.0058232998,13:46:50,24/2/2016,26,13,22.07,117,7.62
51.5022125244,0.0058366003,13:46:51,24/2/2016,25,6,11.06,55,6.64
51.5022201538,0.0058516001,13:46:52,24/2/2016,25,7,10.24,53,7.13
51.5022315979,0.0058583002,13:46:52,24/2/2016,25,7,6.99,38,7.13
51.5022392272,0.0058600001,13:46:54,24/2/2016,25,28,4.39,31,6.15
51.502254486,0.0058566002,13:46:55,24/2/2016,25,9,4.91,37,7.62
51.5022697448,0.0058533005,13:46:56,24/2/2016,25,2,8.23,53,6.64
51.5022850036,0.0058533005,13:46:56,24/2/2016,25,1,4.63,30,7.62
51.5022964477,0.0058583002,13:46:58,24/2/2016,26,0,2.55,20,7.62
51.5023117065,0.0058533005,13:46:59,24/2/2016,29,0,2.72,25,7.62
51.5023193359,0.0058516001,13:47:0,24/2/2016,30,1,1.9,15,7.13
51.5023345947,0.0058616008,13:47:0,24/2/2016,38,0,0.63,9,4.2
51.5023422241,0.0058616008,13:47:2,24/2/2016,39,0,0.51,8,4.69
51.5023536682,0.0058683004,13:47:3,24/2/2016,34,1,0.7,7,7.62
51.502368927,0.0058732995,13:47:4,24/2/2016,29,0,0.4,8,8.11
51.5023765563,0.0058816003,13:47:4,24/2/2016,31,0,1.16,14,7.62
51.5023918151,0.0058882999,13:47:6,24/2/2016,33,2,0.97,12,8.11
51.5023994445,0.0058965997,13:47:7,24/2/2016,33,0,0.46,11,7.62
51.502418518,0.0059033002,13:47:8,24/2/2016,36,1,0.47,8,7.62
51.5024337768,0.0059066004,13:47:8,24/2/2016,41,0,5.7,49,8.11
51.5024414062,0.0059082994,13:47:10,24/2/2016,36,10,5.42,30,8.11
51.502456665,0.0059100003,13:47:11,24/2/2016,36,5,5.01,28,8.11
51.5024642944,0.0059082994,13:47:12,24/2/2016,32,0,1.76,12,7.62
51.5024833679,0.0059133005,13:47:12,24/2/2016,31,0,1.9,16,8.11
51.5024909973,0.0059283008,13:47:14,24/2/2016,32,0,2.01,20,8.11
51.5025062561,0.0059333,13:47:15,24/2/2016,33,0,1.71,17,7.62
51.5025138854,0.0059365997,13:47:16,24/2/2016,34,0,1.57,14,7.13
51.5025291442,0.0059416003,13:47:16,24/2/2016,34,3,3.82,18,8.11
51.5025482177,0.0059350004,13:47:18,24/2/2016,32,0,1.48,15,7.62
51.5025558471,0.0059433002,13:47:19,24/2/2016,34,17,5.05,28,7.62
51.5025711059,0.0059466004,13:47:20,24/2/2016,32,3,1.78,17,7.62
51.5025787353,0.0059532999,13:47:20,24/2/2016,34,0,1.92,17,7.62
51.5025787353,0.0059616003,13:47:22,24/2/2016,37,5,1.37,19,7.62
51.5025978088,0.0059700007,13:47:23,24/2/2016,35,6,1.64,20,7.13
51.5026054382,0.0059800004,13:47:24,24/2/2016,35,0,0.49,7,7.62
51.5026130676,0.0059850001,13:47:24,24/2/2016,34,0,0.84,10,7.62
51.5026283264,0.006,13:47:26,24/2/2016,35,2,1.43,14,7.62
51.5026359558,0.0060100007,13:47:27,24/2/2016,36,0,1.47,11,7.62
51.5026435852,0.0060150003,13:47:28,24/2/2016,28,4,1.43,14,7.62
51.5026626586,0.0060183,13:47:28,24/2/2016,27,0,0.65,11,7.62
51.502670288,0.0060215997,13:47:30,24/2/2016,32,3,1.24,9,7.13
51.5026779174,0.0060215997,13:47:31,24/2/2016,29,0,0.81,9,7.62
51.5026931762,0.0060250005,13:47:32,24/2/2016,25,2,1.74,14,7.62
51.502708435,0.0060183,13:47:32,24/2/2016,29,0,1.23,13,7.62
51.5027275085,0.0060199999,13:47:34,24/2/2016,27,1,1.02,16,7.62
51.5027427673,0.0060233001,13:47:35,24/2/2016,27,0,1.66,17,7.62
51.5027580261,0.0060233001,13:47:36,24/2/2016,30,0,0.42,10,7.62
51.5027656555,0.0060266008,13:47:36,24/2/2016,30,3,0.79,10,7.62
51.502784729,0.0060266008,13:47:38,24/2/2016,28,1,0.57,11,7.62
51.5027999877,0.0060282998,13:47:39,24/2/2016,28,1,1.11,16,7.62
51.5028076171,0.0060266008,13:47:40,24/2/2016,28,3,2.82,21,7.62
51.5028228759,0.0060315999,13:47:40,24/2/2016,30,0,3.12,18,7.13
51.5028305053,0.0060366001,13:47:42,24/2/2016,29,0,0.76,14,7.62
51.5028495788,0.0060333008,13:47:43,24/2/2016,29,0,0.72,12,7.62
51.5028572082,0.0060282998,13:47:44,24/2/2016,29,6,1.9,18,7.62
51.502872467,0.0060199999,13:47:44,24/2/2016,28,5,2.23,24,7.62
51.5028877258,0.0060183,13:47:46,24/2/2016,27,7,3.31,20,7.62
51.5028953552,0.0060183,13:47:47,24/2/2016,26,0,2.36,17,7.62
51.5029144287,0.0060199999,13:47:48,24/2/2016,28,16,5.45,23,7.62
51.5029296875,0.0060183,13:47:48,24/2/2016,27,2,3.26,23,7.62
51.5029373168,0.0060250005,13:47:50,24/2/2016,27,0,2.4,15,7.13
51.5029525756,0.0060266008,13:47:51,24/2/2016,28,1,1.46,17,7.13
51.5029640197,0.0060266008,13:47:52,24/2/2016,28,18,3.91,30,7.13
51.5029792785,0.0060233001,13:47:52,24/2/2016,26,6,2.28,17,7.13
51.5029869079,0.0060250005,13:47:54,24/2/2016,28,0,3.95,25,7.13
51.5030021667,0.0060250005,13:47:55,24/2/2016,28,10,1.32,13,7.13
51.5030097961,0.0060233001,13:47:56,24/2/2016,28,1,1.99,14,7.13
51.5030288696,0.0060233001,13:47:56,24/2/2016,28,0,2.32,13,7.13
51.5030441284,0.0060183,13:47:58,24/2/2016,29,4,2.82,17,6.15
51.5030517578,0.0060183,13:47:59,24/2/2016,27,0,3.96,20,5.66
51.5030593872,0.0060166001,13:48:0,24/2/2016,29,3,1.8,14,7.62
51.5030746459,0.0060199999,13:48:0,24/2/2016,30,0,1.89,17,7.13
51.5030746459,0.0060282998,13:48:2,24/2/2016,32,4,2.91,15,7.13
51.50308609,0.0060366001,13:48:3,24/2/2016,32,0,1.54,16,6.64
51.5030937194,0.0060466003,13:48:4,24/2/2016,28,0,4.25,26,7.13
51.5031089782,0.0060349998,13:48:4,24/2/2016,27,1,3.32,18,7.13
51.503124237,0.0060483002,13:48:6,24/2/2016,27,0,4.32,24,7.13
51.5031318664,0.0060665998,13:48:7,24/2/2016,28,0,0.69,10,7.13
51.5031394958,0.0060850005,13:48:8,24/2/2016,31,3,1.85,14,7.13
51.5031394958,0.0061066002,13:48:8,24/2/2016,30,8,1.6,16,7.13
51.5031509399,0.0061216001,13:48:10,24/2/2016,29,3,2.5,15,7.13
51.5031585693,0.0061366004,13:48:11,24/2/2016,28,4,3.23,23,7.13
51.5031585693,0.00615,13:48:12,24/2/2016,26,2,2.82,22,7.13
51.5031661987,0.0061600008,13:48:12,24/2/2016,29,0,2.2,18,7.13
51.5031738281,0.0061715993,13:48:14,24/2/2016,27,1,0.75,13,7.13
51.5031738281,0.0061916007,13:48:15,24/2/2016,26,1,1.64,17,7.13
51.5031814575,0.0062049999,13:48:16,24/2/2016,27,0,3.6,25,7.13
51.5031814575,0.0062216,13:48:16,24/2/2016,27,0,0.69,11,7.13
51.5031890869,0.0062416005,13:48:18,24/2/2016,23,0,5.42,19,7.13
51.5031890869,0.0062616004,13:48:19,24/2/2016,22,8,3.81,17,7.13
51.5031814575,0.0062716002,13:48:20,24/2/2016,20,0,2.91,16,7.13
51.5031738281,0.0062866001,13:48:20,24/2/2016,20,6,5.15,47,7.13
51.5031738281,0.0063000011,13:48:22,24/2/2016,19,3,3.03,19,7.13
51.5031585693,0.0063133001,13:48:23,24/2/2016,19,4,7.28,29,6.64
51.5031509399,0.0063283004,13:48:24,24/2/2016,19,37,14.48,48,6.64
51.5031394958,0.0063382997,13:48:24,24/2/2016,19,14,11.48,36,6.64
51.5031318664,0.0063565998,13:48:26,24/2/2016,19,16,4.49,29,6.15
51.503124237,0.0063666,13:48:27,24/2/2016,18,0,4.28,20,6.64
51.5031166076,0.0063766002,13:48:28,24/2/2016,19,5,8.56,40,6.64
51.5031013488,0.0063899998,13:48:28,24/2/2016,18,4,3.94,15,5.66
51.5030937194,0.0064015998,13:48:30,24/2/2016,18,1,3.26,19,6.64
51.50308609,0.0064116001,13:48:31,24/2/2016,18,10,7.99,33,5.66
51.5030746459,0.0064283008,13:48:32,24/2/2016,18,3,4.48,20,4.2
51.5030670166,0.0064433002,13:48:32,24/2/2016,20,5,5.76,28,6.15
51.5030670166,0.0064583005,13:48:34,24/2/2016,19,3,7.89,28,6.64
51.5030670166,0.0064783005,13:48:35,24/2/2016,21,0,5.08,30,6.64
51.5030670166,0.0064966001,13:48:36,24/2/2016,22,1,4.28,40,6.64
51.5030746459,0.0065116,13:48:36,24/2/2016,21,5,3.14,17,6.15
51.50308609,0.006525001,13:48:38,24/2/2016,24,0,2.15,14,6.64
51.5031013488,0.0065350003,13:48:39,24/2/2016,23,1,2.14,13,6.15
51.5031089782,0.0065366001,13:48:40,24/2/2016,23,3,1.78,12,6.64
51.5031166076,0.0065350003,13:48:40,24/2/2016,23,5,3.68,34,6.64
51.5031318664,0.0065333008,13:48:42,24/2/2016,24,6,1.99,14,6.64
51.5031318664,0.0065350003,13:48:43,24/2/2016,23,15,5.14,21,6.64
51.5031394958,0.0065333008,13:48:44,24/2/2016,25,8,8.12,26,6.64
51.5031394958,0.0065233001,13:48:44,24/2/2016,24,0,4.15,35,6.64
51.5031509399,0.0065165996,13:48:46,24/2/2016,24,0,4.81,21,6.64
51.5031661987,0.0065082998,13:48:47,24/2/2016,24,2,2.12,12,6.64
51.5031814575,0.0064983005,13:48:48,24/2/2016,24,0,2.2,17,6.64
51.5031890869,0.0064866008,13:48:48,24/2/2016,23,3,3.08,16,6.64
51.5031967163,0.0064766001,13:48:50,24/2/2016,23,1,3.07,20,6.64
51.5032081604,0.0064650006,13:48:51,24/2/2016,23,1,0.98,9,6.64
51.5032234191,0.0064549994,13:48:52,24/2/2016,23,9,1.35,14,6.15
51.5032310485,0.0064433002,13:48:52,24/2/2016,23,6,2.88,23,6.64
51.5032386779,0.0064316005,13:48:54,24/2/2016,24,0,2.94,18,6.64
51.5032463073,0.0064216003,13:48:55,24/2/2016,24,4,8.55,44,6.15
51.5032615661,0.0064133,13:48:56,24/2/2016,23,1,5.13,23,6.64
51.5032730102,0.0064050006,13:48:56,24/2/2016,23,7,4.18,18,6.64
51.5032806396,0.0063965997,13:48:58,24/2/2016,23,3,4,23,6.15
51.503288269,0.0063866004,13:48:59,24/2/2016,24,1,3.88,48,6.64
51.5033111572,0.0063782997,13:49:0,24/2/2016,24,0,3.25,19,6.64
51.5033187866,0.0063683004,13:49:0,24/2/2016,24,4,5.7,44,6.64
51.5033302307,0.0063565998,13:49:2,24/2/2016,23,20,9.16,78,6.64
51.5033454895,0.0063466,13:49:3,24/2/2016,24,45,10.6,51,6.64
51.5033531188,0.0063366003,13:49:4,24/2/2016,24,0,11.54,58,6.15
51.5033683776,0.0063266,13:49:4,24/2/2016,25,1,4.9,30,6.15
51.503376007,0.0063116006,13:49:6,24/2/2016,24,5,7.01,49,6.64
51.5033950805,0.0062983007,13:49:7,24/2/2016,23,4,2.35,16,6.15
51.5034027099,0.0062849998,13:49:8,24/2/2016,23,1,2.58,25,6.15
51.5034179687,0.0062733001,13:49:8,24/2/2016,23,15,2.49,19,6.15
51.5034255981,0.0062616004,13:49:10,24/2/2016,21,16,12.84,40,6.15
51.5034408569,0.00625,13:49:11,24/2/2016,21,2,3.12,20,5.66
51.503452301,0.0062383003,13:49:12,24/2/2016,24,1,2.21,15,5.66
51.5034675598,0.0062265996,13:49:12,24/2/2016,21,0,4.5,41,5.66
51.5034751892,0.0062150001,13:49:14,24/2/2016,21,7,2.56,30,6.15
51.5034904479,0.0062033004,13:49:15,24/2/2016,20,14,9.77,64,6.15
51.5034980773,0.0061916007,13:49:16,24/2/2016,20,2,2.23,29,6.15
51.5035057067,0.0061800003,13:49:16,24/2/2016,20,24,6.55,53,6.15
51.5035247802,0.0061683006,13:49:18,24/2/2016,20,4,6.8,82,6.15
51.5035324096,0.0061565999,13:49:19,24/2/2016,20,7,10.66,100,6.15
51.503540039,0.0061450004,13:49:20,24/2/2016,20,23,14.73,113,6.15
51.5035476684,0.0061316003,13:49:20,24/2/2016,18,4,8.09,50,6.15
51.5035552978,0.0061182999,13:49:22,24/2/2016,20,0,6.47,42,6.15
51.5035743713,0.0061050004,13:49:23,24/2/2016,19,0,13.44,57,6.15
51.5035820007,0.0060915999,13:49:24,24/2/2016,21,4,7.65,62,6.15
51.5035896301,0.0060783004,13:49:24,24/2/2016,18,7,8.4,58,6.15
51.5036048889,0.0060665998,13:49:26,24/2/2016,19,23,18.27,87,6.15
51.5036125183,0.0060566,13:49:27,24/2/2016,22,31,18.25,83,6.15
51.5036201477,0.0060466003,13:49:28,24/2/2016,22,2,12.89,80,6.15
51.503627777,0.0060349998,13:49:28,24/2/2016,23,20,12.45,57,6.15
51.5036468505,0.0060250005,13:49:30,24/2/2016,23,10,9.61,46,6.15
51.5036544799,0.0060150003,13:49:31,24/2/2016,24,31,11.89,45,6.15
51.5036621093,0.0060050001,13:49:32,24/2/2016,25,27,26.22,189,6.15
51.5036697387,0.0059949998,13:49:32,24/2/2016,26,5,7.96,39,6.15
51.5036773681,0.0059833002,13:49:34,24/2/2016,25,2,7.88,57,6.15
51.5036849975,0.0059715995,13:49:35,24/2/2016,25,18,6.66,39,6.15
51.503704071,0.0059583001,13:49:36,24/2/2016,24,14,12.6,86,6.15
51.5037117004,0.0059466004,13:49:36,24/2/2016,24,10,11.36,52,5.66
51.5037193298,0.0059350004,13:49:38,24/2/2016,25,0,1.53,21,5.66
51.5037269592,0.0059233002,13:49:39,24/2/2016,24,0,2.6,22,6.15
51.503742218,0.0059116001,13:49:40,24/2/2016,25,0,3.49,42,6.15
51.5037498474,0.0058983001,13:49:40,24/2/2016,25,12,4.26,39,6.15
51.5037612915,0.0058866,13:49:42,24/2/2016,25,14,2.22,21,6.15
51.5037689208,0.0058750004,13:49:43,24/2/2016,25,5,6.88,76,6.15
51.5037765502,0.0058616008,13:49:44,24/2/2016,26,0,2.56,24,6.15
51.5037841796,0.0058482999,13:49:44,24/2/2016,24,0,3.26,24,6.15
51.503791809,0.0058366003,13:49:46,24/2/2016,26,10,2.36,17,6.15
51.5038070678,0.0058266,13:49:47,24/2/2016,26,3,5.63,55,6.15
51.5038185119,0.0058166003,13:49:48,24/2/2016,25,0,1.49,13,6.15
51.5038261413,0.0058050003,13:49:48,24/2/2016,26,1,3.61,30,6.15
51.5038414001,0.0057915997,13:49:50,24/2/2016,27,0,5.41,29,6.15
51.5038490295,0.0057783002,13:49:51,24/2/2016,26,0,5.51,28,5.66
51.5038566589,0.0057666006,13:49:52,24/2/2016,27,7,3.47,26,5.66
51.5038719177,0.0057565999,13:49:52,24/2/2016,27,9,5.86,35,5.66
51.5038719177,0.0057466001,13:49:54,24/2/2016,25,22,10.54,58,5.66
51.5038833618,0.0057333002,13:49:55,24/2/2016,25,8,18.52,106,5.66
51.5038909912,0.0057200002,13:49:56,24/2/2016,25,17,3.57,26,5.66
51.5038986206,0.0057066006,13:49:56,24/2/2016,25,20,10.67,42,5.66
51.5038986206,0.0056932997,13:49:58,24/2/2016,24,6,9.62,43,5.66
51.50390625,0.0056800003,13:49:59,24/2/2016,25,14,9.81,39,5.66
51.5039138793,0.0056683006,13:50:0,24/2/2016,26,5,3.95,23,5.66
51.5039215087,0.0056550002,13:50:0,24/2/2016,26,0,6.17,43,5.66
51.5039291381,0.0056415996,13:50:2,24/2/2016,25,0,6.94,35,5.66
51.5039405822,0.005630001,13:50:3,24/2/2016,24,8,4.21,39,5.66
51.5039482116,0.0056233,13:50:4,24/2/2016,24,16,7.57,50,5.66
51.503955841,0.0056133003,13:50:4,24/2/2016,24,0,7.01,37,5.66
51.5039634704,0.0056016006,13:50:6,24/2/2016,24,19,3.78,27,6.15
51.5039710998,0.0055866003,13:50:7,24/2/2016,25,2,5.88,38,5.66
51.5039787292,0.0055715999,13:50:8,24/2/2016,24,2,2.65,18,5.66
51.5039863586,0.0055615997,13:50:8,24/2/2016,24,1,5.12,32,5.66
51.5040054321,0.0055500001,13:50:10,24/2/2016,24,0,1.34,17,5.66
51.5040130615,0.0055383005,13:50:11,24/2/2016,24,0,3.25,30,5.66
51.5040206909,0.0055283002,13:50:12,24/2/2016,24,0,1.49,20,5.66
51.5040283203,0.0055150003,13:50:12,24/2/2016,24,3,1.24,13,5.66
51.5040359497,0.0055015997,13:50:14,24/2/2016,24,6,1.15,11,5.66
51.5040435791,0.0054899997,13:50:15,24/2/2016,24,0,1.64,20,6.15
51.5040626525,0.0054783,13:50:16,24/2/2016,24,0,3.39,34,5.66
51.5040702819,0.0054666004,13:50:16,24/2/2016,24,1,5.16,52,5.66
51.5040779113,0.0054550004,13:50:18,24/2/2016,24,0,1,16,5.66
51.5040855407,0.0054433002,13:50:19,24/2/2016,24,1,1.38,21,5.66
51.5040931701,0.0054316,13:50:20,24/2/2016,24,1,2.64,24,5.66
51.5041007995,0.0054183001,13:50:20,24/2/2016,25,3,2.11,21,5.66
51.5041160583,0.0054065999,13:50:22,24/2/2016,25,0,0.3,7,5.66
51.5041275024,0.0053950004,13:50:23,24/2/2016,24,0,1.82,35,5.66
51.5041351318,0.0053815994,13:50:24,24/2/2016,25,0,4.41,27,5.66
51.5041427612,0.0053699998,13:50:24,24/2/2016,25,0,1.41,31,5.66
51.5041503906,0.005355,13:50:26,24/2/2016,25,0,0.38,20,5.66
51.50415802,0.0053400001,13:50:27,24/2/2016,24,0,0.18,5,5.66
51.5041656494,0.0053250002,13:50:28,24/2/2016,24,0,0.3,7,5.66
51.5041732788,0.0053116006,13:50:28,24/2/2016,24,0,0.57,19,5.66
51.5041923522,0.0052966003,13:50:30,24/2/2016,24,0,0.35,12,5.66
51.5041999816,0.0052850003,13:50:31,24/2/2016,24,0,0.04,3,5.66
51.504207611,0.0052716007,13:50:32,24/2/2016,24,0,0.49,10,5.66
51.5042152404,0.0052583003,13:50:32,24/2/2016,24,0,0.17,4,5.66
51.5042228698,0.0052449998,13:50:34,24/2/2016,24,0,0.16,8,5.66
51.5042304992,0.0052315998,13:50:35,24/2/2016,23,0,2.68,23,5.66
51.5042495727,0.0052165994,13:50:36,24/2/2016,24,0,0.19,4,5.66
51.5042572021,0.0052016,13:50:36,24/2/2016,26,0,0.65,12,5.66
51.5042648315,0.0051866002,13:50:38,24/2/2016,27,4,0.22,6,5.66
51.5042724609,0.0051715998,13:50:39,24/2/2016,24,0,0.38,10,5.66
51.5042877197,0.0051565999,13:50:40,24/2/2016,24,0,0.37,6,5.66
51.5042953491,0.0051433,13:50:40,24/2/2016,25,0,0.88,16,5.66
51.5043067932,0.0051283001,13:50:42,24/2/2016,26,0,0.23,4,5.66
51.5043144226,0.0051150007,13:50:43,24/2/2016,25,0,0.4,9,5.66
51.504322052,0.0051000003,13:50:44,24/2/2016,25,3,2.6,16,5.66
51.5043373107,0.0050883002,13:50:44,24/2/2016,26,1,4.46,25,5.66
51.5043449401,0.0050732998,13:50:46,24/2/2016,26,0,1.33,12,5.66
51.5043525695,0.0050600004,13:50:47,24/2/2016,27,0,0.43,5,5.66
