51.5021629333,-0.1197816009,16:47:28,24/3/2017,0,0
51.5021553039,-0.1197816009,16:47:28,24/3/2017,0,0
51.5021476745,-0.1197849988,16:47:30,24/3/2017,0,0
51.5021400451,-0.1197916030,16:47:31,24/3/2017,0,0
51.5021324157,-0.1197950000,16:47:32,24/3/2017,0,0
51.5021247863,-0.1197983026,16:47:32,24/3/2017,0,0
51.5021171569,-0.1198016052,16:47:34,24/3/2017,0,0
51.5021095275,-0.1198066120,16:47:35,24/3/2017,0,0
51.5020980834,-0.1198099975,16:47:36,24/3/2017,0,0
51.5020904541,-0.1198133106,16:47:36,24/3/2017,0,0
51.5020828247,-0.1198133106,16:47:38,24/3/2017,0,0
51.5020751953,-0.1198150043,16:47:39,24/3/2017,0,0
51.5020675659,-0.1198166131,16:47:40,24/3/2017,0,0
51.5020599365,-0.1198183059,16:47:40,24/3/2017,0,0
51.5020408630,-0.1198200111,16:47:42,24/3/2017,0,0
51.5020332336,-0.1198183059,16:47:43,24/3/2017,0,0
51.5020256042,-0.1198200111,16:47:44,24/3/2017,0,0
51.5020179748,-0.1198233127,16:47:44,24/3/2017,0,0
51.5020103454,-0.1198250055,16:47:46,24/3/2017,0,0
51.5020027160,-0.1198283081,16:47:47,24/3/2017,0,0
51.5019950866,-0.1198315982,16:47:48,24/3/2017,0,0
51.5019874572,-0.1198333024,16:47:48,24/3/2017,0,0
51.5019760131,-0.1198350067,16:47:50,24/3/2017,0,0
51.5019683837,-0.1198383092,16:47:51,24/3/2017,0,0
51.5019607543,-0.1198333024,16:47:52,24/3/2017,0,0
51.5019454956,-0.1198299999,16:47:52,24/3/2017,0,0
51.5019378662,-0.1198266029,16:47:54,24/3/2017,0,0
51.5019302368,-0.1198266029,16:47:55,24/3/2017,0,0
51.5019187927,-0.1198233127,16:47:56,24/3/2017,0,0
51.5019111633,-0.1198250055,16:47:56,24/3/2017,0,0
51.5019035339,-0.1198266029,16:47:58,24/3/2017,0,0
51.5018959045,-0.1198299999,16:47:59,24/3/2017,0,0
51.5018882751,-0.1198315982,16:48:0,24/3/2017,0,0
51.5018806457,-0.1198299999,16:48:0,24/3/2017,0,0
51.5018730163,-0.1198299999,16:48:2,24/3/2017,0,0
51.5018653869,-0.1198333024,16:48:3,24/3/2017,0,0
51.5018539428,-0.1198365926,16:48:4,24/3/2017,0,0
51.5018463134,-0.1198383092,16:48:4,24/3/2017,0,0
51.5018386840,-0.1198433160,16:48:6,24/3/2017,0,0
51.5018310546,-0.1198500156,16:48:7,24/3/2017,0,0
51.5018234252,-0.1198566074,16:48:8,24/3/2017,0,0
51.5018234252,-0.1198616027,16:48:8,24/3/2017,0,0
51.5018157958,-0.1198650121,16:48:10,24/3/2017,0,0
51.5018157958,-0.1198650121,16:48:11,24/3/2017,0,0
51.5018081665,-0.1198632955,16:48:12,24/3/2017,0,0
51.5017967224,-0.1198583011,16:48:12,24/3/2017,0,0
51.5017890930,-0.1198533058,16:48:14,24/3/2017,0,0
51.5017814636,-0.1198482990,16:48:15,24/3/2017,0,0
51.5017738342,-0.1198516006,16:48:16,24/3/2017,0,0
51.5017585754,-0.1198550109,16:48:16,24/3/2017,0,0
51.5017585754,-0.1198632955,16:48:18,24/3/2017,0,0
51.5017433166,-0.1198683023,16:48:19,24/3/2017,0,0
51.5017318725,-0.1198716049,16:48:20,24/3/2017,0,0
51.5017242431,-0.1198750019,16:48:20,24/3/2017,0,0
51.5017166137,-0.1198766117,16:48:22,24/3/2017,0,0
51.5017089843,-0.1198750019,16:48:23,24/3/2017,0,0
51.5017013549,-0.1198750019,16:48:24,24/3/2017,0,0
51.5016937255,-0.1198799972,16:48:24,24/3/2017,0,0
51.5016860961,-0.1198816061,16:48:26,24/3/2017,0,0
51.5016746520,-0.1198850040,16:48:27,24/3/2017,0,0
51.5016670227,-0.1198883056,16:48:28,24/3/2017,0,0
51.5016593933,-0.1198899984,16:48:28,24/3/2017,0,0
51.5016441345,-0.1198933010,16:48:30,24/3/2017,0,0
51.5016365051,-0.1198950052,16:48:31,24/3/2017,0,0
51.5016288757,-0.1198966026,16:48:32,24/3/2017,0,0
51.5016212463,-0.1198950052,16:48:32,24/3/2017,0,0
51.5016021728,-0.1198950052,16:48:34,24/3/2017,0,0
51.5015945434,-0.1198933010,16:48:35,24/3/2017,0,0
51.5015869140,-0.1198916072,16:48:36,24/3/2017,0,0
51.5015792846,-0.1198950052,16:48:36,24/3/2017,0,0
51.5015716552,-0.1198983078,16:48:38,24/3/2017,0,0
51.5015640258,-0.1198999996,16:48:39,24/3/2017,0,0
51.5015525817,-0.1198966026,16:48:40,24/3/2017,0,0
51.5015449523,-0.1198983078,16:48:40,24/3/2017,0,0
51.5015373229,-0.1199016094,16:48:42,24/3/2017,0,0
51.5015296936,-0.1199050064,16:48:43,24/3/2017,0,0
51.5015144348,-0.1199065923,16:48:44,24/3/2017,0,0
51.5015068054,-0.1199100017,16:48:44,24/3/2017,0,0
51.5014991760,-0.1199115991,16:48:46,24/3/2017,0,0
51.5014877319,-0.1199133157,16:48:47,24/3/2017,0,0
51.5014801025,-0.1199149971,16:48:48,24/3/2017,0,0
51.5014648437,-0.1199133157,16:48:48,24/3/2017,0,0
51.5014572143,-0.1199149971,16:48:50,24/3/2017,0,0
51.5014495849,-0.1199183101,16:48:51,24/3/2017,0,0
51.5014305114,-0.1199216003,16:48:52,24/3/2017,0,0
51.5014228820,-0.1199233055,16:48:52,24/3/2017,0,0
51.5014152526,-0.1199250106,16:48:54,24/3/2017,0,0
51.5013999938,-0.1199265956,16:48:55,24/3/2017,0,0
51.5013923645,-0.1199283123,16:48:56,24/3/2017,0,0
51.5013847351,-0.1199316024,16:48:56,24/3/2017,0,0
51.5013771057,-0.1199316024,16:48:58,24/3/2017,0,0
51.5013580322,-0.1199316024,16:48:59,24/3/2017,0,0
51.5013504028,-0.1199316024,16:49:0,24/3/2017,0,0
51.5013427734,-0.1199316024,16:49:0,24/3/2017,0,0
51.5013275146,-0.1199316024,16:49:2,24/3/2017,0,0
51.5013198852,-0.1199332952,16:49:3,24/3/2017,0,0
51.5013084411,-0.1199365978,16:49:4,24/3/2017,0,0
51.5013008117,-0.1199416046,16:49:4,24/3/2017,0,0
51.5012855529,-0.1199466114,16:49:6,24/3/2017,0,0
51.5012779235,-0.1199500083,16:49:7,24/3/2017,0,0
51.5012702941,-0.1199516057,16:49:8,24/3/2017,0,0
51.5012550354,-0.1199550151,16:49:8,24/3/2017,0,0
51.5012435913,-0.1199633007,16:49:10,24/3/2017,0,0
51.5012359619,-0.1199716091,16:49:11,24/3/2017,0,0
51.5012283325,-0.1199749946,16:49:12,24/3/2017,0,0
51.5012130737,-0.1199766159,16:49:12,24/3/2017,0,0
51.5012054443,-0.1199766159,16:49:14,24/3/2017,0,0
51.5011978149,-0.1199782962,16:49:15,24/3/2017,0,0
51.5011863708,-0.1199816112,16:49:16,24/3/2017,0,0
51.5011787414,-0.1199866056,16:49:16,24/3/2017,0,0
51.5011711120,-0.1199900035,16:49:18,24/3/2017,0,0
51.5011634826,-0.1199933052,16:49:19,24/3/2017,0,0
51.5011558532,-0.1199965953,16:49:20,24/3/2017,0,0
51.5011405944,-0.1199983119,16:49:20,24/3/2017,0,0
51.5011329650,-0.1199965953,16:49:22,24/3/2017,0,0
51.5011215209,-0.1199965953,16:49:23,24/3/2017,0,0
51.5011138916,-0.1200016021,16:49:24,24/3/2017,0,0
51.5011062622,-0.1200065970,16:49:24,24/3/2017,0,0
51.5010986328,-0.1200100064,16:49:26,24/3/2017,0,0
51.5010910034,-0.1200165987,16:49:27,24/3/2017,0,0
51.5010833740,-0.1200216054,16:49:28,24/3/2017,0,0
51.5010643005,-0.1200250148,16:49:28,24/3/2017,0,0
51.5010643005,-0.1200250148,16:49:30,24/3/2017,0,0
51.5010566711,-0.1200250148,16:49:31,24/3/2017,0,0
51.5010490417,-0.1200250148,16:49:32,24/3/2017,0,0
51.5010490417,-0.1200216054,16:49:32,24/3/2017,0,0
51.5010414123,-0.1200232982,16:49:34,24/3/2017,0,0
51.5010337829,-0.1200266003,16:49:35,24/3/2017,0,0
51.5010261535,-0.1200300097,16:49:36,24/3/2017,0,0
51.5010185241,-0.1200283050,16:49:36,24/3/2017,0,0
51.5010185241,-0.1200300097,16:49:38,24/3/2017,0,0
51.5010108947,-0.1200300097,16:49:39,24/3/2017,0,0
51.5009994506,-0.1200283050,16:49:40,24/3/2017,0,0
51.5009994506,-0.1200266003,16:49:40,24/3/2017,0,0
51.5009918212,-0.1200216054,16:49:42,24/3/2017,0,0
51.5009918212,-0.1200200080,16:49:43,24/3/2017,0,0
51.5009841918,-0.1200216054,16:49:44,24/3/2017,0,0
51.5009841918,-0.1200183153,16:49:44,24/3/2017,0,0
51.5009765625,-0.1200116038,16:49:46,24/3/2017,0,0
51.5009765625,-0.1200133085,16:49:47,24/3/2017,0,0
51.5009765625,-0.1200116038,16:49:48,24/3/2017,0,0
51.5009689331,-0.1200100064,16:49:48,24/3/2017,0,0
51.5009689331,-0.1200049996,16:49:50,24/3/2017,0,0
51.5009689331,-0.1200016021,16:49:51,24/3/2017,0,0
51.5009689331,-0.1200000047,16:49:52,24/3/2017,0,0
51.5009613037,-0.1199933052,16:49:52,24/3/2017,0,0
51.5009613037,-0.1199883098,16:49:54,24/3/2017,0,0
51.5009536743,-0.1199866056,16:49:55,24/3/2017,0,0
51.5009536743,-0.1199900035,16:49:56,24/3/2017,0,0
51.5009422302,-0.1199965953,16:49:56,24/3/2017,0,0
51.5009422302,-0.1200065970,16:49:58,24/3/2017,0,0
51.5009422302,-0.1200183153,16:49:59,24/3/2017,0,0
51.5009346008,-0.1200300097,16:50:0,24/3/2017,0,0
51.5009346008,-0.1200400114,16:50:0,24/3/2017,0,0
51.5009346008,-0.1200500011,16:50:2,24/3/2017,0,0
51.5009346008,-0.1200616121,16:50:3,24/3/2017,0,0
51.5009346008,-0.1200733065,16:50:4,24/3/2017,0,0
51.5009346008,-0.1200833082,16:50:4,24/3/2017,0,0
51.5009346008,-0.1200950026,16:50:6,24/3/2017,0,0
51.5009346008,-0.1201082944,16:50:7,24/3/2017,0,0
51.5009346008,-0.1201183080,16:50:8,24/3/2017,0,0
51.5009346008,-0.1201300144,16:50:8,24/3/2017,0,0
51.5009346008,-0.1201400041,16:50:10,24/3/2017,0,0
51.5009346008,-0.1201516151,16:50:11,24/3/2017,0,0
51.5009346008,-0.1201600074,16:50:12,24/3/2017,0,0
51.5009346008,-0.1201700091,16:50:12,24/3/2017,0,0
51.5009269714,-0.1201783061,16:50:14,24/3/2017,0,0
51.5009269714,-0.1201900005,16:50:15,24/3/2017,0,0
51.5009346008,-0.1202015995,16:50:16,24/3/2017,0,0
51.5009346008,-0.1202116012,16:50:16,24/3/2017,0,0
51.5009346008,-0.1202199935,16:50:18,24/3/2017,0,0
51.5009346008,-0.1202266097,16:50:19,24/3/2017,0,0
51.5009269714,-0.1202316045,16:50:20,24/3/2017,0,0
51.5009269714,-0.1202399969,16:50:20,24/3/2017,0,0
51.5009269714,-0.1202516078,16:50:22,24/3/2017,0,0
51.5009346008,-0.1202650070,16:50:23,24/3/2017,0,0
51.5009346008,-0.1202783107,16:50:24,24/3/2017,0,0
51.5009346008,-0.1202916026,16:50:24,24/3/2017,0,0
51.5009346008,-0.1203032970,16:50:26,24/3/2017,0,0
51.5009422302,-0.1203150033,16:50:27,24/3/2017,0,0
51.5009422302,-0.1203266143,16:50:28,24/3/2017,0,0
51.5009422302,-0.1203400015,16:50:28,24/3/2017,0,0
51.5009422302,-0.1203516006,16:50:30,24/3/2017,0,0
51.5009422302,-0.1203665971,16:50:31,24/3/2017,0,0
51.5009422302,-0.1203816056,16:50:32,24/3/2017,0,0
51.5009346008,-0.1203949928,16:50:32,24/3/2017,0,0
51.5009346008,-0.1204100012,16:50:34,24/3/2017,0,0
51.5009346008,-0.1204249978,16:50:35,24/3/2017,0,0
51.5009346008,-0.1204383134,16:50:36,24/3/2017,0,0
51.5009346008,-0.1204533100,16:50:36,24/3/2017,0,0
51.5009346008,-0.1204700112,16:50:38,24/3/2017,0,0
51.5009346008,-0.1204849958,16:50:39,24/3/2017,0,0
51.5009422302,-0.1204999923,16:50:40,24/3/2017,0,0
51.5009422302,-0.1205150008,16:50:40,24/3/2017,0,0
51.5009422302,-0.1205283045,16:50:42,24/3/2017,0,0
51.5009422302,-0.1205433130,16:50:43,24/3/2017,0,0
51.5009422302,-0.1205582976,16:50:44,24/3/2017,0,0
51.5009422302,-0.1205766081,16:50:44,24/3/2017,0,0
51.5009422302,-0.1205950021,16:50:46,24/3/2017,0,0
51.5009422302,-0.1206115961,16:50:47,24/3/2017,0,0
51.5009422302,-0.1206283092,16:50:48,24/3/2017,0,0
51.5009422302,-0.1206416010,16:50:48,24/3/2017,0,0
51.5009422302,-0.1206565976,16:50:50,24/3/2017,0,0
51.5009422302,-0.1206733107,16:50:51,24/3/2017,0,0
51.5009422302,-0.1206916093,16:50:52,24/3/2017,0,0
51.5009422302,-0.1207100033,16:50:52,24/3/2017,0,0
51.5009422302,-0.1207283020,16:50:54,24/3/2017,0,0
51.5009422302,-0.1207466006,16:50:55,24/3/2017,0,0
51.5009422302,-0.1207616090,16:50:56,24/3/2017,0,0
51.5009536743,-0.1207783102,16:50:56,24/3/2017,0,0
51.5009536743,-0.1207949995,16:50:58,24/3/2017,0,0
51.5009422302,-0.1208100080,16:50:59,24/3/2017,0,0
51.5009422302,-0.1208232998,16:51:0,24/3/2017,0,0
51.5009422302,-0.1208382964,16:51:0,24/3/2017,0,0
51.5009422302,-0.1208533048,16:51:2,24/3/2017,0,0
51.5009422302,-0.1208700060,16:51:3,24/3/2017,0,0
51.5009422302,-0.1208866000,16:51:4,24/3/2017,0,0
51.5009422302,-0.1209050059,16:51:4,24/3/2017,0,0
51.5009422302,-0.1209215998,16:51:6,24/3/2017,0,0
51.5009536743,-0.1209383010,16:51:7,24/3/2017,0,0
51.5009536743,-0.1209533095,16:51:8,24/3/2017,0,0
51.5009536743,-0.1209683060,16:51:8,24/3/2017,0,0
51.5009536743,-0.1209833145,16:51:10,24/3/2017,0,0
51.5009536743,-0.1210000038,16:51:11,24/3/2017,0,0
51.5009536743,-0.1210166096,16:51:12,24/3/2017,0,0
51.5009613037,-0.1210316061,16:51:12,24/3/2017,0,0
51.5009613037,-0.1210483074,16:51:14,24/3/2017,0,0
51.5009613037,-0.1210633039,16:51:15,24/3/2017,0,0
51.5009613037,-0.1210783004,16:51:16,24/3/2017,0,0
51.5009613037,-0.1210916042,16:51:16,24/3/2017,0,0
51.5009613037,-0.1211083054,16:51:18,24/3/2017,0,0
51.5009613037,-0.1211233019,16:51:19,24/3/2017,0,0
51.5009613037,-0.1211416006,16:51:20,24/3/2017,0,0
51.5009613037,-0.1211583137,16:51:20,24/3/2017,0,0
51.5009613037,-0.1211750030,16:51:22,24/3/2017,0,0
51.5009613037,-0.1211916089,16:51:23,24/3/2017,0,0
51.5009613037,-0.1212082982,16:51:24,24/3/2017,0,0
51.5009613037,-0.1212265968,16:51:24,24/3/2017,0,0
51.5009613037,-0.1212415933,16:51:26,24/3/2017,0,0
51.5009689331,-0.1212566018,16:51:27,24/3/2017,0,0
51.5009689331,-0.1212715983,16:51:28,24/3/2017,0,0
51.5009689331,-0.1212883114,16:51:28,24/3/2017,0,0
51.5009689331,-0.1213033080,16:51:30,24/3/2017,0,0
51.5009689331,-0.1213183045,16:51:31,24/3/2017,0,0
51.5009765625,-0.1213350057,16:51:32,24/3/2017,0,0
51.5009765625,-0.1213500022,16:51:32,24/3/2017,0,0
51.5009765625,-0.1213666081,16:51:34,24/3/2017,0,0
51.5009765625,-0.1213832974,16:51:35,24/3/2017,0,0
51.5009765625,-0.1213983058,16:51:36,24/3/2017,0,0
51.5009765625,-0.1214150071,16:51:36,24/3/2017,0,0
51.5009765625,-0.1214316010,16:51:38,24/3/2017,0,0
51.5009765625,-0.1214465975,16:51:39,24/3/2017,0,0
51.5009765625,-0.1214633107,16:51:40,24/3/2017,0,0
51.5009765625,-0.1214783072,16:51:40,24/3/2017,0,0
51.5009765625,-0.1214933156,16:51:42,24/3/2017,0,0
51.5009765625,-0.1215083122,16:51:43,24/3/2017,0,0
51.5009765625,-0.1215216040,16:51:44,24/3/2017,0,0
51.5009765625,-0.1215366005,16:51:44,24/3/2017,0,0
51.5009765625,-0.1215549945,16:51:46,24/3/2017,0,0
51.5009765625,-0.1215716123,16:51:47,24/3/2017,0,0
51.5009765625,-0.1215865969,16:51:48,24/3/2017,0,0
51.5009765625,-0.1216032981,16:51:48,24/3/2017,0,0
51.5009841918,-0.1216166019,16:51:50,24/3/2017,0,0
51.5009841918,-0.1216300010,16:51:51,24/3/2017,0,0
51.5009841918,-0.1216449975,16:51:52,24/3/2017,0,0
51.5009841918,-0.1216633081,16:51:52,24/3/2017,0,0
51.5009841918,-0.1216800093,16:51:54,24/3/2017,0,0
51.5009841918,-0.1216983079,16:51:55,24/3/2017,0,0
51.5009841918,-0.1217166066,16:51:56,24/3/2017,0,0
51.5009841918,-0.1217366099,16:51:56,24/3/2017,0,0
51.5009841918,-0.1217550039,16:51:58,24/3/2017,0,0
51.5009841918,-0.1217733144,16:51:59,24/3/2017,0,0
51.5009841918,-0.1217900037,16:52:0,24/3/2017,0,0
51.5009918212,-0.1218050003,16:52:0,24/3/2017,0,0
51.5009918212,-0.1218216061,16:52:2,24/3/2017,0,0
51.5009918212,-0.1218400120,16:52:3,24/3/2017,0,0
51.5009841918,-0.1218583106,16:52:4,24/3/2017,0,0
51.5009841918,-0.1218750119,16:52:4,24/3/2017,0,0
51.5009841918,-0.1218916058,16:52:6,24/3/2017,0,0
51.5009841918,-0.1219083070,16:52:7,24/3/2017,0,0
51.5009841918,-0.1219250082,16:52:8,24/3/2017,0,0
51.5009918212,-0.1219416022,16:52:8,24/3/2017,0,0
51.5009918212,-0.1219583034,16:52:10,24/3/2017,0,0
51.5009918212,-0.1219716072,16:52:11,24/3/2017,0,0
51.5009918212,-0.1219833016,16:52:12,24/3/2017,0,0
51.5009918212,-0.1219966053,16:52:12,24/3/2017,0,0
51.5009918212,-0.1220083117,16:52:14,24/3/2017,0,0
51.5009918212,-0.1220183134,16:52:15,24/3/2017,0,0
51.5009918212,-0.1220300078,16:52:16,24/3/2017,0,0
51.5009918212,-0.1220382928,16:52:16,24/3/2017,0,0
51.5009918212,-0.1220483064,16:52:18,24/3/2017,0,0
51.5009918212,-0.1220600128,16:52:19,24/3/2017,0,0
51.5009918212,-0.1220682978,16:52:20,24/3/2017,0,0
51.5009918212,-0.1220800042,16:52:20,24/3/2017,0,0
51.5009918212,-0.1220916032,16:52:22,24/3/2017,0,0
51.5009918212,-0.1221015930,16:52:23,24/3/2017,0,0
51.5009918212,-0.1221099972,16:52:24,24/3/2017,0,0
51.5009841918,-0.1221200108,16:52:24,24/3/2017,0,0
51.5009841918,-0.1221300125,16:52:26,24/3/2017,0,0
51.5009841918,-0.1221432924,16:52:27,24/3/2017,0,0
51.5009841918,-0.1221583008,16:52:28,24/3/2017,0,0
51.5009918212,-0.1221699953,16:52:28,24/3/2017,0,0
51.5009918212,-0.1221816062,16:52:30,24/3/2017,0,0
51.5009918212,-0.1221915960,16:52:31,24/3/2017,0,0
51.5009918212,-0.1222015976,16:52:32,24/3/2017,0,0
51.5009918212,-0.1222133159,16:52:32,24/3/2017,0,0
51.5009918212,-0.1222266077,16:52:34,24/3/2017,0,0
51.5009918212,-0.1222399950,16:52:35,24/3/2017,0,0
51.5009918212,-0.1222550034,16:52:36,24/3/2017,0,0
51.5009918212,-0.1222699999,16:52:36,24/3/2017,0,0
51.5009918212,-0.1222849965,16:52:38,24/3/2017,0,0
51.5009918212,-0.1223000049,16:52:39,24/3/2017,0,0
51.5009918212,-0.1223150014,16:52:40,24/3/2017,0,0
51.5009918212,-0.1223283052,16:52:40,24/3/2017,0,0
51.5009918212,-0.1223449945,16:52:42,24/3/2017,0,0
51.5009918212,-0.1223600029,16:52:43,24/3/2017,0,0
51.5009994506,-0.1223716020,16:52:44,24/3/2017,0,0
51.5009994506,-0.1223833084,16:52:44,24/3/2017,0,0
51.5009994506,-0.1223966002,16:52:46,24/3/2017,0,0
51.5009994506,-0.1224100112,16:52:47,24/3/2017,0,0
51.5009994506,-0.1224250078,16:52:48,24/3/2017,0,0
51.5010108947,-0.1224382996,16:52:48,24/3/2017,0,0
51.5010108947,-0.1224533081,16:52:50,24/3/2017,0,0
51.5010108947,-0.1224650025,16:52:51,24/3/2017,0,0
51.5010108947,-0.1224750041,16:52:52,24/3/2017,0,0
51.5009994506,-0.1224850058,16:52:52,24/3/2017,0,0
51.5009994506,-0.1224950075,16:52:54,24/3/2017,0,0
51.5010108947,-0.1225082993,16:52:55,24/3/2017,0,0
51.5010108947,-0.1225233078,16:52:56,24/3/2017,0,0
51.5010108947,-0.1225366115,16:52:56,24/3/2017,0,0
51.5010108947,-0.1225499987,16:52:58,24/3/2017,0,0
51.5010108947,-0.1225600004,16:52:59,24/3/2017,0,0
51.5010108947,-0.1225700139,16:53:0,24/3/2017,0,0
51.5009994506,-0.1225832939,16:53:0,24/3/2017,0,0
51.5009994506,-0.1225933074,16:53:2,24/3/2017,0,0
51.5009994506,-0.1226016044,16:53:3,24/3/2017,0,0
51.5009994506,-0.1226099967,16:53:4,24/3/2017,0,0
51.5009994506,-0.1226183056,16:53:4,24/3/2017,0,0
51.5009994506,-0.1226283073,16:53:6,24/3/2017,0,0
51.5009994506,-0.1226383090,16:53:7,24/3/2017,0,0
51.5010108947,-0.1226483106,16:53:8,24/3/2017,0,0
51.5010108947,-0.1226583003,16:53:8,24/3/2017,0,0
51.5010108947,-0.1226700067,16:53:10,24/3/2017,0,0
51.5010108947,-0.1226816058,16:53:11,24/3/2017,0,0
51.5010108947,-0.1226899981,16:53:12,24/3/2017,0,0
51.5010108947,-0.1227016091,16:53:12,24/3/2017,0,0
51.5010108947,-0.1227150082,16:53:14,24/3/2017,0,0
51.5010185241,-0.1227300047,16:53:15,24/3/2017,0,0
51.5010185241,-0.1227450132,16:53:16,24/3/2017,0,0
51.5010185241,-0.1227582931,16:53:16,24/3/2017,0,0
51.5010185241,-0.1227699995,16:53:18,24/3/2017,0,0
51.5010185241,-0.1227833032,16:53:19,24/3/2017,0,0
51.5010185241,-0.1227949976,16:53:20,24/3/2017,0,0
51.5010185241,-0.1228083133,16:53:20,24/3/2017,0,0
51.5010185241,-0.1228215932,16:53:22,24/3/2017,0,0
51.5010185241,-0.1228332996,16:53:23,24/3/2017,0,0
51.5010185241,-0.1228433012,16:53:24,24/3/2017,0,0
51.5010185241,-0.1228533029,16:53:24,24/3/2017,0,0
51.5010185241,-0.1228633046,16:53:26,24/3/2017,0,0
51.5010185241,-0.1228733062,16:53:27,24/3/2017,0,0
51.5010185241,-0.1228816032,16:53:28,24/3/2017,0,0
51.5010185241,-0.1228883028,16:53:28,24/3/2017,0,0
51.5010185241,-0.1228933095,16:53:30,24/3/2017,0,0
51.5010185241,-0.1229016065,16:53:31,24/3/2017,0,0
51.5010185241,-0.1229066014,16:53:32,24/3/2017,0,0
51.5010185241,-0.1229115962,16:53:32,24/3/2017,0,0
51.5010185241,-0.1229166030,16:53:34,24/3/2017,0,0
51.5010185241,-0.1229215979,16:53:35,24/3/2017,0,0
51.5010185241,-0.1229266047,16:53:36,24/3/2017,0,0
51.5010185241,-0.1229316115,16:53:36,24/3/2017,0,0
51.5010185241,-0.1229366064,16:53:38,24/3/2017,0,0
51.5010185241,-0.1229416012,16:53:39,24/3/2017,0,0
51.5010185241,-0.1229483008,16:53:40,24/3/2017,0,0
51.5010185241,-0.1229550004,16:53:40,24/3/2017,0,0
51.5010185241,-0.1229632973,16:53:42,24/3/2017,0,0
51.5010185241,-0.1229716062,16:53:43,24/3/2017,0,0
51.5010185241,-0.1229815959,16:53:44,24/3/2017,0,0
51.5010185241,-0.1229950070,16:53:44,24/3/2017,0,0
51.5010185241,-0.1230066061,16:53:46,24/3/2017,0,0
51.5010185241,-0.1230200052,16:53:47,24/3/2017,0,0
51.5010185241,-0.1230316042,16:53:48,24/3/2017,0,0
51.5010185241,-0.1230433106,16:53:48,24/3/2017,0,0
51.5010185241,-0.1230566024,16:53:50,24/3/2017,0,0
51.5010185241,-0.1230683088,16:53:51,24/3/2017,0,0
51.5010185241,-0.1230800032,16:53:52,24/3/2017,0,0
51.5010185241,-0.1230900049,16:53:52,24/3/2017,0,0
51.5010185241,-0.1230965971,16:53:54,24/3/2017,0,0
51.5010185241,-0.1231016039,16:53:55,24/3/2017,0,0
51.5010108947,-0.1231083035,16:53:56,24/3/2017,0,0
51.5010185241,-0.1231132984,16:53:56,24/3/2017,0,0
51.5010185241,-0.1231199979,16:53:58,24/3/2017,0,0
51.5010185241,-0.1231266021,16:53:59,24/3/2017,0,0
51.5010185241,-0.1231349945,16:54:0,24/3/2017,0,0
51.5010185241,-0.1231416106,16:54:0,24/3/2017,0,0
51.5010185241,-0.1231483101,16:54:2,24/3/2017,0,0
51.5010185241,-0.1231550097,16:54:3,24/3/2017,0,0
51.5010185241,-0.1231616020,16:54:4,24/3/2017,0,0
51.5010185241,-0.1231665968,16:54:4,24/3/2017,0,0
51.5010185241,-0.1231733083,16:54:6,24/3/2017,0,0
51.5010185241,-0.1231832981,16:54:7,24/3/2017,0,0
51.5010185241,-0.1231900095,16:54:8,24/3/2017,0,0
51.5010185241,-0.1231950044,16:54:8,24/3/2017,0,0
51.5010185241,-0.1232049942,16:54:10,24/3/2017,0,0
51.5010108947,-0.1232150077,16:54:11,24/3/2017,0,0
51.5010185241,-0.1232216119,16:54:12,24/3/2017,0,0
