0.0000000000,0.0000000000,16:25:42,0/0/200,127.00,123.48,128.00
0.0000000000,0.0000000000,16:25:43,0/0/200,164.00,146.85,164.00
0.0000000000,0.0000000000,16:25:44,0/0/200,200.00,183.98,200.00
0.0000000000,0.0000000000,16:25:45,0/0/200,236.00,220.84,236.00
0.0000000000,0.0000000000,16:25:46,0/0/200,262.00,250.96,262.00
0.0000000000,0.0000000000,16:25:47,0/0/200,276.00,270.55,276.00
0.0000000000,0.0000000000,16:25:48,0/0/200,282.00,280.06,282.00
0.0000000000,0.0000000000,16:25:49,24/3/2017,283.00,282.51,283.00
0.0000000000,0.0000000000,16:25:50,24/3/2017,275.00,280.03,282.00
0.0000000000,0.0000000000,16:25:51,24/3/2017,265.00,269.08,273.00
0.0000000000,0.0000000000,16:25:52,24/3/2017,267.00,265.09,267.00
0.0000000000,0.0000000000,16:25:53,24/3/2017,270.00,268.85,270.00
0.0000000000,0.0000000000,16:25:54,24/3/2017,271.00,270.81,271.00
0.0000000000,0.0000000000,16:25:55,24/3/2017,265.00,266.03,268.00
0.0000000000,0.0000000000,16:25:56,24/3/2017,263.00,264.26,265.00
0.0000000000,0.0000000000,16:25:57,24/3/2017,264.00,262.25,264.00
0.0000000000,0.0000000000,16:25:58,24/3/2017,259.00,261.01,262.00
0.0000000000,0.0000000000,16:25:59,24/3/2017,258.00,258.33,259.00
0.0000000000,0.0000000000,16:26:0,24/3/2017,251.00,253.89,257.00
51.5115890502,-0.1179416060,16:26:1,24/3/2017,247.00,248.76,251.00
51.5115966796,-0.1179533004,16:26:3,24/3/2017,243.00,245.42,248.00
51.5116310119,-0.1179933071,16:26:4,24/3/2017,241.00,241.68,244.00
51.5116386413,-0.1179965972,16:26:4,24/3/2017,238.00,238.35,240.00
51.5116462707,-0.1180132980,16:26:6,24/3/2017,236.00,236.99,238.00
51.5116386413,-0.1180065994,16:26:7,24/3/2017,233.00,234.74,236.00
51.5116386413,-0.1179933071,16:26:8,24/3/2017,229.00,230.33,233.00
51.5116195678,-0.1179800033,16:26:8,24/3/2017,223.00,226.37,229.00
51.5116119384,-0.1179483056,16:26:10,24/3/2017,215.00,218.32,223.00
51.5116119384,-0.1179383039,16:26:11,24/3/2017,212.00,213.59,215.00
51.5116043090,-0.1179365992,16:26:12,24/3/2017,212.00,211.37,212.00
51.5115966796,-0.1179166078,16:26:12,24/3/2017,207.00,209.69,212.00
51.5115890502,-0.1178966045,16:26:14,24/3/2017,208.00,208.38,209.00
51.5115814208,-0.1178783059,16:26:15,24/3/2017,208.00,208.41,210.00
51.5115737915,-0.1178566098,16:26:16,24/3/2017,208.00,207.62,208.00
51.5115623474,-0.1178450107,16:26:16,24/3/2017,208.00,208.00,208.00
51.5115623474,-0.1178350090,16:26:18,24/3/2017,207.00,207.61,208.00
