latitude,longitude,time,date,light,sound value,sound average,sound peak,temperature,people,cumulative people
51.5023994445,0.0054183001,14:19:47,18/11/2016,27,1,1.38,14,9.08,0,1
51.5024070739,0.0054116005,14:19:48,18/11/2016,27,0,1.07,10,9.08,0,1
51.5024185180,0.0054116005,14:19:48,18/11/2016,29,2,1.77,14,9.08,0,1
51.5024261474,0.0054166007,14:19:50,18/11/2016,29,3,1.99,14,9.08,0,1
51.5024261474,0.0054149999,14:19:51,18/11/2016,29,0,1.60,13,9.08,0,1
51.5024414062,0.0054116005,14:19:52,18/11/2016,30,0,2.73,15,9.08,0,1
51.5024490356,0.0054099998,14:19:52,18/11/2016,29,0,2.01,14,9.08,0,1
51.5024566650,0.0054116005,14:19:54,18/11/2016,29,1,1.61,13,9.08,0,1
51.5024642944,0.0054133005,14:19:55,18/11/2016,29,2,1.86,14,9.57,0,1
51.5024757385,0.0054133005,14:19:56,18/11/2016,29,6,1.24,13,9.08,0,1
51.5024833679,0.0054099998,14:19:56,18/11/2016,28,7,2.45,39,9.57,0,1
51.5024909973,0.0054166007,14:19:58,18/11/2016,27,0,2.63,22,9.57,0,1
51.5024986267,0.0054250001,14:19:59,18/11/2016,28,0,1.58,12,9.57,0,1
51.5025062561,0.0054365997,14:20:0,18/11/2016,28,0,1.13,10,9.57,0,1
51.5025215148,0.0054532999,14:20:0,18/11/2016,30,0,1.68,16,9.57,0,1
51.5025291442,0.0054600000,14:20:2,18/11/2016,30,0,1.08,10,9.57,0,1
51.5025482177,0.0054682998,14:20:3,18/11/2016,28,0,0.88,13,9.57,0,1
51.5025558471,0.0054783000,14:20:4,18/11/2016,28,0,0.63,14,9.57,0,1
51.5025711059,0.0054899997,14:20:4,18/11/2016,27,3,0.72,11,9.57,0,1
51.5025787353,0.0055033006,14:20:6,18/11/2016,25,0,0.48,11,9.57,0,1
51.5025863647,0.0055100007,14:20:7,18/11/2016,24,0,0.60,12,9.08,0,1
51.5025863647,0.0055166001,14:20:8,18/11/2016,32,0,0.55,10,9.57,0,1
51.5025978088,0.0055216002,14:20:8,18/11/2016,23,1,0.51,12,9.57,0,1
51.5025978088,0.0055233001,14:20:10,18/11/2016,24,0,2.62,36,9.08,0,1
51.5026130676,0.0055183005,14:20:11,18/11/2016,29,0,3.69,78,9.08,0,1
51.5026206970,0.0055033006,14:20:12,18/11/2016,25,0,2.60,59,9.08,0,1
51.5026283264,0.0055082998,14:20:12,18/11/2016,25,4,1.31,12,8.59,0,1
51.5026359558,0.0055000000,14:20:14,18/11/2016,27,2,1.13,11,9.08,0,1
51.5026435852,0.0055082998,14:20:15,18/11/2016,26,0,0.94,12,9.57,0,1
51.5026512145,0.0055216002,14:20:16,18/11/2016,28,0,1.08,14,9.57,0,1
51.5026626586,0.0055266003,14:20:16,18/11/2016,28,0,0.53,8,9.57,0,1
51.5026779174,0.0055366001,14:20:18,18/11/2016,27,0,0.54,10,9.57,0,1
51.5026931762,0.0055515999,14:20:19,18/11/2016,25,0,0.80,8,9.57,0,1
51.5027198791,0.0055583000,14:20:20,18/11/2016,23,2,0.74,12,9.08,0,1
51.5027351379,0.0055650000,14:20:20,18/11/2016,24,10,1.28,25,9.08,0,1
51.5027503967,0.0055700006,14:20:22,18/11/2016,23,24,2.86,35,8.59,0,1
51.5027503967,0.0055715999,14:20:23,18/11/2016,23,2,1.37,21,8.59,0,1
51.5027503967,0.0055715999,14:20:24,18/11/2016,25,3,1.68,19,9.08,0,1
51.5027503967,0.0055700006,14:20:24,18/11/2016,26,0,0.86,9,9.57,0,1
51.5027580261,0.0055715999,14:20:26,18/11/2016,25,0,0.71,15,9.57,0,1
51.5027580261,0.0055833005,14:20:27,18/11/2016,25,4,0.51,12,9.57,0,1
51.5027656555,0.0055916004,14:20:28,18/11/2016,26,1,2.40,39,9.57,0,1
51.5027656555,0.0056083002,14:20:28,18/11/2016,26,7,7.27,60,9.08,0,1
51.5027923583,0.0057216000,14:20:30,18/11/2016,24,1,12.19,77,9.08,0,1
51.5028076171,0.0057733006,14:20:31,18/11/2016,24,4,2.04,29,9.08,0,1
51.5028228759,0.0058083004,14:20:32,18/11/2016,24,1,2.06,41,9.08,0,1
51.5028305053,0.0058183002,14:20:32,18/11/2016,24,7,2.70,32,9.08,0,1
51.5028419494,0.0058466005,14:20:34,18/11/2016,25,0,0.34,10,9.08,0,1
51.5028495788,0.0058616008,14:20:35,18/11/2016,25,0,0.15,6,9.08,0,1
51.5028648376,0.0058800001,14:20:36,18/11/2016,24,0,0.17,8,9.08,0,1
51.5028724670,0.0058965997,14:20:36,18/11/2016,23,0,0.15,6,9.08,0,1
51.5028877258,0.0059200000,14:20:38,18/11/2016,23,0,0.52,30,9.08,0,1
51.5029067993,0.0059399995,14:20:39,18/11/2016,23,16,6.35,74,8.59,0,1
51.5029144287,0.0059532999,14:20:40,18/11/2016,23,1,7.61,76,9.08,0,1
51.5029296875,0.0059583001,14:20:40,18/11/2016,22,2,4.03,70,8.59,0,1
51.5029449462,0.0059616003,14:20:42,18/11/2016,22,3,3.64,59,8.59,0,1
51.5029716491,0.0059565997,14:20:43,18/11/2016,22,0,1.44,32,9.08,0,1
51.5029945373,0.0059600000,14:20:44,18/11/2016,22,1,0.26,9,8.59,0,1
51.5030097961,0.0059700007,14:20:44,18/11/2016,22,2,1.24,69,8.59,1,2
51.5030288696,0.0059733004,14:20:46,18/11/2016,22,0,1.09,75,8.59,0,2
51.5030364990,0.0059866003,14:20:47,18/11/2016,20,0,0.03,3,8.59,0,2
51.5030517578,0.0059916009,14:20:48,18/11/2016,26,0,0.07,5,8.59,0,2
51.5030670166,0.0059983005,14:20:48,18/11/2016,24,0,0.30,10,8.59,0,2
51.5030746459,0.0060116000,14:20:50,18/11/2016,23,0,0.28,26,8.11,0,2
51.5030860900,0.0060199999,14:20:51,18/11/2016,22,0,0.06,5,8.59,0,2
51.5031089782,0.0060550003,14:20:52,18/11/2016,21,0,0.05,3,8.59,0,2
51.5031089782,0.0060783004,14:20:52,18/11/2016,21,1,0.23,13,8.59,0,2
51.5031166076,0.0060966005,14:20:54,18/11/2016,21,0,0.17,12,8.59,0,2
51.5031242370,0.0061166000,14:20:55,18/11/2016,21,0,0.21,21,8.59,0,2
51.5031242370,0.0061332998,14:20:56,18/11/2016,21,1,0.10,5,8.59,0,2
51.5031318664,0.0061466002,14:20:56,18/11/2016,22,0,0.07,4,8.59,0,2
51.5031318664,0.0061600008,14:20:58,18/11/2016,21,0,0.57,27,8.11,0,2
51.5031394958,0.0061715993,14:20:59,18/11/2016,21,0,0.38,24,9.08,0,2
51.5031318664,0.0061816000,14:21:0,18/11/2016,22,0,1.44,54,9.08,1,3
51.5031242370,0.0061933002,14:21:0,18/11/2016,22,0,0.06,4,9.08,0,3
51.5031166076,0.0062083001,14:21:2,18/11/2016,29,0,0.09,5,9.08,0,3
51.5031242370,0.0062232999,14:21:3,18/11/2016,23,0,0.25,10,9.08,0,3
51.5031394958,0.0062433004,14:21:4,18/11/2016,27,0,0.04,6,9.08,0,3
51.5031509399,0.0062583007,14:21:4,18/11/2016,25,0,0.09,4,9.08,0,3
51.5031509399,0.0062700004,14:21:6,18/11/2016,26,0,0.74,30,9.08,0,3
51.5031509399,0.0062915992,14:21:7,18/11/2016,25,0,0.16,6,9.08,0,3
51.5031394958,0.0063066005,14:21:8,18/11/2016,25,0,0.06,6,9.08,0,3
51.5031394958,0.0063233003,14:21:8,18/11/2016,24,0,0.01,2,9.08,0,3
51.5031394958,0.0063450007,14:21:10,18/11/2016,24,0,0.01,2,8.59,0,3
51.5031318664,0.0063600006,14:21:11,18/11/2016,24,0,0.06,3,9.08,0,3
51.5031318664,0.0063750004,14:21:12,18/11/2016,24,0,0.05,4,8.59,0,3
51.5031242370,0.0063882999,14:21:12,18/11/2016,25,1,0.27,6,8.11,0,3
51.5031166076,0.0064015998,14:21:14,18/11/2016,25,0,0.11,5,9.08,0,3
51.5031166076,0.0064100003,14:21:15,18/11/2016,25,0,0.06,4,8.59,0,3
51.5031166076,0.0064216003,14:21:16,18/11/2016,26,1,0.31,9,8.59,0,3
51.5031166076,0.0064300003,14:21:16,18/11/2016,25,0,0.48,16,8.59,0,3
51.5031166076,0.0064316005,14:21:18,18/11/2016,24,3,1.64,18,8.59,0,3
51.5031166076,0.0064333000,14:21:19,18/11/2016,24,0,0.52,12,8.59,0,3
51.5031089782,0.0064400005,14:21:20,18/11/2016,24,0,0.02,2,8.59,0,3
51.5031089782,0.0064433002,14:21:20,18/11/2016,23,0,0.05,3,8.59,0,3
51.5030937194,0.0064583005,14:21:22,18/11/2016,24,0,0.06,5,8.59,0,3
51.5030860900,0.0064750003,14:21:23,18/11/2016,24,1,0.05,2,8.59,0,3
51.5030860900,0.0064933004,14:21:24,18/11/2016,25,1,0.72,10,8.59,0,3
51.5030746459,0.0065150012,14:21:24,18/11/2016,23,1,2.11,15,8.59,0,3
51.5030746459,0.0065400004,14:21:26,18/11/2016,21,0,1.57,18,8.59,0,3
51.5030670166,0.0065616006,14:21:27,18/11/2016,22,0,1.09,25,8.59,0,3
51.5030593872,0.0065800004,14:21:28,18/11/2016,23,1,0.37,8,9.08,0,3
51.5030517578,0.0066033000,14:21:28,18/11/2016,25,1,0.72,14,8.59,0,3
51.5030441284,0.0066233005,14:21:30,18/11/2016,24,0,0.88,10,8.59,0,3
51.5030288696,0.0066400003,14:21:31,18/11/2016,24,6,1.12,12,8.59,0,3
51.5030174255,0.0066565999,14:21:32,18/11/2016,24,2,4.17,25,9.08,0,3
51.5030097961,0.0066733002,14:21:32,18/11/2016,26,0,2.99,23,9.08,0,3
51.5030021667,0.0066915998,14:21:34,18/11/2016,26,1,0.34,7,9.08,0,3
51.5029945373,0.0067033004,14:21:35,18/11/2016,25,0,0.45,7,8.59,0,3
51.5029869079,0.0067066006,14:21:36,18/11/2016,23,0,0.32,6,8.59,0,3
51.5029716491,0.0067116012,14:21:36,18/11/2016,23,0,0.44,24,9.08,0,3
51.5029640197,0.0067265996,14:21:38,18/11/2016,24,0,0.25,8,9.08,0,3
51.5029640197,0.0067400007,14:21:39,18/11/2016,24,0,0.18,4,8.59,0,3
51.5029525756,0.0067500000,14:21:40,18/11/2016,26,0,0.16,5,9.08,1,4
51.5029525756,0.0067566008,14:21:40,18/11/2016,24,0,0.11,4,8.59,0,4
51.5029640197,0.0067600007,14:21:42,18/11/2016,28,0,0.11,5,8.59,0,4
51.5029525756,0.0067633004,14:21:43,18/11/2016,31,0,0.08,4,8.59,0,4
51.5029525756,0.0067733001,14:21:44,18/11/2016,39,0,0.01,2,9.08,0,4
51.5029640197,0.0067883005,14:21:44,18/11/2016,40,0,0.02,2,8.59,0,4
51.5029640197,0.0068050003,14:21:46,18/11/2016,23,0,0.04,2,8.59,0,4
51.5029640197,0.0068199996,14:21:47,18/11/2016,23,0,0.03,2,8.59,0,4
51.5029525756,0.0068266005,14:21:48,18/11/2016,24,0,0.44,16,9.08,2,6
51.5029525756,0.0068365998,14:21:48,18/11/2016,33,0,0.11,5,9.08,0,6
51.5029373168,0.0068583002,14:21:50,18/11/2016,23,0,0.03,4,8.59,0,6
51.5029373168,0.0068750000,14:21:51,18/11/2016,39,0,0.04,4,8.59,0,6
51.5029220581,0.0068933005,14:21:52,18/11/2016,35,0,0.02,2,9.08,0,6
51.5029144287,0.0069166002,14:21:52,18/11/2016,41,0,0.37,14,9.08,0,6
51.5029067993,0.0069283008,14:21:54,18/11/2016,30,0,0.04,4,8.59,0,6
51.5028877258,0.0069366006,14:21:55,18/11/2016,22,0,0.06,4,9.08,0,6
51.5028800964,0.0069465999,14:21:56,18/11/2016,22,0,0.75,33,9.08,0,6
51.5028648376,0.0069616007,14:21:56,18/11/2016,21,0,0.05,5,9.08,0,6
51.5028572082,0.0069700002,14:21:58,18/11/2016,22,2,1.06,16,8.59,0,6
51.5028572082,0.0069733009,14:21:59,18/11/2016,22,3,0.90,34,8.59,0,6
51.5028495788,0.0069783000,14:22:0,18/11/2016,22,0,0.62,19,9.08,0,6
51.5028419494,0.0069933004,14:22:0,18/11/2016,21,0,0.18,5,8.59,0,6
51.5028228759,0.0070050001,14:22:2,18/11/2016,21,0,0.36,13,8.59,0,6
51.5028076171,0.0070116004,14:22:3,18/11/2016,21,0,1.75,33,8.59,0,6
51.5027999877,0.0070199995,14:22:4,18/11/2016,22,0,0.25,16,8.59,0,6
51.5027847290,0.0070316004,14:22:4,18/11/2016,22,0,0.60,29,8.59,1,7
51.5027732849,0.0070383005,14:22:6,18/11/2016,22,0,0.05,6,8.59,0,7
51.5027732849,0.0070433006,14:22:7,18/11/2016,21,0,1.00,38,8.59,0,7
51.5027656555,0.0070416002,14:22:8,18/11/2016,21,0,0.85,33,8.59,0,7
51.5027580261,0.0070466003,14:22:8,18/11/2016,22,0,0.84,43,8.59,0,7
51.5027503967,0.0070500001,14:22:10,18/11/2016,22,0,0.86,47,8.59,0,7
51.5027503967,0.0070500001,14:22:11,18/11/2016,24,0,0.14,5,8.59,0,7
51.5027351379,0.0070516004,14:22:12,18/11/2016,25,0,0.07,4,8.59,0,7
51.5027275085,0.0070532999,14:22:12,18/11/2016,24,0,0.06,5,8.59,0,7
51.5027198791,0.0070583000,14:22:14,18/11/2016,25,0,0.31,10,8.59,0,7
51.5027198791,0.0070550003,14:22:15,18/11/2016,25,0,0.06,6,8.59,0,7
51.5027084350,0.0070500001,14:22:16,18/11/2016,26,0,0.10,6,8.11,0,7
51.5026855468,0.0070766000,14:22:16,18/11/2016,27,0,0.24,9,8.59,0,7
51.5026435852,0.0071266002,14:22:18,18/11/2016,28,0,1.88,30,8.59,0,7
51.5026054382,0.0071733002,14:22:19,18/11/2016,28,7,1.36,63,8.59,0,7
51.5025558471,0.0072200002,14:22:20,18/11/2016,29,0,0.62,13,8.59,0,7
51.5024566650,0.0073350005,14:22:20,18/11/2016,26,9,0.36,9,8.59,0,7
51.5024261474,0.0073750009,14:22:22,18/11/2016,23,2,1.66,24,8.11,0,7
51.5023994445,0.0074016003,14:22:23,18/11/2016,24,0,1.00,25,8.11,0,7
51.5023765563,0.0074250006,14:22:24,18/11/2016,26,4,1.55,27,8.59,0,7
51.5023689270,0.0074200005,14:22:24,18/11/2016,26,0,2.15,22,8.11,0,7
51.5023689270,0.0074115996,14:22:26,18/11/2016,26,0,0.42,10,8.11,0,7
51.5023689270,0.0074100008,14:22:27,18/11/2016,26,0,0.27,8,8.11,0,7
51.5023612976,0.0073983006,14:22:28,18/11/2016,27,0,0.67,24,8.11,0,7
51.5023612976,0.0073933000,14:22:28,18/11/2016,27,0,0.51,12,8.11,0,7
51.5023536682,0.0073900008,14:22:30,18/11/2016,26,0,0.25,8,8.11,0,7
51.5023536682,0.0073900008,14:22:31,18/11/2016,25,0,0.27,16,8.11,0,7
51.5023536682,0.0073883004,14:22:32,18/11/2016,25,0,0.46,17,8.11,0,7
51.5023422241,0.0073816003,14:22:32,18/11/2016,26,0,1.98,40,8.11,0,7
51.5023422241,0.0073750009,14:22:34,18/11/2016,27,0,0.84,17,8.11,0,7
51.5023422241,0.0073800001,14:22:35,18/11/2016,27,4,0.32,12,8.11,0,7
51.5023345947,0.0073816003,14:22:36,18/11/2016,25,0,0.46,14,8.11,0,7
51.5023345947,0.0073832998,14:22:36,18/11/2016,25,0,0.20,12,8.11,0,7
51.5023345947,0.0073832998,14:22:38,18/11/2016,25,0,0.18,7,8.11,0,7
51.5023345947,0.0073800001,14:22:39,18/11/2016,25,3,1.52,28,8.11,0,7
51.5023345947,0.0073783006,14:22:40,18/11/2016,25,0,0.94,28,8.11,0,7
51.5023269653,0.0073800001,14:22:40,18/11/2016,27,0,1.32,24,8.11,0,7
51.5023193359,0.0073900008,14:22:42,18/11/2016,26,0,1.12,19,8.11,0,7
51.5023193359,0.0073983006,14:22:43,18/11/2016,26,0,0.28,8,8.11,0,7
51.5023117065,0.0074016003,14:22:44,18/11/2016,27,7,1.20,23,8.11,0,7
51.5022964477,0.0074149994,14:22:44,18/11/2016,28,0,1.61,14,8.11,0,7
51.5022964477,0.0074300003,14:22:46,18/11/2016,29,0,2.98,18,8.11,0,7
51.5022850036,0.0074433002,14:22:47,18/11/2016,30,0,2.28,14,8.11,0,7
51.5022468566,0.0075033001,14:22:48,18/11/2016,35,1,1.98,17,8.11,0,7
51.5021972656,0.0075583004,14:22:48,18/11/2016,38,0,0.70,8,8.11,0,7
51.5021820068,0.0075816001,14:22:50,18/11/2016,41,0,0.72,18,8.11,0,7
51.5021629333,0.0076000003,14:22:51,18/11/2016,41,0,1.71,50,8.11,1,8
51.5021553039,0.0076150007,14:22:52,18/11/2016,44,0,1.30,20,8.11,0,8
51.5021400451,0.0076332998,14:22:52,18/11/2016,45,0,3.33,25,8.11,0,8
51.5021247863,0.0076465997,14:22:54,18/11/2016,38,5,2.59,18,8.59,0,8
51.5021171569,0.0076633005,14:22:55,18/11/2016,38,2,2.34,17,8.59,0,8
51.5021095275,0.0076716003,14:22:56,18/11/2016,34,3,2.15,21,8.11,0,8
51.5020904541,0.0076833004,14:22:56,18/11/2016,37,4,1.42,14,8.11,0,8
51.5020904541,0.0076983003,14:22:58,18/11/2016,41,2,2.68,20,8.11,0,8
51.5020828247,0.0077100009,14:22:59,18/11/2016,36,0,2.74,21,7.62,0,8
51.5020751953,0.0077216005,14:23:0,18/11/2016,35,0,0.33,6,8.11,0,8
51.5020675659,0.0077233004,14:23:0,18/11/2016,36,1,0.22,9,8.11,0,8
51.5020523071,0.0077283000,14:23:2,18/11/2016,38,0,0.56,14,8.11,0,8
51.5020332336,0.0077416000,14:23:3,18/11/2016,38,0,0.41,7,8.11,0,8
51.5020179748,0.0077500000,14:23:4,18/11/2016,36,0,0.23,7,8.11,0,8
51.5020027160,0.0077482995,14:23:4,18/11/2016,34,1,0.20,8,8.11,0,8
51.5019950866,0.0077449998,14:23:6,18/11/2016,33,0,0.09,3,7.62,0,8
51.5019950866,0.0077466006,14:23:7,18/11/2016,31,0,0.19,7,7.62,0,8
51.5019874572,0.0077466006,14:23:8,18/11/2016,31,2,0.08,5,7.62,0,8
51.5019874572,0.0077482995,14:23:8,18/11/2016,32,0,0.20,8,7.62,0,8
51.5019950866,0.0077449998,14:23:10,18/11/2016,31,0,0.27,6,8.11,0,8
51.5019950866,0.0077449998,14:23:11,18/11/2016,31,0,0.12,5,7.62,0,8
51.5019950866,0.0077449998,14:23:12,18/11/2016,31,0,0.14,5,7.62,0,8
51.5019950866,0.0077449998,14:23:12,18/11/2016,31,0,0.12,4,7.62,0,8
51.5019950866,0.0077449998,14:23:14,18/11/2016,31,0,0.05,4,7.62,0,8
51.5019950866,0.0077482995,14:23:15,18/11/2016,31,0,0.07,4,7.62,0,8
51.5019950866,0.0077516007,14:23:16,18/11/2016,34,0,0.24,6,8.11,0,8
51.5019950866,0.0077533001,14:23:16,18/11/2016,36,0,0.91,11,8.11,0,8
51.5019874572,0.0077650003,14:23:18,18/11/2016,35,0,0.24,6,8.59,0,8
51.5019760131,0.0077783002,14:23:19,18/11/2016,36,0,0.23,8,8.11,0,8
51.5019683837,0.0077899999,14:23:20,18/11/2016,36,0,0.19,9,8.11,0,8
51.5019607543,0.0078016004,14:23:20,18/11/2016,33,0,0.13,5,8.11,0,8
51.5019531250,0.0078183002,14:23:22,18/11/2016,32,0,0.51,15,8.11,0,8
51.5019531250,0.0078333005,14:23:23,18/11/2016,33,0,0.22,7,8.11,0,8
51.5019378662,0.0078450002,14:23:24,18/11/2016,33,0,0.26,8,8.11,0,8
51.5019302368,0.0078583002,14:23:24,18/11/2016,34,0,0.46,8,8.11,0,8
51.5019187927,0.0078699998,14:23:26,18/11/2016,35,0,0.32,7,8.11,0,8
51.5019111633,0.0078766002,14:23:27,18/11/2016,30,0,0.19,8,8.11,0,8
51.5019035339,0.0078733005,14:23:28,18/11/2016,30,0,0.13,5,8.11,0,8
51.5018959045,0.0078733005,14:23:28,18/11/2016,30,0,0.15,4,8.11,0,8
51.5018959045,0.0078733005,14:23:30,18/11/2016,29,0,0.15,6,8.11,0,8
51.5018959045,0.0078750000,14:23:31,18/11/2016,29,0,0.15,5,8.11,0,8
51.5018959045,0.0078800010,14:23:32,18/11/2016,30,0,0.13,5,7.62,0,8
51.5018882751,0.0078850002,14:23:32,18/11/2016,32,0,0.18,7,8.11,0,8
51.5018806457,0.0078883004,14:23:34,18/11/2016,30,0,0.11,4,8.11,0,8
51.5018730163,0.0079083003,14:23:35,18/11/2016,29,0,0.21,10,8.11,0,8
51.5018730163,0.0079333000,14:23:36,18/11/2016,28,0,0.15,6,8.59,0,8
51.5018806457,0.0079465999,14:23:36,18/11/2016,36,0,0.12,5,8.11,0,8
51.5018806457,0.0079583001,14:23:38,18/11/2016,33,0,0.05,5,8.11,0,8
51.5018806457,0.0079649996,14:23:39,18/11/2016,27,0,0.07,3,8.11,0,8
51.5018806457,0.0079732999,14:23:40,18/11/2016,28,0,0.34,7,8.11,0,8
51.5018806457,0.0079766006,14:23:40,18/11/2016,27,0,0.13,4,8.11,0,8
51.5018806457,0.0079766006,14:23:42,18/11/2016,27,0,0.12,6,8.11,0,8
51.5018730163,0.0079700002,14:23:43,18/11/2016,27,0,0.12,5,8.11,0,8
51.5018730163,0.0079666004,14:23:44,18/11/2016,27,0,0.19,7,8.11,0,8
51.5018653869,0.0079550004,14:23:44,18/11/2016,31,2,0.22,5,8.11,0,8
51.5018539428,0.0079616003,14:23:46,18/11/2016,31,6,0.73,14,8.11,0,8
51.5018386840,0.0079666004,14:23:47,18/11/2016,31,0,1.33,43,8.11,0,8
51.5018310546,0.0079732999,14:23:48,18/11/2016,34,2,0.20,6,8.11,0,8
51.5018234252,0.0079766006,14:23:48,18/11/2016,34,0,0.95,17,8.11,0,8
51.5018157958,0.0079850006,14:23:50,18/11/2016,31,0,0.47,28,8.11,0,8
51.5018081665,0.0079833002,14:23:51,18/11/2016,28,0,0.11,5,8.11,0,8
51.5017967224,0.0079916000,14:23:52,18/11/2016,28,0,0.14,8,8.11,0,8
51.5017890930,0.0080000009,14:23:52,18/11/2016,29,0,0.30,7,8.11,0,8
51.5017738342,0.0080083007,14:23:54,18/11/2016,30,0,0.08,3,8.11,0,8
