latitude,longitude,time,date,people,cumulative people
51.4907798767,0.0026116001,14:20:40,24/2/2016,0,55
51.4907722473,0.002615,14:20:40,24/2/2016,0,55
51.4907646179,0.0026200003,14:20:42,24/2/2016,0,55
51.4907569885,0.002625,14:20:43,24/2/2016,0,55
51.4907455444,0.0026333,14:20:44,24/2/2016,0,55
51.4907302856,0.0026416001,14:20:44,24/2/2016,0,55
51.4907226562,0.0026416001,14:20:46,24/2/2016,0,55
51.4907150268,0.0026483001,14:20:47,24/2/2016,0,55
51.490699768,0.00265,14:20:48,24/2/2016,0,55
51.4906883239,0.0026583001,14:20:48,24/2/2016,0,55
51.4906806945,0.0026650002,14:20:50,24/2/2016,0,55
51.4906730651,0.0026665999,14:20:51,24/2/2016,0,55
51.4906578063,0.0026715998,14:20:52,24/2/2016,0,55
51.490650177,0.0026783001,14:20:52,24/2/2016,0,55
51.4906349182,0.0026783001,14:20:54,24/2/2016,0,55
51.4906234741,0.0026766002,14:20:55,24/2/2016,0,55
51.4906082153,0.00268,14:20:56,24/2/2016,0,55
51.4905929565,0.0026733002,14:20:56,24/2/2016,0,55
51.4905776977,0.0026750001,14:20:58,24/2/2016,0,55
51.4905586242,0.0026733002,14:20:59,24/2/2016,0,55
51.4905509948,0.00267,14:21:0,24/2/2016,0,55
51.490535736,0.0026733002,14:21:0,24/2/2016,0,55
51.4905281066,0.0026750001,14:21:2,24/2/2016,0,55
51.4905128479,0.0026783001,14:21:3,24/2/2016,0,55
51.4905014038,0.0026766002,14:21:4,24/2/2016,0,55
51.490486145,0.0026733002,14:21:4,24/2/2016,0,55
51.4904708862,0.0026733002,14:21:6,24/2/2016,0,55
51.4904556274,0.00267,14:21:7,24/2/2016,0,55
51.4904365539,0.0026682999,14:21:8,24/2/2016,0,55
51.4904289245,0.0026715998,14:21:8,24/2/2016,0,55
51.4904136657,0.0026715998,14:21:10,24/2/2016,0,55
51.4903984069,0.0026715998,14:21:11,24/2/2016,0,55
51.4903793334,0.0026682999,14:21:12,24/2/2016,0,55
51.4903640747,0.0026682999,14:21:12,24/2/2016,0,55
51.4903564453,0.0026665999,14:21:14,24/2/2016,0,55
51.4903411865,0.0026665999,14:21:15,24/2/2016,0,55
51.490322113,0.0026665999,14:21:16,24/2/2016,0,55
51.4903144836,0.0026633,14:21:16,24/2/2016,0,55
51.4902992248,0.0026650002,14:21:18,24/2/2016,0,55
51.490283966,0.0026633,14:21:19,24/2/2016,0,55
51.4902687072,0.0026633,14:21:20,24/2/2016,0,55
51.4902572631,0.0026633,14:21:20,24/2/2016,0,55
51.4902420043,0.0026583001,14:21:22,24/2/2016,0,55
51.4902267456,0.0026549997,14:21:23,24/2/2016,0,55
51.4902191162,0.0026566002,14:21:24,24/2/2016,0,55
51.4902000427,0.0026549997,14:21:24,24/2/2016,0,55
51.4901847839,0.00265,14:21:26,24/2/2016,0,55
51.4901771545,0.0026483001,14:21:27,24/2/2016,0,55
51.4901618957,0.0026450002,14:21:28,24/2/2016,0,55
51.4901466369,0.0026416001,14:21:28,24/2/2016,0,55
51.4901275634,0.0026433,14:21:30,24/2/2016,0,55
51.490119934,0.0026399998,14:21:31,24/2/2016,0,55
51.4901046752,0.0026399998,14:21:32,24/2/2016,0,55
51.4900894165,0.0026416001,14:21:32,24/2/2016,0,55
51.4900779724,0.0026416001,14:21:34,24/2/2016,0,55
51.4900627136,0.0026416001,14:21:35,24/2/2016,0,55
51.4900474548,0.0026399998,14:21:36,24/2/2016,0,55
51.4900398254,0.0026382999,14:21:36,24/2/2016,0,55
51.490032196,0.0026382999,14:21:38,24/2/2016,0,55
51.4900245666,0.0026433,14:21:39,24/2/2016,0,55
51.4900131225,0.00265,14:21:40,24/2/2016,0,55
51.4900131225,0.0026583001,14:21:40,24/2/2016,0,55
51.4900054931,0.00267,14:21:42,24/2/2016,0,55
51.4900054931,0.0026766002,14:21:43,24/2/2016,0,55
51.4900054931,0.0026783001,14:21:44,24/2/2016,0,55
51.4900054931,0.0026816,14:21:44,24/2/2016,0,55
51.4900131225,0.0026750001,14:21:46,24/2/2016,0,55
51.4900131225,0.0026715998,14:21:47,24/2/2016,0,55
51.4900054931,0.0026633,14:21:48,24/2/2016,0,55
51.4899978637,0.0026566002,14:21:48,24/2/2016,0,55
51.4899902343,0.0026450002,14:21:50,24/2/2016,0,55
51.4899826049,0.0026349999,14:21:51,24/2/2016,0,55
51.4899749755,0.0026233,14:21:52,24/2/2016,0,55
51.489955902,0.002615,14:21:52,24/2/2016,0,55
51.4899482727,0.002605,14:21:54,24/2/2016,0,55
51.4899406433,0.0025999999,14:21:55,24/2/2016,0,55
51.4899253845,0.002595,14:21:56,24/2/2016,0,55
51.4899177551,0.0025915999,14:21:56,24/2/2016,0,55
51.4899024963,0.002585,14:21:58,24/2/2016,0,55
51.4898834228,0.0025815999,14:21:59,24/2/2016,0,55
51.489868164,0.0025766,14:22:0,24/2/2016,0,55
51.4898605346,0.0025716004,14:22:0,24/2/2016,0,55
51.4898452758,0.002565,14:22:2,24/2/2016,0,55
51.4898262023,0.0025566,14:22:3,24/2/2016,0,55
51.4898109436,0.002545,14:22:4,24/2/2016,0,55
51.4898033142,0.0025466001,14:22:4,24/2/2016,0,55
51.4897880554,0.002545,14:22:6,24/2/2016,0,55
51.4897689819,0.0025416002,14:22:7,24/2/2016,0,55
51.4897613525,0.0025416002,14:22:8,24/2/2016,0,55
51.4897460937,0.0025433001,14:22:8,24/2/2016,0,55
51.4897308349,0.0025416002,14:22:10,24/2/2016,0,55
51.4897232055,0.0025416002,14:22:11,24/2/2016,0,55
51.489704132,0.0025433001,14:22:12,24/2/2016,0,55
51.4896965026,0.0025433001,14:22:12,24/2/2016,0,55
51.4896812438,0.0025466001,14:22:14,24/2/2016,0,55
51.4896736145,0.0025515999,14:22:15,24/2/2016,0,55
51.4896583557,0.0025500001,14:22:16,24/2/2016,0,55
51.4896469116,0.0025500001,14:22:16,24/2/2016,0,55
51.4896316528,0.0025532999,14:22:18,24/2/2016,0,55
51.4896240234,0.0025532999,14:22:19,24/2/2016,0,55
51.489616394,0.002545,14:22:20,24/2/2016,0,55
51.4896011352,0.0025399999,14:22:20,24/2/2016,0,55
51.4895896911,0.0025383,14:22:22,24/2/2016,0,55
51.4895820617,0.0025315999,14:22:23,24/2/2016,0,55
51.4895668029,0.0025300002,14:22:24,24/2/2016,0,55
51.4895515441,0.0025233001,14:22:24,24/2/2016,0,55
51.4895362854,0.0025216002,14:22:26,24/2/2016,0,55
51.4895248413,0.0025182998,14:22:27,24/2/2016,0,55
51.4895172119,0.0025166001,14:22:28,24/2/2016,0,55
51.4895095825,0.0025166001,14:22:28,24/2/2016,0,55
51.4895019531,0.0025150001,14:22:30,24/2/2016,0,55
51.4894866943,0.0025116002,14:22:31,24/2/2016,0,55
51.4894790649,0.0025116002,14:22:32,24/2/2016,0,55
51.4894599914,0.0025099997,14:22:32,24/2/2016,0,55
51.4894447326,0.0025099997,14:22:34,24/2/2016,0,55
51.4894371032,0.0025116002,14:22:35,24/2/2016,0,55
51.4894294738,0.0025099997,14:22:36,24/2/2016,0,55
51.489414215,0.0025116002,14:22:36,24/2/2016,0,55
51.4894027709,0.0025166001,14:22:38,24/2/2016,0,55
51.4893951416,0.0025200004,14:22:39,24/2/2016,0,55
51.4893875122,0.0025200004,14:22:40,24/2/2016,0,55
51.4893722534,0.0025216002,14:22:40,24/2/2016,0,55
51.489364624,0.0025182998,14:22:42,24/2/2016,0,55
51.4893569946,0.0025216002,14:22:43,24/2/2016,0,55
51.4893379211,0.0025200004,14:22:44,24/2/2016,0,55
51.4893226623,0.0025065999,14:22:44,24/2/2016,0,55
51.4893150329,0.0024983,14:22:46,24/2/2016,0,55
51.4893074035,0.0024900002,14:22:47,24/2/2016,0,55
51.4892997741,0.0024849998,14:22:48,24/2/2016,0,55
51.4892997741,0.0024900002,14:22:48,24/2/2016,0,55
51.4892921447,0.0024816,14:22:50,24/2/2016,0,55
51.4892730712,0.0024849998,14:22:51,24/2/2016,0,55
51.4892654418,0.0024865999,14:22:52,24/2/2016,1,56
51.4892578125,0.0024833002,14:22:52,24/2/2016,0,56
51.4892425537,0.00248,14:22:54,24/2/2016,0,56
51.4892234802,0.0024750001,14:22:55,24/2/2016,0,56
51.4892082214,0.0024715998,14:22:56,24/2/2016,0,56
51.4891929626,0.0024616,14:22:56,24/2/2016,2,58
51.4891777038,0.0024616,14:22:58,24/2/2016,0,58
51.4891700744,0.0024616,14:22:59,24/2/2016,0,58
51.4891586303,0.0024616,14:23:0,24/2/2016,0,58
51.4891510009,0.0024616,14:23:0,24/2/2016,0,58
51.4891433715,0.0024533002,14:23:2,24/2/2016,0,58
51.4891281127,0.00245,14:23:3,24/2/2016,0,58
51.489112854,0.0024483001,14:23:4,24/2/2016,0,58
51.4890937805,0.0024250001,14:23:4,24/2/2016,0,58
51.4890861511,0.0023950002,14:23:6,24/2/2016,0,58
51.4890785217,0.0023866,14:23:7,24/2/2016,0,58
51.4890708923,0.0023650002,14:23:8,24/2/2016,0,58
51.4890556335,0.0023432998,14:23:8,24/2/2016,0,58
51.4890556335,0.0023183002,14:23:10,24/2/2016,0,58
51.48903656,0.0022883,14:23:11,24/2/2016,0,58
51.4890289306,0.0022800002,14:23:12,24/2/2016,0,58
51.4890136718,0.0022716,14:23:12,24/2/2016,0,58
51.4890060424,0.0022616002,14:23:14,24/2/2016,0,58
51.4889907836,0.0022550001,14:23:15,24/2/2016,0,58
51.4889793395,0.0022533001,14:23:16,24/2/2016,0,58
51.4889717102,0.0022483,14:23:16,24/2/2016,0,58
51.4889564514,0.0022416,14:23:18,24/2/2016,0,58
51.4889411926,0.0022366001,14:23:19,24/2/2016,0,58
51.4889259338,0.0022316,14:23:20,24/2/2016,0,58
51.4889068603,0.0022250003,14:23:20,24/2/2016,0,58
51.4888992309,0.0022216,14:23:22,24/2/2016,0,58
51.4888763427,0.0022183001,14:23:23,24/2/2016,0,58
51.4888687133,0.0022116003,14:23:24,24/2/2016,0,58
51.4888572692,0.0022050001,14:23:24,24/2/2016,0,58
51.4888420104,0.0021965999,14:23:26,24/2/2016,0,58
51.4888343811,0.0021915998,14:23:27,24/2/2016,0,58
51.4888191223,0.0021882998,14:23:28,24/2/2016,0,58
51.4888038635,0.0021849999,14:23:28,24/2/2016,0,58
51.4887924194,0.0021783001,14:23:30,24/2/2016,0,58
51.4887771606,0.0021733,14:23:31,24/2/2016,0,58
51.4887695312,0.0021682999,14:23:32,24/2/2016,0,58
51.4887542724,0.0021616001,14:23:32,24/2/2016,1,59
51.488746643,0.0021566002,14:23:34,24/2/2016,0,59
51.4887275695,0.0021449999,14:23:35,24/2/2016,0,59
51.4887046813,0.0021449999,14:23:36,24/2/2016,0,59
51.488697052,0.0021416001,14:23:36,24/2/2016,0,59
51.4886894226,0.0021316001,14:23:38,24/2/2016,0,59
51.4886627197,0.0021200001,14:23:39,24/2/2016,0,59
51.4886550903,0.002115,14:23:40,24/2/2016,0,59
51.4886245727,0.002115,14:23:40,24/2/2016,0,59
51.4885978698,0.0021200001,14:23:42,24/2/2016,0,59
51.488582611,0.0021115999,14:23:43,24/2/2016,0,59
51.4885673522,0.0021050002,14:23:44,24/2/2016,0,59
51.4885597229,0.0020933001,14:23:44,24/2/2016,0,59
51.4885406494,0.0020915999,14:23:46,24/2/2016,0,59
51.4885253906,0.0020883002,14:23:47,24/2/2016,0,59
51.4885025024,0.0020899999,14:23:48,24/2/2016,0,59
51.4884834289,0.0020815999,14:23:48,24/2/2016,0,59
51.4884757995,0.0020733001,14:23:50,24/2/2016,0,59
51.4884681701,0.002065,14:23:51,24/2/2016,0,59
51.4884529113,0.002055,14:23:52,24/2/2016,0,59
51.4884529113,0.0020415999,14:23:52,24/2/2016,0,59
51.4884452819,0.0020232999,14:23:54,24/2/2016,0,59
51.4884529113,0.0020099999,14:23:55,24/2/2016,0,59
51.4884452819,0.0019932999,14:23:56,24/2/2016,0,59
51.4884529113,0.0019700002,14:23:56,24/2/2016,0,59
51.4884529113,0.0019465999,14:23:58,24/2/2016,0,59
51.4884529113,0.0019250001,14:23:59,24/2/2016,0,59
51.4884529113,0.0019,14:24:0,24/2/2016,0,59
51.4884529113,0.0018716001,14:24:0,24/2/2016,0,59
51.4884529113,0.0018483,14:24:2,24/2/2016,0,59
51.4884452819,0.0018265999,14:24:3,24/2/2016,0,59
51.4884376525,0.0018083002,14:24:4,24/2/2016,0,59
51.4884185791,0.0017966001,14:24:4,24/2/2016,0,59
51.4884109497,0.0017866001,14:24:6,24/2/2016,0,59
51.4883956909,0.0017765999,14:24:7,24/2/2016,0,59
51.4883804321,0.0017683,14:24:8,24/2/2016,0,59
51.488368988,0.0017565999,14:24:8,24/2/2016,0,59
51.4883537292,0.0017466001,14:24:10,24/2/2016,0,59
51.4883460998,0.0017366001,14:24:11,24/2/2016,0,59
51.488330841,0.001725,14:24:12,24/2/2016,0,59
51.488330841,0.0017115998,14:24:12,24/2/2016,0,59
51.4883155822,0.0016983001,14:24:14,24/2/2016,1,60
51.4883041381,0.0016815998,14:24:15,24/2/2016,1,61
51.4883041381,0.0016649999,14:24:16,24/2/2016,0,61
51.4882888793,0.0016515999,14:24:16,24/2/2016,0,61
51.48828125,0.0016400001,14:24:18,24/2/2016,0,61
51.4882659912,0.0016266,14:24:19,24/2/2016,0,61
51.4882583618,0.001615,14:24:20,24/2/2016,0,61
51.4882469177,0.0015999999,14:24:20,24/2/2016,0,61
51.4882316589,0.0015900001,14:24:22,24/2/2016,0,61
51.4882240295,0.0015882999,14:24:23,24/2/2016,0,61
51.4882164001,0.00158,14:24:24,24/2/2016,0,61
51.4882087707,0.0015666,14:24:24,24/2/2016,0,61
51.4881935119,0.0015616001,14:24:26,24/2/2016,0,61
51.4881820678,0.0015549999,14:24:27,24/2/2016,0,61
51.4881744384,0.0015499999,14:24:28,24/2/2016,0,61
51.4881591796,0.001545,14:24:28,24/2/2016,0,61
51.4881515502,0.0015415999,14:24:30,24/2/2016,0,61
51.4881362915,0.001535,14:24:31,24/2/2016,0,61
51.4881248474,0.001525,14:24:32,24/2/2016,0,61
51.4881095886,0.0015265999,14:24:32,24/2/2016,0,61
51.4881019592,0.0015516,14:24:34,24/2/2016,0,61
51.4880943298,0.0015683001,14:24:35,24/2/2016,0,61
51.488079071,0.0015782999,14:24:36,24/2/2016,0,61
51.4880599975,0.0015916001,14:24:36,24/2/2016,0,61
51.4880523681,0.001595,14:24:38,24/2/2016,0,61
51.4880523681,0.0015633,14:24:39,24/2/2016,0,61
51.4880447387,0.0015616001,14:24:40,24/2/2016,0,61
51.4880447387,0.0015633,14:24:40,24/2/2016,0,61
51.4880294799,0.001565,14:24:42,24/2/2016,0,61
51.4880218505,0.0015715999,14:24:43,24/2/2016,0,61
51.4879951477,0.0015583001,14:24:44,24/2/2016,0,61
51.4879722595,0.0015466001,14:24:44,24/2/2016,0,61
51.4879379272,0.0015415999,14:24:46,24/2/2016,0,61
51.4879302978,0.001535,14:24:47,24/2/2016,0,61
51.487915039,0.0015232999,14:24:48,24/2/2016,0,61
51.4878997802,0.00152,14:24:48,24/2/2016,0,61
51.4878807067,0.0015166001,14:24:50,24/2/2016,0,61
51.4878654479,0.0015133,14:24:51,24/2/2016,0,61
51.4878578186,0.0015083,14:24:52,24/2/2016,0,61
51.4878501892,0.0015033,14:24:52,24/2/2016,0,61
51.4878349304,0.0015016001,14:24:54,24/2/2016,0,61
51.4878158569,0.0015016001,14:24:55,24/2/2016,0,61
51.4878005981,0.0015033,14:24:56,24/2/2016,0,61
51.4877929687,0.0015033,14:24:56,24/2/2016,0,61
51.4877853393,0.0015083,14:24:58,24/2/2016,0,61
51.4877777099,0.0015100001,14:24:59,24/2/2016,0,61
51.487751007,0.0015383,14:25:0,24/2/2016,0,61
51.4877433776,0.0015483,14:25:0,24/2/2016,0,61
51.4877433776,0.0015683001,14:25:2,24/2/2016,0,61
51.4877357482,0.0015882999,14:25:3,24/2/2016,0,61
51.4877433776,0.0016100001,14:25:4,24/2/2016,0,61
51.4877357482,0.0016233,14:25:4,24/2/2016,0,61
51.4877281188,0.0016416,14:25:6,24/2/2016,0,61
51.4877281188,0.0016583001,14:25:7,24/2/2016,0,61
51.4877281188,0.001675,14:25:8,24/2/2016,0,61
51.4877281188,0.0016933001,14:25:8,24/2/2016,0,61
51.4877281188,0.0017083001,14:25:10,24/2/2016,0,61
51.4877357482,0.001725,14:25:11,24/2/2016,0,61
51.4877586364,0.00175,14:25:12,24/2/2016,0,61
51.4877586364,0.0017733,14:25:12,24/2/2016,0,61
51.4877700805,0.0017966001,14:25:14,24/2/2016,0,61
51.4877700805,0.0018200001,14:25:15,24/2/2016,0,61
51.4877700805,0.0018400001,14:25:16,24/2/2016,0,61
51.4877700805,0.00186,14:25:16,24/2/2016,0,61
51.4877700805,0.0018815999,14:25:18,24/2/2016,0,61
51.4877700805,0.0019050001,14:25:19,24/2/2016,0,61
51.4877586364,0.0019250001,14:25:20,24/2/2016,0,61
51.487751007,0.00195,14:25:20,24/2/2016,0,61
51.487751007,0.0019732999,14:25:22,24/2/2016,0,61
51.4877433776,0.0020000002,14:25:23,24/2/2016,0,61
51.4877433776,0.0020265998,14:25:24,24/2/2016,0,61
51.4877357482,0.0020500001,14:25:24,24/2/2016,0,61
51.4877204895,0.0020733001,14:25:26,24/2/2016,0,61
51.4877128601,0.0020933001,14:25:27,24/2/2016,0,61
51.4877128601,0.0021166002,14:25:28,24/2/2016,0,61
51.4877128601,0.0021383001,14:25:28,24/2/2016,0,61
51.4877052307,0.0021566002,14:25:30,24/2/2016,0,61
51.4877052307,0.0021749999,14:25:31,24/2/2016,0,61
51.4877052307,0.0021965999,14:25:32,24/2/2016,0,61
51.4877052307,0.0022165999,14:25:32,24/2/2016,0,61
51.4876937866,0.0022366001,14:25:34,24/2/2016,0,61
51.4876937866,0.0022565999,14:25:35,24/2/2016,0,61
51.4876861572,0.0022783002,14:25:36,24/2/2016,0,61
51.4876861572,0.0023033001,14:25:36,24/2/2016,0,61
51.4876937866,0.0023282999,14:25:38,24/2/2016,0,61
51.4876937866,0.0023482999,14:25:39,24/2/2016,0,61
51.4876937866,0.0023683001,14:25:40,24/2/2016,0,61
51.4876937866,0.0023850002,14:25:40,24/2/2016,0,61
51.4877204895,0.0024033,14:25:42,24/2/2016,0,61
51.4877128601,0.0024215998,14:25:43,24/2/2016,0,61
51.4877128601,0.0024383001,14:25:44,24/2/2016,0,61
51.4877052307,0.0024483001,14:25:44,24/2/2016,0,61
51.4877128601,0.0024566001,14:25:46,24/2/2016,0,61
51.4877128601,0.0024666001,14:25:47,24/2/2016,0,61
51.4877281188,0.0024833002,14:25:48,24/2/2016,0,61
51.4877281188,0.0025033001,14:25:48,24/2/2016,0,61
51.4877281188,0.0025233001,14:25:50,24/2/2016,0,61
51.4877204895,0.0025433001,14:25:51,24/2/2016,0,61
51.4877281188,0.0025583002,14:25:52,24/2/2016,0,61
51.4877281188,0.0025683,14:25:52,24/2/2016,0,61
51.4877281188,0.0025815999,14:25:54,24/2/2016,0,61
51.4877281188,0.002595,14:25:55,24/2/2016,0,61
51.4877281188,0.0026133,14:25:56,24/2/2016,0,61
51.4877204895,0.0026349999,14:25:56,24/2/2016,0,61
51.4877281188,0.0026515998,14:25:58,24/2/2016,0,61
51.4877204895,0.0026616003,14:25:59,24/2/2016,0,61
51.4877128601,0.0026750001,14:26:0,24/2/2016,0,61
51.4877204895,0.0026950001,14:26:0,24/2/2016,0,61
51.4877128601,0.0027200002,14:26:2,24/2/2016,0,61
51.4877052307,0.0027400002,14:26:3,24/2/2016,0,61
51.4876861572,0.0027583,14:26:4,24/2/2016,0,61
51.4876785278,0.0027799999,14:26:4,24/2/2016,0,61
51.487663269,0.0028066003,14:26:6,24/2/2016,0,61
51.4876556396,0.0028282999,14:26:7,24/2/2016,0,61
51.4876556396,0.002845,14:26:8,24/2/2016,0,61
51.4876480102,0.0028616001,14:26:8,24/2/2016,0,61
51.4876480102,0.0028799999,14:26:10,24/2/2016,0,61
51.4876365661,0.0028950002,14:26:11,24/2/2016,0,61
51.4876480102,0.0029133,14:26:12,24/2/2016,1,62
51.4876480102,0.0029265999,14:26:12,24/2/2016,0,62
51.4876365661,0.0029550001,14:26:14,24/2/2016,0,62
51.4876289367,0.00298,14:26:15,24/2/2016,0,62
51.4876289367,0.0030016002,14:26:16,24/2/2016,0,62
51.4876289367,0.0030233001,14:26:16,24/2/2016,0,62
51.4876213073,0.0030415999,14:26:18,24/2/2016,0,62
51.4876136779,0.0030615999,14:26:19,24/2/2016,0,62
51.4876136779,0.0030816001,14:26:20,24/2/2016,0,62
51.4876060485,0.0031033003,14:26:20,24/2/2016,0,62
51.4876060485,0.0031215999,14:26:22,24/2/2016,0,62
51.4875984191,0.0031416001,14:26:23,24/2/2016,0,62
51.4875907897,0.0031666004,14:26:24,24/2/2016,1,63
51.4875907897,0.0031816,14:26:24,24/2/2016,0,63
51.4875907897,0.0032050001,14:26:26,24/2/2016,0,63
51.4875907897,0.0032333002,14:26:27,24/2/2016,0,63
51.4875907897,0.0032599999,14:26:28,24/2/2016,0,63
51.4875907897,0.0032850003,14:26:28,24/2/2016,0,63
51.4875984191,0.0033150002,14:26:30,24/2/2016,0,63
51.4876060485,0.0033399999,14:26:31,24/2/2016,1,64
51.4875984191,0.0033616003,14:26:32,24/2/2016,0,64
51.4876136779,0.0033866002,14:26:32,24/2/2016,0,64
51.4876060485,0.0034065997,14:26:34,24/2/2016,0,64
51.4876060485,0.0034265997,14:26:35,24/2/2016,0,64
51.4875984191,0.0034433004,14:26:36,24/2/2016,0,64
51.4875907897,0.0034583001,14:26:36,24/2/2016,0,64
51.4875907897,0.0034766004,14:26:38,24/2/2016,0,64
51.4875831604,0.0034983003,14:26:39,24/2/2016,0,64
51.4875831604,0.0035150003,14:26:40,24/2/2016,0,64
51.4875984191,0.0035416004,14:26:40,24/2/2016,0,64
51.4875907897,0.0035633001,14:26:42,24/2/2016,0,64
51.4875907897,0.0035782999,14:26:43,24/2/2016,0,64
51.4875831604,0.0035966002,14:26:44,24/2/2016,0,64
51.4875831604,0.0036166005,14:26:44,24/2/2016,0,64
51.4875831604,0.0036366,14:26:46,24/2/2016,0,64
51.4875831604,0.0036582999,14:26:47,24/2/2016,0,64
51.4875717163,0.0036765999,14:26:48,24/2/2016,0,64
51.4875831604,0.0037,14:26:48,24/2/2016,0,64
51.4875717163,0.0037216,14:26:50,24/2/2016,0,64
51.4875717163,0.0037450001,14:26:51,24/2/2016,0,64
51.4875717163,0.0037665998,14:26:52,24/2/2016,0,64
51.4875717163,0.0037883,14:26:52,24/2/2016,0,64
51.4875717163,0.0038116002,14:26:54,24/2/2016,0,64
51.4875640869,0.0038333001,14:26:55,24/2/2016,0,64
51.4875640869,0.0038516001,14:26:56,24/2/2016,0,64
51.4875640869,0.0038716003,14:26:56,24/2/2016,0,64
51.4875564575,0.0038899998,14:26:58,24/2/2016,0,64
51.4875564575,0.0039083003,14:26:59,24/2/2016,0,64
51.4875564575,0.0039283003,14:27:0,24/2/2016,0,64
51.4875488281,0.00395,14:27:0,24/2/2016,0,64
51.4875488281,0.0039716,14:27:2,24/2/2016,0,64
51.4875488281,0.0039933002,14:27:3,24/2/2016,0,64
51.4875488281,0.0040150003,14:27:4,24/2/2016,0,64
51.4875488281,0.0040383,14:27:4,24/2/2016,0,64
51.4875488281,0.0040583,14:27:6,24/2/2016,0,64
51.4875411987,0.0040816001,14:27:7,24/2/2016,0,64
51.4875335693,0.0041016001,14:27:8,24/2/2016,0,64
51.4875335693,0.0041199998,14:27:8,24/2/2016,0,64
51.4875259399,0.0041382999,14:27:10,24/2/2016,0,64
51.4875259399,0.0041583003,14:27:11,24/2/2016,0,64
51.4875259399,0.0041816,14:27:12,24/2/2016,0,64
51.4875259399,0.0042049999,14:27:12,24/2/2016,0,64
51.4875144958,0.0042283005,14:27:14,24/2/2016,0,64
51.4875144958,0.0042483,14:27:15,24/2/2016,0,64
51.4875144958,0.0042649998,14:27:16,24/2/2016,0,64
51.4875259399,0.0042800002,14:27:16,24/2/2016,0,64
51.4875335693,0.0042933001,14:27:18,24/2/2016,0,64
51.4875488281,0.004295,14:27:19,24/2/2016,0,64
51.4875564575,0.0042966003,14:27:20,24/2/2016,0,64
51.4875640869,0.0042982997,14:27:20,24/2/2016,0,64
51.4875831604,0.0042966003,14:27:22,24/2/2016,0,64
51.4875907897,0.0042933001,14:27:23,24/2/2016,0,64
51.4876060485,0.0042916002,14:27:24,24/2/2016,0,64
51.4876136779,0.0042899999,14:27:24,24/2/2016,0,64
51.4876289367,0.0042899999,14:27:26,24/2/2016,0,64
51.4876365661,0.0042883005,14:27:27,24/2/2016,0,64
51.4876556396,0.0042883005,14:27:28,24/2/2016,0,64
51.487663269,0.0042883005,14:27:28,24/2/2016,0,64
51.4876785278,0.0042883005,14:27:30,24/2/2016,0,64
51.4876861572,0.0042866001,14:27:31,24/2/2016,0,64
51.4877128601,0.0042850003,14:27:32,24/2/2016,0,64
51.4877204895,0.0042866001,14:27:32,24/2/2016,0,64
51.4877357482,0.0042883005,14:27:34,24/2/2016,0,64
51.487751007,0.0042899999,14:27:35,24/2/2016,0,64
51.4877586364,0.0042899999,14:27:36,24/2/2016,0,64
51.4877777099,0.0042883005,14:27:36,24/2/2016,0,64
51.4877929687,0.0042916002,14:27:38,24/2/2016,0,64
51.4878005981,0.0042916002,14:27:39,24/2/2016,0,64
51.4878082275,0.0042916002,14:27:40,24/2/2016,0,64
51.487827301,0.0042916002,14:27:40,24/2/2016,0,64
51.4878349304,0.0042899999,14:27:42,24/2/2016,0,64
51.4878425598,0.0042899999,14:27:43,24/2/2016,0,64
51.4878578186,0.0042866001,14:27:44,24/2/2016,0,64
51.4878654479,0.0042816009,14:27:44,24/2/2016,0,64
51.4878807067,0.0042800002,14:27:46,24/2/2016,0,64
51.4878997802,0.0042783002,14:27:47,24/2/2016,0,64
51.487915039,0.0042800002,14:27:48,24/2/2016,0,64
51.4879226684,0.0042816009,14:27:48,24/2/2016,0,64
51.4879379272,0.0042832999,14:27:50,24/2/2016,0,64
51.4879493713,0.0042850003,14:27:51,24/2/2016,0,64
51.4879646301,0.0042816009,14:27:52,24/2/2016,0,64
51.4879722595,0.0042816009,14:27:52,24/2/2016,1,65
51.4879875183,0.0042766003,14:27:54,24/2/2016,0,65
51.4879951477,0.0042733006,14:27:55,24/2/2016,0,65
51.488002777,0.0042715997,14:27:56,24/2/2016,0,65
51.4880218505,0.0042632999,14:27:56,24/2/2016,0,65
51.4880371093,0.0042615995,14:27:58,24/2/2016,0,65
51.4880447387,0.0042615995,14:27:59,24/2/2016,0,65
51.4880599975,0.0042583003,14:28:0,24/2/2016,1,66
51.488079071,0.0042566003,14:28:0,24/2/2016,0,66
51.4880943298,0.0042566003,14:28:2,24/2/2016,0,66
51.4881095886,0.0042583003,14:28:3,24/2/2016,0,66
51.488117218,0.0042615995,14:28:4,24/2/2016,0,66
51.4881362915,0.0042632999,14:28:4,24/2/2016,0,66
51.4881439208,0.0042615995,14:28:6,24/2/2016,0,66
51.4881591796,0.0042583003,14:28:7,24/2/2016,0,66
51.4881744384,0.0042515997,14:28:8,24/2/2016,0,66
51.4881935119,0.0042466001,14:28:8,24/2/2016,1,67
51.4882087707,0.0042416005,14:28:10,24/2/2016,0,67
51.4882240295,0.0042483,14:28:11,24/2/2016,0,67
51.4882392883,0.0042550001,14:28:12,24/2/2016,0,67
51.4882469177,0.0042615995,14:28:12,24/2/2016,0,67
51.4882659912,0.0042666001,14:28:14,24/2/2016,0,67
51.4882736206,0.0042733006,14:28:15,24/2/2016,0,67
51.48828125,0.0042800002,14:28:16,24/2/2016,1,68
