id,centre-latitude,centre-longitude,type,properties-value
0,38.249596,21.733038,point,0.0
0,38.249596,21.733253,point,0.0
0,38.249596,21.733467,point,0.0
0,38.249596,21.73368,point,0.0
0,38.249596,21.733896,point,110.221886
0,38.249596,21.73411,point,55.46009
0,38.249596,21.734327,point,0.0
0,38.249596,21.73454,point,0.0
0,38.249596,21.734755,point,28.69201
0,38.249596,21.73497,point,0.0
0,38.249596,21.735184,point,0.0
0,38.249596,21.735397,point,0.0
0,38.249596,21.735615,point,0.0
0,38.249596,21.735828,point,0.0
0,38.249596,21.736042,point,0.0
0,38.249596,21.736258,point,0.0
0,38.249596,21.736471,point,0.0
0,38.249596,21.736685,point,0.0
0,38.249596,21.7369,point,0.0
0,38.249596,21.737114,point,0.0
0,38.249596,21.737328,point,59.366356
0,38.249596,21.737545,point,0.0
0,38.249596,21.737759,point,0.0
0,38.249596,21.737972,point,0.0
0,38.249596,21.738188,point,0.0
0,38.249596,21.738401,point,0.0
0,38.249596,21.738615,point,0.0
0,38.249596,21.738832,point,0.0
0,38.249596,21.739046,point,0.0
0,38.249596,21.739262,point,0.0
0,38.249596,21.739475,point,0.0
0,38.249596,21.739689,point,0.0
0,38.249596,21.739904,point,0.0
0,38.249596,21.740118,point,0.0
0,38.249596,21.740332,point,0.0
0,38.249596,21.74055,point,0.0
0,38.249596,21.740763,point,0.0
0,38.249596,21.740976,point,0.0
0,38.249596,21.741192,point,0.0
0,38.249596,21.741405,point,0.0
0,38.249596,21.74162,point,0.0
0,38.249596,21.741837,point,0.0
0,38.249596,21.74205,point,0.0
0,38.249596,21.742264,point,0.0
0,38.249596,21.74248,point,0.0
0,38.24942,21.725529,point,0.0
0,38.24942,21.725742,point,0.0
0,38.24942,21.725956,point,0.0
0,38.24942,21.726171,point,0.0
0,38.24942,21.726385,point,0.0
0,38.24942,21.726603,point,0.0
0,38.24942,21.726816,point,0.0
0,38.24942,21.72703,point,0.0
0,38.24942,21.727245,point,0.0
0,38.24942,21.727459,point,0.0
0,38.24942,21.727673,point,0.0
0,38.24942,21.727888,point,0.0
0,38.24942,21.728102,point,0.0
0,38.24942,21.728315,point,0.0
0,38.24942,21.728533,point,0.0
0,38.24942,21.728746,point,0.0
0,38.24942,21.72896,point,0.0
0,38.24942,21.729176,point,0.0
0,38.24942,21.72939,point,0.0
0,38.24942,21.729603,point,0.0
0,38.24942,21.72982,point,0.0
0,38.24942,21.730036,point,0.0
0,38.24942,21.730247,point,0.0
0,38.24942,21.730463,point,0.0
0,38.24942,21.730679,point,0.0
0,38.24942,21.730892,point,0.0
0,38.24942,21.731106,point,0.0
0,38.24942,21.731323,point,0.0
0,38.24942,21.731537,point,0.0
0,38.24942,21.73175,point,0.0
0,38.24942,21.731966,point,0.0
0,38.24942,21.73218,point,0.0
0,38.24942,21.732393,point,0.0
0,38.24942,21.73261,point,0.0
0,38.24942,21.732824,point,0.0
0,38.24942,21.733038,point,0.0
0,38.24942,21.733253,point,0.0
0,38.24942,21.733467,point,0.0
0,38.24942,21.73368,point,0.0
0,38.24942,21.733896,point,0.0
0,38.24942,21.73411,point,42.335583
0,38.24942,21.734327,point,46.116497
0,38.24942,21.73454,point,38.59812
0,38.24942,21.734755,point,0.0
0,38.24942,21.73497,point,0.0
0,38.24942,21.735184,point,0.0
0,38.24942,21.735397,point,0.0
0,38.24942,21.735615,point,0.0
0,38.24942,21.735828,point,0.0
0,38.24942,21.736042,point,0.0
0,38.24942,21.736258,point,0.0
0,38.24942,21.736471,point,0.0
0,38.24942,21.736685,point,0.0
0,38.24942,21.7369,point,0.0
0,38.24942,21.737114,point,0.0
0,38.24942,21.737328,point,25.13682
0,38.24942,21.737545,point,0.0
0,38.24942,21.737759,point,0.0
0,38.24942,21.737972,point,0.0
0,38.24942,21.738188,point,0.0
0,38.24942,21.738401,point,0.0
0,38.24942,21.738615,point,0.0
0,38.24942,21.738832,point,0.0
0,38.24942,21.739046,point,0.0
0,38.24942,21.739262,point,0.0
0,38.24942,21.739475,point,0.0
0,38.24942,21.739689,point,0.0
0,38.24942,21.739904,point,0.0
0,38.24942,21.740118,point,0.0
0,38.24942,21.740332,point,0.0
0,38.24942,21.74055,point,0.0
0,38.24942,21.740763,point,0.0
0,38.24942,21.740976,point,0.0
0,38.24942,21.741192,point,0.0
0,38.24942,21.741405,point,0.0
0,38.24942,21.74162,point,0.0
0,38.24942,21.741837,point,0.0
0,38.24942,21.74205,point,0.0
0,38.24942,21.742264,point,0.0
0,38.24942,21.74248,point,0.0
0,38.249256,21.725529,point,0.0
0,38.249256,21.725742,point,0.0
0,38.249256,21.725956,point,0.0
0,38.249256,21.726171,point,0.0
0,38.249256,21.726385,point,0.0
0,38.249256,21.726603,point,0.0
0,38.249256,21.726816,point,0.0
0,38.249256,21.72703,point,0.0
0,38.249256,21.727245,point,0.0
0,38.249256,21.727459,point,0.0
0,38.249256,21.727673,point,0.0
0,38.249256,21.727888,point,0.0
0,38.249256,21.728102,point,0.0
0,38.249256,21.728315,point,0.0
0,38.249256,21.728533,point,0.0
0,38.249256,21.728746,point,0.0
0,38.249256,21.72896,point,0.0
0,38.249256,21.729176,point,0.0
0,38.249256,21.72939,point,0.0
0,38.249256,21.729603,point,0.0
0,38.249256,21.72982,point,0.0
0,38.249256,21.730036,point,0.0
0,38.249256,21.730247,point,0.0
0,38.249256,21.730463,point,0.0
0,38.249256,21.730679,point,0.0
0,38.249256,21.730892,point,0.0
0,38.249256,21.731106,point,0.0
0,38.249256,21.731323,point,0.0
0,38.249256,21.731537,point,0.0
0,38.249256,21.73175,point,0.0
0,38.249256,21.731966,point,0.0
0,38.249256,21.73218,point,0.0
0,38.249256,21.732393,point,0.0
0,38.249256,21.73261,point,0.0
0,38.249256,21.732824,point,0.0
0,38.249256,21.733038,point,0.0
0,38.249256,21.733253,point,0.0
0,38.249256,21.733467,point,0.0
0,38.249256,21.73368,point,0.0
0,38.249256,21.733896,point,0.0
0,38.249256,21.73411,point,0.0
0,38.249256,21.734327,point,90.45345
0,38.249256,21.73454,point,58.320694
0,38.249256,21.734755,point,0.0
0,38.249256,21.73497,point,0.0
0,38.249256,21.735184,point,0.0
0,38.249256,21.735397,point,0.0
0,38.249256,21.735615,point,0.0
0,38.249256,21.735828,point,0.0
0,38.249256,21.736042,point,0.0
0,38.249256,21.736258,point,0.0
0,38.249256,21.736471,point,0.0
0,38.249256,21.736685,point,0.0
0,38.249256,21.7369,point,0.0
0,38.249256,21.737114,point,71.47137
0,38.249256,21.737328,point,0.0
0,38.249256,21.737545,point,0.0
0,38.249256,21.737759,point,40.969475
0,38.249256,21.737972,point,48.15574
0,38.249256,21.738188,point,0.0
0,38.249256,21.738401,point,0.0
0,38.249256,21.738615,point,0.0
0,38.249256,21.738832,point,0.0
0,38.249256,21.739046,point,0.0
0,38.249256,21.739262,point,0.0
0,38.249256,21.739475,point,0.0
0,38.249256,21.739689,point,0.0
0,38.249256,21.739904,point,0.0
0,38.249256,21.740118,point,0.0
0,38.249256,21.740332,point,0.0
0,38.249256,21.74055,point,0.0
0,38.249256,21.740763,point,0.0
0,38.249256,21.740976,point,0.0
0,38.249256,21.741192,point,0.0
0,38.249256,21.741405,point,0.0
0,38.249256,21.74162,point,0.0
0,38.249256,21.741837,point,0.0
0,38.249256,21.74205,point,0.0
0,38.249256,21.742264,point,0.0
0,38.249256,21.74248,point,0.0
0,38.249092,21.725529,point,0.0
0,38.249092,21.725742,point,0.0
0,38.249092,21.725956,point,0.0
0,38.249092,21.726171,point,0.0
0,38.249092,21.726385,point,0.0
0,38.249092,21.726603,point,0.0
0,38.249092,21.726816,point,0.0
0,38.249092,21.72703,point,0.0
0,38.249092,21.727245,point,0.0
0,38.249092,21.727459,point,0.0
0,38.249092,21.727673,point,0.0
0,38.249092,21.727888,point,0.0
0,38.249092,21.728102,point,0.0
0,38.249092,21.728315,point,0.0
0,38.249092,21.728533,point,0.0
0,38.249092,21.728746,point,0.0
0,38.249092,21.72896,point,0.0
0,38.249092,21.729176,point,0.0
0,38.249092,21.72939,point,0.0
0,38.249092,21.729603,point,0.0
0,38.249092,21.72982,point,0.0
0,38.249092,21.730036,point,0.0
0,38.249092,21.730247,point,0.0
0,38.249092,21.730463,point,0.0
0,38.249092,21.730679,point,0.0
0,38.249092,21.730892,point,0.0
0,38.249092,21.731106,point,0.0
0,38.249092,21.731323,point,0.0
0,38.249092,21.731537,point,0.0
0,38.249092,21.73175,point,0.0
0,38.249092,21.731966,point,0.0
0,38.249092,21.73218,point,0.0
0,38.249092,21.732393,point,0.0
0,38.249092,21.73261,point,0.0
0,38.249092,21.732824,point,0.0
0,38.249092,21.733038,point,0.0
0,38.249092,21.733253,point,0.0
0,38.249092,21.733467,point,0.0
0,38.249092,21.73368,point,0.0
0,38.249092,21.733896,point,0.0
0,38.249092,21.73411,point,0.0
0,38.249092,21.734327,point,0.0
0,38.249092,21.73454,point,36.106003
0,38.249092,21.734755,point,0.0
0,38.249092,21.73497,point,0.0
0,38.249092,21.735184,point,0.0
0,38.249092,21.735397,point,0.0
0,38.249092,21.735615,point,0.0
0,38.249092,21.735828,point,0.0
0,38.249092,21.736042,point,0.0
0,38.249092,21.736258,point,0.0
0,38.249092,21.736471,point,0.0
0,38.249092,21.736685,point,0.0
0,38.249092,21.7369,point,0.0
0,38.249092,21.737114,point,0.0
0,38.249092,21.737328,point,60.659344
0,38.249092,21.737545,point,52.15364
0,38.249092,21.737759,point,63.07716
0,38.249092,21.737972,point,0.0
0,38.249092,21.738188,point,0.0
0,38.249092,21.738401,point,0.0
0,38.249092,21.738615,point,0.0
0,38.249092,21.738832,point,0.0
0,38.249092,21.739046,point,0.0
0,38.249092,21.739262,point,0.0
0,38.249092,21.739475,point,0.0
0,38.249092,21.739689,point,0.0
0,38.249092,21.739904,point,0.0
0,38.249092,21.740118,point,0.0
0,38.249092,21.740332,point,0.0
0,38.249092,21.74055,point,0.0
0,38.249092,21.740763,point,0.0
0,38.249092,21.740976,point,0.0
0,38.249092,21.741192,point,0.0
0,38.249092,21.741405,point,0.0
0,38.249092,21.74162,point,0.0
0,38.249092,21.741837,point,0.0
0,38.249092,21.74205,point,0.0
0,38.249092,21.742264,point,0.0
0,38.249092,21.74248,point,0.0
0,38.248917,21.725529,point,0.0
0,38.248917,21.725742,point,0.0
0,38.248917,21.725956,point,0.0
0,38.248917,21.726171,point,0.0
0,38.248917,21.726385,point,0.0
0,38.248917,21.726603,point,0.0
0,38.248917,21.726816,point,0.0
0,38.248917,21.72703,point,0.0
0,38.248917,21.727245,point,0.0
0,38.248917,21.727459,point,0.0
0,38.248917,21.727673,point,0.0
0,38.248917,21.727888,point,0.0
0,38.248917,21.728102,point,0.0
0,38.248917,21.728315,point,0.0
0,38.248917,21.728533,point,0.0
0,38.248917,21.728746,point,0.0
0,38.248917,21.72896,point,0.0
0,38.248917,21.729176,point,0.0
0,38.248917,21.72939,point,0.0
0,38.248917,21.729603,point,0.0
0,38.248917,21.72982,point,0.0
0,38.248917,21.730036,point,0.0
0,38.248917,21.730247,point,0.0
0,38.248917,21.730463,point,0.0
0,38.248917,21.730679,point,0.0
0,38.248917,21.730892,point,0.0
0,38.248917,21.731106,point,0.0
0,38.248917,21.731323,point,0.0
0,38.248917,21.731537,point,0.0
0,38.248917,21.73175,point,0.0
0,38.248917,21.731966,point,0.0
0,38.248917,21.73218,point,0.0
0,38.248917,21.732393,point,0.0
0,38.248917,21.73261,point,0.0
0,38.248917,21.732824,point,0.0
0,38.248917,21.733038,point,0.0
0,38.248917,21.733253,point,0.0
0,38.248917,21.733467,point,0.0
0,38.248917,21.73368,point,0.0
0,38.248917,21.733896,point,0.0
0,38.248917,21.73411,point,0.0
0,38.248917,21.734327,point,0.0
0,38.248917,21.73454,point,0.0
0,38.248917,21.734755,point,0.0
0,38.248917,21.73497,point,0.0
0,38.248917,21.735184,point,0.0
0,38.248917,21.735397,point,0.0
0,38.248917,21.735615,point,0.0
0,38.248917,21.735828,point,0.0
0,38.248917,21.736042,point,0.0
0,38.248917,21.736258,point,0.0
0,38.248917,21.736471,point,0.0
0,38.248917,21.736685,point,0.0
0,38.248917,21.7369,point,0.0
0,38.248917,21.737114,point,0.0
0,38.248917,21.737328,point,0.0
0,38.248917,21.737545,point,53.98778
0,38.248917,21.737759,point,0.0
0,38.248917,21.737972,point,0.0
0,38.248917,21.738188,point,0.0
0,38.248917,21.738401,point,0.0
0,38.248917,21.738615,point,0.0
0,38.248917,21.738832,point,0.0
0,38.248917,21.739046,point,0.0
0,38.248917,21.739262,point,0.0
0,38.248917,21.739475,point,0.0
0,38.248917,21.739689,point,0.0
0,38.248917,21.739904,point,0.0
0,38.248917,21.740118,point,0.0
0,38.248917,21.740332,point,0.0
0,38.248917,21.74055,point,0.0
0,38.248917,21.740763,point,0.0
0,38.248917,21.740976,point,0.0
0,38.248917,21.741192,point,0.0
0,38.248917,21.741405,point,0.0
0,38.248917,21.74162,point,0.0
0,38.248917,21.741837,point,0.0
0,38.248917,21.74205,point,0.0
0,38.248917,21.742264,point,0.0
0,38.248917,21.74248,point,0.0
0,38.24875,21.725529,point,0.0
0,38.24875,21.725742,point,0.0
0,38.24875,21.725956,point,0.0
0,38.24875,21.726171,point,0.0
0,38.24875,21.726385,point,0.0
0,38.24875,21.726603,point,0.0
0,38.24875,21.726816,point,0.0
0,38.24875,21.72703,point,0.0
0,38.24875,21.727245,point,0.0
0,38.24875,21.727459,point,0.0
0,38.24875,21.727673,point,0.0
0,38.24875,21.727888,point,0.0
0,38.24875,21.728102,point,0.0
0,38.24875,21.728315,point,0.0
0,38.24875,21.728533,point,0.0
0,38.24875,21.728746,point,0.0
0,38.24875,21.72896,point,0.0
0,38.24875,21.729176,point,0.0
0,38.24875,21.72939,point,0.0
0,38.24875,21.729603,point,0.0
0,38.24875,21.72982,point,0.0
0,38.24875,21.730036,point,0.0
0,38.24875,21.730247,point,0.0
0,38.24875,21.730463,point,0.0
0,38.24875,21.730679,point,0.0
0,38.24875,21.730892,point,0.0
0,38.24875,21.731106,point,0.0
0,38.24875,21.731323,point,0.0
0,38.24875,21.731537,point,0.0
0,38.24875,21.73175,point,0.0
0,38.24875,21.731966,point,0.0
0,38.24875,21.73218,point,0.0
0,38.24875,21.732393,point,0.0
0,38.24875,21.73261,point,0.0
0,38.24875,21.732824,point,0.0
0,38.24875,21.733038,point,0.0
0,38.24875,21.733253,point,0.0
0,38.24875,21.733467,point,0.0
0,38.24875,21.73368,point,0.0
0,38.24875,21.733896,point,0.0
0,38.24875,21.73411,point,0.0
0,38.24875,21.734327,point,0.0
0,38.24875,21.73454,point,0.0
0,38.24875,21.734755,point,0.0
0,38.24875,21.73497,point,0.0
0,38.24875,21.735184,point,0.0
0,38.24875,21.735397,point,0.0
0,38.24875,21.735615,point,0.0
0,38.24875,21.735828,point,0.0
0,38.24875,21.736042,point,0.0
0,38.24875,21.736258,point,0.0
0,38.24875,21.736471,point,0.0
0,38.24875,21.736685,point,0.0
0,38.24875,21.7369,point,0.0
0,38.24875,21.737114,point,0.0
0,38.24875,21.737328,point,0.0
0,38.24875,21.737545,point,36.157204
0,38.24875,21.737759,point,0.0
0,38.24875,21.737972,point,0.0
0,38.24875,21.738188,point,0.0
0,38.24875,21.738401,point,0.0
0,38.24875,21.738615,point,0.0
0,38.24875,21.738832,point,0.0
0,38.24875,21.739046,point,0.0
0,38.24875,21.739262,point,0.0
0,38.24875,21.739475,point,0.0
0,38.24875,21.739689,point,0.0
0,38.24875,21.739904,point,0.0
0,38.24875,21.740118,point,0.0
0,38.24875,21.740332,point,0.0
0,38.24875,21.74055,point,0.0
0,38.24875,21.740763,point,0.0
0,38.24875,21.740976,point,0.0
0,38.24875,21.741192,point,0.0
0,38.24875,21.741405,point,0.0
0,38.24875,21.74162,point,0.0
0,38.24875,21.741837,point,0.0
0,38.24875,21.74205,point,0.0
0,38.24875,21.742264,point,0.0
0,38.24875,21.74248,point,0.0
0,38.24859,21.725529,point,0.0
0,38.24859,21.725742,point,0.0
0,38.24859,21.725956,point,0.0
0,38.24859,21.726171,point,0.0
0,38.24859,21.726385,point,0.0
0,38.24859,21.726603,point,0.0
0,38.24859,21.726816,point,0.0
0,38.24859,21.72703,point,0.0
0,38.24859,21.727245,point,0.0
0,38.24859,21.727459,point,0.0
0,38.24859,21.727673,point,0.0
0,38.24859,21.727888,point,0.0
0,38.24859,21.728102,point,0.0
0,38.24859,21.728315,point,0.0
0,38.24859,21.728533,point,0.0
0,38.24859,21.728746,point,0.0
0,38.24859,21.72896,point,0.0
0,38.24859,21.729176,point,0.0
0,38.24859,21.72939,point,0.0
0,38.24859,21.729603,point,0.0
0,38.24859,21.72982,point,0.0
0,38.24859,21.730036,point,0.0
0,38.24859,21.730247,point,0.0
0,38.24859,21.730463,point,0.0
0,38.24859,21.730679,point,0.0
0,38.24859,21.730892,point,0.0
0,38.24859,21.731106,point,0.0
0,38.24859,21.731323,point,0.0
0,38.24859,21.731537,point,0.0
0,38.24859,21.73175,point,0.0
0,38.24859,21.731966,point,0.0
0,38.24859,21.73218,point,0.0
0,38.24859,21.732393,point,0.0
0,38.24859,21.73261,point,0.0
0,38.24859,21.732824,point,0.0
0,38.24859,21.733038,point,0.0
0,38.24859,21.733253,point,0.0
0,38.24859,21.733467,point,0.0
0,38.24859,21.73368,point,0.0
0,38.24859,21.733896,point,32.85477
0,38.24859,21.73411,point,78.073944
0,38.24859,21.734327,point,0.0
0,38.24859,21.73454,point,0.0
0,38.24859,21.734755,point,0.0
0,38.24859,21.73497,point,0.0
0,38.24859,21.735184,point,0.0
0,38.24859,21.735397,point,0.0
0,38.24859,21.735615,point,0.0
0,38.24859,21.735828,point,0.0
0,38.24859,21.736042,point,0.0
0,38.24859,21.736258,point,0.0
0,38.24859,21.736471,point,0.0
0,38.24859,21.736685,point,0.0
0,38.24859,21.7369,point,0.0
0,38.24859,21.737114,point,18.401756
0,38.24859,21.737328,point,15.657969
0,38.24859,21.737545,point,14.236029
0,38.24859,21.737759,point,0.0
0,38.24859,21.737972,point,0.0
0,38.24859,21.738188,point,0.0
0,38.24859,21.738401,point,0.0
0,38.24859,21.738615,point,0.0
0,38.24859,21.738832,point,0.0
0,38.24859,21.739046,point,0.0
0,38.24859,21.739262,point,0.0
0,38.24859,21.739475,point,0.0
0,38.24859,21.739689,point,0.0
0,38.24859,21.739904,point,0.0
0,38.24859,21.740118,point,0.0
0,38.24859,21.740332,point,0.0
0,38.24859,21.74055,point,0.0
0,38.24859,21.740763,point,0.0
0,38.24859,21.740976,point,0.0
0,38.24859,21.741192,point,0.0
0,38.24859,21.741405,point,0.0
0,38.24859,21.74162,point,0.0
0,38.24859,21.741837,point,0.0
0,38.24859,21.74205,point,0.0
0,38.24859,21.742264,point,0.0
0,38.24859,21.74248,point,0.0
0,38.24841,21.725529,point,0.0
0,38.24841,21.725742,point,0.0
0,38.24841,21.725956,point,0.0
0,38.24841,21.726171,point,0.0
0,38.24841,21.726385,point,0.0
0,38.24841,21.726603,point,0.0
0,38.24841,21.726816,point,0.0
0,38.24841,21.72703,point,0.0
0,38.24841,21.727245,point,0.0
0,38.24841,21.727459,point,0.0
0,38.24841,21.727673,point,0.0
0,38.24841,21.727888,point,0.0
0,38.24841,21.728102,point,0.0
0,38.24841,21.728315,point,0.0
0,38.24841,21.728533,point,0.0
0,38.24841,21.728746,point,0.0
0,38.24841,21.72896,point,0.0
0,38.24841,21.729176,point,0.0
0,38.24841,21.72939,point,0.0
0,38.24841,21.729603,point,0.0
0,38.24841,21.72982,point,0.0
0,38.24841,21.730036,point,0.0
0,38.24841,21.730247,point,0.0
0,38.24841,21.730463,point,0.0
0,38.24841,21.730679,point,0.0
0,38.24841,21.730892,point,0.0
0,38.24841,21.731106,point,0.0
0,38.24841,21.731323,point,0.0
0,38.24841,21.731537,point,0.0
0,38.24841,21.73175,point,0.0
0,38.24841,21.731966,point,0.0
0,38.24841,21.73218,point,0.0
0,38.24841,21.732393,point,0.0
0,38.24841,21.73261,point,0.0
0,38.24841,21.732824,point,0.0
0,38.24841,21.733038,point,0.0
0,38.24841,21.733253,point,0.0
0,38.24841,21.733467,point,0.0
0,38.24841,21.73368,point,0.0
0,38.24841,21.733896,point,0.0
0,38.24841,21.73411,point,0.0
0,38.24841,21.734327,point,0.0
0,38.24841,21.73454,point,0.0
0,38.24841,21.734755,point,0.0
0,38.24841,21.73497,point,0.0
0,38.24841,21.735184,point,0.0
0,38.24841,21.735397,point,0.0
0,38.24841,21.735615,point,0.0
0,38.24841,21.735828,point,0.0
0,38.24841,21.736042,point,0.0
0,38.24841,21.736258,point,0.0
0,38.24841,21.736471,point,0.0
0,38.24841,21.736685,point,0.0
0,38.24841,21.7369,point,0.0
0,38.24841,21.737114,point,0.0
0,38.24841,21.737328,point,0.0
0,38.24841,21.737545,point,0.0
0,38.24841,21.737759,point,0.0
0,38.24841,21.737972,point,0.0
0,38.24841,21.738188,point,0.0
0,38.24841,21.738401,point,0.0
0,38.24841,21.738615,point,0.0
0,38.24841,21.738832,point,0.0
0,38.24841,21.739046,point,0.0
0,38.24841,21.739262,point,0.0
0,38.24841,21.739475,point,0.0
0,38.24841,21.739689,point,0.0
0,38.24841,21.739904,point,0.0
0,38.24841,21.740118,point,0.0
0,38.24841,21.740332,point,0.0
0,38.24841,21.74055,point,0.0
0,38.24841,21.740763,point,0.0
0,38.24841,21.740976,point,0.0
0,38.24841,21.741192,point,0.0
0,38.24841,21.741405,point,0.0
0,38.24841,21.74162,point,0.0
0,38.24841,21.741837,point,0.0
0,38.24841,21.74205,point,0.0
0,38.24841,21.742264,point,0.0
0,38.24841,21.74248,point,0.0
0,38.248245,21.725529,point,0.0
0,38.248245,21.725742,point,0.0
0,38.248245,21.725956,point,0.0
0,38.248245,21.726171,point,0.0
0,38.248245,21.726385,point,0.0
0,38.248245,21.726603,point,0.0
0,38.248245,21.726816,point,0.0
0,38.248245,21.72703,point,0.0
0,38.248245,21.727245,point,0.0
0,38.248245,21.727459,point,0.0
0,38.248245,21.727673,point,0.0
0,38.248245,21.727888,point,0.0
0,38.248245,21.728102,point,0.0
0,38.248245,21.728315,point,0.0
0,38.248245,21.728533,point,0.0
0,38.248245,21.728746,point,0.0
0,38.248245,21.72896,point,0.0
0,38.248245,21.729176,point,0.0
0,38.248245,21.72939,point,0.0
0,38.248245,21.729603,point,0.0
0,38.248245,21.72982,point,0.0
0,38.248245,21.730036,point,0.0
0,38.248245,21.730247,point,0.0
0,38.248245,21.730463,point,0.0
0,38.248245,21.730679,point,0.0
0,38.248245,21.730892,point,0.0
0,38.248245,21.731106,point,0.0
0,38.248245,21.731323,point,0.0
0,38.248245,21.731537,point,0.0
0,38.248245,21.73175,point,0.0
0,38.248245,21.731966,point,0.0
0,38.248245,21.73218,point,0.0
0,38.248245,21.732393,point,0.0
0,38.248245,21.73261,point,0.0
0,38.248245,21.732824,point,0.0
0,38.248245,21.733038,point,0.0
0,38.248245,21.733253,point,0.0
0,38.248245,21.733467,point,0.0
0,38.248245,21.73368,point,33.466095
0,38.248245,21.733896,point,0.0
0,38.248245,21.73411,point,0.0
0,38.248245,21.734327,point,0.0
0,38.248245,21.73454,point,0.0
0,38.248245,21.734755,point,0.0
0,38.248245,21.73497,point,0.0
0,38.248245,21.735184,point,0.0
0,38.248245,21.735397,point,0.0
0,38.248245,21.735615,point,0.0
0,38.248245,21.735828,point,0.0
0,38.248245,21.736042,point,0.0
0,38.248245,21.736258,point,0.0
0,38.248245,21.736471,point,0.0
0,38.248245,21.736685,point,0.0
0,38.248245,21.7369,point,25.212963
0,38.248245,21.737114,point,0.0
0,38.248245,21.737328,point,0.0
0,38.248245,21.737545,point,0.0
0,38.248245,21.737759,point,0.0
0,38.248245,21.737972,point,0.0
0,38.248245,21.738188,point,0.0
0,38.248245,21.738401,point,0.0
0,38.248245,21.738615,point,0.0
0,38.248245,21.738832,point,0.0
0,38.248245,21.739046,point,0.0
0,38.248245,21.739262,point,0.0
0,38.248245,21.739475,point,0.0
0,38.248245,21.739689,point,0.0
0,38.248245,21.739904,point,0.0
0,38.248245,21.740118,point,0.0
0,38.248245,21.740332,point,0.0
0,38.248245,21.74055,point,0.0
0,38.248245,21.740763,point,0.0
0,38.248245,21.740976,point,0.0
0,38.248245,21.741192,point,0.0
0,38.248245,21.741405,point,0.0
0,38.248245,21.74162,point,0.0
0,38.248245,21.741837,point,0.0
0,38.248245,21.74205,point,0.0
0,38.248245,21.742264,point,0.0
0,38.248245,21.74248,point,0.0
0,38.248066,21.725529,point,0.0
0,38.248066,21.725742,point,0.0
0,38.248066,21.725956,point,0.0
0,38.248066,21.726171,point,0.0
0,38.248066,21.726385,point,0.0
0,38.248066,21.726603,point,0.0
0,38.248066,21.726816,point,0.0
0,38.248066,21.72703,point,0.0
0,38.248066,21.727245,point,0.0
0,38.248066,21.727459,point,0.0
0,38.248066,21.727673,point,0.0
0,38.248066,21.727888,point,0.0
0,38.248066,21.728102,point,0.0
0,38.248066,21.728315,point,0.0
0,38.248066,21.728533,point,0.0
0,38.248066,21.728746,point,0.0
0,38.248066,21.72896,point,0.0
0,38.248066,21.729176,point,0.0
0,38.248066,21.72939,point,0.0
0,38.248066,21.729603,point,0.0
0,38.248066,21.72982,point,0.0
0,38.248066,21.730036,point,0.0
0,38.248066,21.730247,point,0.0
0,38.248066,21.730463,point,0.0
0,38.248066,21.730679,point,0.0
0,38.248066,21.730892,point,0.0
0,38.248066,21.731106,point,0.0
0,38.248066,21.731323,point,0.0
0,38.248066,21.731537,point,0.0
0,38.248066,21.73175,point,0.0
0,38.248066,21.731966,point,0.0
0,38.248066,21.73218,point,0.0
0,38.248066,21.732393,point,0.0
0,38.248066,21.73261,point,0.0
0,38.248066,21.732824,point,0.0
0,38.248066,21.733038,point,0.0
0,38.248066,21.733253,point,0.0
0,38.248066,21.733467,point,0.0
0,38.248066,21.73368,point,0.0
0,38.248066,21.733896,point,0.0
0,38.248066,21.73411,point,0.0
0,38.248066,21.734327,point,0.0
0,38.248066,21.73454,point,0.0
0,38.248066,21.734755,point,0.0
0,38.248066,21.73497,point,0.0
0,38.248066,21.735184,point,0.0
0,38.248066,21.735397,point,0.0
0,38.248066,21.735615,point,0.0
0,38.248066,21.735828,point,0.0
0,38.248066,21.736042,point,0.0
0,38.248066,21.736258,point,0.0
0,38.248066,21.736471,point,0.0
0,38.248066,21.736685,point,0.0
0,38.248066,21.7369,point,0.0
0,38.248066,21.737114,point,0.0
0,38.248066,21.737328,point,0.0
0,38.248066,21.737545,point,0.0
0,38.248066,21.737759,point,0.0
0,38.248066,21.737972,point,0.0
0,38.248066,21.738188,point,0.0
0,38.248066,21.738401,point,0.0
0,38.248066,21.738615,point,0.0
0,38.248066,21.738832,point,0.0
0,38.248066,21.739046,point,0.0
0,38.248066,21.739262,point,0.0
0,38.248066,21.739475,point,0.0
0,38.248066,21.739689,point,0.0
0,38.248066,21.739904,point,0.0
0,38.248066,21.740118,point,0.0
0,38.248066,21.740332,point,0.0
0,38.248066,21.74055,point,0.0
0,38.248066,21.740763,point,0.0
0,38.248066,21.740976,point,0.0
0,38.248066,21.741192,point,0.0
0,38.248066,21.741405,point,0.0
0,38.248066,21.74162,point,0.0
0,38.248066,21.741837,point,0.0
0,38.248066,21.74205,point,0.0
0,38.248066,21.742264,point,0.0
0,38.248066,21.74248,point,0.0
0,38.247906,21.725529,point,0.0
0,38.247906,21.725742,point,0.0
0,38.247906,21.725956,point,0.0
0,38.247906,21.726171,point,0.0
0,38.247906,21.726385,point,0.0
0,38.247906,21.726603,point,0.0
0,38.247906,21.726816,point,0.0
0,38.247906,21.72703,point,0.0
0,38.247906,21.727245,point,0.0
0,38.247906,21.727459,point,0.0
