latitude,longitude,time,date,light,sound value,sound average,sound peak,temperature,people,cumulative people
51.5020904541,0.0057483005,13:59:2,23/9/2016,24,0,2.09,20,22.27,0,0
51.5020828247,0.0057433004,13:59:3,23/9/2016,23,0,0.63,10,22.27,0,0
51.5020828247,0.0057333002,13:59:4,23/9/2016,24,3,0.49,10,21.78,0,0
51.5020828247,0.0057283000,13:59:4,23/9/2016,24,0,0.27,10,22.27,0,0
51.5020828247,0.0057315998,13:59:6,23/9/2016,23,0,1.04,22,22.27,0,0
51.5020828247,0.0057365999,13:59:7,23/9/2016,23,5,3.70,38,22.27,0,0
51.5020828247,0.0057466001,13:59:8,23/9/2016,24,4,1.98,23,21.78,0,0
51.5020904541,0.0057416005,13:59:8,23/9/2016,24,5,2.65,28,21.78,0,0
51.5020980834,0.0057333002,13:59:10,23/9/2016,24,12,3.66,38,21.78,0,0
51.5021247863,0.0057416005,13:59:11,23/9/2016,7,12,8.52,49,21.78,0,0
51.5021324157,0.0057450003,13:59:12,23/9/2016,22,4,5.68,35,21.29,0,0
51.5021553039,0.0057599997,13:59:12,23/9/2016,22,9,3.70,35,21.78,0,0
51.5021476745,0.0057599997,13:59:14,23/9/2016,20,7,9.75,52,21.29,0,0
51.5021476745,0.0057800002,13:59:15,23/9/2016,6,0,4.06,31,21.78,0,0
51.5021629333,0.0057800002,13:59:16,23/9/2016,25,5,0.90,11,21.78,0,0
51.5021629333,0.0057216000,13:59:16,23/9/2016,29,4,2.54,21,21.78,0,0
51.5021553039,0.0056850004,13:59:18,23/9/2016,26,0,0.77,19,20.80,0,0
51.5021553039,0.0056683006,13:59:19,23/9/2016,27,1,0.53,13,21.78,0,0
51.5021476745,0.0056565999,13:59:20,23/9/2016,28,0,0.28,5,21.78,0,0
51.5021400451,0.0056565999,13:59:20,23/9/2016,30,0,0.28,5,21.78,0,0
51.5021324157,0.0056565999,13:59:22,23/9/2016,31,0,0.48,6,21.78,0,0
51.5021400451,0.0056750006,13:59:23,23/9/2016,32,0,1.47,21,22.27,0,0
51.5021400451,0.0056833004,13:59:24,23/9/2016,34,1,1.55,18,22.27,0,0
51.5021476745,0.0056983003,13:59:24,23/9/2016,35,0,2.08,25,22.27,0,0
51.5021476745,0.0057049994,13:59:26,23/9/2016,36,3,3.58,26,22.27,3,3
51.5021476745,0.0057133007,13:59:27,23/9/2016,36,5,1.29,15,22.27,0,3
51.5021476745,0.0057266001,13:59:28,23/9/2016,37,0,0.53,11,22.27,0,3
51.5021553039,0.0057466001,13:59:28,23/9/2016,39,0,1.31,20,22.27,0,3
51.5021476745,0.0057666006,13:59:30,23/9/2016,39,4,0.49,8,22.27,0,3
51.5021476745,0.0057816004,13:59:31,23/9/2016,38,0,2.48,31,22.27,0,3
51.5021476745,0.0058133001,13:59:32,23/9/2016,39,2,0.74,14,22.27,1,4
51.5021553039,0.0058466005,13:59:32,23/9/2016,40,0,0.40,7,22.27,0,4
51.5021629333,0.0058866000,13:59:34,23/9/2016,40,0,1.06,11,22.27,0,4
51.5021629333,0.0059216003,13:59:35,23/9/2016,38,4,2.06,16,22.27,0,4
51.5021629333,0.0059482998,13:59:36,23/9/2016,36,0,0.54,9,22.27,0,4
51.5021629333,0.0059800004,13:59:36,23/9/2016,35,0,0.19,7,22.27,0,4
51.5021743774,0.0060166001,13:59:38,23/9/2016,35,1,0.83,11,22.27,0,4
51.5021743774,0.0060515999,13:59:39,23/9/2016,34,0,0.52,8,22.27,0,4
51.5021743774,0.0060750002,13:59:40,23/9/2016,33,0,0.35,8,22.27,0,4
51.5021553039,0.0061083006,13:59:40,23/9/2016,31,2,1.55,31,22.27,0,4
51.5021324157,0.0061533002,13:59:42,23/9/2016,27,0,0.42,11,22.27,0,4
51.5021171569,0.0061965999,13:59:43,23/9/2016,26,0,1.79,22,22.27,0,4
51.5020904541,0.0062300004,13:59:44,23/9/2016,25,15,12.20,59,21.78,1,5
51.5020828247,0.0062483005,13:59:44,23/9/2016,25,1,13.08,64,21.78,0,5
51.5020599365,0.0062815999,13:59:46,23/9/2016,24,12,12.09,57,21.78,0,5
51.5020256042,0.0063116006,13:59:47,23/9/2016,23,0,4.21,29,21.78,0,5
51.5020103454,0.0063366003,13:59:48,23/9/2016,23,0,1.15,29,21.78,0,5
51.5019950866,0.0063550000,13:59:48,23/9/2016,7,2,1.27,21,21.78,0,5
51.5019683837,0.0063733005,13:59:50,23/9/2016,7,0,2.00,44,21.78,0,5
51.5019454956,0.0064150004,13:59:51,23/9/2016,7,0,2.67,24,22.27,0,5
51.5019302368,0.0064266004,13:59:52,23/9/2016,8,0,5.73,61,22.27,0,5
51.5019035339,0.0064449996,13:59:52,23/9/2016,8,1,3.17,36,22.27,0,5
51.5018882751,0.0064850001,13:59:54,23/9/2016,8,1,2.23,46,22.27,0,5
51.5018653869,0.0065082998,13:59:55,23/9/2016,24,6,1.86,15,22.27,0,5
51.5018386840,0.0065433001,13:59:56,23/9/2016,23,0,2.12,28,22.27,0,5
51.5018157958,0.0065715999,13:59:56,23/9/2016,12,0,2.21,32,22.27,0,5
51.5017967224,0.0066033000,13:59:58,23/9/2016,9,0,1.00,13,22.27,0,5
51.5017814636,0.0066132998,13:59:59,23/9/2016,13,0,2.66,33,22.27,0,5
51.5017738342,0.0066266002,14:0:0,23/9/2016,13,0,1.99,18,22.27,0,5
51.5017585754,0.0066350007,14:0:0,23/9/2016,8,0,1.72,17,22.27,0,5
51.5017433166,0.0066516008,14:0:2,23/9/2016,12,4,3.07,23,22.27,0,5
51.5017242431,0.0066683001,14:0:3,23/9/2016,7,2,2.90,25,22.27,0,5
51.5017089843,0.0066816000,14:0:4,23/9/2016,8,0,3.05,25,22.27,0,5
51.5016937255,0.0067000002,14:0:4,23/9/2016,13,0,2.05,17,22.27,0,5
51.5016746520,0.0067133002,14:0:6,23/9/2016,24,4,2.10,26,22.27,0,5
51.5016593933,0.0067265996,14:0:7,23/9/2016,20,0,3.56,31,22.27,0,5
51.5016517639,0.0067265996,14:0:8,23/9/2016,22,2,4.55,37,22.27,0,5
51.5016365051,0.0067150001,14:0:8,23/9/2016,25,1,2.06,15,22.27,0,5
51.5016212463,0.0067199997,14:0:10,23/9/2016,26,0,4.25,26,22.27,0,5
51.5016098022,0.0067265996,14:0:11,23/9/2016,25,3,3.51,20,22.27,0,5
51.5016021728,0.0067316002,14:0:12,23/9/2016,24,2,4.20,30,22.27,0,5
51.5015945434,0.0067416000,14:0:12,23/9/2016,27,7,5.96,31,21.78,0,5
51.5015869140,0.0067449998,14:0:14,23/9/2016,28,2,14.87,49,21.78,0,5
51.5015792846,0.0067500000,14:0:15,23/9/2016,29,5,4.73,31,21.78,0,5
51.5015792846,0.0067500000,14:0:16,23/9/2016,29,4,2.36,29,21.78,0,5
51.5015792846,0.0067500000,14:0:16,23/9/2016,29,2,3.70,24,21.78,0,5
51.5015716552,0.0067465996,14:0:18,23/9/2016,30,0,5.80,29,21.78,0,5
51.5015716552,0.0067465996,14:0:19,23/9/2016,31,1,6.30,76,21.78,0,5
51.5015716552,0.0067416000,14:0:20,23/9/2016,30,6,6.94,39,21.78,0,5
51.5015640258,0.0067316002,14:0:20,23/9/2016,29,8,5.51,34,21.78,0,5
51.5015525817,0.0067232999,14:0:22,23/9/2016,29,2,12.69,56,21.78,0,5
51.5015449523,0.0067232999,14:0:23,23/9/2016,32,18,23.01,113,21.78,1,6
51.5015373229,0.0067116012,14:0:24,23/9/2016,34,12,17.04,55,21.78,0,6
51.5015296936,0.0067133002,14:0:24,23/9/2016,34,34,17.37,67,21.78,0,6
51.5015296936,0.0067066006,14:0:26,23/9/2016,8,7,19.30,59,21.78,0,6
51.5015144348,0.0067033004,14:0:27,23/9/2016,7,1,7.84,41,21.78,1,7
51.5015068054,0.0066882996,14:0:28,23/9/2016,7,4,3.68,35,21.78,0,7
51.5014877319,0.0066765999,14:0:28,23/9/2016,7,3,5.10,35,21.78,0,7
51.5014877319,0.0066716003,14:0:30,23/9/2016,6,11,5.47,30,21.78,0,7
51.5014724731,0.0066683001,14:0:31,23/9/2016,6,2,7.82,35,21.78,0,7
51.5014724731,0.0066583003,14:0:32,23/9/2016,6,11,11.69,62,21.78,0,7
51.5014572143,0.0066565999,14:0:32,23/9/2016,14,0,5.92,56,21.78,0,7
51.5014572143,0.0066433005,14:0:34,23/9/2016,23,0,6.97,50,21.78,0,7
51.5014572143,0.0066350007,14:0:35,23/9/2016,24,3,3.75,33,21.29,0,7
51.5014495849,0.0066350007,14:0:36,23/9/2016,31,19,10.48,36,21.29,0,7
51.5014419555,0.0066300005,14:0:36,23/9/2016,37,9,12.42,43,21.29,0,7
51.5014305114,0.0066300005,14:0:38,23/9/2016,37,6,6.72,29,21.29,0,7
51.5014305114,0.0066316003,14:0:39,23/9/2016,38,0,3.61,32,21.29,0,7
51.5014305114,0.0066332998,14:0:40,23/9/2016,37,5,4.68,25,21.29,0,7
51.5014228820,0.0066350007,14:0:40,23/9/2016,36,0,5.26,25,21.29,0,7
51.5014228820,0.0066366004,14:0:42,23/9/2016,36,9,3.01,20,21.29,0,7
51.5014305114,0.0066415996,14:0:43,23/9/2016,41,1,2.51,20,21.29,0,7
51.5014305114,0.0066366004,14:0:44,23/9/2016,40,0,2.70,23,21.29,0,7
51.5014305114,0.0066316003,14:0:44,23/9/2016,41,1,4.12,26,21.29,0,7
51.5014228820,0.0066366004,14:0:46,23/9/2016,41,0,3.07,23,21.29,0,7
51.5014305114,0.0066433005,14:0:47,23/9/2016,41,3,2.91,22,21.29,0,7
51.5014228820,0.0066483011,14:0:48,23/9/2016,35,6,3.11,21,21.29,0,7
51.5014152526,0.0066533002,14:0:48,23/9/2016,38,8,2.71,16,21.29,0,7
51.5014152526,0.0066565999,14:0:50,23/9/2016,39,3,3.70,23,21.29,0,7
51.5014152526,0.0066632995,14:0:51,23/9/2016,39,8,4.37,24,21.29,0,7
51.5014076232,0.0066816000,14:0:52,23/9/2016,39,0,3.78,22,20.80,0,7
51.5014152526,0.0066799998,14:0:52,23/9/2016,39,3,3.78,27,20.80,0,7
51.5014076232,0.0066983008,14:0:54,23/9/2016,41,2,6.25,32,20.80,0,7
51.5014076232,0.0067050004,14:0:55,23/9/2016,44,0,3.41,20,20.80,0,7
51.5014076232,0.0067066006,14:0:56,23/9/2016,43,3,2.70,19,20.80,0,7
51.5014076232,0.0067216005,14:0:56,23/9/2016,42,1,2.29,18,20.80,1,8
51.5013999938,0.0067533006,14:0:58,23/9/2016,42,2,2.48,26,20.80,0,8
51.5013999938,0.0067750000,14:0:59,23/9/2016,44,2,3.28,20,20.80,0,8
51.5013999938,0.0067983002,14:1:0,23/9/2016,44,0,5.55,51,20.80,1,9
51.5013999938,0.0068266005,14:1:0,23/9/2016,42,14,6.12,22,20.80,2,11
51.5013999938,0.0068550004,14:1:2,23/9/2016,41,13,8.07,28,20.80,1,12
51.5013847351,0.0068816003,14:1:3,23/9/2016,41,10,6.23,24,20.80,1,13
51.5013847351,0.0069050002,14:1:4,23/9/2016,41,10,12.53,39,20.80,0,13
51.5013771057,0.0069266009,14:1:4,23/9/2016,40,28,14.77,45,20.80,1,14
51.5013656616,0.0069483003,14:1:6,23/9/2016,40,19,15.27,54,20.80,0,14
51.5013580322,0.0069950008,14:1:7,23/9/2016,39,22,15.64,51,20.80,0,14
51.5013504028,0.0070300006,14:1:8,23/9/2016,39,7,14.88,49,20.80,0,14
51.5013427734,0.0070550003,14:1:8,23/9/2016,39,13,10.57,46,20.80,0,14
51.5013427734,0.0070715999,14:1:10,23/9/2016,41,25,18.72,61,20.80,0,14
51.5013504028,0.0070815992,14:1:11,23/9/2016,42,25,22.74,56,20.80,1,15
51.5013504028,0.0070983004,14:1:12,23/9/2016,40,25,22.89,45,20.80,0,15
51.5013580322,0.0071133003,14:1:12,23/9/2016,39,6,12.62,38,20.80,1,16
51.5013656616,0.0071233005,14:1:14,23/9/2016,39,1,8.88,31,20.80,0,16
51.5013656616,0.0071350007,14:1:15,23/9/2016,38,0,4.54,23,20.80,2,18
51.5013656616,0.0071516008,14:1:16,23/9/2016,37,3,5.48,29,20.80,0,18
51.5013847351,0.0071599998,14:1:16,23/9/2016,37,11,5.77,27,20.80,0,18
51.5013847351,0.0071733002,14:1:18,23/9/2016,37,7,8.31,33,20.80,0,18
51.5013923645,0.0071833000,14:1:19,23/9/2016,32,3,3.69,21,20.80,0,18
51.5013923645,0.0072000002,14:1:20,23/9/2016,29,0,4.28,31,20.80,0,18
51.5013656616,0.0072149996,14:1:20,23/9/2016,28,1,1.25,13,20.80,1,19
51.5013580322,0.0072266006,14:1:22,23/9/2016,17,5,2.30,32,20.80,0,19
51.5013351440,0.0072449994,14:1:23,23/9/2016,27,0,1.37,13,20.80,0,19
51.5013084411,0.0072650003,14:1:24,23/9/2016,13,0,1.67,14,20.80,0,19
51.5012855529,0.0072816009,14:1:24,23/9/2016,26,0,1.01,14,20.80,0,19
51.5012626647,0.0072950000,14:1:26,23/9/2016,28,2,0.46,7,20.80,0,19
51.5012283325,0.0073300004,14:1:27,23/9/2016,24,1,1.60,16,20.80,0,19
51.5012207031,0.0073433008,14:1:28,23/9/2016,31,0,1.51,13,20.80,0,19
51.5012130737,0.0073600006,14:1:28,23/9/2016,27,0,1.50,19,20.80,0,19
51.5012054443,0.0073666000,14:1:30,23/9/2016,31,0,3.96,84,20.31,0,19
51.5011978149,0.0073816003,14:1:31,23/9/2016,31,0,0.98,13,20.80,0,19
51.5011787414,0.0073916006,14:1:32,23/9/2016,36,0,0.20,4,20.80,0,19
51.5011711120,0.0074016003,14:1:32,23/9/2016,37,0,0.79,15,20.80,0,19
51.5011634826,0.0074115996,14:1:34,23/9/2016,37,0,0.96,27,20.31,0,19
51.5011558532,0.0074216003,14:1:35,23/9/2016,37,0,0.34,8,20.31,0,19
51.5011215209,0.0074416007,14:1:36,23/9/2016,37,0,1.05,17,20.31,1,20
51.5011062622,0.0074583001,14:1:36,23/9/2016,36,0,2.68,36,20.31,0,20
51.5010833740,0.0074782996,14:1:38,23/9/2016,36,1,0.77,11,20.31,0,20
51.5010490417,0.0074983000,14:1:39,23/9/2016,36,0,0.44,12,20.31,1,21
51.5010185241,0.0075165996,14:1:40,23/9/2016,32,0,0.16,5,20.31,0,21
51.5009994506,0.0075349998,14:1:40,23/9/2016,29,0,0.50,18,20.31,0,21
51.5009689331,0.0075566005,14:1:42,23/9/2016,8,24,17.74,120,20.31,0,21
51.5009689331,0.0075400009,14:1:43,23/9/2016,6,57,56.00,153,20.31,0,21
51.5009422302,0.0075666003,14:1:44,23/9/2016,6,38,48.74,156,20.80,0,21
51.5009269714,0.0075732998,14:1:44,23/9/2016,7,21,41.24,145,20.80,0,21
51.5009117126,0.0075850009,14:1:46,23/9/2016,7,27,34.26,134,20.80,0,21
51.5008964538,0.0076033000,14:1:47,23/9/2016,7,14,21.55,73,20.80,0,21
51.5008888244,0.0076115999,14:1:48,23/9/2016,6,23,19.53,99,20.31,0,21
51.5008888244,0.0076083002,14:1:48,23/9/2016,7,15,12.89,58,20.31,0,21
51.5008773803,0.0076182994,14:1:50,23/9/2016,6,4,9.37,73,20.31,0,21
51.5008621215,0.0076216006,14:1:51,23/9/2016,7,5,5.93,55,20.31,0,21
51.5008544921,0.0076283001,14:1:52,23/9/2016,6,5,7.19,71,20.31,0,21
51.5008468627,0.0076332998,14:1:52,23/9/2016,7,3,15.90,95,20.31,0,21
51.5008392333,0.0076433000,14:1:54,23/9/2016,7,0,17.88,105,20.31,0,21
51.5008316040,0.0076550006,14:1:55,23/9/2016,7,12,4.47,49,20.31,0,21
51.5008201599,0.0076583003,14:1:56,23/9/2016,7,29,16.20,167,20.31,0,21
51.5008201599,0.0076565990,14:1:56,23/9/2016,6,4,18.73,101,20.31,0,21
51.5008201599,0.0076565990,14:1:58,23/9/2016,7,7,8.16,51,20.31,0,21
51.5008125305,0.0076616001,14:1:59,23/9/2016,7,17,9.47,46,20.31,0,21
51.5008125305,0.0076649999,14:2:0,23/9/2016,7,35,30.66,170,20.31,0,21
51.5007972717,0.0076766009,14:2:0,23/9/2016,7,7,24.61,148,20.31,0,21
51.5007896423,0.0076883006,14:2:2,23/9/2016,7,1,8.60,89,20.31,0,21
51.5007743835,0.0076983003,14:2:3,23/9/2016,7,0,1.31,17,20.31,0,21
51.5007667541,0.0077066001,14:2:4,23/9/2016,7,0,1.25,31,20.31,0,21
51.5007476806,0.0077150001,14:2:4,23/9/2016,7,0,0.49,10,20.31,0,21
51.5007324218,0.0077250003,14:2:6,23/9/2016,6,0,1.36,13,20.80,0,21
51.5007247924,0.0077349996,14:2:7,23/9/2016,6,1,1.03,20,20.80,0,21
51.5007095336,0.0077449998,14:2:8,23/9/2016,7,0,2.37,22,20.80,0,21
51.5006980895,0.0077565999,14:2:8,23/9/2016,7,0,1.00,18,21.29,0,21
51.5006904602,0.0077633008,14:2:10,23/9/2016,17,0,1.32,26,21.29,0,21
51.5006828308,0.0077700004,14:2:11,23/9/2016,7,1,1.41,13,21.29,0,21
51.5006675720,0.0077783002,14:2:12,23/9/2016,7,0,0.65,12,21.29,0,21
51.5006599426,0.0077866005,14:2:12,23/9/2016,7,0,1.27,18,21.29,0,21
51.5006523132,0.0077966003,14:2:14,23/9/2016,8,1,1.47,12,21.29,0,21
51.5006332397,0.0078050003,14:2:15,23/9/2016,8,0,1.74,29,21.29,0,21
51.5006256103,0.0078133001,14:2:16,23/9/2016,8,1,0.80,16,21.29,0,21
51.5006179809,0.0078233003,14:2:16,23/9/2016,7,0,0.52,10,21.78,0,21
51.5006027221,0.0078350000,14:2:18,23/9/2016,8,3,1.24,12,21.78,0,21
51.5005950927,0.0078450002,14:2:19,23/9/2016,8,1,2.21,21,21.78,0,21
51.5005874633,0.0078566007,14:2:20,23/9/2016,8,0,0.98,14,21.78,0,21
51.5005683898,0.0078683004,14:2:20,23/9/2016,8,0,0.31,8,21.78,0,21
51.5005607604,0.0078782997,14:2:22,23/9/2016,8,0,0.23,5,21.78,0,21
51.5005531311,0.0078883004,14:2:23,23/9/2016,7,4,0.43,11,21.78,0,21
51.5005455017,0.0079000000,14:2:24,23/9/2016,8,0,1.11,12,21.78,0,21
51.5005302429,0.0079116001,14:2:24,23/9/2016,8,3,1.99,24,21.78,0,21
51.5005226135,0.0079233002,14:2:26,23/9/2016,7,0,1.70,21,21.78,0,21
51.5005111694,0.0079350004,14:2:27,23/9/2016,8,0,0.38,11,21.78,0,21
51.5004959106,0.0079483003,14:2:28,23/9/2016,8,1,0.50,10,21.78,0,21
51.5004882812,0.0079616003,14:2:28,23/9/2016,8,0,0.71,13,21.78,0,21
51.5004806518,0.0079732999,14:2:30,23/9/2016,8,0,0.71,14,21.78,0,21
51.5004653930,0.0079866003,14:2:31,23/9/2016,8,1,1.54,17,21.78,0,21
51.5004539489,0.0080000009,14:2:32,23/9/2016,7,9,3.68,23,21.78,0,21
51.5004386901,0.0080116004,14:2:32,23/9/2016,7,1,1.61,16,21.78,0,21
51.5004310607,0.0080233001,14:2:34,23/9/2016,7,0,1.49,18,21.78,0,21
51.5004234313,0.0080350008,14:2:35,23/9/2016,7,0,0.80,17,21.78,0,21
51.5004158020,0.0080450000,14:2:36,23/9/2016,7,0,0.48,8,22.27,0,21
51.5004005432,0.0080532999,14:2:36,23/9/2016,7,3,0.82,16,21.78,0,21
51.5003890991,0.0080615997,14:2:38,23/9/2016,7,1,0.71,12,21.78,0,21
51.5003814697,0.0080683002,14:2:39,23/9/2016,7,0,1.47,19,21.78,0,21
51.5003738403,0.0080749998,14:2:40,23/9/2016,7,0,2.22,20,22.27,0,21
51.5003585815,0.0080833005,14:2:40,23/9/2016,7,0,1.19,16,21.78,0,21
51.5003509521,0.0080916004,14:2:42,23/9/2016,7,1,2.31,23,21.78,0,21
51.5003433227,0.0081000003,14:2:43,23/9/2016,7,0,0.83,15,21.78,0,21
51.5003318786,0.0081083002,14:2:44,23/9/2016,7,5,1.05,15,21.78,0,21
51.5003242492,0.0081183004,14:2:44,23/9/2016,7,0,0.93,18,21.78,1,22
51.5003089904,0.0081266002,14:2:46,23/9/2016,7,8,2.38,29,21.78,1,23
51.5003013610,0.0081350002,14:2:47,23/9/2016,8,0,1.41,15,21.78,0,23
51.5002937316,0.0081433000,14:2:48,23/9/2016,7,0,1.03,14,21.78,1,24
51.5002861022,0.0081533012,14:2:48,23/9/2016,19,0,0.34,9,21.78,0,24
51.5002784729,0.0081666002,14:2:50,23/9/2016,7,0,2.69,31,21.78,0,24
51.5002670288,0.0081816005,14:2:51,23/9/2016,7,0,0.93,16,21.78,0,24
51.5002593994,0.0081983003,14:2:52,23/9/2016,7,2,0.75,11,21.78,0,24
51.5002593994,0.0082166004,14:2:52,23/9/2016,7,0,0.42,7,21.78,0,24
51.5002517700,0.0082350006,14:2:54,23/9/2016,7,0,0.23,8,21.78,1,25
51.5002441406,0.0082516012,14:2:55,23/9/2016,7,0,0.29,9,22.27,0,25
51.5002365112,0.0082700004,14:2:56,23/9/2016,7,0,0.45,15,22.27,0,25
51.5002365112,0.0082883005,14:2:56,23/9/2016,7,0,0.74,12,22.27,0,25
51.5002288818,0.0083050003,14:2:58,23/9/2016,6,3,0.87,31,22.27,0,25
51.5002212524,0.0083199996,14:2:59,23/9/2016,6,0,0.50,12,22.27,0,25
51.5002098083,0.0083366003,14:3:0,23/9/2016,7,0,0.62,14,21.78,0,25
51.5002098083,0.0083532991,14:3:0,23/9/2016,6,0,0.08,5,21.78,0,25
51.5002021789,0.0083699998,14:3:2,23/9/2016,6,0,0.59,10,21.78,0,25
51.5002021789,0.0083850011,14:3:3,23/9/2016,6,0,0.41,11,21.78,0,25
51.5001945495,0.0083999996,14:3:4,23/9/2016,7,1,0.17,7,21.78,0,25
51.5001945495,0.0084150009,14:3:4,23/9/2016,7,0,0.50,12,21.78,2,27
51.5001869201,0.0084283008,14:3:6,23/9/2016,7,0,1.53,20,21.78,0,27
51.5001869201,0.0084432992,14:3:7,23/9/2016,7,0,0.36,10,21.78,0,27
51.5001792907,0.0084600000,14:3:8,23/9/2016,7,2,1.03,22,21.78,0,27
51.5001792907,0.0084765996,14:3:8,23/9/2016,7,0,2.23,21,21.78,0,27
51.5001792907,0.0084933004,14:3:10,23/9/2016,7,11,5.51,43,21.78,1,28
51.5001716613,0.0085065994,14:3:11,23/9/2016,7,11,23.39,110,21.78,0,28
51.5001640319,0.0085150003,14:3:12,23/9/2016,8,3,18.56,122,21.29,0,28
51.5001449584,0.0085183000,14:3:12,23/9/2016,8,15,10.96,64,21.29,0,28
51.5001373291,0.0085265998,14:3:14,23/9/2016,8,7,7.87,55,21.29,0,28
51.5001373291,0.0085383014,14:3:15,23/9/2016,22,0,1.11,22,21.29,0,28
51.5001373291,0.0085516004,14:3:16,23/9/2016,24,0,0.34,15,20.80,0,28
51.5001373291,0.0085665998,14:3:16,23/9/2016,7,0,0.85,25,21.29,0,28
51.5001449584,0.0085799999,14:3:18,23/9/2016,7,24,6.30,67,21.29,0,28
51.5001449584,0.0085900001,14:3:19,23/9/2016,20,13,11.36,57,21.29,0,28
51.5001449584,0.0085916004,14:3:20,23/9/2016,7,4,23.65,119,20.80,0,28
51.5001449584,0.0085950012,14:3:20,23/9/2016,7,5,6.70,58,21.29,0,28
51.5001449584,0.0086000003,14:3:22,23/9/2016,7,1,1.72,42,21.29,0,28
51.5001449584,0.0086083002,14:3:23,23/9/2016,7,1,1.21,28,20.80,0,28
51.5001564025,0.0086199998,14:3:24,23/9/2016,23,0,0.08,7,21.29,0,28
51.5001640319,0.0086333007,14:3:24,23/9/2016,24,0,0.08,5,21.29,0,28
51.5001716613,0.0086483001,14:3:26,23/9/2016,24,0,0.12,5,21.29,0,28
51.5001792907,0.0086633005,14:3:27,23/9/2016,24,0,0.04,4,21.29,0,28
51.5001869201,0.0086783008,14:3:28,23/9/2016,24,0,0.03,3,21.29,0,28
51.5001945495,0.0086933012,14:3:28,23/9/2016,23,0,0.16,5,21.29,0,28
51.5002021789,0.0087100000,14:3:30,23/9/2016,22,0,0.18,10,21.29,0,28
51.5002098083,0.0087250003,14:3:31,23/9/2016,23,0,0.12,5,21.29,0,28
