latitude,longitude,time,date,light,sound value,sound average,sound peak,temperature,people,cumulative people
51.5013275146,0.0048099999,13:41:23,0/0/200,45,0,5.83,42,14.45,0,0
51.5013351440,0.0048300004,13:41:24,8/12/2016,39,0,1.25,15,14.94,0,0
51.5013351440,0.0048483009,13:41:25,8/12/2016,41,0,5.71,118,14.45,0,0
51.5013275146,0.0048583002,13:41:26,8/12/2016,44,1,3.89,52,14.45,0,0
51.5013351440,0.0048850002,13:41:27,8/12/2016,44,1,3.46,31,14.45,0,0
51.5013275146,0.0048983006,13:41:28,8/12/2016,42,1,0.55,21,14.45,0,0
51.5013275146,0.0049066004,13:41:29,8/12/2016,41,0,0.47,8,14.45,0,0
51.5013198852,0.0049016003,13:41:30,8/12/2016,42,1,0.24,8,14.45,0,0
51.5013084411,0.0048983006,13:41:31,8/12/2016,43,0,0.41,9,14.45,0,0
51.5013008117,0.0048883004,13:41:32,8/12/2016,44,0,0.31,9,14.94,0,0
51.5012931823,0.0048782997,13:41:33,8/12/2016,46,0,0.15,5,14.45,0,0
51.5012855529,0.0048716001,13:41:34,8/12/2016,43,0,1.30,18,14.45,0,0
51.5012702941,0.0048666000,13:41:35,8/12/2016,45,0,0.78,11,14.94,0,0
51.5012626647,0.0048683004,13:41:36,8/12/2016,45,0,0.80,14,14.45,0,0
51.5012550354,0.0048699998,13:41:37,8/12/2016,45,2,0.97,13,14.45,0,0
51.5012435913,0.0048750000,13:41:38,8/12/2016,44,0,0.71,11,14.94,0,0
51.5012283325,0.0048733000,13:41:39,8/12/2016,43,3,0.88,9,14.94,0,0
51.5012207031,0.0048716001,13:41:40,8/12/2016,45,3,1.25,17,14.94,1,1
51.5012054443,0.0048733000,13:41:41,8/12/2016,44,9,2.49,20,14.94,0,1
51.5011978149,0.0048699998,13:41:42,8/12/2016,44,0,3.53,20,14.94,0,1
51.5011787414,0.0048699998,13:41:43,8/12/2016,48,0,1.84,31,14.94,0,1
51.5011711120,0.0048683004,13:41:44,8/12/2016,42,8,1.70,14,14.94,1,2
51.5011558532,0.0048699998,13:41:45,8/12/2016,43,4,2.74,17,14.94,0,2
51.5011482238,0.0048699998,13:41:46,8/12/2016,43,0,2.15,21,14.45,0,2
51.5011329650,0.0048683004,13:41:47,8/12/2016,44,0,1.43,18,14.45,0,2
51.5011138916,0.0048733000,13:41:48,8/12/2016,45,0,1.13,14,14.94,0,2
51.5011062622,0.0048832998,13:41:49,8/12/2016,45,6,4.07,22,14.94,0,2
51.5010986328,0.0048883004,13:41:50,8/12/2016,44,3,2.56,18,14.94,0,2
51.5010910034,0.0049016003,13:41:51,8/12/2016,44,3,2.02,14,14.45,0,2
51.5010833740,0.0049133005,13:41:52,8/12/2016,44,2,3.21,22,14.45,0,2
51.5010643005,0.0049200000,13:41:53,8/12/2016,42,0,0.91,9,14.94,2,4
51.5010490417,0.0049265999,13:41:54,8/12/2016,41,0,1.21,14,14.94,0,4
51.5010414123,0.0049299998,13:41:55,8/12/2016,48,4,2.99,22,14.45,0,4
51.5010337829,0.0049415998,13:41:56,8/12/2016,48,21,8.16,63,14.94,0,4
51.5010185241,0.0049600000,13:41:57,8/12/2016,47,1,5.81,34,14.94,0,4
51.5010108947,0.0049666004,13:41:58,8/12/2016,47,3,4.50,41,14.45,0,4
51.5009994506,0.0049683003,13:41:59,8/12/2016,45,0,8.23,69,14.45,0,4
51.5009918212,0.0049666004,13:42:0,8/12/2016,45,6,2.35,28,14.45,0,4
51.5009841918,0.0049716000,13:42:1,8/12/2016,46,26,15.04,83,14.45,0,4
51.5009841918,0.0049782996,13:42:2,8/12/2016,45,4,18.24,110,14.45,0,4
51.5009841918,0.0049800004,13:42:3,8/12/2016,45,23,8.27,49,14.45,0,4
51.5009765625,0.0049749999,13:42:4,8/12/2016,44,10,10.09,61,14.94,0,4
51.5009689331,0.0049732999,13:42:5,8/12/2016,43,86,40.30,290,14.94,0,4
51.5009613037,0.0049749999,13:42:6,8/12/2016,43,9,42.37,183,14.94,0,4
51.5009536743,0.0049766006,13:42:7,8/12/2016,41,25,30.39,162,14.45,0,4
51.5009422302,0.0049800004,13:42:8,8/12/2016,44,12,7.98,39,14.45,0,4
51.5009269714,0.0049833002,13:42:9,8/12/2016,44,0,4.94,30,14.45,0,4
51.5009193420,0.0049833002,13:42:10,8/12/2016,44,9,5.98,33,14.45,0,4
51.5009117126,0.0049865999,13:42:11,8/12/2016,42,8,8.33,28,14.45,0,4
51.5009117126,0.0049815998,13:42:12,8/12/2016,42,7,4.08,22,13.96,0,4
51.5009040832,0.0049732999,13:42:13,8/12/2016,42,5,5.35,27,14.45,0,4
51.5009040832,0.0049616007,13:42:14,8/12/2016,41,0,7.38,35,13.96,0,4
51.5009040832,0.0049666004,13:42:15,8/12/2016,42,1,7.46,40,14.45,0,4
51.5008888244,0.0049616007,13:42:16,8/12/2016,41,4,8.23,38,14.45,0,4
51.5008773803,0.0049583001,13:42:17,8/12/2016,42,16,8.61,43,14.45,0,4
51.5008621215,0.0049550004,13:42:18,8/12/2016,42,13,6.30,24,14.45,0,4
51.5008468627,0.0049516005,13:42:19,8/12/2016,41,9,5.77,29,14.45,2,6
51.5008392333,0.0049500002,13:42:20,8/12/2016,42,5,6.32,35,14.45,0,6
51.5008201599,0.0049533004,13:42:20,8/12/2016,43,7,7.45,30,14.45,0,6
51.5008125305,0.0049600000,13:42:22,8/12/2016,43,6,9.30,42,13.96,0,6
51.5008125305,0.0049732999,13:42:23,8/12/2016,44,14,14.35,80,14.45,0,6
51.5008049011,0.0049815998,13:42:24,8/12/2016,44,11,9.61,42,14.45,0,6
51.5008049011,0.0049833002,13:42:24,8/12/2016,44,15,6.77,28,14.45,0,6
51.5008049011,0.0049899997,13:42:26,8/12/2016,44,6,6.54,32,14.45,0,6
51.5007972717,0.0049950003,13:42:27,8/12/2016,43,3,6.76,30,14.45,0,6
51.5007972717,0.0049982995,13:42:28,8/12/2016,43,16,8.64,45,14.45,0,6
51.5007896423,0.0050033001,13:42:28,8/12/2016,44,5,13.17,47,14.45,0,6
51.5007820129,0.0050066003,13:42:30,8/12/2016,45,9,9.97,40,14.45,2,8
51.5007743835,0.0050083007,13:42:31,8/12/2016,49,12,12.02,45,14.45,0,8
51.5007553100,0.0050116004,13:42:32,8/12/2016,47,9,12.08,42,14.45,0,8
51.5007476806,0.0050183005,13:42:32,8/12/2016,44,9,11.93,45,14.45,0,8
51.5007400512,0.0050216007,13:42:34,8/12/2016,43,11,11.67,45,14.45,0,8
51.5007247924,0.0050250000,13:42:35,8/12/2016,41,1,8.18,41,14.45,0,8
51.5007095336,0.0050283002,13:42:36,8/12/2016,41,0,4.61,52,14.45,0,8
51.5006904602,0.0050266003,13:42:36,8/12/2016,42,70,32.48,152,14.45,0,8
51.5006828308,0.0050349998,13:42:38,8/12/2016,41,12,21.04,109,13.96,0,8
51.5006752014,0.0050283002,13:42:39,8/12/2016,39,12,8.78,53,14.45,2,10
51.5006599426,0.0050266003,13:42:40,8/12/2016,38,7,12.40,70,14.45,0,10
51.5006523132,0.0050365996,13:42:40,8/12/2016,39,17,12.05,55,14.45,0,10
51.5006332397,0.0050266003,13:42:42,8/12/2016,40,21,18.76,96,14.45,0,10
51.5006446838,0.0050383000,13:42:43,8/12/2016,40,14,14.03,50,14.45,0,10
51.5006446838,0.0050365996,13:42:44,8/12/2016,39,9,13.23,60,14.45,0,10
51.5006332397,0.0050349998,13:42:44,8/12/2016,40,4,15.44,61,13.96,0,10
51.5006332397,0.0050283002,13:42:46,8/12/2016,39,2,12.24,45,14.45,0,10
51.5006256103,0.0050300002,13:42:47,8/12/2016,39,3,8.91,41,13.96,1,11
51.5006179809,0.0050315999,13:42:48,8/12/2016,39,14,3.09,23,14.45,1,12
51.5006027221,0.0050250000,13:42:48,8/12/2016,39,73,12.53,113,13.96,0,12
51.5005950927,0.0050132999,13:42:50,8/12/2016,38,7,13.13,63,13.96,0,12
51.5005874633,0.0050000004,13:42:51,8/12/2016,38,8,9.29,72,13.96,1,13
51.5005760192,0.0049899997,13:42:52,8/12/2016,41,10,7.68,40,13.96,0,13
51.5005683898,0.0049732999,13:42:52,8/12/2016,41,2,14.18,70,13.96,0,13
51.5005607604,0.0049616007,13:42:54,8/12/2016,41,24,14.71,117,13.96,3,16
51.5005607604,0.0049483003,13:42:55,8/12/2016,42,21,18.88,75,13.96,0,16
51.5005531311,0.0049383001,13:42:56,8/12/2016,42,11,14.24,70,13.96,0,16
51.5005531311,0.0049232997,13:42:56,8/12/2016,44,14,11.61,39,13.96,0,16
51.5005455017,0.0049116001,13:42:58,8/12/2016,42,6,8.18,32,13.96,0,16
51.5005455017,0.0048916001,13:42:59,8/12/2016,40,6,10.12,72,13.96,0,16
51.5005378723,0.0048733000,13:43:0,8/12/2016,35,8,10.51,31,13.96,0,16
51.5005302429,0.0048566007,13:43:0,8/12/2016,35,10,9.53,32,13.96,0,16
51.5005378723,0.0048516001,13:43:2,8/12/2016,35,2,9.69,32,13.96,0,16
51.5005378723,0.0048450002,13:43:3,8/12/2016,37,7,11.39,33,14.45,0,16
51.5005378723,0.0048416004,13:43:4,8/12/2016,39,5,9.03,34,13.96,0,16
51.5005455017,0.0048282999,13:43:4,8/12/2016,39,0,7.16,38,14.45,0,16
51.5005455017,0.0048183002,13:43:6,8/12/2016,39,4,12.71,50,14.45,3,19
51.5005378723,0.0048033003,13:43:7,8/12/2016,39,6,13.07,53,14.45,0,19
51.5005302429,0.0047883005,13:43:8,8/12/2016,39,10,10.85,54,14.45,0,19
51.5005226135,0.0047800002,13:43:8,8/12/2016,42,11,12.75,45,13.96,0,19
51.5005111694,0.0047683000,13:43:10,8/12/2016,40,6,13.78,68,13.96,0,19
51.5005035400,0.0047516002,13:43:11,8/12/2016,39,22,22.90,114,13.96,0,19
51.5004959106,0.0047300004,13:43:12,8/12/2016,42,12,22.52,60,13.96,0,19
51.5004882812,0.0047200002,13:43:12,8/12/2016,46,27,24.11,59,13.96,0,19
51.5004806518,0.0047032999,13:43:14,8/12/2016,42,38,27.29,56,14.45,1,20
51.5004806518,0.0046782999,13:43:15,8/12/2016,43,24,26.15,59,14.45,0,20
51.5004882812,0.0046633000,13:43:16,8/12/2016,38,23,20.21,49,13.96,1,21
51.5004959106,0.0046450004,13:43:16,8/12/2016,38,14,14.48,37,13.96,1,22
51.5004882812,0.0046266002,13:43:18,8/12/2016,41,13,12.21,34,13.96,1,23
51.5004806518,0.0046150007,13:43:19,8/12/2016,37,10,11.09,34,13.96,0,23
51.5004730224,0.0046200003,13:43:20,8/12/2016,38,9,11.61,35,13.96,0,23
51.5004806518,0.0046216006,13:43:20,8/12/2016,36,7,11.18,39,13.96,0,23
51.5004730224,0.0046000003,13:43:22,8/12/2016,36,13,10.16,35,13.96,0,23
51.5004730224,0.0045782999,13:43:23,8/12/2016,36,7,6.07,48,14.45,1,24
51.5004730224,0.0045650000,13:43:24,8/12/2016,35,9,5.44,23,13.96,2,26
51.5004730224,0.0045450000,13:43:24,8/12/2016,36,18,15.46,52,13.96,1,27
51.5004730224,0.0045183000,13:43:26,8/12/2016,37,38,26.28,61,13.96,0,27
51.5004653930,0.0044899997,13:43:27,8/12/2016,40,32,29.88,66,13.96,1,28
51.5004653930,0.0044716000,13:43:28,8/12/2016,39,28,27.46,52,13.96,0,28
51.5004653930,0.0044516000,13:43:28,8/12/2016,40,24,30.67,58,13.96,0,28
51.5004539489,0.0044366002,13:43:30,8/12/2016,39,28,30.50,54,13.96,2,30
51.5004539489,0.0044183001,13:43:31,8/12/2016,39,21,28.85,56,13.96,0,30
51.5004463195,0.0044033002,13:43:32,8/12/2016,37,30,27.30,58,13.96,1,31
51.5004386901,0.0043933000,13:43:32,8/12/2016,36,37,32.52,72,13.96,0,31
51.5004310607,0.0043916001,13:43:34,8/12/2016,37,43,39.97,72,13.96,0,31
51.5004234313,0.0043950004,13:43:35,8/12/2016,35,37,37.74,75,13.96,0,31
51.5004081726,0.0043950004,13:43:36,8/12/2016,36,44,39.51,90,13.96,0,31
51.5004005432,0.0044066004,13:43:36,8/12/2016,37,48,48.11,81,13.96,0,31
51.5003890991,0.0044200000,13:43:38,8/12/2016,37,48,50.58,111,13.96,0,31
51.5003738403,0.0044300003,13:43:39,8/12/2016,35,34,47.09,112,13.96,0,31
51.5003662109,0.0044366002,13:43:40,8/12/2016,36,26,37.33,75,13.96,0,31
51.5003662109,0.0044415998,13:43:40,8/12/2016,37,33,35.98,67,13.96,0,31
51.5003585815,0.0044500007,13:43:42,8/12/2016,37,14,34.11,63,13.96,0,31
51.5003509521,0.0044600000,13:43:43,8/12/2016,40,24,26.54,69,13.96,0,31
51.5003318786,0.0044633002,13:43:44,8/12/2016,40,21,17.22,55,13.96,0,31
51.5003242492,0.0044633002,13:43:44,8/12/2016,38,18,10.89,37,13.96,0,31
51.5003089904,0.0044666004,13:43:46,8/12/2016,40,6,7.60,31,13.96,0,31
51.5003013610,0.0044783000,13:43:47,8/12/2016,39,7,10.95,34,13.96,0,31
51.5002861022,0.0044816002,13:43:48,8/12/2016,38,12,10.00,33,13.96,0,31
51.5002784729,0.0044883003,13:43:48,8/12/2016,38,15,9.69,35,13.96,0,31
51.5002593994,0.0044933004,13:43:50,8/12/2016,39,24,10.70,37,13.96,0,31
51.5002517700,0.0045016002,13:43:51,8/12/2016,38,8,11.25,37,13.96,0,31
51.5002365112,0.0045100002,13:43:52,8/12/2016,38,5,12.44,58,13.96,0,31
51.5002288818,0.0045116004,13:43:52,8/12/2016,37,5,13.04,48,13.96,0,31
51.5002212524,0.0045216007,13:43:54,8/12/2016,39,14,13.10,52,13.96,0,31
51.5002098083,0.0045433001,13:43:55,8/12/2016,37,15,12.56,68,13.96,0,31
51.5001945495,0.0045600004,13:43:56,8/12/2016,37,9,10.31,67,13.96,0,31
51.5001869201,0.0045766000,13:43:56,8/12/2016,38,32,11.66,43,13.96,0,31
51.5001792907,0.0045850000,13:43:58,8/12/2016,40,8,11.24,54,13.96,0,31
51.5001640319,0.0045949997,13:43:59,8/12/2016,41,1,7.64,56,13.96,0,31
51.5001449584,0.0046050004,13:44:0,8/12/2016,41,4,8.74,33,13.96,0,31
51.5001373291,0.0046150007,13:44:0,8/12/2016,39,6,20.01,122,13.96,0,31
51.5001220703,0.0046233005,13:44:2,8/12/2016,40,16,6.71,32,13.96,0,31
51.5001068115,0.0046250000,13:44:3,8/12/2016,42,0,17.15,122,13.96,0,31
51.5000991821,0.0046233005,13:44:4,8/12/2016,51,16,35.53,154,13.96,0,31
51.5000877380,0.0046416001,13:44:4,8/12/2016,62,0,17.48,130,13.48,0,31
51.5000724792,0.0046550002,13:44:6,8/12/2016,58,12,16.60,97,13.48,0,31
51.5000648498,0.0046665997,13:44:7,8/12/2016,40,1,2.93,19,13.48,0,31
51.5000572204,0.0046800003,13:44:8,8/12/2016,34,2,4.39,45,13.48,0,31
51.5000495910,0.0046932997,13:44:8,8/12/2016,42,0,2.29,17,13.48,0,31
51.5000419616,0.0046965999,13:44:10,8/12/2016,43,25,12.13,44,13.48,0,31
51.5000228881,0.0047150001,13:44:11,8/12/2016,35,7,9.20,38,13.48,0,31
51.5000152587,0.0047283005,13:44:12,8/12/2016,35,0,5.98,41,13.48,0,31
51.5000076293,0.0047366003,13:44:12,8/12/2016,34,0,4.35,19,13.48,0,31
51.4999923706,0.0047483000,13:44:14,8/12/2016,34,14,5.01,45,13.48,0,31
51.4999771118,0.0047550001,13:44:15,8/12/2016,34,5,6.45,31,13.48,0,31
51.4999656677,0.0047649998,13:44:16,8/12/2016,36,0,3.68,28,13.48,0,31
51.4999580383,0.0047715997,13:44:16,8/12/2016,36,9,5.57,37,13.48,0,31
51.4999427795,0.0047765998,13:44:18,8/12/2016,37,11,6.53,39,13.48,1,32
51.4999351501,0.0047783002,13:44:19,8/12/2016,35,10,8.03,65,13.48,0,32
51.4999198913,0.0047816004,13:44:20,8/12/2016,35,0,5.92,46,13.48,0,32
51.4999122619,0.0047900004,13:44:20,8/12/2016,35,3,3.96,21,13.48,0,32
51.4999008178,0.0048016004,13:44:22,8/12/2016,36,6,9.35,85,13.48,0,32
51.4998931884,0.0048116002,13:44:23,8/12/2016,37,1,3.18,30,13.48,0,32
51.4999008178,0.0048083000,13:44:24,8/12/2016,38,0,1.40,18,13.96,0,32
51.4999008178,0.0048066000,13:44:24,8/12/2016,38,24,3.88,37,13.48,0,32
51.4998855590,0.0048033003,13:44:26,8/12/2016,37,22,16.87,90,13.48,0,32
51.4998779296,0.0047933006,13:44:27,8/12/2016,37,10,13.76,66,13.48,0,32
51.4998703002,0.0047816004,13:44:28,8/12/2016,36,29,18.14,143,13.48,0,32
51.4998550415,0.0047783002,13:44:28,8/12/2016,37,9,7.94,51,13.48,0,32
51.4998435974,0.0047733006,13:44:30,8/12/2016,40,0,2.62,39,13.48,0,32
51.4998283386,0.0047700004,13:44:31,8/12/2016,38,2,5.65,65,13.48,0,32
51.4998130798,0.0047750000,13:44:32,8/12/2016,36,1,7.78,101,13.48,0,32
51.4998054504,0.0047816004,13:44:32,8/12/2016,36,2,8.77,74,13.48,0,32
51.4997978210,0.0047833003,13:44:34,8/12/2016,37,0,3.53,52,13.48,0,32
51.4997978210,0.0047800002,13:44:35,8/12/2016,36,1,1.39,17,13.48,0,32
51.4997978210,0.0047783002,13:44:36,8/12/2016,36,1,0.86,12,13.96,0,32
51.4997978210,0.0047800002,13:44:36,8/12/2016,37,1,1.22,12,13.48,0,32
51.4997901916,0.0047866001,13:44:38,8/12/2016,38,0,1.40,17,13.48,0,32
51.4997901916,0.0047833003,13:44:39,8/12/2016,42,2,4.64,61,13.48,0,32
51.4997787475,0.0047866001,13:44:40,8/12/2016,39,3,21.39,99,13.96,0,32
51.4997634887,0.0047866001,13:44:40,8/12/2016,37,5,9.33,54,13.48,0,32
51.4997558593,0.0047850008,13:44:42,8/12/2016,38,9,14.05,95,13.48,0,32
51.4997482299,0.0047866001,13:44:43,8/12/2016,37,17,16.32,62,13.48,0,32
51.4997329711,0.0047883005,13:44:44,8/12/2016,37,20,2.59,37,13.48,0,32
51.4997215270,0.0048016004,13:44:44,8/12/2016,37,0,2.52,35,13.48,0,32
51.4997138977,0.0048133001,13:44:46,8/12/2016,37,7,4.39,51,13.48,0,32
51.4997062683,0.0048333005,13:44:47,8/12/2016,37,27,9.54,77,13.96,0,32
51.4997062683,0.0048549995,13:44:48,8/12/2016,37,3,13.56,57,13.48,0,32
51.4997062683,0.0048699998,13:44:48,8/12/2016,38,3,15.41,106,13.48,0,32
51.4997062683,0.0048883004,13:44:50,8/12/2016,37,0,1.11,29,13.48,0,32
51.4996986389,0.0049050002,13:44:51,8/12/2016,38,0,0.80,12,13.48,0,32
51.4996910095,0.0049232997,13:44:52,8/12/2016,37,0,0.38,8,13.48,0,32
51.4996833801,0.0049433002,13:44:52,8/12/2016,38,0,0.10,4,13.48,0,32
51.4996757507,0.0049583001,13:44:54,8/12/2016,37,0,0.18,6,13.48,0,32
51.4996566772,0.0049716000,13:44:55,8/12/2016,37,1,0.37,12,13.48,0,32
51.4996490478,0.0049833002,13:44:56,8/12/2016,37,0,0.44,9,13.48,0,32
51.4996337890,0.0049982995,13:44:56,8/12/2016,37,1,0.46,6,13.48,0,32
51.4996261596,0.0050100002,13:44:58,8/12/2016,39,0,1.12,14,13.48,0,32
51.4996109008,0.0050199995,13:44:59,8/12/2016,39,6,2.12,28,13.48,0,32
51.4995918273,0.0050300002,13:45:0,8/12/2016,38,0,3.08,23,13.48,0,32
51.4995841979,0.0050432996,13:45:0,8/12/2016,36,0,1.14,19,13.48,0,32
51.4995765686,0.0050583000,13:45:2,8/12/2016,37,1,2.94,53,13.48,0,32
51.4995613098,0.0050732998,13:45:3,8/12/2016,37,3,7.75,54,13.48,0,32
51.4995536804,0.0050832996,13:45:4,8/12/2016,38,0,2.85,48,13.48,0,32
51.4995346069,0.0050883002,13:45:4,8/12/2016,38,1,1.33,16,13.48,0,32
51.4995269775,0.0051016001,13:45:6,8/12/2016,38,1,0.50,11,13.48,0,32
51.4995117187,0.0051166005,13:45:7,8/12/2016,37,0,0.26,6,13.48,0,32
51.4995040893,0.0051283001,13:45:8,8/12/2016,38,0,0.47,13,13.48,0,32
51.4994964599,0.0051333003,13:45:8,8/12/2016,38,0,0.20,6,13.48,0,32
51.4994888305,0.0051465997,13:45:10,8/12/2016,38,0,0.46,7,13.48,0,32
51.4994697570,0.0051600003,13:45:11,8/12/2016,38,0,0.48,16,13.48,0,32
51.4994544982,0.0051750001,13:45:12,8/12/2016,39,0,1.62,19,13.48,0,32
51.4994468688,0.0051866002,13:45:12,8/12/2016,40,0,0.31,9,13.48,0,32
51.4994392395,0.0051950001,13:45:14,8/12/2016,39,0,0.16,6,13.48,0,32
51.4994316101,0.0052049999,13:45:15,8/12/2016,39,0,0.24,8,13.48,0,32
51.4994239807,0.0052150001,13:45:16,8/12/2016,38,0,0.44,11,13.48,0,32
51.4994049072,0.0052266001,13:45:16,8/12/2016,39,0,0.14,7,13.48,0,32
51.4993972778,0.0052333002,13:45:18,8/12/2016,40,0,0.26,7,13.48,0,32
51.4993896484,0.0052382998,13:45:19,8/12/2016,41,0,0.33,8,13.48,0,32
51.4993896484,0.0052416000,13:45:20,8/12/2016,41,0,0.43,8,13.48,0,32
51.4993896484,0.0052400007,13:45:20,8/12/2016,40,0,0.30,9,13.48,0,32
51.4993820190,0.0052483005,13:45:22,8/12/2016,40,0,1.57,27,13.48,0,32
51.4993743896,0.0052616000,13:45:23,8/12/2016,40,8,1.24,18,13.48,0,32
51.4993667602,0.0052683000,13:45:24,8/12/2016,39,0,2.25,26,13.48,0,32
51.4993476867,0.0052816004,13:45:24,8/12/2016,38,4,2.58,23,13.48,0,32
51.4993400573,0.0052966003,13:45:26,8/12/2016,36,5,6.82,45,13.48,0,32
51.4993324279,0.0053033008,13:45:27,8/12/2016,32,19,23.58,114,13.48,0,32
51.4993171691,0.0053150005,13:45:28,8/12/2016,35,0,10.90,51,13.48,0,32
51.4993095397,0.0053250002,13:45:28,8/12/2016,34,9,11.04,162,13.48,0,32
51.4993019104,0.0053383007,13:45:30,8/12/2016,35,14,14.68,101,13.48,0,32
51.4992828369,0.0053483004,13:45:31,8/12/2016,33,0,31.81,289,13.48,0,32
51.4992752075,0.0053600001,13:45:32,8/12/2016,32,3,2.99,28,13.48,0,32
51.4992675781,0.0053716001,13:45:32,8/12/2016,32,4,1.85,40,13.48,0,32
51.4992599487,0.0053833003,13:45:34,8/12/2016,33,3,3.41,27,13.48,0,32
51.4992446899,0.0053950004,13:45:35,8/12/2016,33,2,2.16,33,13.48,0,32
51.4992332458,0.0054050006,13:45:36,8/12/2016,33,0,0.97,36,13.48,0,32
51.4992179870,0.0054166007,13:45:36,8/12/2016,33,0,0.43,12,13.48,0,32
51.4992103576,0.0054233002,13:45:38,8/12/2016,35,6,2.88,20,13.48,0,32
51.4992027282,0.0054250001,13:45:39,8/12/2016,38,9,29.42,77,13.48,0,32
51.4991950988,0.0054216003,13:45:40,8/12/2016,43,0,10.54,57,13.48,0,32
51.4991950988,0.0054149999,13:45:40,8/12/2016,47,0,4.04,37,13.48,0,32
51.4992027282,0.0054099998,13:45:42,8/12/2016,47,2,3.51,34,13.48,0,32
51.4992027282,0.0054033002,13:45:43,8/12/2016,47,9,6.37,59,13.48,0,32
51.4992027282,0.0053916001,13:45:44,8/12/2016,44,1,4.27,62,13.48,0,32
51.4991950988,0.0053682999,13:45:44,8/12/2016,36,0,3.94,28,13.48,0,32
51.4992103576,0.0053566002,13:45:46,8/12/2016,35,0,0.36,8,13.48,0,32
51.4992103576,0.0053450002,13:45:47,8/12/2016,34,1,0.34,9,13.48,0,32
51.4992256164,0.0053400001,13:45:48,8/12/2016,34,1,0.16,10,13.48,0,32
51.4992332458,0.0053266000,13:45:48,8/12/2016,35,8,1.86,38,13.48,0,32
51.4992446899,0.0053099994,13:45:50,8/12/2016,36,0,0.99,13,13.48,0,32
51.4992446899,0.0052933001,13:45:51,8/12/2016,35,0,0.78,13,13.48,0,32
51.4992332458,0.0052750005,13:45:52,8/12/2016,35,12,26.32,204,13.48,0,32
51.4992446899,0.0052583003,13:45:52,8/12/2016,37,42,7.60,74,13.48,0,32
51.4992446899,0.0052416000,13:45:54,8/12/2016,39,10,27.25,91,13.48,0,32
51.4992446899,0.0052183003,13:45:55,8/12/2016,39,12,26.99,127,13.48,0,32
51.4992446899,0.0051966004,13:45:56,8/12/2016,40,56,11.07,84,13.48,0,32
51.4992446899,0.0051815996,13:45:56,8/12/2016,36,3,10.70,56,13.48,0,32
51.4992446899,0.0051633000,13:45:58,8/12/2016,36,2,10.53,80,13.48,0,32
51.4992332458,0.0051433000,13:45:59,8/12/2016,36,6,7.99,67,13.48,0,32
51.4992332458,0.0051233005,13:46:0,8/12/2016,36,0,5.87,48,13.48,0,32
51.4992256164,0.0051032996,13:46:0,8/12/2016,37,24,11.40,60,13.48,0,32
51.4992179870,0.0050816001,13:46:2,8/12/2016,37,8,29.90,141,13.48,0,32
51.4992103576,0.0050633006,13:46:3,8/12/2016,37,5,24.97,105,13.48,0,32
51.4992027282,0.0050400009,13:46:4,8/12/2016,37,5,13.71,99,13.48,0,32
51.4991950988,0.0050216007,13:46:4,8/12/2016,36,3,2.98,32,13.48,0,32
51.4991950988,0.0050033001,13:46:6,8/12/2016,37,0,2.96,42,13.48,1,33
51.4991874694,0.0049883003,13:46:7,8/12/2016,36,16,4.08,41,13.48,2,35
51.4991798400,0.0049699997,13:46:8,8/12/2016,37,4,4.75,50,13.48,0,35
51.4991683959,0.0049500002,13:46:8,8/12/2016,37,5,3.34,51,13.48,0,35
51.4991607666,0.0049282999,13:46:10,8/12/2016,37,0,3.25,30,13.48,0,35
51.4991531372,0.0049133005,13:46:11,8/12/2016,37,0,0.96,14,13.48,0,35
51.4991455078,0.0049050002,13:46:12,8/12/2016,38,0,7.89,55,13.48,0,35
51.4991378784,0.0048916001,13:46:12,8/12/2016,37,0,7.77,50,13.48,0,35
51.4991226196,0.0048766002,13:46:14,8/12/2016,36,6,0.64,17,13.48,0,35
51.4991226196,0.0048600001,13:46:15,8/12/2016,36,1,3.16,45,13.48,0,35
51.4991226196,0.0048433003,13:46:16,8/12/2016,36,0,0.78,38,12.99,0,35
51.4991111755,0.0048282999,13:46:16,8/12/2016,36,0,2.48,40,13.48,0,35
51.4991035461,0.0048133001,13:46:18,8/12/2016,36,0,0.87,18,12.99,0,35
51.4990959167,0.0048000001,13:46:19,8/12/2016,36,0,1.36,20,13.48,0,35
51.4990882873,0.0047850008,13:46:20,8/12/2016,37,0,3.29,58,13.48,0,35
51.4990806579,0.0047683000,13:46:20,8/12/2016,37,0,3.56,32,13.48,0,35
51.4990730285,0.0047516002,13:46:22,8/12/2016,37,0,1.36,23,13.48,0,35
51.4990653991,0.0047333002,13:46:23,8/12/2016,36,0,2.18,38,13.48,0,35
51.4990463256,0.0047216000,13:46:24,8/12/2016,37,0,1.80,34,12.99,0,35
51.4990386962,0.0047200002,13:46:24,8/12/2016,38,0,0.80,14,13.48,0,35
51.4990310668,0.0047133002,13:46:26,8/12/2016,38,6,2.12,30,13.48,0,35
51.4990234375,0.0047165994,13:46:27,8/12/2016,39,0,0.16,9,12.99,0,35
51.4990158081,0.0047216000,13:46:28,8/12/2016,41,0,0.46,22,13.48,0,35
51.4990081787,0.0047333002,13:46:28,8/12/2016,42,0,0.06,6,13.48,0,35
51.4990005493,0.0047383003,13:46:30,8/12/2016,44,0,0.23,10,13.48,0,35
51.4989814758,0.0047500000,13:46:31,8/12/2016,42,0,0.02,2,13.48,0,35
51.4989738464,0.0047600002,13:46:32,8/12/2016,41,0,0.09,7,13.48,0,35
