SourceFile,FileName,DateTimeOriginal,GPSLatitude,GPSLongitude
./IMG_2602.JPG,IMG_2602.JPG,2016:04:20 12:10:56,51.5021777777778,0.00613333333333333
./IMG_2603.JPG,IMG_2603.JPG,2016:04:20 12:11:45,51.5027694444444,0.00594444444444444
./IMG_2604.JPG,IMG_2604.JPG,2016:04:20 12:12:18,51.5030472222222,0.00598333333333333
./IMG_2605.JPG,IMG_2605.JPG,2016:04:20 12:12:45,51.5030472222222,0.00598333333333333
./IMG_2606.JPG,IMG_2606.JPG,2016:04:20 12:14:05,51.5039277777778,0.00542222222222222
./IMG_2607.JPG,IMG_2607.JPG,2016:04:20 12:14:33,51.5042638888889,0.00509722222222222
./IMG_2609.JPG,IMG_2609.JPG,2016:04:20 12:16:06,51.5048527777778,0.00335555555555556
./IMG_2610.JPG,IMG_2610.JPG,2016:04:20 12:16:55,51.5048222222222,0.00228611111111111
./IMG_2611.JPG,IMG_2611.JPG,2016:04:20 12:18:08,51.504325,0.000919444444444445
./IMG_2612.JPG,IMG_2612.JPG,2016:04:20 12:18:39,51.5042083333333,0.000275
./IMG_2613.JPG,IMG_2613.JPG,2016:04:20 12:18:58,51.5041416666667,-5e-05
./IMG_2614.JPG,IMG_2614.JPG,2016:04:20 12:19:35,51.5037805555556,-0.000580555555555556
./IMG_2615.JPG,IMG_2615.JPG,2016:04:20 12:19:51,51.5036416666667,-0.000808333333333333
./IMG_2616.JPG,IMG_2616.JPG,2016:04:20 12:20:41,51.5031361111111,-0.00137777777777778
./IMG_2617.JPG,IMG_2617.JPG,2016:04:20 12:21:38,51.5024555555556,-0.00187777777777778
./IMG_2618.JPG,IMG_2618.JPG,2016:04:20 12:22:02,51.5021555555556,-0.00200833333333333
./IMG_2619.JPG,IMG_2619.JPG,2016:04:20 12:22:24,51.5020611111111,-0.00159444444444444
./IMG_2620.JPG,IMG_2620.JPG,2016:04:20 12:22:44,51.5020055555556,-0.00123333333333333
./IMG_2621.JPG,IMG_2621.JPG,2016:04:20 12:23:17,51.5019277777778,-0.000511111111111111
./IMG_2622.JPG,IMG_2622.JPG,2016:04:20 12:23:59,51.50175,0.000461111111111111
./IMG_2624.JPG,IMG_2624.JPG,2016:04:20 12:25:37,51.5009,0.00216111111111111
./IMG_2625.JPG,IMG_2625.JPG,2016:04:20 12:26:18,51.5003388888889,0.00226944444444444
./IMG_2626.JPG,IMG_2626.JPG,2016:04:20 12:27:44,51.4992055555556,0.00243611111111111
./IMG_2627.JPG,IMG_2627.JPG,2016:04:20 12:28:21,51.4987055555556,0.00264166666666667
./IMG_2628.JPG,IMG_2628.JPG,2016:04:20 12:28:37,51.4984888888889,0.00271388888888889
./IMG_2629.JPG,IMG_2629.JPG,2016:04:20 12:29:10,51.4980916666667,0.00306944444444444
./IMG_2630.JPG,IMG_2630.JPG,2016:04:20 12:29:57,51.4980138888889,0.00325277777777778
./IMG_2631.JPG,IMG_2631.JPG,2016:04:20 12:30:49,51.4972083333333,0.00451111111111111
./IMG_2632.JPG,IMG_2632.JPG,2016:04:20 12:31:05,51.4971166666667,0.00483055555555556
./IMG_2633.JPG,IMG_2633.JPG,2016:04:20 12:31:32,51.4969444444444,0.00533888888888889
./IMG_2634.JPG,IMG_2634.JPG,2016:04:20 12:32:29,51.4963722222222,0.00646388888888889
./IMG_2635.JPG,IMG_2635.JPG,2016:04:20 12:33:32,51.495575,0.00723611111111111
./IMG_2636.JPG,IMG_2636.JPG,2016:04:20 12:34:20,51.4952916666667,0.00616666666666667
./IMG_2637.JPG,IMG_2637.JPG,2016:04:20 12:34:52,51.49495,0.00569722222222222
./IMG_2638.JPG,IMG_2638.JPG,2016:04:20 12:35:03,51.4948277777778,0.00547777777777778
./IMG_2639.JPG,IMG_2639.JPG,2016:04:20 12:35:30,51.4950666666667,0.00532777777777778
./IMG_2640.JPG,IMG_2640.JPG,2016:04:20 12:35:40,51.4950638888889,0.00515833333333333
./IMG_2641.JPG,IMG_2641.JPG,2016:04:20 12:36:05,51.4950777777778,0.00519722222222222
./IMG_2642.JPG,IMG_2642.JPG,2016:04:20 12:36:11,51.4950333333333,0.00507222222222222
./IMG_2643.JPG,IMG_2643.JPG,2016:04:20 12:36:16,51.4949861111111,0.00497777777777778
./IMG_2644.JPG,IMG_2644.JPG,2016:04:20 12:36:24,51.4949333333333,0.00486111111111111
./IMG_2645.JPG,IMG_2645.JPG,2016:04:20 12:36:25,51.4949333333333,0.00486111111111111
./IMG_2646.JPG,IMG_2646.JPG,2016:04:20 12:36:36,51.4948527777778,0.00473611111111111
./IMG_2647.JPG,IMG_2647.JPG,2016:04:20 12:36:49,51.4947666666667,0.00458611111111111
./IMG_2648.JPG,IMG_2648.JPG,2016:04:20 12:37:00,51.4946722222222,0.00471666666666667
./IMG_2649.JPG,IMG_2649.JPG,2016:04:20 12:37:29,51.4948888888889,0.00452777777777778
./IMG_2650.JPG,IMG_2650.JPG,2016:04:20 12:38:39,51.4941861111111,0.00531944444444444
./IMG_2651.JPG,IMG_2651.JPG,2016:04:20 12:38:54,51.494075,0.00563611111111111
./IMG_2653.JPG,IMG_2653.JPG,2016:04:20 12:39:14,51.4939111111111,0.00586944444444444
./IMG_2654.JPG,IMG_2654.JPG,2016:04:20 12:39:55,51.4934916666667,0.00645
./IMG_2655.JPG,IMG_2655.JPG,2016:04:20 12:40:50,51.492825,0.00708333333333333
./IMG_2656.JPG,IMG_2656.JPG,2016:04:20 12:41:24,51.4924166666667,0.007475
./IMG_2657.JPG,IMG_2657.JPG,2016:04:20 12:41:53,51.4920833333333,0.00774722222222222
./IMG_2658.JPG,IMG_2658.JPG,2016:04:20 12:42:27,51.4915888888889,0.008075
./IMG_2659.JPG,IMG_2659.JPG,2016:04:20 12:43:05,51.4911305555556,0.00843611111111111
./IMG_2660.JPG,IMG_2660.JPG,2016:04:20 12:44:04,51.49175,0.00861944444444445
./IMG_2661.JPG,IMG_2661.JPG,2016:04:20 12:44:23,51.4919277777778,0.00875555555555555
./IMG_2662.JPG,IMG_2662.JPG,2016:04:20 12:44:45,51.4922305555556,0.00881111111111111
./IMG_2663.JPG,IMG_2663.JPG,2016:04:20 12:45:10,51.4925472222222,0.00878611111111111
./IMG_2664.JPG,IMG_2664.JPG,2016:04:20 12:46:23,51.4927472222222,0.00896944444444444
./IMG_2665.JPG,IMG_2665.JPG,2016:04:20 12:46:39,51.4930638888889,0.00896388888888889
./IMG_2666.JPG,IMG_2666.JPG,2016:04:20 12:47:01,51.4934,0.00915555555555556
./IMG_2667.JPG,IMG_2667.JPG,2016:04:20 12:47:38,51.4938972222222,0.00895277777777778
./IMG_2668.JPG,IMG_2668.JPG,2016:04:20 12:48:59,51.4945944444444,0.00873333333333333
./IMG_2669.JPG,IMG_2669.JPG,2016:04:20 12:50:57,51.4938138888889,0.00939722222222222
./IMG_2670.JPG,IMG_2670.JPG,2016:04:20 12:51:24,51.4937444444444,0.0100583333333333
./IMG_2671.JPG,IMG_2671.JPG,2016:04:20 12:51:44,51.4938138888889,0.0104305555555556
./IMG_2672.JPG,IMG_2672.JPG,2016:04:20 12:52:04,51.4936416666667,0.0105527777777778
./IMG_2673.JPG,IMG_2673.JPG,2016:04:20 12:52:30,51.4932888888889,0.0103777777777778
./IMG_2674.JPG,IMG_2674.JPG,2016:04:20 12:52:37,51.4932138888889,0.0103527777777778
./IMG_2675.JPG,IMG_2675.JPG,2016:04:20 12:53:32,51.4926027777778,0.0103833333333333
./IMG_2676.JPG,IMG_2676.JPG,2016:04:20 12:54:11,51.4921916666667,0.0108666666666667
./IMG_2678.JPG,IMG_2678.JPG,2016:04:20 12:55:15,51.4915805555556,0.0120388888888889
./IMG_2679.JPG,IMG_2679.JPG,2016:04:20 12:56:15,51.4908111111111,0.0129722222222222
./IMG_2680.JPG,IMG_2680.JPG,2016:04:20 12:56:50,51.49055,0.0118805555555556
./IMG_2681.JPG,IMG_2681.JPG,2016:04:20 12:57:02,51.4903722222222,0.0120388888888889
./IMG_2682.JPG,IMG_2682.JPG,2016:04:20 12:57:27,51.4901277777778,0.0124527777777778
./IMG_2683.JPG,IMG_2683.JPG,2016:04:20 12:58:01,51.4901555555556,0.0131138888888889
./IMG_2684 2.JPG,IMG_2684 2.JPG,2016:04:20 12:58:38,51.4899111111111,0.0139277777777778
./IMG_2684.JPG,IMG_2684.JPG,2016:04:20 12:58:38,51.4899111111111,0.0139277777777778
./IMG_2685.JPG,IMG_2685.JPG,2016:04:20 12:58:42,51.4898722222222,0.0140222222222222
./IMG_2686.JPG,IMG_2686.JPG,2016:04:20 12:59:17,51.4896277777778,0.0147416666666667
./IMG_2687.JPG,IMG_2687.JPG,2016:04:20 12:59:50,51.4893444444444,0.0153861111111111
./IMG_2688.JPG,IMG_2688.JPG,2016:04:20 13:00:22,51.4891555555556,0.0160333333333333
./IMG_2689.JPG,IMG_2689.JPG,2016:04:20 13:00:43,51.489025,0.0164666666666667
./IMG_2690.JPG,IMG_2690.JPG,2016:04:20 13:01:20,51.4892277777778,0.0171444444444444
./IMG_2691.JPG,IMG_2691.JPG,2016:04:20 13:01:40,51.4894444444444,0.0174305555555556
./IMG_2692.JPG,IMG_2692.JPG,2016:04:20 13:02:28,51.4901361111111,0.0175916666666667
./IMG_2693.JPG,IMG_2693.JPG,2016:04:20 13:02:48,51.4904222222222,0.0175861111111111
./IMG_2694.JPG,IMG_2694.JPG,2016:04:20 13:03:15,51.4906083333333,0.0172138888888889
