latitude,longitude,time,date,MQ135 value,MQ135 average,MQ135 peak,MQ2 value, MQ2 average, MQ2 peak, dust
51.5018653869,0.0054133005,13:58:22,0/0/200,85.00,84.18,86.00,67.00,66.83,72.00,44.00
51.5018653869,0.0054133005,13:58:23,0/0/200,86.00,85.01,86.00,65.00,66.13,75.00,44.00
51.5018539428,0.0054200000,13:58:24,0/0/200,86.00,86.01,87.00,65.00,65.03,66.00,44.00
51.5018463134,0.0054149999,13:58:24,0/0/200,87.00,86.48,87.00,63.00,64.39,69.00,44.00
51.5018463134,0.0054166007,13:58:26,0/0/200,87.00,86.65,88.00,63.00,62.97,63.00,44.00
51.5018463134,0.0054166007,13:58:27,0/0/200,87.00,87.00,87.00,62.00,62.03,63.00,44.00
51.5018463134,0.0054166007,13:58:28,0/0/200,88.00,87.25,88.00,62.00,62.00,62.00,44.00
51.5018539428,0.0054166007,13:58:28,0/0/200,88.00,88.41,90.00,61.00,61.12,62.00,44.00
51.5018539428,0.0054183001,13:58:30,0/0/200,88.00,88.36,89.00,63.00,61.74,64.00,44.00
51.5018539428,0.0054200000,13:58:31,0/0/200,89.00,89.05,90.00,62.00,62.10,63.00,44.00
51.5018653869,0.0054316000,13:58:32,0/0/200,89.00,88.98,90.00,62.00,61.85,62.00,44.00
51.5018730163,0.0054316000,13:58:32,0/0/200,89.00,88.70,90.00,62.00,62.00,62.00,44.00
51.5018730163,0.0054365997,13:58:34,0/0/200,88.00,88.97,90.00,61.00,61.47,62.00,44.00
51.5018806457,0.0054433002,13:58:35,0/0/200,89.00,88.98,89.00,61.00,61.24,62.00,44.00
51.5018806457,0.0054483003,13:58:36,0/0/200,88.00,88.48,89.00,61.00,61.03,62.00,44.00
51.5018882751,0.0054550004,13:58:36,0/0/200,89.00,88.76,90.00,61.00,61.00,61.00,44.00
51.5018882751,0.0054566001,13:58:38,0/0/200,89.00,89.00,90.00,61.00,61.00,61.00,44.00
51.5018882751,0.0054682998,13:58:39,0/0/200,88.00,88.36,89.00,61.00,61.00,61.00,44.00
51.5018959045,0.0054732999,13:58:40,0/0/200,88.00,88.00,89.00,61.00,61.00,61.00,44.00
51.5018959045,0.0054783000,13:58:40,0/0/200,88.00,88.03,89.00,61.00,61.00,61.00,44.00
51.5018882751,0.0054766006,13:58:42,0/0/200,88.00,88.14,89.00,61.00,61.00,61.00,44.00
51.5018882751,0.0054816002,13:58:43,0/0/200,89.00,88.03,89.00,61.00,61.00,61.00,44.00
51.5018959045,0.0054883003,13:58:44,0/0/200,89.00,88.78,89.00,61.00,61.00,61.00,44.00
51.5018882751,0.0054966001,13:58:44,0/0/200,89.00,88.83,89.00,61.00,61.00,62.00,44.00
51.5018959045,0.0054982995,13:58:46,0/0/200,89.00,88.70,89.00,61.00,61.00,61.00,44.00
51.5018959045,0.0055000000,13:58:47,0/0/200,88.00,88.18,89.00,61.00,61.00,61.00,44.00
51.5018959045,0.0055000000,13:58:48,0/0/200,88.00,88.03,89.00,61.00,61.00,61.00,44.00
51.5018959045,0.0055015997,13:58:48,23/9/2016,88.00,87.51,88.00,61.00,61.00,61.00,9494.77
51.5019035339,0.0055015997,13:58:50,23/9/2016,87.00,87.17,88.00,61.00,61.00,61.00,9494.77
51.5019035339,0.0055015997,13:58:51,23/9/2016,87.00,87.02,88.00,61.00,60.81,61.00,9494.77
51.5019111633,0.0054932999,13:58:52,23/9/2016,86.00,86.75,87.00,61.00,60.69,61.00,9494.77
51.5019187927,0.0055015997,13:58:52,23/9/2016,86.00,86.19,87.00,60.00,60.51,61.00,9494.77
51.5019187927,0.0054950003,13:58:54,23/9/2016,87.00,86.10,87.00,60.00,60.00,60.00,9494.77
51.5019378662,0.0054982995,13:58:55,23/9/2016,86.00,86.16,87.00,60.00,60.00,60.00,9494.77
51.5019378662,0.0054916000,13:58:56,23/9/2016,86.00,86.02,87.00,60.00,60.00,60.00,9494.77
51.5019454956,0.0054899997,13:58:56,23/9/2016,86.00,86.02,87.00,60.00,60.00,61.00,9494.77
51.5019607543,0.0055050001,13:58:58,23/9/2016,86.00,86.00,87.00,60.00,60.00,60.00,9494.77
51.5019760131,0.0055116004,13:58:59,23/9/2016,86.00,86.02,87.00,60.00,60.00,60.00,9494.77
51.5019760131,0.0055150003,13:59:0,23/9/2016,86.00,86.00,86.00,60.00,60.00,60.00,9494.77
51.5019760131,0.0055166001,13:59:0,23/9/2016,86.00,86.00,87.00,60.00,60.00,60.00,9494.77
51.5020332336,0.0055132999,13:59:2,23/9/2016,86.00,86.37,87.00,60.00,60.00,60.00,9494.77
51.5020675659,0.0055150003,13:59:3,23/9/2016,86.00,86.23,87.00,60.00,60.00,60.00,9494.77
51.5020828247,0.0055015997,13:59:4,23/9/2016,87.00,86.40,87.00,60.00,60.00,60.00,9494.77
51.5020904541,0.0054982995,13:59:4,23/9/2016,87.00,87.00,87.00,60.00,60.00,60.00,9494.77
51.5021095275,0.0055283002,13:59:6,23/9/2016,87.00,87.00,87.00,60.00,60.00,60.00,9494.77
51.5021095275,0.0055266003,13:59:7,23/9/2016,87.00,87.00,87.00,60.00,60.00,61.00,9494.77
51.5021095275,0.0055150003,13:59:8,23/9/2016,87.00,86.96,87.00,60.00,60.00,60.00,9494.77
51.5021247863,0.0055315999,13:59:8,23/9/2016,87.00,86.99,87.00,60.00,60.00,60.00,9494.77
51.5021400451,0.0055483002,13:59:10,23/9/2016,87.00,87.00,87.00,60.00,60.00,60.00,9494.77
51.5021476745,0.0055665998,13:59:11,23/9/2016,87.00,87.00,87.00,60.00,60.00,60.00,9494.77
51.5021476745,0.0055700006,13:59:12,23/9/2016,87.00,87.00,87.00,60.00,60.00,61.00,9494.77
51.5021553039,0.0055733003,13:59:12,23/9/2016,87.00,86.99,87.00,60.00,60.00,60.00,9494.77
51.5021629333,0.0056016006,13:59:14,23/9/2016,86.00,86.21,87.00,60.00,60.00,60.00,9494.77
51.5021820068,0.0056133003,13:59:15,23/9/2016,86.00,86.00,87.00,60.00,60.00,60.00,9494.77
51.5021896362,0.0056415996,13:59:16,23/9/2016,86.00,86.03,87.00,60.00,60.00,60.00,9494.77
51.5021896362,0.0056533002,13:59:16,23/9/2016,87.00,86.77,87.00,60.00,60.00,60.00,9494.77
51.5021896362,0.0056633000,13:59:18,23/9/2016,87.00,87.00,87.00,60.00,60.00,60.00,9494.77
51.5021820068,0.0056732997,13:59:19,23/9/2016,87.00,87.00,87.00,60.00,60.00,61.00,9494.77
51.5021743774,0.0056983003,13:59:20,23/9/2016,87.00,87.01,88.00,60.00,60.00,61.00,4072.77
51.5021629333,0.0057016000,13:59:22,23/9/2016,88.00,87.60,88.00,61.00,60.86,61.00,4072.77
51.5021629333,0.0057082996,13:59:23,23/9/2016,88.00,87.92,88.00,61.00,60.85,61.00,4072.77
51.5021553039,0.0057116003,13:59:24,23/9/2016,88.00,88.00,88.00,60.00,60.74,61.00,4072.77
51.5021629333,0.0057165999,13:59:24,23/9/2016,88.00,87.98,88.00,61.00,60.06,61.00,4072.77
51.5021553039,0.0057216000,13:59:26,23/9/2016,88.00,88.09,89.00,60.00,60.06,61.00,4072.77
51.5021553039,0.0057333002,13:59:27,23/9/2016,88.00,88.00,88.00,60.00,60.01,61.00,4072.77
51.5021476745,0.0057383003,13:59:28,23/9/2016,87.00,87.43,88.00,60.00,60.00,60.00,4072.77
51.5021553039,0.0057450003,13:59:28,23/9/2016,87.00,87.04,88.00,60.00,60.00,61.00,4072.77
51.5021476745,0.0057599997,13:59:30,23/9/2016,88.00,87.51,88.00,60.00,60.00,60.00,4072.77
51.5021400451,0.0057682995,13:59:31,23/9/2016,88.00,87.78,88.00,60.00,60.00,60.00,4072.77
51.5021324157,0.0057749996,13:59:32,23/9/2016,88.00,87.98,88.00,60.00,60.00,60.00,4072.77
51.5021247863,0.0057833003,13:59:32,23/9/2016,87.00,87.02,88.00,60.00,60.00,60.00,4072.77
51.5021171569,0.0057950000,13:59:34,23/9/2016,87.00,87.01,88.00,60.00,60.00,60.00,4072.77
51.5021095275,0.0058032999,13:59:35,23/9/2016,87.00,87.01,88.00,60.00,60.00,60.00,4072.77
51.5020980834,0.0058133001,13:59:36,23/9/2016,87.00,87.00,87.00,60.00,60.00,60.00,4072.77
51.5020980834,0.0058232998,13:59:36,23/9/2016,87.00,87.00,87.00,60.00,60.00,60.00,4072.77
51.5020980834,0.0058333005,13:59:38,23/9/2016,86.00,86.54,87.00,60.00,60.00,60.00,4072.77
51.5020904541,0.0058466005,13:59:39,23/9/2016,86.00,86.00,86.00,60.00,60.00,60.00,4072.77
51.5020828247,0.0058566002,13:59:40,23/9/2016,86.00,86.00,86.00,60.00,60.00,60.00,4072.77
51.5020751953,0.0058766002,13:59:40,23/9/2016,86.00,86.00,86.00,60.00,60.00,61.00,4072.77
51.5020675659,0.0059100003,13:59:42,23/9/2016,86.00,86.20,87.00,60.00,60.02,61.00,4072.77
51.5020256042,0.0059565997,13:59:43,23/9/2016,85.00,85.83,86.00,60.00,60.11,61.00,4072.77
51.5020027160,0.0059883003,13:59:44,23/9/2016,84.00,84.95,86.00,60.00,60.00,60.00,4072.77
51.5019874572,0.0060083003,13:59:44,23/9/2016,84.00,84.00,84.00,60.00,60.00,60.00,4072.77
51.5019683837,0.0060300006,13:59:46,23/9/2016,84.00,83.81,84.00,60.00,60.00,60.00,4072.77
51.5019531250,0.0060599999,13:59:47,23/9/2016,84.00,83.91,84.00,60.00,60.00,61.00,4072.77
51.5019454956,0.0060882997,13:59:48,23/9/2016,84.00,84.00,84.00,60.00,60.00,60.00,4072.77
51.5019378662,0.0061383004,13:59:48,23/9/2016,84.00,84.01,85.00,60.00,60.00,60.00,4072.77
51.5019187927,0.0061565999,13:59:50,23/9/2016,85.00,84.37,85.00,59.00,59.01,60.00,4072.77
51.5019111633,0.0061933002,13:59:51,23/9/2016,84.00,84.00,84.00,59.00,59.00,59.00,171.00
51.5018959045,0.0062232999,13:59:52,23/9/2016,82.00,82.30,83.00,58.00,58.00,58.00,171.00
51.5018882751,0.0062516002,13:59:52,23/9/2016,82.00,82.02,83.00,58.00,57.73,58.00,171.00
51.5018653869,0.0062832999,13:59:54,23/9/2016,83.00,83.02,84.00,58.00,57.97,58.00,171.00
51.5018463134,0.0063000011,13:59:55,23/9/2016,84.00,83.85,84.00,59.00,58.43,59.00,171.00
51.5018310546,0.0063215999,13:59:56,23/9/2016,84.00,84.16,85.00,59.00,59.00,59.00,171.00
51.5018081665,0.0063350000,13:59:56,23/9/2016,85.00,84.20,86.00,59.00,59.00,59.00,171.00
51.5017890930,0.0063350000,13:59:58,23/9/2016,86.00,85.51,86.00,60.00,59.92,60.00,171.00
51.5017738342,0.0063400001,13:59:59,23/9/2016,86.00,85.91,86.00,60.00,59.99,60.00,171.00
51.5017509460,0.0063515996,14:0:0,23/9/2016,87.00,85.46,87.00,60.00,60.00,60.00,171.00
51.5017433166,0.0063616008,14:0:0,23/9/2016,87.00,87.01,88.00,61.00,60.31,61.00,171.00
51.5017509460,0.0064133000,14:0:2,23/9/2016,89.00,87.64,89.00,61.00,60.96,61.00,171.00
51.5017318725,0.0064882998,14:0:3,23/9/2016,90.00,89.25,90.00,62.00,61.41,62.00,171.00
51.5017242431,0.0065165996,14:0:4,23/9/2016,91.00,90.20,91.00,62.00,62.00,62.00,171.00
51.5017166137,0.0065582995,14:0:4,23/9/2016,91.00,91.06,92.00,62.00,62.00,62.00,171.00
51.5017089843,0.0065766000,14:0:6,23/9/2016,92.00,91.27,92.00,63.00,62.38,63.00,171.00
51.5017013549,0.0065815997,14:0:7,23/9/2016,92.00,91.17,92.00,62.00,62.02,63.00,171.00
51.5016746520,0.0066132998,14:0:8,23/9/2016,91.00,90.91,92.00,62.00,61.60,62.00,171.00
51.5016746520,0.0066115999,14:0:8,23/9/2016,92.00,92.01,93.00,63.00,62.09,63.00,171.00
51.5016670227,0.0066050000,14:0:10,23/9/2016,93.00,92.27,93.00,63.00,63.00,63.00,171.00
51.5016593933,0.0066083006,14:0:11,23/9/2016,92.00,92.01,93.00,63.00,63.01,64.00,171.00
51.5016593933,0.0066100001,14:0:12,23/9/2016,92.00,92.00,93.00,64.00,63.55,64.00,171.00
51.5016593933,0.0066182999,14:0:12,23/9/2016,93.00,92.36,93.00,64.00,64.00,64.00,171.00
51.5016517639,0.0066450004,14:0:14,23/9/2016,94.00,93.04,94.00,65.00,64.24,65.00,171.00
51.5016441345,0.0066533002,14:0:15,23/9/2016,94.00,93.99,94.00,65.00,65.00,65.00,171.00
51.5016288757,0.0066765999,14:0:16,23/9/2016,93.00,93.93,94.00,64.00,64.94,65.00,171.00
51.5016212463,0.0066816000,14:0:16,23/9/2016,93.00,93.01,94.00,64.00,64.00,65.00,171.00
51.5016098022,0.0066933007,14:0:18,23/9/2016,93.00,93.00,93.00,64.00,63.99,64.00,171.00
51.5016098022,0.0066882996,14:0:19,23/9/2016,94.00,93.97,94.00,65.00,64.02,65.00,171.00
51.5016098022,0.0066882996,14:0:20,23/9/2016,94.00,93.83,94.00,65.00,65.00,65.00,171.00
51.5016021728,0.0066865992,14:0:22,23/9/2016,94.00,94.00,94.00,65.00,65.00,65.00,779.00
51.5015945434,0.0066816000,14:0:23,23/9/2016,94.00,94.05,95.00,65.00,64.94,65.00,779.00
51.5015945434,0.0066833009,14:0:24,23/9/2016,94.00,94.00,94.00,65.00,64.99,65.00,779.00
51.5015869140,0.0066900005,14:0:24,23/9/2016,94.00,94.00,94.00,65.00,65.00,65.00,779.00
51.5015716552,0.0066782999,14:0:26,23/9/2016,94.00,93.14,94.00,65.00,64.88,65.00,779.00
51.5015640258,0.0066749997,14:0:27,23/9/2016,93.00,93.06,94.00,64.00,64.66,65.00,779.00
51.5015525817,0.0066666002,14:0:28,23/9/2016,93.00,93.25,94.00,64.00,64.16,65.00,779.00
51.5015373229,0.0066616005,14:0:28,23/9/2016,93.00,93.00,93.00,64.00,64.00,65.00,779.00
51.5015296936,0.0066599998,14:0:30,23/9/2016,92.00,92.80,93.00,64.00,64.00,64.00,779.00
51.5015144348,0.0066583003,14:0:31,23/9/2016,92.00,92.00,93.00,63.00,64.00,64.00,779.00
51.5015068054,0.0066583003,14:0:32,23/9/2016,91.00,91.50,92.00,63.00,63.02,64.00,779.00
51.5014991760,0.0066599998,14:0:32,23/9/2016,91.00,91.00,91.00,63.00,62.82,63.00,779.00
51.5014877319,0.0066599998,14:0:34,23/9/2016,91.00,90.81,91.00,62.00,62.13,63.00,779.00
51.5014801025,0.0066483011,14:0:35,23/9/2016,91.00,90.28,91.00,63.00,62.57,63.00,779.00
51.5014724731,0.0066350007,14:0:36,23/9/2016,91.00,90.95,91.00,63.00,63.00,63.00,779.00
51.5014648437,0.0066383004,14:0:36,23/9/2016,91.00,91.00,91.00,63.00,63.00,63.00,779.00
51.5014648437,0.0066415996,14:0:38,23/9/2016,91.00,91.00,91.00,63.00,63.00,63.00,779.00
51.5014572143,0.0066450004,14:0:39,23/9/2016,91.00,91.00,91.00,63.00,63.00,63.00,779.00
51.5014572143,0.0066483011,14:0:40,23/9/2016,91.00,91.00,91.00,63.00,63.00,63.00,779.00
51.5014572143,0.0066466002,14:0:40,23/9/2016,91.00,91.00,91.00,63.00,63.00,63.00,779.00
51.5014572143,0.0066433005,14:0:42,23/9/2016,91.00,91.00,91.00,63.00,63.00,63.00,779.00
51.5014572143,0.0066400003,14:0:43,23/9/2016,91.00,91.00,91.00,63.00,63.00,63.00,779.00
51.5014648437,0.0066533002,14:0:44,23/9/2016,91.00,91.00,91.00,63.00,63.00,63.00,779.00
51.5014877319,0.0066632995,14:0:44,23/9/2016,91.00,91.00,91.00,63.00,63.00,63.00,779.00
51.5015068054,0.0066733002,14:0:46,23/9/2016,91.00,90.72,91.00,63.00,63.00,63.00,779.00
51.5015220642,0.0066816000,14:0:47,23/9/2016,90.00,90.03,91.00,63.00,62.94,63.00,779.00
51.5015220642,0.0066799998,14:0:48,23/9/2016,90.00,90.00,90.00,62.00,62.60,63.00,779.00
51.5015220642,0.0066833009,14:0:48,23/9/2016,90.00,90.00,90.00,62.00,62.02,63.00,779.00
51.5015296936,0.0066833009,14:0:50,23/9/2016,90.00,90.00,90.00,62.00,62.00,62.00,779.00
51.5015144348,0.0066683001,14:0:51,23/9/2016,90.00,90.00,90.00,62.00,62.00,62.00,779.00
51.5015144348,0.0066765999,14:0:52,23/9/2016,89.00,89.88,90.00,62.00,62.00,62.00,779.00
51.5015220642,0.0066799998,14:0:52,23/9/2016,89.00,89.18,90.00,62.00,62.00,62.00,4622.56
51.5015220642,0.0066900005,14:0:54,23/9/2016,89.00,89.00,90.00,62.00,62.00,62.00,4622.56
51.5015220642,0.0066950011,14:0:55,23/9/2016,89.00,89.00,89.00,62.00,62.00,62.00,4622.56
51.5015220642,0.0066950011,14:0:56,23/9/2016,89.00,89.00,89.00,62.00,62.00,62.00,4622.56
51.5015144348,0.0066632995,14:0:56,23/9/2016,89.00,89.00,89.00,62.00,62.00,62.00,4622.56
51.5015068054,0.0066533002,14:0:58,23/9/2016,89.00,89.00,89.00,61.00,61.87,62.00,4622.56
51.5014991760,0.0066400003,14:0:59,23/9/2016,89.00,89.00,89.00,61.00,61.23,62.00,4622.56
51.5014991760,0.0066400003,14:1:0,23/9/2016,89.00,89.00,89.00,62.00,61.07,62.00,4622.56
51.5014991760,0.0066483011,14:1:0,23/9/2016,89.00,89.00,89.00,61.00,61.05,62.00,4622.56
51.5015068054,0.0066500000,14:1:2,23/9/2016,89.00,89.00,89.00,61.00,61.14,62.00,4622.56
51.5015220642,0.0066583003,14:1:3,23/9/2016,89.00,89.00,89.00,61.00,61.01,62.00,4622.56
51.5015220642,0.0066565999,14:1:4,23/9/2016,89.00,89.00,89.00,62.00,61.02,62.00,4622.56
51.5015220642,0.0066583003,14:1:4,23/9/2016,89.00,89.00,89.00,62.00,61.66,62.00,4622.56
51.5015296936,0.0066782999,14:1:6,23/9/2016,89.00,89.00,89.00,62.00,62.00,62.00,4622.56
51.5015373229,0.0066915998,14:1:7,23/9/2016,89.00,89.00,89.00,62.00,62.00,62.00,4622.56
51.5015449523,0.0067083001,14:1:8,23/9/2016,89.00,89.00,89.00,62.00,62.00,62.00,4622.56
51.5015449523,0.0067232999,14:1:8,23/9/2016,89.00,89.00,89.00,62.00,62.00,62.00,4622.56
51.5015373229,0.0067416000,14:1:10,23/9/2016,89.00,89.00,89.00,62.00,61.92,62.00,4622.56
51.5015373229,0.0067533006,14:1:11,23/9/2016,89.00,89.00,89.00,62.00,61.92,62.00,4622.56
51.5015220642,0.0067716002,14:1:12,23/9/2016,89.00,88.90,89.00,61.00,61.37,62.00,4622.56
51.5015220642,0.0067883005,14:1:12,23/9/2016,88.00,88.00,89.00,61.00,60.93,61.00,4622.56
51.5015220642,0.0068033008,14:1:14,23/9/2016,88.00,87.97,88.00,61.00,60.57,61.00,4622.56
51.5015220642,0.0068133001,14:1:15,23/9/2016,87.00,87.40,88.00,60.00,60.08,61.00,4622.56
51.5015220642,0.0068266005,14:1:16,23/9/2016,87.00,87.01,88.00,60.00,60.00,61.00,4622.56
51.5015144348,0.0068300004,14:1:16,23/9/2016,87.00,87.00,87.00,61.00,60.09,61.00,4622.56
51.5015144348,0.0068282995,14:1:18,23/9/2016,87.00,87.03,88.00,61.00,60.99,61.00,4622.56
51.5015144348,0.0068282995,14:1:19,23/9/2016,87.00,87.00,87.00,60.00,60.02,61.00,4622.56
51.5015144348,0.0068282995,14:1:20,23/9/2016,88.00,87.23,88.00,61.00,60.79,61.00,4622.56
51.5015144348,0.0068282995,14:1:20,23/9/2016,87.00,87.71,88.00,61.00,61.00,61.00,4622.56
51.5015144348,0.0068249998,14:1:22,23/9/2016,87.00,86.74,87.00,60.00,60.67,61.00,4622.56
51.5015068054,0.0068282995,14:1:23,23/9/2016,86.00,85.71,86.00,59.00,59.54,60.00,4622.56
51.5014991760,0.0068249998,14:1:24,23/9/2016,85.00,85.04,86.00,60.00,59.96,60.00,232.56
51.5014991760,0.0068199996,14:1:24,23/9/2016,86.00,86.00,86.00,61.00,60.71,61.00,232.56
51.5014877319,0.0068233008,14:1:26,23/9/2016,87.00,86.61,87.00,62.00,61.00,62.00,232.56
51.5014801025,0.0068350005,14:1:27,23/9/2016,88.00,88.00,88.00,62.00,61.99,62.00,232.56
51.5014724731,0.0068432998,14:1:28,23/9/2016,89.00,88.57,89.00,62.00,62.02,63.00,232.56
51.5014648437,0.0068565998,14:1:28,23/9/2016,88.00,89.00,90.00,62.00,62.95,63.00,232.56
51.5014495849,0.0068700003,14:1:30,23/9/2016,86.00,86.45,89.00,61.00,61.01,62.00,232.56
51.5014305114,0.0068866009,14:1:31,23/9/2016,87.00,86.70,88.00,62.00,61.59,62.00,232.56
51.5014152526,0.0069016003,14:1:32,23/9/2016,88.00,87.73,88.00,62.00,62.00,62.00,232.56
51.5013580322,0.0069850006,14:1:32,23/9/2016,89.00,88.05,89.00,62.00,62.00,62.00,232.56
51.5013008117,0.0070532999,14:1:34,23/9/2016,87.00,87.71,89.00,62.00,61.46,62.00,232.56
51.5012931823,0.0070700001,14:1:35,23/9/2016,87.00,87.09,88.00,62.00,61.81,62.00,232.56
51.5012779235,0.0070850009,14:1:36,23/9/2016,87.00,87.83,88.00,62.00,62.00,62.00,232.56
51.5012550354,0.0071066007,14:1:36,23/9/2016,87.00,87.30,88.00,61.00,61.68,62.00,232.56
51.5012207031,0.0071282997,14:1:38,23/9/2016,89.00,87.99,89.00,62.00,61.69,62.00,232.56
51.5011634826,0.0071700000,14:1:39,23/9/2016,90.00,89.28,90.00,63.00,62.49,63.00,232.56
51.5011405944,0.0071965999,14:1:40,23/9/2016,90.00,90.00,90.00,63.00,63.00,63.00,232.56
51.5010986328,0.0072200002,14:1:40,23/9/2016,90.00,90.21,91.00,63.00,63.00,63.00,232.56
51.5010757446,0.0072333002,14:1:42,23/9/2016,88.00,88.66,90.00,61.00,62.34,63.00,232.56
51.5010414123,0.0072400002,14:1:43,23/9/2016,84.00,85.21,87.00,62.00,61.01,62.00,232.56
51.5010261535,0.0072583007,14:1:44,23/9/2016,82.00,82.93,84.00,62.00,61.80,62.00,232.56
51.5009994506,0.0072716002,14:1:44,23/9/2016,82.00,82.00,82.00,62.00,62.00,62.00,232.56
51.5009765625,0.0072950000,14:1:46,23/9/2016,83.00,82.06,83.00,63.00,62.96,63.00,232.56
51.5009536743,0.0073266005,14:1:47,23/9/2016,83.00,82.91,83.00,63.00,63.00,63.00,232.56
51.5009536743,0.0073415999,14:1:48,23/9/2016,85.00,83.91,85.00,63.00,63.00,63.00,232.56
51.5009613037,0.0073316006,14:1:48,23/9/2016,87.00,85.69,87.00,63.00,63.00,63.00,232.56
51.5009613037,0.0073500003,14:1:50,23/9/2016,89.00,87.90,89.00,63.00,63.00,63.00,232.56
51.5009536743,0.0073733000,14:1:51,23/9/2016,91.00,89.76,91.00,63.00,63.00,63.00,232.56
51.5009193420,0.0074149994,14:1:52,23/9/2016,92.00,91.56,92.00,63.00,63.00,63.00,232.56
51.5009040832,0.0074383010,14:1:52,23/9/2016,93.00,92.87,93.00,63.00,63.00,63.00,232.56
51.5008964538,0.0074599990,14:1:55,23/9/2016,94.00,93.28,94.00,63.00,63.00,63.00,5259.40
51.5008888244,0.0074665999,14:1:56,23/9/2016,94.00,94.00,95.00,62.00,62.83,63.00,5259.40
51.5008773803,0.0074633002,14:1:56,23/9/2016,94.00,94.00,94.00,62.00,62.00,62.00,5259.40
51.5008697509,0.0074665999,14:1:58,23/9/2016,94.00,94.00,94.00,62.00,62.00,62.00,5259.40
51.5008697509,0.0074699997,14:1:59,23/9/2016,94.00,94.00,94.00,62.00,62.00,62.00,5259.40
51.5008621215,0.0074782996,14:2:0,23/9/2016,94.00,94.00,94.00,63.00,62.59,63.00,5259.40
51.5008468627,0.0074950003,14:2:0,23/9/2016,93.00,93.27,94.00,62.00,62.12,63.00,5259.40
51.5008316040,0.0075065999,14:2:2,23/9/2016,94.00,93.02,94.00,62.00,62.00,62.00,5259.40
51.5008201599,0.0075183005,14:2:3,23/9/2016,94.00,94.00,95.00,63.00,62.66,63.00,5259.40
51.5008049011,0.0075415997,14:2:4,23/9/2016,95.00,94.73,95.00,63.00,63.00,63.00,5259.40
51.5007896423,0.0075515995,14:2:4,23/9/2016,95.00,95.00,95.00,63.00,63.00,63.00,5259.40
51.5007820129,0.0075600004,14:2:6,23/9/2016,95.00,94.99,95.00,63.00,63.00,63.00,5259.40
51.5007743835,0.0075732998,14:2:7,23/9/2016,94.00,94.17,95.00,63.00,63.00,63.00,5259.40
51.5007667541,0.0075783004,14:2:8,23/9/2016,94.00,94.01,95.00,63.00,63.00,63.00,5259.40
51.5007667541,0.0075883002,14:2:8,23/9/2016,94.00,94.01,95.00,63.00,63.00,63.00,5259.40
51.5007553100,0.0075865993,14:2:10,23/9/2016,94.00,93.95,94.00,63.00,63.00,63.00,5259.40
51.5007553100,0.0075915999,14:2:11,23/9/2016,94.00,93.70,94.00,63.00,63.00,63.00,5259.40
51.5007553100,0.0075982999,14:2:12,23/9/2016,94.00,93.68,94.00,63.00,63.00,63.00,5259.40
51.5007400512,0.0076115999,14:2:12,23/9/2016,94.00,93.97,94.00,63.00,63.00,63.00,5259.40
51.5007324218,0.0076216006,14:2:14,23/9/2016,93.00,93.48,94.00,63.00,63.00,63.00,5259.40
51.5007171630,0.0076250004,14:2:15,23/9/2016,93.00,93.06,94.00,63.00,63.00,63.00,5259.40
51.5007095336,0.0076332998,14:2:16,23/9/2016,93.00,93.00,94.00,63.00,63.00,63.00,5259.40
51.5006980895,0.0076433000,14:2:16,23/9/2016,93.00,93.00,93.00,63.00,63.00,63.00,5259.40
51.5006904602,0.0076616001,14:2:18,23/9/2016,92.00,92.60,93.00,63.00,62.85,63.00,5259.40
51.5006828308,0.0076750001,14:2:19,23/9/2016,92.00,92.01,93.00,63.00,62.68,63.00,5259.40
51.5006752014,0.0076800003,14:2:20,23/9/2016,92.00,92.01,93.00,63.00,63.00,63.00,5259.40
51.5006675720,0.0076950001,14:2:20,23/9/2016,92.00,91.70,92.00,63.00,62.95,63.00,5259.40
51.5006599426,0.0077032995,14:2:22,23/9/2016,91.00,91.41,92.00,63.00,63.00,63.00,5259.40
51.5006523132,0.0077100009,14:2:23,23/9/2016,91.00,90.99,91.00,63.00,62.60,63.00,5259.40
51.5006446838,0.0077216005,14:2:24,23/9/2016,91.00,91.31,92.00,63.00,62.31,63.00,5259.40
51.5006332397,0.0077333002,14:2:24,23/9/2016,91.00,91.01,92.00,62.00,62.06,63.00,5259.40
51.5006332397,0.0077416000,14:2:26,23/9/2016,91.00,91.00,91.00,62.00,62.00,62.00,13645.49
51.5006179809,0.0077550005,14:2:27,23/9/2016,91.00,91.27,92.00,62.00,62.00,62.00,13645.49
51.5006103515,0.0077700004,14:2:28,23/9/2016,91.00,91.09,92.00,62.00,62.00,62.00,13645.49
51.5006103515,0.0077733011,14:2:28,23/9/2016,91.00,91.00,92.00,62.00,62.00,62.00,13645.49
51.5006103515,0.0077783002,14:2:30,23/9/2016,92.00,91.32,92.00,62.00,62.00,62.00,13645.49
51.5006027221,0.0077883005,14:2:31,23/9/2016,92.00,91.31,92.00,62.00,62.00,62.00,13645.49
51.5005950927,0.0077982997,14:2:32,23/9/2016,90.00,90.70,91.00,61.00,61.87,62.00,13645.49
51.5005874633,0.0078150005,14:2:32,23/9/2016,90.00,90.02,91.00,61.00,61.21,62.00,13645.49
51.5005683898,0.0078282999,14:2:34,23/9/2016,90.00,90.33,91.00,61.00,61.00,62.00,13645.49
51.5005607604,0.0078466005,14:2:35,23/9/2016,90.00,90.18,91.00,61.00,61.03,62.00,13645.49
