$GPRMC,123544.000,A,5130.1388,N,00000.3475,E,1.05,19.04,220616,,,A*52,51.5023117065,0.0057915997,12:35:44,22/6/2016,14,12,17.30,321,25.20,513.86,0,1
$GPRMC,123545.000,A,5130.1393,N,00000.3475,E,1.12,14.61,220616,,,A*51,51.5023193359,0.0057915997,12:35:45,22/6/2016,15,27,22.05,393,24.71,518.54,0,1
$GPRMC,123546.000,A,5130.1398,N,00000.3475,E,1.19,11.31,220616,,,A*52,51.5023269653,0.0057915997,12:35:46,22/6/2016,14,13,18.29,319,24.71,514.61,0,1
$GPRMC,123547.000,A,5130.1404,N,00000.3478,E,1.29,14.05,220616,,,A*5D,51.5023422241,0.0057966003,12:35:47,22/6/2016,14,9,17.54,319,24.71,514.28,0,1
$GPRMC,123548.000,A,5130.1411,N,00000.3483,E,1.45,19.39,220616,,,A*5A,51.5023536682,0.0058050003,12:35:48,22/6/2016,14,18,17.12,295,24.71,515.81,0,1
$GPRMC,123549.000,A,5130.1419,N,00000.3488,E,1.56,22.23,220616,,,A*59,51.5023689270,0.0058133001,12:35:49,22/6/2016,14,14,16.45,313,25.20,512.12,0,1
$GPRMC,123550.000,A,5130.1426,N,00000.3493,E,1.65,24.79,220616,,,A*5E,51.5023765563,0.0058215999,12:35:50,22/6/2016,15,25,16.64,329,24.71,515.48,0,1
$GPRMC,123551.000,A,5130.1435,N,00000.3497,E,1.75,24.47,220616,,,A*55,51.5023918151,0.0058282999,12:35:51,22/6/2016,15,11,17.14,312,24.71,512.87,0,1
$GPRMC,123552.000,A,5130.1446,N,00000.3503,E,1.90,26.09,220616,,,A*5D,51.5024070739,0.0058382997,12:35:52,22/6/2016,14,16,16.70,288,25.20,514.07,0,1
$GPRMC,123553.000,A,5130.1459,N,00000.3505,E,2.00,20.98,220616,,,A*50,51.5024337768,0.0058416004,12:35:53,22/6/2016,15,38,19.43,318,25.20,515.30,0,1
$GPRMC,123554.000,A,5130.1467,N,00000.3505,E,2.04,16.46,220616,,,A*58,51.5024414062,0.0058416004,12:35:54,22/6/2016,14,13,15.59,331,25.20,515.00,0,1
$GPRMC,123555.000,A,5130.1476,N,00000.3507,E,2.10,14.19,220616,,,A*56,51.5024566650,0.0058450007,12:35:55,22/6/2016,14,19,17.30,296,24.71,514.04,0,1
$GPRMC,123556.000,A,5130.1481,N,00000.3510,E,2.03,12.59,220616,,,A*5B,51.5024642944,0.0058500003,12:35:56,22/6/2016,14,10,17.76,311,25.20,512.98,0,1
$GPRMC,123557.000,A,5130.1487,N,00000.3515,E,2.01,16.90,220616,,,A*5A,51.5024833679,0.0058583002,12:35:57,22/6/2016,14,21,18.55,317,25.20,516.30,0,1
$GPRMC,123558.000,A,5130.1493,N,00000.3517,E,2.01,17.63,220616,,,A*5F,51.5024909973,0.0058616008,12:35:58,22/6/2016,14,7,17.18,294,24.71,515.12,0,1
