latitude,longitude,time,date,light,sound value,sound average,sound peak,temperature, gas, gas average, gas peak, people, cumulative people
25.0580329895,121.5332183837,2:15:13,8/11/2016,24,28,33.91,237,34.96,142.00,141.75,142.00,0,0
25.0580329895,121.5332183837,2:15:14,8/11/2016,24,36,33.98,222,34.47,143.00,142.12,143.00,0,0
25.0580272674,121.5332183837,2:15:15,8/11/2016,24,43,37.28,227,34.96,143.00,142.99,143.00,0,0
25.0580196380,121.5332183837,2:15:16,8/11/2016,23,48,34.04,233,34.96,143.00,143.01,144.00,0,0
25.0580120086,121.5332183837,2:15:17,8/11/2016,23,56,38.85,214,34.96,143.00,143.21,144.00,0,0
25.0580005645,121.5332183837,2:15:18,8/11/2016,23,42,37.75,219,34.96,144.00,143.97,144.00,0,0
25.0579910278,121.5332183837,2:15:19,8/11/2016,22,36,44.35,234,34.96,144.00,144.00,144.00,0,0
25.0579757690,121.5332183837,2:15:20,8/11/2016,22,42,39.13,205,33.98,144.00,144.00,145.00,1,1
25.0579757690,121.5332336425,2:15:21,8/11/2016,23,44,37.76,180,34.96,144.00,144.00,145.00,0,1
25.0579662322,121.5332336425,2:15:22,8/11/2016,22,54,35.13,250,34.96,144.00,144.00,145.00,1,2
25.0579624176,121.5332489013,2:15:23,8/11/2016,22,52,34.43,196,34.96,144.00,144.01,145.00,0,2
25.0579624176,121.5332717895,2:15:24,8/11/2016,21,35,38.05,219,34.96,144.00,144.25,145.00,0,2
25.0579624176,121.5332717895,2:15:25,8/11/2016,22,40,33.32,259,34.96,144.00,144.03,145.00,1,3
25.0579547882,121.5332870483,2:15:26,8/11/2016,21,31,30.27,209,35.45,144.00,144.01,145.00,0,3
25.0579547882,121.5332870483,2:15:27,8/11/2016,23,35,36.84,242,34.96,145.00,144.58,145.00,0,3
25.0579471588,121.5333023071,2:15:28,8/11/2016,23,41,37.94,224,34.96,146.00,146.19,148.00,0,3
25.0579433441,121.5333175659,2:15:29,8/11/2016,24,23,29.31,221,35.45,146.00,145.85,147.00,0,3
25.0579395294,121.5333175659,2:15:30,8/11/2016,24,55,27.09,208,34.96,145.00,145.04,146.00,0,3
25.0579338073,121.5333328247,2:15:31,8/11/2016,24,42,28.45,210,35.45,146.00,145.30,147.00,0,3
25.0579299926,121.5333480834,2:15:32,8/11/2016,25,27,32.21,223,35.45,147.00,146.93,148.00,0,3
25.0579261779,121.5333633422,2:15:33,8/11/2016,25,41,35.85,252,34.96,148.00,147.92,149.00,0,3
25.0579185485,121.5333633422,2:15:34,8/11/2016,27,32,36.25,242,35.45,148.00,148.01,149.00,0,3
25.0579109191,121.5333633422,2:15:35,8/11/2016,30,57,36.94,227,35.45,149.00,148.73,149.00,0,3
25.0578937530,121.5333786010,2:15:36,8/11/2016,35,27,33.91,244,34.96,149.00,148.95,149.00,0,3
25.0578861236,121.5333786010,2:15:37,8/11/2016,38,27,32.20,233,34.96,151.00,149.54,151.00,0,3
25.0578823089,121.5333786010,2:15:38,8/11/2016,33,34,29.06,211,34.47,152.00,150.96,152.00,0,3
25.0578784942,121.5333786010,2:15:39,8/11/2016,31,43,41.16,196,35.45,152.00,151.98,152.00,0,3
25.0578689575,121.5333786010,2:15:40,8/11/2016,30,34,34.60,237,35.45,152.00,152.02,153.00,0,3
25.0578613281,121.5333633422,2:15:41,8/11/2016,28,29,35.80,220,35.45,152.00,152.02,153.00,0,3
25.0578498840,121.5333633422,2:15:42,8/11/2016,30,39,43.43,434,35.45,151.00,151.65,152.00,0,3
25.0578365325,121.5333480834,2:15:43,8/11/2016,29,34,43.72,469,35.45,148.00,148.99,150.00,0,3
25.0578212738,121.5333480834,2:15:44,8/11/2016,30,30,44.90,464,35.45,147.00,147.00,148.00,0,3
25.0578079223,121.5333328247,2:15:45,8/11/2016,34,33,37.94,210,34.96,148.00,147.35,148.00,0,3
25.0577964782,121.5333023071,2:15:46,8/11/2016,33,26,34.97,260,34.96,146.00,146.93,148.00,0,3
25.0577888488,121.5332489013,2:15:47,8/11/2016,38,33,35.67,263,35.45,148.00,146.72,148.00,0,3
25.0577754974,121.5332183837,2:15:48,8/11/2016,42,41,31.73,193,34.96,149.00,148.79,150.00,0,3
25.0577602386,121.5332031250,2:15:49,8/11/2016,46,50,35.40,252,35.45,149.00,149.71,150.00,0,3
25.0577507019,121.5332031250,2:15:50,8/11/2016,47,20,34.83,214,35.94,150.00,148.92,150.00,0,3
25.0577354431,121.5331878662,2:15:51,8/11/2016,54,49,31.21,216,35.45,151.00,149.96,151.00,0,3
25.0577278137,121.5331726074,2:15:52,8/11/2016,49,22,28.60,245,34.96,151.00,150.50,151.00,0,3
25.0577144622,121.5331573486,2:15:53,8/11/2016,45,29,43.04,227,35.45,152.00,151.26,152.00,0,3
25.0577068328,121.5331573486,2:15:54,8/11/2016,43,44,33.90,220,34.96,152.00,152.00,153.00,0,3
25.0576992034,121.5331344604,2:15:55,8/11/2016,43,43,35.55,191,34.96,153.00,152.90,154.00,0,3
25.0576992034,121.5331039428,2:15:56,8/11/2016,43,58,35.84,209,35.94,153.00,153.01,154.00,0,3
25.0576858520,121.5330886840,2:15:57,8/11/2016,49,15,20.20,212,34.96,154.00,153.76,154.00,0,3
25.0576782226,121.5330734252,2:15:58,8/11/2016,63,7,30.28,371,34.96,154.00,154.01,155.00,0,3
25.0576667785,121.5330581665,2:15:59,8/11/2016,58,22,20.90,251,34.96,154.00,154.49,155.00,0,3
25.0576457977,121.5330581665,2:16:0,8/11/2016,48,62,21.33,238,34.96,155.00,154.91,156.00,0,3
25.0576343536,121.5330429077,2:16:1,8/11/2016,46,21,22.28,217,34.96,155.00,154.98,156.00,0,3
25.0576210021,121.5330429077,2:16:2,8/11/2016,48,11,18.35,219,34.47,155.00,155.05,156.00,0,3
25.0576095581,121.5330276489,2:16:3,8/11/2016,56,46,29.46,173,34.96,156.00,155.63,156.00,0,3
25.0575962066,121.5330276489,2:16:4,8/11/2016,65,18,38.97,213,34.96,156.00,155.21,156.00,0,3
25.0575847625,121.5330276489,2:16:5,8/11/2016,88,21,25.21,225,34.96,155.00,155.80,157.00,0,3
25.0575809478,121.5330276489,2:16:6,8/11/2016,86,20,22.73,199,34.47,156.00,155.53,156.00,0,3
25.0575599670,121.5330047607,2:16:7,8/11/2016,73,26,33.78,222,34.96,156.00,155.83,156.00,0,3
25.0575485229,121.5329895019,2:16:8,8/11/2016,58,30,20.86,239,35.45,156.00,155.95,156.00,0,3
25.0575351715,121.5329742431,2:16:9,8/11/2016,51,23,20.87,198,34.96,156.00,155.76,156.00,0,3
25.0575237274,121.5329742431,2:16:10,8/11/2016,44,9,17.42,237,34.96,156.00,155.67,156.00,0,3
25.0575160980,121.5329589843,2:16:11,8/11/2016,58,10,23.01,226,34.96,156.00,155.81,156.00,0,3
25.0575065612,121.5329742431,2:16:12,8/11/2016,51,20,28.52,241,34.96,155.00,155.95,156.00,0,3
25.0575122833,121.5329437255,2:16:13,8/11/2016,71,9,29.66,248,35.45,155.00,155.89,156.00,0,3
25.0575160980,121.5329284667,2:16:14,8/11/2016,116,27,20.27,221,34.96,156.00,155.92,156.00,0,3
25.0575122833,121.5329284667,2:16:15,8/11/2016,87,24,18.00,194,34.96,156.00,155.81,157.00,0,3
25.0575122833,121.5329284667,2:16:16,8/11/2016,63,9,17.65,235,34.96,156.00,155.94,157.00,1,4
25.0575027465,121.5329284667,2:16:17,8/11/2016,51,11,16.92,216,35.45,156.00,155.97,157.00,0,4
25.0574989318,121.5329284667,2:16:18,8/11/2016,54,21,19.94,210,34.96,157.00,156.42,158.00,0,4
25.0574913024,121.5329132080,2:16:19,8/11/2016,61,8,15.61,234,34.96,160.00,158.22,160.00,0,4
25.0574874877,121.5329284667,2:16:20,8/11/2016,68,21,15.21,198,34.96,162.00,160.64,162.00,0,4
25.0574989318,121.5329284667,2:16:21,8/11/2016,71,7,18.91,232,34.96,163.00,162.36,163.00,0,4
25.0574989318,121.5329437255,2:16:22,8/11/2016,61,28,17.47,218,34.96,163.00,163.02,164.00,0,4
25.0574989318,121.5329437255,2:16:23,8/11/2016,44,21,14.35,168,34.96,165.00,164.00,165.00,0,4
25.0574951171,121.5329437255,2:16:24,8/11/2016,36,6,20.64,214,34.96,165.00,165.04,166.00,0,4
25.0574874877,121.5329437255,2:16:25,8/11/2016,34,9,18.98,204,34.96,166.00,165.97,167.00,0,4
25.0574779510,121.5329589843,2:16:26,8/11/2016,31,35,19.62,222,35.45,166.00,166.03,167.00,0,4
25.0574703216,121.5329589843,2:16:27,8/11/2016,30,16,21.12,231,35.45,166.00,166.03,167.00,0,4
25.0574550628,121.5329589843,2:16:28,8/11/2016,30,18,21.57,239,35.45,166.00,166.04,167.00,0,4
25.0574378967,121.5329589843,2:16:29,8/11/2016,29,4,17.40,217,35.45,167.00,166.91,168.00,0,4
25.0574264526,121.5329589843,2:16:30,8/11/2016,29,35,15.62,207,34.96,168.00,167.65,169.00,0,4
25.0574092864,121.5329589843,2:16:31,8/11/2016,30,11,23.62,204,34.96,169.00,168.12,169.00,0,4
25.0573902130,121.5329589843,2:16:32,8/11/2016,30,21,19.47,240,35.45,168.00,168.11,169.00,0,4
25.0573730468,121.5329589843,2:16:33,8/11/2016,31,14,17.65,248,34.96,169.00,168.21,169.00,0,4
25.0573482513,121.5329589843,2:16:34,8/11/2016,30,29,20.34,224,34.96,168.00,168.40,169.00,0,4
25.0573196411,121.5329589843,2:16:35,8/11/2016,29,13,15.18,185,34.96,169.00,168.11,169.00,1,5
25.0573005676,121.5329742431,2:16:36,8/11/2016,29,8,39.57,197,35.45,169.00,168.97,170.00,0,5
25.0572586059,121.5329742431,2:16:37,8/11/2016,31,14,14.85,234,35.45,168.00,168.54,170.00,0,5
25.0572338104,121.5329742431,2:16:38,8/11/2016,32,24,15.64,238,35.45,167.00,167.38,168.00,0,5
25.0572109222,121.5329895019,2:16:39,8/11/2016,32,25,17.93,222,35.45,167.00,166.96,168.00,0,5
25.0571899414,121.5329895019,2:16:40,8/11/2016,34,12,21.83,234,35.45,168.00,167.06,168.00,0,5
25.0571689605,121.5330047607,2:16:41,8/11/2016,38,14,19.89,233,34.96,167.00,167.56,168.00,0,5
25.0571537017,121.5330047607,2:16:42,8/11/2016,40,24,17.97,187,34.96,167.00,167.05,168.00,0,5
25.0571365356,121.5330047607,2:16:43,8/11/2016,46,8,15.48,214,35.45,167.00,166.96,168.00,0,5
25.0571212768,121.5330047607,2:16:44,8/11/2016,50,30,15.68,216,35.45,166.00,166.05,167.00,0,5
25.0571079254,121.5330276489,2:16:45,8/11/2016,56,13,21.03,247,35.45,167.00,166.42,167.00,0,5
25.0570964813,121.5330047607,2:16:46,8/11/2016,60,12,16.82,240,35.45,167.00,166.94,168.00,0,5
25.0570888519,121.5330047607,2:16:47,8/11/2016,57,9,14.73,221,34.96,167.00,166.96,168.00,0,5
25.0570755004,121.5330047607,2:16:48,8/11/2016,57,21,16.95,220,35.45,167.00,166.91,168.00,0,5
25.0570640563,121.5330047607,2:16:49,8/11/2016,59,24,15.04,237,34.96,167.00,166.96,168.00,1,6
25.0570564270,121.5330047607,2:16:50,8/11/2016,65,29,30.04,177,35.45,167.00,167.07,168.00,0,6
25.0570468902,121.5330047607,2:16:51,8/11/2016,59,12,24.06,234,35.45,167.00,167.10,168.00,0,6
25.0570430755,121.5330276489,2:16:52,8/11/2016,53,15,16.52,217,34.96,168.00,167.04,168.00,0,6
25.0570354461,121.5330276489,2:16:53,8/11/2016,51,11,15.25,150,35.45,168.00,167.38,168.00,0,6
25.0570240020,121.5330276489,2:16:54,8/11/2016,48,17,13.62,229,35.45,168.00,167.96,169.00,0,6
25.0570182800,121.5330276489,2:16:55,8/11/2016,45,19,15.52,167,34.96,168.00,167.99,169.00,0,6
25.0570106506,121.5330047607,2:16:56,8/11/2016,42,6,19.77,283,34.96,168.00,168.02,169.00,0,6
25.0570068359,121.5330047607,2:16:57,8/11/2016,41,26,21.79,227,34.96,168.00,168.08,169.00,0,6
25.0569953918,121.5329895019,2:16:58,8/11/2016,36,15,15.67,186,35.45,168.00,167.97,169.00,0,6
25.0569858551,121.5329895019,2:16:59,8/11/2016,34,10,16.23,228,35.45,167.00,167.38,168.00,0,6
25.0569782257,121.5329895019,2:17:0,8/11/2016,34,11,14.34,221,35.45,167.00,167.03,168.00,0,6
25.0569705963,121.5329895019,2:17:1,8/11/2016,36,8,13.54,217,34.96,167.00,167.00,168.00,1,7
25.0569572448,121.5329895019,2:17:2,8/11/2016,43,28,15.24,128,34.96,166.00,166.76,168.00,0,7
25.0569458007,121.5329895019,2:17:3,8/11/2016,53,6,20.46,173,34.96,166.00,166.04,167.00,0,7
25.0569248199,121.5329895019,2:17:4,8/11/2016,52,53,20.97,219,34.96,166.00,166.30,167.00,0,7
25.0569133758,121.5329895019,2:17:5,8/11/2016,40,13,14.49,170,35.45,165.00,166.03,167.00,1,8
