,,,,,,,,,,,,,,,,,,,normX,normY
38.242261,21.730676,14.709611,Point,308.3203125,1.309999942779541,0.018909795209765434,0.10391726344823837,0.22929522395133972,0.058350272476673126,1.2746261358261108,12.845653533935547,1560682954994.1785,0.032263729721307755,9.031213760375977,5,0.4525279104709625,4,6.623636722564697,-0.3225,0.3175
38.245199,21.742656,84.943854,Point,30.9375,1.5399999618530273,0.013231802731752396,0.07735436409711838,0.14102976024150848,0.05304282531142235,0.4531642496585846,5.082489013671875,1560681015999.0515,0.02919667959213257,5.503245830535889,5,0.23437683284282684,4,1.4275248050689697,0.375,0.1
38.242021,21.740695,53.58333,Point,245.7421875,1.3200000524520874,0.020948734134435654,0.3491518199443817,0.481440007686615,0.1420278549194336,0.5372850894927979,2.4614758491516113,1560682119996.8955,0.0516623854637146,2.1298205852508545,5,0.38289156556129456,4,1.1861863136291504,0.2625,0.335
38.242232,21.735654,28.57216,Point,312.5390625,1.6799999475479126,0.04888886958360672,0.8275869488716125,2.1147024631500244,0.2641408443450928,6.5470781326293945,26.43238639831543,1560682565998.9038,0.10050039738416672,18.447174072265625,10,2.504427909851074,4,16.037050247192383,-0.0325,0.32
38.245164,21.732384,11.982622,Point,328.7109375,1.059999942779541,0.03748388588428497,0.5474725365638733,0.8912755250930786,0.18744835257530212,4.076436519622803,22.07887077331543,1560677209000.7034,0.0738983154296875,19.32223892211914,5,1.4605669975280762,4,10.19649600982666,-0.2225,0.1025
38.241779,21.734874,25.861223,Point,226.40625,1.0700000524520874,0.02734171412885189,0.22373881936073303,0.4326580762863159,0.10811936855316162,1.6167986392974854,10.614581108093262,1560678112991.4707,0.04793507605791092,10.507137298583984,10,0.7358925938606262,4,4.772818088531494,-0.0775,0.3525
38.246745,21.735503,15.438612,Point,217.6171875,1.3300000429153442,0.10348128527402878,1.1968011856079102,3.3945508003234863,0.4240756630897522,19.565523147583008,70.21871948242188,1560676131992.7087,0.18917953968048096,54.16810607910156,10,8.681534767150879,4,40.446834564208984,-0.04,-0.015
38.242252,21.735574,29.202714,Point,292.5,1.4700000286102295,0.05618308112025261,0.6873036026954651,1.6589629650115967,0.28553614020347595,6.156957626342773,35.147098541259766,1560682569998.9724,0.11280013620853424,31.378507614135742,30,2.8386199474334717,6,14.173124313354492,-0.0375,0.3175
38.241637,21.734732,24.664628,Point,217.265625,1.090000033378601,0.03973231464624405,0.41805434226989746,0.8106496930122375,0.17472496628761292,4.698170185089111,22.37796974182129,1560678127991.0598,0.07187231630086899,22.42327117919922,10,1.6585042476654053,4,8.196033477783203,-0.085,0.365
38.250082,21.735683,5.632158,Point,28.828125,1.090000033378601,0.03539268672466278,0.5504997372627258,0.7571648955345154,0.16572807729244232,2.264712333679199,15.73374080657959,1560699773985.3923,0.0681692585349083,11.871715545654297,5,0.9512425065040588,3,6.678834915161133,-0.03,-0.2625
38.241887,21.735011,27.578386,Point,189.140625,1.6699999570846558,0.032528527081012726,0.32871490716934204,0.6015762090682983,0.1590145379304886,2.313840866088867,8.66435718536377,1560678099991.8254,0.055740728974342346,7.379043102264404,10,0.8713728785514832,4,7.000315189361572,-0.07,0.345
38.249832,21.733765,-1.169904,Point,334.3359375,1.3300000429153442,0.029761090874671936,0.47535285353660583,0.6802429556846619,0.20917993783950806,2.293203115463257,14.324179649353027,1560699250988.8066,0.08964372426271439,11.740763664245605,10,1.2792888879776,3,6.80369758605957,-0.1425,-0.2425
38.244177,21.74158,63.40529,Point,99.84375,1.350000023841858,0.028087569400668144,0.2024345099925995,0.4385942220687866,0.08654254674911499,1.8490915298461914,15.161393165588379,1560680708991.5137,0.046864740550518036,13.775184631347656,10,0.7585911750793457,4,5.726096153259277,0.3125,0.175
38.241313,21.739022,42.888261,Point,216.9140625,0.9900000095367432,0.03599611297249794,0.32485824823379517,0.7121753096580505,0.12476236373186111,5.130570411682129,44.09128952026367,1560682282992.9702,0.06081899255514145,35.21875762939453,10,1.2900060415267944,6,22.228778839111328,0.165,0.3875
38.242952,21.734138,23.044023,Point,355.78125,0.8700000047683716,0.06003984436392784,0.8079767227172852,1.457213044166565,0.3212616443634033,7.578118324279785,29.20602798461914,1560682673996.8337,0.12511135637760162,24.521602630615234,5,2.7432594299316406,4,17.59404754638672,-0.12,0.2675
38.247802,21.733153,1.427568,Point,58.7109375,1.100000023841858,0.03993599861860275,0.30229267477989197,0.6166880130767822,0.13529972732067108,5.715081691741943,25.78424072265625,1560698993998.1328,0.07680995017290115,21.45403480529785,10,1.7357956171035767,4,12.313172340393066,-0.1775,-0.0925
38.247075,21.732236,0.952959,Point,86.484375,1.059999942779541,0.04898718371987343,0.6105796098709106,1.1406306028366089,0.3109915554523468,5.83247709274292,27.262544631958008,1560698907987.7954,0.11330268532037735,20.113054275512695,10,2.2464792728424072,4,16.39946937561035,-0.23,-0.04
38.25014,21.735767,5.576677,Point,42.890625,1.350000023841858,0.06156452000141144,0.37597760558128357,0.4719477891921997,0.12322580814361572,2.4412693977355957,16.63502311706543,1560699779985.1694,0.06167035177350044,13.051896095275879,5,0.9058458209037781,3,7.688452243804932,-0.025,-0.2675
38.241315,21.734967,25.542436,Point,183.8671875,1.2400000095367432,0.06312353163957596,0.7662579417228699,1.6613131761550903,0.323635995388031,6.790989398956299,18.612215042114258,1560678159990.1848,0.1314176768064499,14.356904029846191,10,2.623713493347168,4,16.04545021057129,-0.0725,0.3875
38.244529,21.732327,16.75134,Point,139.21875,0.6299999952316284,0.024177923798561096,0.36650967597961426,0.7389581799507141,0.11114650219678879,2.0122904777526855,12.023299217224121,1560676545993.2842,0.04544687271118164,11.158038139343262,5,1.058602213859558,4,4.755849361419678,-0.225,0.15
38.241969,21.73277,18.202836,Point,191.953125,1.409999966621399,0.025469239801168442,0.3055495619773865,0.49330541491508484,0.10096962749958038,1.9815623760223389,11.18729019165039,1560682802997.9177,0.043862175196409225,8.859823226928711,10,0.893589973449707,4,5.1383867263793945,-0.2,0.34
38.242955,21.728913,12.297685,Point,220.078125,1.4900000095367432,0.03657016530632973,0.25018200278282166,0.5037569403648376,0.11755475401878357,3.50223445892334,20.011743545532227,1560683100990.5835,0.06074541062116623,17.910634994506836,5,1.0781465768814087,4,10.213606834411621,-0.425,0.265
38.249891,21.73331,-2.684003,Point,283.7109375,1.2699999809265137,0.044945601373910904,0.33390888571739197,0.7485197186470032,0.1714683622121811,4.556737899780273,24.28220558166504,1560699285987.515,0.07919487357139587,17.61380958557129,5,1.933133602142334,3,12.991477012634277,-0.1675,-0.2475
38.248064,21.733455,0.267045,Point,37.265625,1.399999976158142,0.04393920674920082,0.8613463044166565,1.448377251625061,0.32318630814552307,9.618010520935059,19.72681999206543,1560699021997.2317,0.10683771967887878,15.963583946228027,10,2.167555332183838,3,13.432963371276855,-0.16,-0.1125
38.247121,21.735641,16.018596,Point,185.625,0.6000000238418579,0.08554936945438385,1.0479754209518433,2.094172239303589,0.373376727104187,14.322009086608887,59.29258346557617,1560676101993.5479,0.1699952483177185,47.377235412597656,10,5.17893648147583,4,30.030107498168945,-0.0325,-0.0425
38.249741,21.737518,15.538337,Point,201.796875,1.2699999809265137,0.032405223697423935,0.5319035649299622,0.8179168701171875,0.19322514533996582,3.42059063911438,24.019454956054688,1560675618992.312,0.07335809618234634,21.848447799682617,5,1.5108290910720825,6,8.157736778259277,0.0775,-0.2375
38.24161,21.734737,24.114152,Point,167.34375,0.9300000071525574,0.04475492611527443,0.5378024578094482,1.1066869497299194,0.20736849308013916,5.813806533813477,18.249252319335938,1560678130990.978,0.08456414937973022,12.295879364013672,10,1.9704508781433105,4,13.095754623413086,-0.085,0.3675
38.243343,21.741744,62.236162,Point,228.515625,1.2100000381469727,0.03409633785486221,0.12637855112552643,0.2484574019908905,0.0929609164595604,0.7105920314788818,5.714095115661621,1560682005999.5166,0.10668037831783295,5.36150598526001,5,0.4116838872432709,4,1.8255060911178589,0.3225,0.2375
38.24329,21.738635,39.947038,Point,358.2421875,0.9800000190734863,0.033452849835157394,0.4768979251384735,0.7184557914733887,0.17356444895267487,2.5541629791259766,10.424819946289062,1560679621998.1794,0.07676311582326889,8.486651420593262,10,2.119260311126709,4,4.41014289855957,0.1425,0.2425
38.248585,21.734106,2.645402,Point,30.9375,1,0.08805348724126816,1.132781982421875,1.806054949760437,0.4774984121322632,12.844473838806152,34.96586227416992,1560699084994.9326,0.20049333572387695,29.243919372558594,10,3.670696496963501,4,25.358795166015625,-0.1225,-0.1525
38.247766,21.736454,20.333635,Point,201.4453125,0.5299999713897705,0.04921892285346985,1.48573637008667,2.460320472717285,0.38216909766197205,7.694784641265869,10.882638931274414,1560676028995.5881,0.11980064958333969,7.910496711730957,5,9.01699161529541,4,7.297500133514404,0.015,-0.09
38.244243,21.732684,17.94444,Point,108.984375,0.9700000286102295,0.024001263082027435,0.37744879722595215,0.8909067511558533,0.13310278952121735,2.4498517513275146,16.293004989624023,1560676577992.3376,0.054743390530347824,14.912693977355957,10,1.4810645580291748,4,5.055299758911133,-0.205,0.17
38.251049,21.737085,10.305459,Point,329.4140625,0.5699999928474426,0.04960392042994499,0.766456663608551,0.9939427375793457,0.3109600841999054,2.6217753887176514,18.403602600097656,1560675469997.5193,0.14128871262073517,12.895356178283691,5,1.301577091217041,4,9.221095085144043,0.0525,-0.3325
38.250724,21.732207,-1.722883,Point,3.8671875,1.159999966621399,0.11725879460573196,1.010017991065979,4.428275108337402,0.38660314679145813,25.07854652404785,61.70021438598633,1560699394998.0989,0.19745635986328125,40.40591049194336,5,12.245808601379395,3,44.36684036254883,-0.2325,-0.31
38.244113,21.73303,17.145708,Point,57.3046875,0.7200000286102295,0.03136957809329033,0.6325100660324097,0.8568061590194702,0.17754215002059937,2.7103271484375,17.692935943603516,1560676662998.8862,0.06375579535961151,15.07699966430664,10,1.5121288299560547,4,7.174685955047607,-0.185,0.18
38.249544,21.734192,1.44008,Point,113.90625,1.2599999904632568,0.0819341316819191,1.1257950067520142,2.0873000621795654,0.33410701155662537,8.631842613220215,40.50364303588867,1560699637990.442,0.14186663925647736,28.166292190551758,5,2.9802181720733643,3,24.080575942993164,-0.1175,-0.2225
38.244183,21.727041,1.800143,Point,26.015625,1,0.0527099147439003,0.845690131187439,1.6126725673675537,0.2721494436264038,9.677231788635254,46.71214294433594,1560683392997.5522,0.10361828655004501,35.78645324707031,5,2.7414040565490723,4,24.249849319458008,-0.5325,0.175
38.24966,21.737514,15.458635,Point,201.796875,0.6700000166893005,0.04036354646086693,0.6683832406997681,0.9242129921913147,0.23715254664421082,4.277853965759277,27.661067962646484,1560675625992.0676,0.09771614521741867,23.379091262817383,5,1.6443374156951904,4,12.262497901916504,0.0775,-0.2325
38.246336,21.730592,4.447832,Point,45.703125,1.6799999475479126,0.052686337381601334,0.749321460723877,1.2390443086624146,0.4047650098800659,8.752803802490234,28.43404197692871,1560698789991.4119,0.12600065767765045,20.73138999938965,10,2.8777153491973877,4,17.024494171142578,-0.3275,0.015
38.243377,21.726891,2.221071,Point,15.46875,1.9199999570846558,0.018463261425495148,0.12138985842466354,0.20512895286083221,0.08011922985315323,0.5987520813941956,5.574433326721191,1560683329998.983,0.031164370477199554,4.970675468444824,5,0.3013802766799927,4,1.9161776304244995,-0.5425,0.235
38.242187,21.735929,30.704057,Point,303.3984375,1.3899999856948853,0.054148487746715546,1.2868249416351318,4.474769592285156,0.45476144552230835,9.858193397521973,20.418180465698242,1560682552998.2534,0.1692609339952469,13.066950798034668,10,4.591130256652832,6,17.1997013092041,-0.015,0.3225
38.248149,21.73357,0.08394,Point,37.265625,1.309999942779541,0.03808082640171051,0.8764808177947998,1.4817734956741333,0.2575243413448334,4.209897518157959,19.017480850219727,1560699033996.8022,0.07948758453130722,15.753777503967285,10,2.0405428409576416,3,9.672652244567871,-0.1525,-0.12
38.242401,21.734949,28.278703,Point,291.796875,2.5999999046325684,0.049279116094112396,0.46729373931884766,0.9103208184242249,0.18401554226875305,6.583352088928223,25.645896911621094,1560682615998.3247,0.09012913703918457,21.5741024017334,30,2.037893056869507,6,16.864816665649414,-0.0725,0.3075
38.244206,21.739429,44.547441,Point,105.8203125,1.3200000524520874,0.05783581733703613,0.1512824445962906,0.19544479250907898,0.09721934050321579,0.4733632504940033,4.038792133331299,1560680518997.0925,0.03729492798447609,3.8353755474090576,5,0.2902654707431793,3,1.2513898611068726,0.1875,0.175
38.243907,21.727024,3.050447,Point,335.390625,1.159999966621399,0.028612127527594566,0.20692992210388184,0.3843879997730255,0.13419704139232635,2.618852376937866,15.927316665649414,1560683368998.144,0.056966062635183334,11.30850601196289,5,0.691643476486206,4,7.867312431335449,-0.535,0.195
38.245108,21.728447,3.47603,Point,33.046875,1.6100000143051147,0.038434308022260666,0.9068716168403625,1.699330449104309,0.23959839344024658,4.169552326202393,23.16876220703125,1560698624996.4685,0.08038143068552017,17.120365142822266,5,1.5047506093978882,4,12.488133430480957,-0.4525,0.1075
38.245386,21.734778,18.071452,Point,206.015625,1.3899999856948853,0.058857958763837814,0.7543741464614868,1.2098602056503296,0.2561667859554291,6.8844780921936035,38.44435501098633,1560676327998.4937,0.10508379340171814,31.513771057128906,10,2.4855542182922363,4,16.654836654663086,-0.0825,0.0875
38.244231,21.742673,68.59279,Point,26.3671875,1.059999942779541,0.03901688754558563,0.17324289679527283,0.3810160160064697,0.10447902232408524,1.352723479270935,13.122394561767578,1560680790989.1057,0.06628341972827911,9.42874813079834,5,0.572431743144989,4,6.662571430206299,0.3775,0.1725
38.243193,21.727951,10.180925,Point,280.8984375,1.1699999570846558,0.015486440621316433,0.14264853298664093,0.34679314494132996,0.06234608218073845,1.3976486921310425,8.306565284729004,1560683173998.8757,0.027406085282564163,7.790822982788086,5,0.7061309814453125,4,3.911797046661377,-0.48,0.25
38.244668,21.733111,17.601518,Point,164.8828125,1.1100000143051147,0.05501764267683029,1.187153935432434,2.728395938873291,0.45588502287864685,5.538857460021973,20.932453155517578,1560677794999.194,0.13082784414291382,15.997666358947754,10,3.516430616378784,6,9.725805282592773,-0.18,0.14
38.243942,21.742221,65.918413,Point,104.0625,1.5700000524520874,0.05189018324017525,0.3707975447177887,0.7280985116958618,0.16661854088306427,3.974416732788086,28.243377685546875,1560680749990.3093,0.08760082721710205,23.444379806518555,10,1.399800181388855,4,13.279606819152832,0.35,0.1925
38.248904,21.737738,24.00197,Point,191.25,1.0700000524520874,0.06799696385860443,1.7297815084457397,1.532029390335083,0.9566412568092346,9.352827072143555,29.6051025390625,1560675875997.7537,0.2311706393957138,17.520854949951172,5,3.19335675239563,4,21.544620513916016,0.09,-0.175
38.24325,21.734481,22.49666,Point,135,1.7699999809265137,0.019746778532862663,0.24857692420482635,0.45493388175964355,0.08916717022657394,1.4652215242385864,6.8803606033325195,1560677917996.8042,0.035136498510837555,6.066880226135254,30,0.5873960256576538,6,2.990367889404297,-0.1,0.245
38.242779,21.741364,57.718584,Point,215.5078125,0.9399999976158142,0.01304331049323082,0.08203770220279694,0.1856578141450882,0.04532869532704353,0.5510368943214417,3.283582925796509,1560682052998.5042,0.03073972649872303,2.9483399391174316,5,0.29403823614120483,4,2.016636848449707,0.3,0.28
38.240835,21.737302,38.681413,Point,104.4140625,2.1500000953674316,0.027578258886933327,0.38810011744499207,1.3619893789291382,0.2688698172569275,1.8710825443267822,5.1896281242370605,1560679372992.6519,0.1292378306388855,4.460769176483154,50,2.5985443592071533,6,2.9154212474823,0.065,0.425
38.244906,21.72815,1.403947,Point,65.7421875,1.1799999475479126,0.02239229343831539,0.29393327236175537,0.473777174949646,0.08864090591669083,1.9257076978683472,10.233368873596191,1560698600997.2046,0.04152665659785271,8.918868064880371,5,0.7595344185829163,4,5.054754734039307,-0.47,0.12
38.241233,21.735688,30.387285,Point,3.8671875,1.3200000524520874,0.025784315541386604,0.6350309252738953,1.966199278831482,0.2194613218307495,3.707303285598755,8.180717468261719,1560679257996.0312,0.052499931305646896,5.466515064239502,10,1.8230090141296387,4,5.985213279724121,-0.03,0.3925
38.240789,21.735013,23.781267,Point,130.78125,0.7900000214576721,0.024343276396393776,0.2924933135509491,0.4467295706272125,0.24286267161369324,2.669205904006958,7.213860034942627,1560679149009.9097,0.05662662908434868,4.0443501472473145,10,1.5379396677017212,8,5.322451591491699,-0.07,0.4275
38.241439,21.737481,37.948137,Point,344.1796875,0.5600000023841858,0.08306891471147537,0.5846443772315979,1.390507459640503,0.2783520221710205,12.269172668457031,58.612762451171875,1560679412991.4753,0.1394500583410263,45.60140609741211,10,4.231574535369873,4,30.625215530395508,0.075,0.3775
38.244957,21.728236,3.356645,Point,76.640625,1.2100000381469727,0.03428362309932709,1.2143515348434448,2.849026679992676,0.3558754026889801,5.054572582244873,14.187427520751953,1560698607996.9895,0.09354188293218613,12.775196075439453,5,2.5785655975341797,4,8.040448188781738,-0.465,0.1175
38.246537,21.731014,2.248064,Point,58.359375,1.5499999523162842,0.09061279147863388,2.030630588531494,2.664034843444824,0.6347180008888245,12.361014366149902,30.92558479309082,1560698816990.5845,0.2034936547279358,19.795804977416992,10,4.476622581481934,4,21.424537658691406,-0.3025,0.0
38.247123,21.732298,1.27205,Point,35.5078125,1.3799999952316284,0.05717004835605621,0.6990688443183899,1.4393305778503418,0.2874889671802521,9.767502784729004,43.10200500488281,1560698912987.6416,0.11300003528594971,27.36212921142578,10,3.095052719116211,3,27.32383918762207,-0.2275,-0.0425
38.243153,21.738577,39.232011,Point,31.9921875,1.350000023841858,0.03149126470088959,0.32620054483413696,0.6725704073905945,0.12468402832746506,2.5925209522247314,19.05555534362793,1560679606998.5312,0.062339089810848236,14.876408576965332,10,1.2546137571334839,4,9.150046348571777,0.1375,0.2525
38.244051,21.742545,66.268205,Point,43.2421875,1.5199999809265137,0.021263035014271736,0.28387144207954407,0.31748348474502563,0.10330212116241455,1.1010618209838867,5.459583759307861,1560680776989.516,0.0372161939740181,4.974679470062256,5,0.4176865816116333,4,2.83778977394104,0.37,0.185
38.245288,21.733433,15.931371,Point,221.1328125,1.4299999475479126,0.02283795177936554,0.5797994136810303,0.803032398223877,0.11807569116353989,2.13407826423645,13.263215065002441,1560676436996.5056,0.04133513197302818,11.983420372009277,10,1.1863620281219482,4,4.839841365814209,-0.1625,0.0925
38.24988,21.733353,-2.861738,Point,279.140625,1.1200000047683716,0.039281003177165985,0.33365169167518616,0.6530342698097229,0.1559516340494156,4.11667013168335,22.7869930267334,1560699282987.626,0.07080819457769394,17.98180389404297,5,1.7025208473205566,3,12.02439022064209,-0.165,-0.2475
38.245298,21.733445,15.958413,Point,219.7265625,1.25,0.018449125811457634,0.590263843536377,0.8338230848312378,0.12189701944589615,2.165560007095337,9.151603698730469,1560676435996.535,0.03565370664000511,7.877499103546143,10,1.4127817153930664,4,3.605147361755371,-0.16,0.0925
38.242399,21.738057,35.564043,Point,29.1796875,1.0099999904632568,0.032319314777851105,0.26657360792160034,0.5528980493545532,0.11396010220050812,4.91289758682251,26.50191307067871,1560679501988.8599,0.054315418004989624,18.065231323242188,10,1.4996891021728516,4,14.452618598937988,0.1075,0.3075
38.251018,21.737145,10.702163,Point,330.1171875,0.8100000023841858,0.03705524280667305,0.6409887075424194,1.1267611980438232,0.20187772810459137,2.989980936050415,16.859479904174805,1560675473997.3813,0.08488471060991287,11.124781608581543,5,1.3907880783081055,4,10.598478317260742,0.055,-0.3325
38.24146,21.737442,37.676958,Point,4.921875,0.17000000178813934,0.09552638232707977,0.7331946492195129,1.5893727540969849,0.32393786311149597,9.80904483795166,56.068206787109375,1560679416991.358,0.15996792912483215,43.359954833984375,10,3.9114246368408203,4,30.990880966186523,0.0725,0.3775
38.248182,21.733612,-0.380048,Point,49.5703125,1.309999942779541,0.0491243451833725,1.2102861404418945,2.2486159801483154,0.39104267954826355,5.413285732269287,19.430068969726562,1560699037996.658,0.1329166442155838,15.090075492858887,10,2.88492488861084,3,10.47485065460205,-0.15,-0.12
38.245509,21.734981,17.920717,Point,205.3125,0.23999999463558197,0.04175407811999321,0.34008869528770447,0.6535681486129761,0.14759020507335663,3.1527559757232666,20.151458740234375,1560676307995.8286,0.07112693786621094,15.447735786437988,5,1.3992043733596802,4,9.029534339904785,-0.07,0.0775
38.246193,21.730319,1.578874,Point,73.4765625,1.3899999856948853,0.07999864965677261,0.704401433467865,1.2148586511611938,0.3031064569950104,11.628459930419922,59.8380126953125,1560698764992.1785,0.13776308298110962,41.43486785888672,10,3.385300636291504,3,35.955692291259766,-0.3425,0.025
38.240734,21.73509,26.021501,Point,146.6015625,0.8600000143051147,0.023725047707557678,0.2747505307197571,0.4617196023464203,0.16164733469486237,2.32183575630188,7.625292778015137,1560679156998.8086,0.06919369846582413,4.727099895477295,10,0.8524529337882996,6,4.7170209884643555,-0.065,0.43
38.242133,21.732781,16.986589,Point,222.5390625,1.3700000047683716,0.03175097331404686,0.25113263726234436,0.4686936140060425,0.1523614227771759,2.083205461502075,16.69525718688965,1560682792998.162,0.054857220500707626,15.728175163269043,10,0.8608684539794922,4,5.995311260223389,-0.2,0.3275
38.24246,21.733225,18.725786,Point,228.1640625,2.25,0.05922696739435196,0.41593632102012634,0.8639858365058899,0.23491309583187103,5.320824146270752,31.32546043395996,1560682756999.0793,0.10205386579036713,25.4077205657959,10,1.7285922765731812,6,14.803153038024902,-0.1725,0.305
38.245111,21.732447,14.490861,Point,284.4140625,0.6200000047683716,0.04891711845993996,0.4679657220840454,0.890833854675293,0.20139284431934357,6.852982044219971,29.201194763183594,1560677203001.2332,0.09019402414560318,24.426408767700195,10,1.858115315437317,4,14.148015975952148,-0.22,0.1075
38.240648,21.73548,27.79091,Point,41.1328125,1.8700000047683716,0.0338292270898819,0.6723668575286865,1.5631096363067627,0.3724514842033386,3.457014322280884,15.211806297302246,1560679205997.5525,0.10796267539262772,13.182539939880371,10,3.833670139312744,4,8.620808601379395,-0.0425,0.4375
38.247208,21.732367,1.796098,Point,39.0234375,1.159999966621399,0.06336621195077896,1.8048373460769653,3.772874593734741,0.44988152384757996,6.34296989440918,21.501699447631836,1560698920987.3965,0.15556851029396057,16.29414176940918,10,3.9246509075164795,3,12.120438575744629,-0.2225,-0.05
38.246538,21.73495,15.290714,Point,216.5625,1.100000023841858,0.03326760604977608,0.3527017831802368,0.7065256237983704,0.14450494945049286,2.872053623199463,18.97061538696289,1560676161991.8696,0.06030571460723877,16.765491485595703,5,1.3175718784332275,3,8.151707649230957,-0.0725,0.0
38.243932,21.742265,65.892045,Point,114.9609375,1.3799999952316284,0.024687685072422028,0.17087134718894958,0.30573606491088867,0.07379058003425598,0.6820552349090576,6.544641971588135,1560680752990.2214,0.03813573718070984,5.909224510192871,10,0.3738514184951782,4,2.861299991607666,0.3525,0.195
38.244317,21.727287,4.057573,Point,110.0390625,0.36000001430511475,0.19664818048477173,4.412320613861084,6.065202236175537,2.555579900741577,19.40877342224121,40.0623664855957,1560698527999.344,0.9922003149986267,25.40333366394043,5,10.099806785583496,3,35.8363151550293,-0.52,0.165
38.240845,21.734898,27.398698,Point,122.34375,1.090000033378601,0.027146615087985992,0.250225692987442,0.459473580121994,0.10064178705215454,1.7295831441879272,7.677289962768555,1560678198989.1182,0.045563556253910065,6.782364845275879,10,0.6904451251029968,4,4.22428035736084,-0.075,0.4225
38.24679,21.73162,0.463396,Point,69.609375,1.3200000524520874,0.09260112792253494,1.4562534093856812,3.2774951457977295,0.5815871953964233,13.162495613098145,40.454837799072266,1560698860989.2363,0.22096942365169525,31.791399002075195,10,5.206970691680908,3,26.26117515563965,-0.2675,-0.0175
38.242149,21.736066,32.742815,Point,226.40625,0.49000000953674316,0.05851571261882782,1.3019217252731323,2.142122745513916,0.44441989064216614,7.305020332336426,19.373645782470703,1560682499998.1108,0.15589915215969086,15.15327262878418,5,3.925311803817749,4,12.511842727661133,-0.0075,0.325
38.242511,21.735069,29.281999,Point,348.3984375,0.800000011920929,0.0898212119936943,0.6743027567863464,1.3334460258483887,0.3093389570713043,4.533755779266357,25.019868850708008,1560682608998.49,0.1987876147031784,18.789470672607422,30,2.43729305267334,4,15.051604270935059,-0.065,0.3
38.250257,21.735908,3.683183,Point,44.6484375,1.2300000190734863,0.02828635275363922,0.23276233673095703,0.39718127250671387,0.10643830895423889,1.8006032705307007,12.550692558288574,1560699796991.6616,0.051894281059503555,8.468749046325684,5,0.773476779460907,3,6.388733386993408,-0.0175,-0.275
38.242483,21.735084,29.097551,Point,333.984375,1.3300000429153442,0.06292235851287842,0.8689694404602051,1.7919851541519165,0.34359079599380493,6.026475429534912,26.49825096130371,1560682603998.6028,0.15097709000110626,25.803726196289062,10,3.2397994995117188,4,18.64920425415039,-0.065,0.3025
38.249849,21.735377,6.970476,Point,47.4609375,1.1100000143051147,0.10398680716753006,2.199475049972534,4.284983158111572,0.8254839777946472,9.831828117370605,40.92819595336914,1560699745986.4316,0.31541067361831665,21.435592651367188,5,5.965277194976807,4,25.28822135925293,-0.0475,-0.245
38.24116,21.738556,40.786455,Point,342.0703125,1.2100000381469727,0.02386629953980446,0.24741727113723755,0.4602924883365631,0.08993609249591827,2.3046233654022217,14.61550521850586,1560682326991.91,0.04172923415899277,13.591706275939941,10,0.8849409818649292,6,5.3575873374938965,0.1375,0.4
38.249136,21.738102,19.055538,Point,23.5546875,1.3799999952316284,0.04956623911857605,0.3970640301704407,0.7707409858703613,0.17813490331172943,4.648801326751709,23.690168380737305,1560675779986.6768,0.08502839505672455,20.53588104248047,5,1.7736263275146484,4,11.453444480895996,0.11,-0.1925
38.242001,21.736135,33.241228,Point,291.796875,0.8299999833106995,0.10018844902515411,1.1099416017532349,1.8046478033065796,0.4540361166000366,12.31080436706543,52.25751876831055,1560682487998.414,0.18400165438652039,38.882389068603516,5,4.271920680999756,6,32.232704162597656,-0.005,0.3375
38.244181,21.733553,19.243852,Point,136.40625,1.5700000524520874,0.015907324850559235,0.34446874260902405,0.8126209378242493,0.0899026021361351,1.5689525604248047,12.539542198181152,1560677828999.12,0.030869856476783752,11.324577331542969,10,0.8861986994743347,6,2.9490911960601807,-0.155,0.175
38.242706,21.734917,25.220293,Point,203.203125,1.1200000047683716,0.02778993546962738,0.27878686785697937,0.5494945645332336,0.11657752841711044,2.167433500289917,12.578810691833496,1560678008994.3167,0.048899486660957336,9.359668731689453,10,0.889206051826477,6,6.464046478271484,-0.075,0.285
38.25019,21.737124,13.955539,Point,158.5546875,1.659999966621399,0.0736129954457283,1.634517788887024,3.029801368713379,0.5401309132575989,6.640198230743408,24.647607803344727,1560675568994.0625,0.2005566954612732,22.081098556518555,10,5.097179412841797,6,12.916462898254395,0.0525,-0.27
38.246759,21.735542,15.491502,Point,230.625,1.3300000429153442,0.14784005284309387,2.2027721405029297,4.295238018035889,0.6633779406547546,21.873371124267578,63.65544891357422,1560676129992.7646,0.2962917387485504,46.302005767822266,10,8.039299964904785,4,46.573265075683594,-0.0375,-0.015
38.241817,21.737719,36.404253,Point,18.28125,1.5199999809265137,0.018472187221050262,0.21646805107593536,0.4845263659954071,0.17517779767513275,1.6774073839187622,7.166858673095703,1560679457990.1533,0.08421493321657181,5.634546279907227,10,0.8842310309410095,4,3.713115692138672,0.0875,0.35
38.241428,21.73926,42.608049,Point,196.5234375,1.4800000190734863,0.02324364148080349,0.19881495833396912,0.35379108786582947,0.081496462225914,1.6864827871322632,11.74502182006836,1560682266993.356,0.04196154698729515,9.552495956420898,10,0.6834096312522888,4,5.105215549468994,0.1775,0.38
38.242159,21.740839,54.424089,Point,228.515625,1.809999942779541,0.01871999353170395,0.1658869832754135,0.33809417486190796,0.07341551035642624,1.157214879989624,7.602403163909912,1560682103997.2812,0.03235981985926628,6.4463090896606445,10,0.6501340270042419,4,3.3564341068267822,0.27,0.325
